FACILITY_ID,STKHGT,STKDIAM,STKTEMP,STKFLOW,STKVEL,UNIT_ID,PROCESS_ID,FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,UrbanRural
1019211,375,14,400,,83.76,110579813,156352414,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,375,14,400,,83.76,110579813,167019514,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,127.1,5.3,224,875.6,38.2,47710013,67611614,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,,,,,,104681413,148691914,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,375,14,400,,83.76,47712613,61380214,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,350,4.2,149,,37.4,47713913,61378914,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,250,14,381,,68.09,47714113,61378714,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,250,5.38,186,581.9333,25.58,47714013,61378814,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,250,14,381,,68.09,47713813,61379014,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,290,7.5,162,,19,47713413,61379414,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,375,14,400,,83.76,47713213,61379614,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,350,5,431,1216.5333,62,47714313,61378514,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,12,.25,1251,9.15,186.49,114221113,175633914,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,12,.28,1051,7.4833,121.59,114221113,175633614,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,30,.17,950,1.7666,77.87,114221113,175633514,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,5,.42,717,133.3333,950,114221113,182190514,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,5,.42,717,133.3333,950,114221113,182190414,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,6,.33,1032,34.25,400.64,114221113,175634014,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,30,.17,950,1.7666,77.87,114221113,175633814,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,45,5.54,1232,268.4,11.13,95197013,130419514,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,,,,,,47712313,146059514,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,,,,,,47710813,146059714,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,60,6,225,1165.0,41.2,47711413,146060514,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,,,,,,47713013,146058914,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
1019211,,,,,,47714413,146059014,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,
