,TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
4774,4900WCYTCN3115M,CYTEC ENGINEERED MATERIALS,325211,issues,issues,issues,issues,issues,SOLVAY HOLDING INC,110057677679.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4957,91767SLPKN47EBN,SILPAK INC,325211,issues,issues,issues,issues,issues,issues,110030909257.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4959,7007WRPRDC1251B,AIR PRODUCTS & CHEMICALS INC LULING SMR,325120,issues,issues,issues,issues,issues,AIR PRODUCTS & CHEMICALS INC.,110055498956.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5009,31082CHMCLINDUS,BULK CHEMICAL SERVICES LLC.,325199,issues,issues,issues,issues,issues,issues,110007088668.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5043,9456WKPRSL95LVE,K2 PURE SOLUTIONS NOCAL LP,325180,issues,issues,issues,issues,issues,issues,110046123164.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5187,77054LLCHM9011E,ALLCHEM SERVICES INC,325199,325314.0,325611.0,issues,issues,issues,issues,110000461900.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5283,7759WBLNCH2415T,BLANCHARD REFINING CO LLC,324110,issues,issues,issues,issues,issues,MARATHON PETROLEUM CORP,110059763536.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5358,60538RCHST2200R,ROCHESTER MIDLAND CORP,325199,issues,issues,issues,issues,issues,ROCHESTER MIDLAND CORP,110000433692.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5361,7908WVLRPR671FM,VALERO PARTNERS MCKEE,324110,issues,issues,issues,issues,issues,VALERO ENERGY PARTNERS LP,110070135387.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5439,4524WMVRCK11379,MAVERICK MOLDING,325211,issues,issues,issues,issues,issues,issues,110012251384.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5616,2611WLMNTSRUTE2,ELEMENTIS SPECIATIES INC,325199,issues,issues,issues,issues,issues,ELEMENTIS,110064455888.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5672,30082PLLND1850S,APOLLO TECHNOLOGIES,325199,issues,issues,issues,issues,issues,APOLLO TECHNOLOGIES INC,110000356016.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5839,0096WHDSNT869KM,HUDSON TECHNOLOGIES CO,325120,issues,issues,issues,issues,issues,HUDSON TECHNOLOGIES INC,110070071511.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5857,1413WVWRCH6357I,VWR CHEMICALS LLC,325199,541715.0,issues,issues,issues,issues,AVANTOR INC.,110031423742.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5894,36582BSFPR4201A,BASF TRILON M,325211,issues,issues,issues,issues,issues,BASF CORP,110042852838.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5980,2614WPRVRN62IND,PROVIRON INC,325199,issues,issues,issues,issues,issues,issues,110064454674.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5992,7007WHXNLL12513,HEXION LULING FACILITY,325199,issues,issues,issues,issues,issues,HEXION HOLDINGS CORP,110066956299.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5994,2618WCHMRS848DU,CHEMOURS WASHINGTON WORKS,325120,325211.0,issues,issues,issues,issues,THE CHEMOURS CO,110000586081.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6084,2973WGBRLP812CE,GABRIEL PHENOXIES INC,325211,issues,issues,issues,issues,issues,GABRIEL PERFORMANCE PRODUCTS,110050813958.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6090,7834WBSFCR5738C,BASF CORP,325199,issues,issues,issues,issues,issues,issues,110070234154.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6160,7840WBCKYT151SU,BUCKEYE TEXAS PROCESSING LLC-CORPUS CHRISTI,324110,issues,issues,issues,issues,issues,BUCKEYE PARTNERS LP,110063235002.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6231,5860WDKTPR38151,MARATHON DICKINSON REFINERY,324110,issues,issues,issues,issues,issues,MARATHON PETROLEUM CORP,110059678353.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6320,7757WLPRTT6INDE,LUBRIZOL ADVANCED MATERIALS LAPORTE FACILITY,325211,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110041626443.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6349,91350HSNCX23119,HASA INC,325180,issues,issues,issues,issues,issues,issues,110000476958.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6363,7076WSTYLS2627H,SE TYLOSE LOUISIANA LLC,325199,issues,issues,issues,issues,issues,SE TYLOSE USA INC,110055592336.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6670,46703DNCRP203WE,UNIVERTICAL LLC,325180,331420.0,issues,issues,issues,issues,issues,110042036908.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6761,48150BSFCR13000,BASF CORP,325211,issues,issues,issues,issues,issues,BASF CORP,110017411834.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6798,99686PTRST25MIL,PETRO STAR VALDEZ REFINERY,324110,issues,issues,issues,issues,issues,ARCTIC SLOPE REGIONAL CORP,110041977162.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6915,7906WPMPFL821FM,PROMAN USA (PAMPA) LLC,325199,issues,issues,issues,issues,issues,PROMAN USA INC,110067409922.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7028,7738WFLWCR616SP,FLOWCRETE NA - SPRING,325211,issues,issues,issues,issues,issues,RPM INTERNATIONAL INC,110067659064.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7061,48130PHTSY7200H,PHOTO SYSTEMS INC/BOTTCHER AMERICA,325199,325992.0,325611.0,issues,issues,issues,issues,110003703476.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7099,8538WRPRCR8932W,A-GAS US INC,325120,issues,issues,issues,issues,issues,A-GAS US HOLDINGS INC,110069348664.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7124,7080WCSRVC131AI,ECO-SERVICES OPERATIONS,325180,issues,issues,issues,issues,issues,ECOVYST CATALYST TECHNOLOGIES LLC,110063234940.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7281,7741WCHMCL855ST,CHEMICALS INC BAY CITY SITE,325199,issues,issues,issues,issues,issues,CHEMICALS INC,110045563804.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7427,9323WTSSND1724E,TESSENDERLO KERLEY INC HANFORD PLANT,325180,issues,issues,issues,issues,issues,TESSENDERLO KERLEY INC,110057050550.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7432,5045WNWHVN15853,NEW HEAVEN CHEMICALS IOWA LLC - SMO MANUFACTURING PLANT,325199,issues,issues,issues,issues,issues,issues,110066863193.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7436,4021WDPNTL425CA,DUPONT LOUISVILLE PLANT,325120,issues,issues,issues,issues,issues,DUPONT DE NEMOURS INC,110069236883.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7650,17403NRTHM609EA,NORTH METAL & CHEMICAL CO,325180,issues,issues,issues,issues,issues,issues,110004838999.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
8028,3001WMCNSS1SKCD,MCNS-US COVINGTON,325211,issues,issues,issues,issues,issues,issues,110070244707.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
8085,7007WVLRPR1492R,VALERO PARTNERS LA LLC- TERMINAL,324110,issues,issues,issues,issues,issues,VALERO ENERGY CORP,110070135385.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
8206,77054FMNTR1703C,BASF HOUSTON POLYURETHANE,325211,issues,issues,issues,issues,issues,BASF CORP,110000861755.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
8209,02021NTRPL200DA,ZSCHIMMER & SCHWARZ INTERPOLYMER,325211,issues,issues,issues,issues,issues,ZSCHIMMER & SCHWARZ,110000310510.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
8353,2725WNDLRX932EA,INDULOR AMERICA LP,325211,issues,issues,issues,issues,issues,issues,110056968456.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
8380,7073WMTHNX4171H,METHANEX USA SERVICES LLC,325199,issues,issues,issues,issues,issues,issues,110046528227.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
8756,46323GGSCN3930M,LINDE GAS NA LLC,325120,issues,issues,issues,issues,issues,LINDE GAS N.A. LLC,110000727447.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
8758,84404GRTSL765N1,COMPASS MINERALS OGDEN INC,325180,325998.0,issues,issues,issues,issues,COMPASS MINERALS INTERNATIONAL INC,110000469920.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
8937,92807NNVTV495EH,INNOVATIVE ORGANICS,325199,issues,issues,issues,issues,issues,SAINT-GOBAIN CORP,110025333431.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
8938,7900WSLVYSSPUR1,SOLVAY SPECIALTY POLYMERS USA,325211,issues,issues,issues,issues,issues,SOLVAY AMERICA INC,110069727558.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
9334,5262WWFLLL31873,W2 FUEL LLC,325199,issues,issues,issues,issues,issues,issues,110070070546.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
9709,9074WHJBKR11SCH,HJ BAKER & BRO LLC,325180,issues,issues,issues,issues,issues,issues,110055500051.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
9881,7607WDVRSF115SU,A-GAS US INC,325120,issues,issues,issues,issues,issues,A-GAS US HOLDINGS INC,110064403239.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
9885,7750WVNKCR1431P,EVONIK CORP - PASADENA PMD PLANT,325199,issues,issues,issues,issues,issues,EVONIK CORP,110070055384.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10038,99705PTRST1200H,PETRO STAR INC. NORTH POLE REFINERY,324110,issues,issues,issues,issues,issues,ARCTIC SLOPE REGIONAL CORP,110055089149.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10050,63069CNVNN307IN,DAP PRODUCTS INC.,325211,issues,issues,issues,issues,issues,RPM INTERNATIONAL INC,110009415454.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10052,7007WVLRPR25EST,VALERO PARTNERS LLC,324110,424710.0,issues,issues,issues,issues,VALERO ENERGY CORP,110000448837.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10086,77507STHRN12901,SOUTHERN IONICS INC.,325180,issues,issues,issues,issues,issues,SOUTHERN IONICS INC,110000702151.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10087,77507BGTHR11400,AIR LIQUIDE LARGE INDUSTRIES US LP,325120,issues,issues,issues,issues,issues,AMERICAN AIR LIQUIDE HOLDINGS INC,110000462758.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10231,7125WMYRNT525PR,MYRIANT CORP,325199,issues,issues,issues,issues,issues,MYRIANT CORP,110054142129.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10281,18951QKRCL201SH,MCADOO & ALLEN  DIV QUAKER COLOR DIV MCADOO & ALLEN  DIV,325211,325991.0,issues,issues,issues,issues,issues,110007764605.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10383,01453SNNCR300WH,US PACK INC,325211,issues,issues,issues,issues,issues,issues,110000308845.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10446,8532WTHTCH6321S,THATCHER CO OF ARIZONA,325180,issues,issues,issues,issues,issues,THATCHER CO,110042003131.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10456,3919WRGSNT1226R,AIRGAS NITROUS OXIDE,325120,issues,issues,issues,issues,issues,AIRGAS INC,110038172946.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10468,5504WVRCTF1ISAN,EVER CAT FUELS LLC,325199,issues,issues,issues,issues,issues,issues,110037299562.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10469,72443NCHRP105EA,ANCHOR PACKAGING INC,325211,issues,issues,issues,issues,issues,issues,110025061769.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10524,9176WPLRTC747EF,HUDSON TECHNOLOGIES CO,325120,issues,issues,issues,issues,issues,HUDSON TECHNOLOGIES INC,110060260211.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10542,7739WSMMTR8541E,SUMMIT REFRIGERANTS,325120,423740.0,238220.0,issues,issues,issues,issues,110070541426.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10605,29630HNYWLHWY93,SHAW INDUSTRIES/PLANT 8T,325211,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110020516832.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10627,7757WCHMRS1235S,THE CHEMOURS CO,325180,issues,issues,issues,issues,issues,issues,110064375260.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10702,53121SNPND1001E,APPLIED MATERIAL SOLUTIONS INC,325199,issues,issues,issues,issues,issues,APPLIED MATERIAL SOLUTIONS INC,110012175449.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10703,3560WPLYPL31MAL,POLYPLEX USA LLC,325211,issues,issues,issues,issues,issues,issues,110044302242.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10707,91761NNCRB5705E,LINDE INC,325120,issues,issues,issues,issues,issues,LINDE INC,110065364135.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10719,7007WRPRDC14885,AIR PRODUCTS & CHEMCIALS INC  NORCO SMR,325120,issues,issues,issues,issues,issues,AIR PRODUCTS & CHEMICALS INC,110055569567.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10769,77630SCHLMTHOMA,CHEM32 LLC,325180,issues,issues,issues,issues,issues,ECOVYST INC.,110000463962.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10800,48217DTRTS1025S,AIR PRODUCTS & CHEMICALS INC/DETROIT HYDROGEN FACILITY,325120,issues,issues,issues,issues,issues,AIR PRODUCTS & CHEMICALS INC,110054838459.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10810,14094TWNLK520MI,TWIN LAKE CHEMICAL INC.,325199,issues,issues,issues,issues,issues,issues,110000326576.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10840,45014MRCNC3700D,USALCO FAIRFIELD PLANT LLC,325180,issues,issues,issues,issues,issues,USALCO LLC,110064455067.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10847,0192WTRNSN1ELEC,TRANSENE CO INC,325180,issues,issues,issues,issues,issues,issues,110009594117.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10889,60435CRSFL101IN,PQ CORP,325180,issues,issues,issues,issues,issues,PQ GROUP HOLDINGS INC,110013718842.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10923,0885WSTSCR25CHE,IST (USA) CORP,325211,issues,issues,issues,issues,issues,issues,110015309691.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10929,75603RLQDMOFFCA,AIR LIQUIDE - LONGVIEW POX,325120,issues,issues,issues,issues,issues,AIR LIQUIDE LARGE INDUSTRIES US,110056955610.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10931,2915WNVMLC755IN,NOVA MOLECULAR SUMTER LLC,325199,issues,issues,issues,issues,issues,NOVA MOLECULAR TECHNOLOGIES INC.,110062718821.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10938,5310WPPLDM1956P,APPLIED MATERIAL SOLUTIONS,325199,issues,issues,issues,issues,issues,APPLIED MATERIAL SOLUTIONS INC,110070126796.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10942,46256CRWNT7513E,CROWN TECHNOLOGY,325180,issues,issues,issues,issues,issues,issues,110000397570.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10944,59107MNTNSEXXON,MONTANA SULPHUR & CHEMICAL CO,325180,325998.0,325120.0,issues,issues,issues,issues,110000428476.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10954,1946WSPCLT243SH,SPECIALTY CHEMICAL SYSTEMS INC,325180,issues,issues,issues,issues,issues,issues,110070028256.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10955,7480WRPRDC541UP,AIR PRODUCTS LLC,325120,issues,issues,issues,issues,issues,AIR PRODUCTS & CHEMICALS INC,110041624873.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10958,5320WPRNCM411WE,PRINCE MINERALS LLC,325180,issues,issues,issues,issues,issues,PRINCE MINERALS LLC,110045403103.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10962,0193WNCHRS54GRE,ANCHOR SEAL,325211,issues,issues,issues,issues,issues,issues,110042374169.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10972,92705GMNND2311S,GEMINI INDUSTRIES INC,325180,issues,issues,issues,issues,issues,issues,110000480541.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10989,8002WRMSTR64CMP,CHECKERS INDUSTRIAL SAFETY PRODUCTS,325211,issues,issues,issues,issues,issues,JUSTRITE MANUFACTURING CO LLC,110060258698.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11005,85242MGCPR6560S,MGC PURE CHEMICALS AMERICA INC,325180,issues,issues,issues,issues,issues,issues,110000860792.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11006,7757WSNGWN12LDU,SONGWON INTERNATIONAL AMERICAS INC. - LA PORTE,325199,issues,issues,issues,issues,issues,issues,110070164098.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11019,48108CYMNC118EE,CAYMAN CHEMICAL CO INC.,325199,issues,issues,issues,issues,issues,issues,110003705027.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11028,92780BJBNT14791,BJB ENTERPRISES INC,325211,issues,issues,issues,issues,issues,issues,110022448369.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11030,9720WTCMRC13135,TCI AMERICA,325199,issues,issues,issues,issues,issues,issues,110032744127.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11048,38118DLTFR3915A,DELTA FOREMOST CHEMICAL CORP,325199,issues,issues,issues,issues,issues,issues,110000374336.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11050,94510PRXRN331EC,PRAXAIR INC,325120,issues,issues,issues,issues,issues,PRAXAIR INC,110000482781.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11051,10940HRCLS33SPR,FLEURCHEM INC.,325199,issues,issues,issues,issues,issues,issues,110001579373.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11054,66044FMCCR9THMA,ICL,325180,issues,issues,issues,issues,issues,ICL NA INC,110017579850.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11055,78140LLPTRHWY87,LAZARUS REFINERY LLC,324110,issues,issues,issues,issues,issues,issues,110037848498.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11069,77515GRFBR1508E,3M ANGLETON,325211,issues,issues,issues,issues,issues,3M CO,110002134119.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11070,49221NXTDS1571W,W2 FUEL LLC,325199,issues,issues,issues,issues,issues,issues,110037145087.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11092,38583GPLST510IR,BASF CORPORATION-SPARTA TN,325211,issues,issues,issues,issues,issues,BASF CORP,110000496847.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11096,94565HSNCX1251L,HASA INC,325180,issues,issues,issues,issues,issues,issues,110009528092.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11107,2972WJNSHM4433R,JONES-HAMILTON CO.,325180,issues,issues,issues,issues,issues,JONES-HAMILTON CO,110067715271.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11118,5273WNVBFL56444,CLINTON BIODIESEL LLC,324110,issues,issues,issues,issues,issues,issues,110024825055.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11120,77389PLYTH2400S,SES FOAM LLC.,325211,issues,issues,issues,issues,issues,CARLISLE COS INC,110009497455.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11127,98632NTRXM3500I,SOLVAY CHEMICALS INC,325180,issues,issues,issues,issues,issues,SOLVAY HOLDING INC,110000490870.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11146,00777LSRPRRD185,LASER PRODUCT INC,325180,issues,issues,issues,issues,issues,issues,110000580924.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
