,TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
1469,77520DVNCD5501B,MONUMENT CHEMICAL BAYTOWN LLC,325199,issues,issues,issues,issues,issues,MONUMENT CHEMICAL LLC,110000463070.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1479,45001MNSNT356TH,INEOS USA LLC,325211,issues,issues,issues,issues,issues,INEOS USA LLC,110067426654.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1486,70522CLMBNHIGHW,BIRLA CARBON USA INC,325180,issues,issues,issues,issues,issues,ADITYA BIRLA GROUP,110000449337.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1493,07304DNLPR400CL,ELEMENTIS SPECIALTIES,325199,issues,issues,issues,issues,issues,ELEMENTIS,110000319806.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1496,37134CHMTLFOOTE,PRINCE SPECIALTY PRODUCTS LLC - NEW JOHNSONVILLE FACILITY,325180,issues,issues,issues,issues,issues,PRINCE INTERNATIONAL CORP,110000370508.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1505,77511MCCHM2MISO,INEOS USA LLC - CHOCOLATE BAYOU PLANT,325199,issues,issues,issues,issues,issues,INEOS USA LLC,110000606933.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1523,48217MRTHN1300S,MARATHON PETROLEUM CO LP - MICHIGAN REFINING DIV,324110,issues,issues,issues,issues,issues,MARATHON PETROLEUM CORP,110000554828.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1551,70734LLDSGHWY31,HONEYWELL INTERNATIONAL INC GEISMAR PLANT,325120,325211.0,issues,issues,issues,issues,HONEYWELL INTERNATIONAL INC,110033659878.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1567,44146FRRCR7050K,POLYMER ADDITIVES INC DBA VALTRIS SPECIALTY CHEMICALS,325199,issues,issues,issues,issues,issues,POLYMER ADDITIVES INC,110000701483.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1576,70805FRMSPGULFS,FORMOSA PLASTICS CORP LOUISIANA,325211,issues,issues,issues,issues,issues,FORMOSA PLASTICS CORP USA,110000597444.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1598,77545CHMPN3130H,NALCO FRESNO FACILITY,325199,issues,issues,issues,issues,issues,ECOLAB INC,110000463454.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1619,70776RPRDCHIGHW,TAMINCO US LLC,325199,issues,issues,issues,issues,issues,EASTMAN CHEMICAL CO,110056972432.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1628,25303NNCRB437MA,UNION CARBIDE CORP SOUTH CHARLESTON FACILITY,325199,issues,issues,issues,issues,issues,DOW INC.,110000745114.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1640,77640CLRKR1801S,PREMCOR REFINING GROUP INC PORT ARTHUR,324110,issues,issues,issues,issues,issues,VALERO ENERGY CORP,110000464006.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1687,44203PPGND4829F,PPG INDUSTRIES INC BARBERTON,325180,325211.0,issues,issues,issues,issues,PPG INDUSTRIES INC,110000388508.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1694,77536LBRZL41TID,LUBRIZOL CORP DEER PARK FACILITY,325199,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110056537804.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1743,96707CHVRN91480,IES DOWNSTREAM LLC - KAPOLEI TERMINAL,324110,325180.0,issues,issues,issues,issues,IES DOWNSTREAM LLC,110000486304.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1763,6411WRKMCT1533K,ARKEMA COATING RESINS,325211,issues,issues,issues,issues,issues,ARKEMA DELAWARE INC,110046122986.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1765,71753THYLCHIGHW,ALBEMARLE CORP WEST PLANT,325180,issues,issues,issues,issues,issues,ALBEMARLE CORP,110000597676.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1769,77503MCCHM1500N,PURITY ISOBUTYLENE PLANT,325199,issues,issues,issues,issues,issues,ENTERPRISE PRODUCTS OPERATING LLC,110000462678.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1816,53083PLSTC2732N,PLASTICS ENGINEERING CO,325211,issues,issues,issues,issues,issues,issues,110000747167.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1830,30120CHMCLTENNE,CHEMICAL PRODUCTS CORP,325180,issues,issues,issues,issues,issues,issues,110000587810.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1837,72503RKNSSSTATE,FUTUREFUEL CHEMICAL CO,325199,325320.0,issues,issues,issues,issues,FUTUREFUEL CORP,110017432937.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1874,77483CNCHM13MIL,EQUISTAR CHEMICALS LP-MATAGORDA FACILITY,325211,issues,issues,issues,issues,issues,LYONDELLBASELL INDUSTRIES,110006126717.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1911,28075MNRLRHWY49,VENATOR CHEMICALS LLC,325180,issues,issues,issues,issues,issues,issues,110057679739.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1918,42029WSTLK2468I,WESTLAKE VINYLS INC,325199,325180.0,issues,issues,issues,issues,WESTLAKE CHEMICAL CORP,110027373072.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1991,77051FRMNC2434H,POLYNT COMPOSITES USA INC. - HOUSTON,325211,issues,issues,issues,issues,issues,POLYNT COMPOSITES USA INC,110000461857.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1998,77507LBRZL12801,LUBRIZOL CORP BAYPORT FACILITY,325199,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110000462936.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2041,38108WTCCR1231P,PMC BIOGENIX INC,325199,issues,issues,issues,issues,issues,PMC GROUP INC,110000373998.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2046,77902CCDNTOLDBL,EQUISTAR CHEMICALS,325211,issues,issues,issues,issues,issues,LYONDELLBASELL INDUSTRIES,110012498476.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2052,23860LLDSGPOBOX,ADVANSIX INC HOPEWELL PLANT,325199,325998.0,325180.0,325311.0,221330.0,325120.0,ADVANSIX INC,110000620221.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2062,3537WDYCHM97IND,HERAEUS EPURIO LLC,325199,issues,issues,issues,issues,issues,issues,110004656961.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2065,93308TXCRF6451R,BAKERSFIELD RENEWABLE FUELS LLC - AREAS 1 & 2,324110,issues,issues,issues,issues,issues,GLOBAL CLEAN ENERGY HOLDINGS INC,110017887330.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2083,70805XXNBT4050S,EXXONMOBIL BATON ROUGE REFINERY (PART),324110,issues,issues,issues,issues,issues,EXXON MOBIL CORP,110043804185.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2140,77641KMCNC2450S,MONUMENT CHEMICAL PORT ARTHUR LLC,325199,issues,issues,issues,issues,issues,issues,110000464042.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2161,77651TXCCHHWY36,HUNTSMAN PETROCHEMICAL LLC PORT NECHES FACILITY,325199,issues,issues,issues,issues,issues,HUNTSMAN INTERNATIONAL LLC,110000599567.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2198,44077LBRZL155FR,LUBRIZOL CORP PAINESVIL LE PLANT,325199,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110000385896.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2225,35601DKNMRSTATE,DAIKIN AMERICA INC,325211,325120.0,issues,issues,issues,issues,DAIKIN AMERICA INC,110045447469.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2235,36752GPLSTONEPL,SABIC INNOVATIVE PLASTICS US LLC,325211,issues,issues,issues,issues,issues,SABIC US HOLDINGS LP,110017438762.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2247,39477STHLNHIGHW,HUNT SOUTHLAND REFINING CO-SANDERSVILLE,324110,issues,issues,issues,issues,issues,HUNT REFINING CO A CORP,110000590842.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2258,70051MRTHNHWY61,MARATHON PETROLEUM CO LP,324110,324121.0,424710.0,issues,issues,issues,MARATHON PETROLEUM CORP,110041135580.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2313,70663WSTLK900HA,WESTLAKE PETROCHEMICALS ETHYLENE,325211,issues,issues,issues,issues,issues,WESTLAKE CHEMICAL CORP,110043973509.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2322,43616SHLCM4001C,BP-HUSKY REFINING LLC,324110,issues,issues,issues,issues,issues,BP-HUSKY REFINING LLC,110000384361.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2353,32571RPRDC4575E,TAMINCO US LLC,325199,issues,issues,issues,issues,issues,issues,110041158136.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2364,77592TXSCTLOOP1,VALERO REFINING-TEXAS LP,324110,issues,issues,issues,issues,issues,VALERO ENERGY CORP,110032911669.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2408,08876FSHRS755RT,FISHER SCIENTIFIC CO. L.L.C.,325199,issues,issues,issues,issues,issues,THERMO FISHER SCIENTIFIC INC,110030750364.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2422,77012STFFR8615M,ECO SERVICES OPERATIONS CORP.,325180,issues,issues,issues,issues,issues,ECOVYST INC.,110000460901.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2450,7077WLTVCR425HI,BRENNTAG SOUTHWEST INC SGBP,325180,424690.0,issues,issues,issues,issues,BRENNTAG N.A. INC,110055230799.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2451,52627DPNTF80135,AXALTA COATING SYSTEMS USA LLC- FORT MADISON PLANT,325211,issues,issues,issues,issues,issues,AXALTA COATING SYSTEMS LLC,110055435159.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2467,30060NRTHC1525C,KEMIRA CHEMICALS INC,325199,issues,issues,issues,issues,issues,KEMIRA CHEMICALS INC,110000355838.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2484,70807LLDSG12875,EXXONMOBIL CHEMICAL CO BATON ROUGE POLYOLEFINS PLANT,325211,issues,issues,issues,issues,issues,EXXON MOBIL CORP,110000450011.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2488,15088HRCLSSTATE,EASTMAN CHEMICAL RESINS INC,325211,issues,issues,issues,issues,issues,EASTMAN CHEMICAL CO,110000583057.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2499,01420THDRB119AU,OMNOVA SOLUTIONS,325211,issues,issues,issues,issues,issues,OMNOVA SOLUTIONS INC,110000308694.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2528,64085PCFCP8905W,ARNETTE POLYMERS LLC,325211,issues,issues,issues,issues,issues,RPM INTERNATIONAL INC,110000442913.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2554,78362DPNTCHIGHW,THE CHEMOURS CO,325120,issues,issues,issues,issues,issues,THE CHEMOURS CO,110000746532.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2566,84103MCLCM474WE,TESORO REFINING & MARKETING COMPANY LLC - SLC,324110,issues,issues,issues,issues,issues,TESORO CORP,110000469243.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2595,70069DPNTPHIGHW,DUPONT PONTCHARTRAIN WORKS,325199,325220.0,325110.0,issues,issues,issues,DUPONT DE NEMOURS INC,110000597131.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2618,32905FRRSR2210W,"FAR RESEARCH INC. (DBA FAR CHEMICAL, INC.)",325199,issues,issues,issues,issues,issues,issues,110000363357.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2624,19382SRTMRBOLMA,ARKEMA INC,325211,325199.0,325998.0,issues,issues,issues,ARKEMA DELAWARE INC,110000337476.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2630,19145TLNTC3144P,PHILADELPHIA ENERGY SOLUTIONS REFINING PHILADELPHIA REFINERY,324110,issues,issues,issues,issues,issues,PHILADELPHIA ENERGY SOLUTIONS LLC,110000336994.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2659,07033SYNRY209NM,SYNRAY CORP,325211,issues,issues,issues,issues,issues,issues,110007393766.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2664,28054NRYLC214WE,LANXESS SOLUTIONS US INC,325211,issues,issues,issues,issues,issues,LANXESS CORP,110000348259.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2675,42029STRNCHIGHW,ESTRON CHEMICALS INC,325211,issues,issues,issues,issues,issues,issues,110000380098.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2681,77571QNTMC1515M,EQUISTAR CHEMICALS LP,325199,issues,issues,issues,issues,issues,LYONDELLBASELL INDUSTRIES,110034641635.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2703,29673RPRDC409OL,ASHLAND LLC,325211,issues,issues,issues,issues,issues,ASHLAND LLC,110002234617.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2715,98221GNRLC655NT,CHEMTRADE SOLUTIONS LLC,325180,issues,issues,issues,issues,issues,CHEMTRADE LOGISTICS INC,110000773333.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
