TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
44125GBRLT431E4,WORTHINGTON STEEL,331221,issues,issues,issues,issues,issues,WORTHINGTON INDUSTRIES INC,110009488562.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
48134FLTRC26601,FLAT ROCK METAL INC.,331221,issues,issues,issues,issues,issues,issues,110000405687.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
60140LGLYS1HAUK,ELGILOY SPECIALTY METALS,331221,issues,issues,issues,issues,issues,COMBINED METALS OF CHICAGO LLC,110001855216.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
53523DVNCD108HW,ADVANCED CENTRIFUGALS LTD,331513,issues,issues,issues,issues,issues,issues,110006148061.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
46327QNXLS14121,NIAGARA LASALLE CORP-HAMMOND PLANT,331221,issues,issues,issues,issues,issues,NIAGARA LASALLE CORP,110000398007.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7780WXSPPNLUISE,AXIS PIPE & TUBE LLC,331221,issues,issues,issues,issues,issues,issues,110070070792.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
47240MTCHS1811N,STEEL TECHNOLOGIES LLC,331221,issues,issues,issues,issues,issues,NUMIT LLC,110043590619.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
17016PRLND64REX,PRL INDUSTRIES INC,331513,issues,issues,issues,issues,issues,PRL INC,110000917410.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
74653TNKWF510SO,TONKAWA FOUNDRY INC,331513,issues,issues,issues,issues,issues,issues,110000743651.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
18255WTHRLCOMME,WEATHERLY CASTING & MACHINE CO,331513,issues,issues,issues,issues,issues,issues,110010990419.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
49507STLTC1251P,STEELTECH LTD.,331513,issues,issues,issues,issues,issues,issues,110000411581.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
65708MNTTM101IN,MONETT METALS INC,331513,issues,issues,issues,issues,issues,issues,110000444706.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
43085THWRT1127D,WORTHINGTON STEEL CO,331221,issues,issues,issues,issues,issues,WORTHINGTON INDUSTRIES INC,110000381818.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
02742TLDYN1357E,ATI ALLEGHENY LUDLUM INC,331221,issues,issues,issues,issues,issues,ALLEGHENY TECHNOLOGIES INC,110000311804.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
37130MTCHS210MI,STEEL TECHNOLOGIES LLC,331221,issues,issues,issues,issues,issues,NUMIT LLC,110015783384.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4920WWRTHN495SM,WORTHINGTON SPECIALTY PROCESSING,331221,issues,issues,issues,issues,issues,WORTHINGTON INDUSTRIES INC,110006041050.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
