FacilityID,FlowName,Compartment,FlowAmount,Unit,DataReliability,Process,ProcessType,Year
1000035,Carbon Dioxide,air,186416700.0,kg,1.9966655347938247,C,Subpart,2017
1000035,Methane,air,3520.0,kg,2.0,C,Subpart,2017
1000035,Methane,air,4970.0,kg,5.0,II,Subpart,2017
1000035,Nitrous Oxide,air,354.0,kg,2.0,C,Subpart,2017
1000036,Biogenic CO2,air,569000.0,kg,5.0,C,Subpart,2017
1000036,Carbon Dioxide,air,156563200.0,kg,1.9890970547357234,C,Subpart,2017
1000036,Methane,air,3010.0,kg,2.0,C,Subpart,2017
1000036,Nitrous Oxide,air,322.0,kg,2.0,C,Subpart,2017
1000037,Biogenic CO2,air,8054000.0,kg,5.0,C,Subpart,2017
1000037,Carbon Dioxide,air,34263800.0,kg,1.2948242751825543,C,Subpart,2017
1000037,Methane,air,1130.0,kg,2.0,C,Subpart,2017
1000037,Methane,air,336720.0,kg,5.0,II,Subpart,2017
1000037,Nitrous Oxide,air,162.0,kg,2.0,C,Subpart,2017
1000038,Carbon Dioxide,air,23080300.0,kg,2.0,C,Subpart,2017
1000038,Methane,air,430.0,kg,2.0,C,Subpart,2017
1000038,Methane,air,3483780.0,kg,5.0,II,Subpart,2017
1000038,Nitrous Oxide,air,43.0,kg,2.0,C,Subpart,2017
1000039,Carbon Dioxide,air,198100.0,kg,2.0,C,Subpart,2017
1000039,PFC-14 (Perfluoromethane),air,11.799999999999999,kg,5.0,SS,Subpart,2017
1000039,Sulfur Hexafluoride,air,589.5,kg,5.0,SS,Subpart,2017
1000040,Biogenic CO2,air,5944400.0,kg,5.0,C,Subpart,2017
1000040,Carbon Dioxide,air,61813800.0,kg,4.7115013152402865,C,Subpart,2017
1000040,Methane,air,1530.0,kg,4.2745098039215685,C,Subpart,2017
1000040,Nitrous Oxide,air,188.0,kg,3.851063829787234,C,Subpart,2017
1000041,Carbon Dioxide,air,44249100.0,kg,5.0,C,Subpart,2017
1000041,Methane,air,830.0,kg,5.0,C,Subpart,2017
1000041,Nitrous Oxide,air,83.0,kg,5.0,C,Subpart,2017
1000043,Carbon Dioxide,air,1496999500.0,kg,5.0,P,Subpart,2017
1000045,Carbon Dioxide,air,51834800.0,kg,2.0,C,Subpart,2017
1000045,Methane,air,980.0,kg,2.0,C,Subpart,2017
1000045,Methane,air,1460700.0,kg,5.0,II,Subpart,2017
1000045,Nitrous Oxide,air,98.0,kg,2.0,C,Subpart,2017
1000046,Biogenic CO2,air,2374900.0,kg,5.0,C,Subpart,2017
1000046,Methane,air,150.0,kg,2.0,C,Subpart,2017
1000046,Methane,air,3064950.0,kg,5.0,HH,Subpart,2017
1000046,Nitrous Oxide,air,29.0,kg,2.0,C,Subpart,2017
1000047,Biogenic CO2,air,146810700.0,kg,5.0,C,Subpart,2017
1000047,Carbon Dioxide,air,92851600.0,kg,4.799027695807073,C,Subpart,2017
1000047,Methane,air,82730.0,kg,4.986582859905718,C,Subpart,2017
1000047,Nitrous Oxide,air,10959.0,kg,4.95921160689844,C,Subpart,2017
1000048,Carbon Dioxide,air,22171900.0,kg,4.48628218601022,C,Subpart,2017
1000048,Methane,air,500.0,kg,4.1,C,Subpart,2017
1000048,Nitrous Oxide,air,66.0,kg,3.590909090909091,C,Subpart,2017
1000049,Carbon Dioxide,air,49800.0,kg,2.0,C,Subpart,2017
1000049,Carbon Dioxide,air,5563400.0,kg,5.0,D,Subpart,2017
1000049,Methane,air,100.0,kg,5.0,D,Subpart,2017
1000049,Nitrous Oxide,air,10.0,kg,5.0,D,Subpart,2017
1000050,Carbon Dioxide,air,870081600.0,kg,5.0,D,Subpart,2017
1000050,Methane,air,9140.0,kg,5.0,D,Subpart,2017
1000050,Nitrous Oxide,air,14631.0,kg,5.0,D,Subpart,2017
1000051,Carbon Dioxide,air,79874700.0,kg,5.0,D,Subpart,2017
1000051,Methane,air,1470.0,kg,5.0,D,Subpart,2017
1000051,Nitrous Oxide,air,147.0,kg,5.0,D,Subpart,2017
1000052,Carbon Dioxide,air,1962699400.0,kg,5.0,D,Subpart,2017
1000052,Methane,air,36400.0,kg,5.0,D,Subpart,2017
1000052,Nitrous Oxide,air,3640.0,kg,5.0,D,Subpart,2017
1000053,Carbon Dioxide,air,97102900.0,kg,2.0,C,Subpart,2017
1000053,Methane,air,1840.0,kg,2.0,C,Subpart,2017
1000053,Nitrous Oxide,air,186.0,kg,2.0,C,Subpart,2017
1000054,Carbon Dioxide,air,5000.0,kg,5.0,W,Subpart,2017
1000054,Methane,air,163550.0,kg,5.0,W,Subpart,2017
1000056,Carbon Dioxide,air,45591300.0,kg,2.0,C,Subpart,2017
1000056,Carbon Dioxide,air,90712500.0,kg,5.0,S,Subpart,2017
1000056,Methane,air,960.0,kg,2.0,C,Subpart,2017
1000056,Nitrous Oxide,air,114.0,kg,2.0,C,Subpart,2017
1000059,Carbon Dioxide,air,1255165500.0,kg,5.0,D,Subpart,2017
1000059,Methane,air,23280.0,kg,5.0,D,Subpart,2017
1000059,Nitrous Oxide,air,2328.0,kg,5.0,D,Subpart,2017
1000060,Carbon Dioxide,air,157500.0,kg,2.2266666666666666,C,Subpart,2017
1000060,Carbon Dioxide,air,25100500.0,kg,5.0,D,Subpart,2017
1000060,Methane,air,470.0,kg,5.0,D,Subpart,2017
1000060,Nitrous Oxide,air,50.0,kg,5.0,D,Subpart,2017
1000062,Carbon Dioxide,air,39189000.0,kg,2.0,C,Subpart,2017
1000062,Methane,air,740.0,kg,2.0,C,Subpart,2017
1000062,Nitrous Oxide,air,74.0,kg,2.0,C,Subpart,2017
1000063,Carbon Dioxide,air,166115900.0,kg,2.0,C,Subpart,2017
1000063,Methane,air,9650.0,kg,2.0,C,Subpart,2017
1000063,Nitrous Oxide,air,1321.0,kg,2.0,C,Subpart,2017
1000064,Carbon Dioxide,air,63964300.0,kg,2.0,C,Subpart,2017
1000064,Carbon Dioxide,air,200.0,kg,5.0,W,Subpart,2017
1000064,Methane,air,3280.0,kg,2.0,C,Subpart,2017
1000064,Methane,air,7710.0,kg,5.0,W,Subpart,2017
1000064,Nitrous Oxide,air,651.0,kg,2.0,C,Subpart,2017
1000066,Carbon Dioxide,air,79898100.0,kg,5.0,C,Subpart,2017
1000066,Methane,air,1510.0,kg,5.0,C,Subpart,2017
1000066,Nitrous Oxide,air,151.0,kg,5.0,C,Subpart,2017
1000068,Carbon Dioxide,air,2039900.0,kg,2.0,C,Subpart,2017
1000068,Carbon Dioxide,air,1185472300.0,kg,5.0,D,Subpart,2017
1000068,Methane,air,40.0,kg,2.0,C,Subpart,2017
1000068,Methane,air,21980.0,kg,5.0,D,Subpart,2017
1000068,Nitrous Oxide,air,4.0,kg,2.0,C,Subpart,2017
1000068,Nitrous Oxide,air,2198.0,kg,5.0,D,Subpart,2017
1000069,Carbon Dioxide,air,127400.0,kg,2.0,C,Subpart,2017
1000069,Carbon Dioxide,air,77539100.0,kg,5.0,D,Subpart,2017
1000069,Methane,air,2.0,kg,2.0,C,Subpart,2017
1000069,Methane,air,1438.0,kg,5.0,D,Subpart,2017
1000069,Nitrous Oxide,air,144.0,kg,5.0,D,Subpart,2017
1000070,Carbon Dioxide,air,18200.0,kg,5.0,C,Subpart,2017
1000070,Carbon Dioxide,air,891899600.0,kg,5.0,D,Subpart,2017
1000070,Methane,air,16540.0,kg,5.0,D,Subpart,2017
1000070,Nitrous Oxide,air,1654.0,kg,5.0,D,Subpart,2017
1000071,Carbon Dioxide,air,685691500.0,kg,5.0,D,Subpart,2017
1000071,Methane,air,12750.0,kg,5.0,D,Subpart,2017
1000071,Nitrous Oxide,air,1280.0,kg,5.0,D,Subpart,2017
1000074,Carbon Dioxide,air,25340900.0,kg,5.0,D,Subpart,2017
1000074,Methane,air,470.0,kg,5.0,D,Subpart,2017
1000074,Nitrous Oxide,air,47.0,kg,5.0,D,Subpart,2017
1000077,Carbon Dioxide,air,76156100.0,kg,2.0,C,Subpart,2017
1000077,Methane,air,1440.0,kg,2.0,C,Subpart,2017
1000077,Nitrous Oxide,air,144.0,kg,2.0,C,Subpart,2017
1000079,Biogenic CO2,air,3200.0,kg,5.0,C,Subpart,2017
1000079,Carbon Dioxide,air,98412500.0,kg,2.1253987044328717,C,Subpart,2017
1000079,Methane,air,10460.0,kg,2.0,C,Subpart,2017
1000079,Nitrous Oxide,air,1516.0,kg,2.0,C,Subpart,2017
1000084,Carbon Dioxide,air,7175989300.0,kg,5.0,D,Subpart,2017
1000084,Methane,air,846800.0,kg,5.0,D,Subpart,2017
1000084,Methane,air,610350.0,kg,5.0,TT,Subpart,2017
1000084,Nitrous Oxide,air,123197.0,kg,5.0,D,Subpart,2017
1000085,Carbon Dioxide,air,61339100.0,kg,5.0,D,Subpart,2017
1000085,Methane,air,1140.0,kg,5.0,D,Subpart,2017
1000085,Nitrous Oxide,air,116.0,kg,5.0,D,Subpart,2017
1000086,Carbon Dioxide,air,126394000.0,kg,2.0,C,Subpart,2017
1000086,Carbon Dioxide,air,300775000.0,kg,5.0,EE,Subpart,2017
1000086,Methane,air,2380.0,kg,2.0,C,Subpart,2017
1000086,Nitrous Oxide,air,238.0,kg,2.0,C,Subpart,2017
1000087,Carbon Dioxide,air,9291000.0,kg,2.0,C,Subpart,2017
1000087,Carbon Dioxide,air,34342100.0,kg,5.0,D,Subpart,2017
1000087,Methane,air,175.0,kg,2.0,C,Subpart,2017
1000087,Methane,air,650.0,kg,5.0,D,Subpart,2017
1000087,Nitrous Oxide,air,18.0,kg,2.0,C,Subpart,2017
1000087,Nitrous Oxide,air,67.0,kg,5.0,D,Subpart,2017
1000088,Carbon Dioxide,air,126377700.0,kg,2.0,C,Subpart,2017
1000088,Methane,air,2380.0,kg,2.0,C,Subpart,2017
1000088,Nitrous Oxide,air,238.0,kg,2.0,C,Subpart,2017
1000089,Carbon Dioxide,air,152031400.0,kg,2.0,C,Subpart,2017
1000089,Methane,air,2860.0,kg,2.0,C,Subpart,2017
1000089,Nitrous Oxide,air,287.0,kg,2.0,C,Subpart,2017
1000090,Methane,air,4713520.0,kg,5.0,HH,Subpart,2017
1000091,Carbon Dioxide,air,3200.0,kg,5.0,W,Subpart,2017
1000091,Methane,air,109010.0,kg,5.0,W,Subpart,2017
1000092,Carbon Dioxide,air,74279500.0,kg,5.0,C,Subpart,2017
1000092,Methane,air,1496.0,kg,4.999999999999999,C,Subpart,2017
1000092,Nitrous Oxide,air,172.1476510067114,kg,5.000000000000001,C,Subpart,2017
1000093,Carbon Dioxide,air,130223800.0,kg,2.0,C,Subpart,2017
1000093,Methane,air,2450.0,kg,2.0,C,Subpart,2017
1000093,Methane,air,40220.0,kg,5.0,TT,Subpart,2017
1000093,Nitrous Oxide,air,245.0,kg,2.0,C,Subpart,2017
1000095,Carbon Dioxide,air,93400.0,kg,2.0,C,Subpart,2017
1000095,Carbon Dioxide,air,2053938100.0,kg,5.0,D,Subpart,2017
1000095,Methane,air,38100.0,kg,5.0,D,Subpart,2017
1000095,Nitrous Oxide,air,3810.0,kg,5.0,D,Subpart,2017
1000096,Carbon Dioxide,air,37170200.0,kg,5.0,D,Subpart,2017
1000096,Methane,air,700.0,kg,5.0,D,Subpart,2017
1000096,Nitrous Oxide,air,70.0,kg,5.0,D,Subpart,2017
1000097,Carbon Dioxide,air,1414274400.0,kg,5.0,D,Subpart,2017
1000097,Methane,air,26240.0,kg,5.0,D,Subpart,2017
1000097,Nitrous Oxide,air,2624.0,kg,5.0,D,Subpart,2017
1000098,Carbon Dioxide,air,347759600.0,kg,5.0,D,Subpart,2017
1000098,Methane,air,6450.0,kg,5.0,D,Subpart,2017
1000098,Nitrous Oxide,air,645.0,kg,5.0,D,Subpart,2017
1000099,Carbon Dioxide,air,1344210700.0,kg,3.20873148830016,C,Subpart,2017
1000099,Carbon Dioxide,air,437396600.0,kg,5.0,Y,Subpart,2017
1000099,Methane,air,77070.0,kg,3.198910081743869,C,Subpart,2017
1000099,Methane,air,433710.0,kg,5.0,Y,Subpart,2017
1000099,Nitrous Oxide,air,15403.0,kg,3.199766279296241,C,Subpart,2017
1000099,Nitrous Oxide,air,2915.0,kg,5.0,Y,Subpart,2017
1000100,Carbon Dioxide,air,719758100.0,kg,5.0,D,Subpart,2017
1000100,Methane,air,13350.0,kg,5.0,D,Subpart,2017
1000100,Nitrous Oxide,air,1335.0,kg,5.0,D,Subpart,2017
1000101,Carbon Dioxide,air,1485703400.0,kg,5.0,D,Subpart,2017
1000101,Methane,air,27550.0,kg,5.0,D,Subpart,2017
1000101,Nitrous Oxide,air,2755.0,kg,5.0,D,Subpart,2017
1000102,Carbon Dioxide,air,1097228200.0,kg,5.0,D,Subpart,2017
1000102,Methane,air,20350.0,kg,5.0,D,Subpart,2017
1000102,Nitrous Oxide,air,2035.0000000000002,kg,5.0,D,Subpart,2017
1000104,Carbon Dioxide,air,33408000.0,kg,2.0,C,Subpart,2017
1000104,Methane,air,630.0,kg,2.0,C,Subpart,2017
1000104,Nitrous Oxide,air,63.0,kg,2.0,C,Subpart,2017
1000105,Carbon Dioxide,air,56662700.0,kg,5.0,C,Subpart,2017
1000105,Carbon Dioxide,air,26396600.0,kg,5.0,N,Subpart,2017
1000105,Methane,air,1070.0,kg,5.0,C,Subpart,2017
1000105,Nitrous Oxide,air,107.0,kg,5.0,C,Subpart,2017
1000106,Carbon Dioxide,air,5313000.0,kg,2.0,C,Subpart,2017
1000106,Carbon Dioxide,air,2274028200.0,kg,5.0,D,Subpart,2017
1000106,Methane,air,100.0,kg,2.0,C,Subpart,2017
1000106,Methane,air,42180.0,kg,5.0,D,Subpart,2017
1000106,Nitrous Oxide,air,10.0,kg,2.0,C,Subpart,2017
1000106,Nitrous Oxide,air,4218.0,kg,5.0,D,Subpart,2017
1000107,Carbon Dioxide,air,716067700.0,kg,5.0,D,Subpart,2017
1000107,Methane,air,13280.0,kg,5.0,D,Subpart,2017
1000107,Nitrous Oxide,air,1328.0,kg,5.0,D,Subpart,2017
1000108,Carbon Dioxide,air,21900.0,kg,2.0,C,Subpart,2017
1000108,Carbon Dioxide,air,22415400.0,kg,5.0,D,Subpart,2017
1000108,Methane,air,420.0,kg,5.0,D,Subpart,2017
1000108,Nitrous Oxide,air,42.0,kg,5.0,D,Subpart,2017
1000109,Carbon Dioxide,air,403200.0,kg,2.0,C,Subpart,2017
1000109,Carbon Dioxide,air,3782800.0,kg,5.0,D,Subpart,2017
1000109,Methane,air,20.0,kg,2.0,C,Subpart,2017
1000109,Methane,air,160.0,kg,5.0,D,Subpart,2017
1000109,Nitrous Oxide,air,4.0,kg,2.0,C,Subpart,2017
1000109,Nitrous Oxide,air,32.0,kg,5.0,D,Subpart,2017
1000110,Carbon Dioxide,air,98500.0,kg,2.0,C,Subpart,2017
1000110,Carbon Dioxide,air,1374741400.0,kg,5.0,D,Subpart,2017
1000110,Methane,air,25490.0,kg,5.0,D,Subpart,2017
1000110,Nitrous Oxide,air,2549.0,kg,5.0,D,Subpart,2017
1000111,Carbon Dioxide,air,54100.0,kg,2.0,C,Subpart,2017
1000111,Carbon Dioxide,air,27990700.0,kg,5.0,D,Subpart,2017
1000111,Methane,air,520.0,kg,5.0,D,Subpart,2017
1000111,Nitrous Oxide,air,52.0,kg,5.0,D,Subpart,2017
1000112,Carbon Dioxide,air,65000.0,kg,2.0,C,Subpart,2017
1000112,Carbon Dioxide,air,52580500.0,kg,5.0,D,Subpart,2017
1000112,Methane,air,970.0,kg,5.0,D,Subpart,2017
1000112,Nitrous Oxide,air,97.0,kg,5.0,D,Subpart,2017
1000113,Carbon Dioxide,air,34200.0,kg,2.0,C,Subpart,2017
1000113,Carbon Dioxide,air,26048900.0,kg,5.0,D,Subpart,2017
1000113,Methane,air,480.0,kg,5.0,D,Subpart,2017
1000113,Nitrous Oxide,air,48.0,kg,5.0,D,Subpart,2017
1000114,Carbon Dioxide,air,105100.0,kg,2.0,C,Subpart,2017
1000114,Carbon Dioxide,air,26698700.0,kg,5.0,D,Subpart,2017
1000114,Methane,air,500.0,kg,5.0,D,Subpart,2017
1000114,Nitrous Oxide,air,50.0,kg,5.0,D,Subpart,2017
1000116,Carbon Dioxide,air,47100.0,kg,2.0,C,Subpart,2017
1000116,Carbon Dioxide,air,13790500.0,kg,5.0,D,Subpart,2017
1000116,Methane,air,260.0,kg,5.0,D,Subpart,2017
1000116,Nitrous Oxide,air,26.0,kg,5.0,D,Subpart,2017
1000117,Carbon Dioxide,air,75633600.0,kg,5.0,D,Subpart,2017
1000117,Methane,air,1410.0,kg,5.0,D,Subpart,2017
1000117,Nitrous Oxide,air,141.0,kg,5.0,D,Subpart,2017
1000118,Carbon Dioxide,air,4000.0,kg,2.0,C,Subpart,2017
1000118,Carbon Dioxide,air,20220500.0,kg,5.0,D,Subpart,2017
1000119,Carbon Dioxide,air,23474300.0,kg,5.0,D,Subpart,2017
1000119,Methane,air,440.0,kg,5.0,D,Subpart,2017
1000119,Nitrous Oxide,air,44.0,kg,5.0,D,Subpart,2017
1000120,Carbon Dioxide,air,79000.0,kg,5.0,C,Subpart,2017
1000120,Carbon Dioxide,air,39259000.0,kg,5.0,D,Subpart,2017
1000120,Methane,air,730.0,kg,5.0,D,Subpart,2017
1000120,Nitrous Oxide,air,73.0,kg,5.0,D,Subpart,2017
1000121,Carbon Dioxide,air,11877600.0,kg,5.0,D,Subpart,2017
1000121,Methane,air,280.0,kg,5.0,D,Subpart,2017
1000121,Nitrous Oxide,air,36.0,kg,5.0,D,Subpart,2017
1000122,Carbon Dioxide,air,5235400.0,kg,5.0,D,Subpart,2017
1000122,Methane,air,90.0,kg,5.0,D,Subpart,2017
1000122,Nitrous Oxide,air,9.0,kg,5.0,D,Subpart,2017
1000123,Carbon Dioxide,air,22631800.0,kg,5.0,D,Subpart,2017
1000123,Methane,air,460.0,kg,5.0,D,Subpart,2017
1000123,Nitrous Oxide,air,46.0,kg,5.0,D,Subpart,2017
1000124,Carbon Dioxide,air,700441900.0,kg,2.0,C,Subpart,2017
1000124,Carbon Dioxide,air,32496600.0,kg,5.0,Q,Subpart,2017
1000124,Methane,air,11940.0,kg,2.0,C,Subpart,2017
1000124,Nitrous Oxide,air,2391.0,kg,2.0,C,Subpart,2017
1000125,Carbon Dioxide,air,1275841200.0,kg,5.0,D,Subpart,2017
1000125,Methane,air,23665.0,kg,5.0,D,Subpart,2017
1000125,Nitrous Oxide,air,2366.0,kg,5.0,D,Subpart,2017
1000127,Carbon Dioxide,air,5600.0,kg,2.0,C,Subpart,2017
1000127,Carbon Dioxide,air,2096989000.0,kg,5.0,D,Subpart,2017
1000127,Methane,air,39320.0,kg,5.0,D,Subpart,2017
1000127,Nitrous Oxide,air,4008.0,kg,5.0,D,Subpart,2017
1000128,Carbon Dioxide,air,40081400.0,kg,5.0,D,Subpart,2017
1000128,Methane,air,740.0,kg,5.0,D,Subpart,2017
1000128,Nitrous Oxide,air,74.0,kg,5.0,D,Subpart,2017
1000130,Carbon Dioxide,air,12057200.0,kg,5.0,D,Subpart,2017
1000130,Methane,air,230.0,kg,5.0,D,Subpart,2017
1000130,Nitrous Oxide,air,23.0,kg,5.0,D,Subpart,2017
1000131,Carbon Dioxide,air,66695300.0,kg,5.0,D,Subpart,2017
1000131,Methane,air,1360.0,kg,5.0,D,Subpart,2017
1000131,Nitrous Oxide,air,159.0,kg,5.0,D,Subpart,2017
1000132,Carbon Dioxide,air,23569000.0,kg,5.0,D,Subpart,2017
1000132,Methane,air,460.0,kg,5.0,D,Subpart,2017
1000132,Nitrous Oxide,air,38.0,kg,5.0,D,Subpart,2017
1000133,Carbon Dioxide,air,1495367800.0,kg,5.0,D,Subpart,2017
1000133,Methane,air,27570.0,kg,5.0,D,Subpart,2017
1000133,Nitrous Oxide,air,2757.0,kg,5.0,D,Subpart,2017
1000134,Carbon Dioxide,air,55151400.0,kg,2.0,C,Subpart,2017
1000134,Methane,air,1040.0,kg,2.0,C,Subpart,2017
1000134,Nitrous Oxide,air,104.0,kg,2.0,C,Subpart,2017
1000135,Carbon Dioxide,air,242344600.0,kg,5.0,D,Subpart,2017
1000135,Methane,air,4495.0,kg,5.0,D,Subpart,2017
1000135,Nitrous Oxide,air,449.0,kg,5.0,D,Subpart,2017
1000136,Carbon Dioxide,air,606600.0,kg,2.0,C,Subpart,2017
1000136,Carbon Dioxide,air,490045300.0,kg,5.0,D,Subpart,2017
