FacilityID,FlowName,Compartment,FlowAmount,Unit,DataReliability
1000049,Methane,air,100.0,kg,5.0
1000049,Nitrous Oxide,air,10.0,kg,5.0
1000050,Carbon Dioxide,air,870081600.0,kg,5.0
1000050,Methane,air,9140.0,kg,5.0
1000050,Nitrous Oxide,air,14631.0,kg,5.0
1000051,Carbon Dioxide,air,79874700.0,kg,5.0
1000051,Methane,air,1470.0,kg,5.0
1000051,Nitrous Oxide,air,147.0,kg,5.0
1000052,Carbon Dioxide,air,1962699400.0,kg,5.0
1000052,Methane,air,36400.0,kg,5.0
1000052,Nitrous Oxide,air,3640.0,kg,5.0
1000053,Carbon Dioxide,air,97102900.0,kg,2.0
1000053,Methane,air,1840.0,kg,2.0
1000053,Nitrous Oxide,air,186.0,kg,2.0
1000054,Carbon Dioxide,air,5000.0,kg,5.0
1000054,Methane,air,163550.0,kg,5.0
1000056,Carbon Dioxide,air,136303800.0,kg,3.9965510866168072
1000056,Methane,air,960.0,kg,2.0
1000056,Nitrous Oxide,air,114.0,kg,2.0
1000059,Carbon Dioxide,air,1255165500.0,kg,5.0
1000059,Methane,air,23280.0,kg,5.0
1000059,Nitrous Oxide,air,2328.0,kg,5.0
1000060,Carbon Dioxide,air,25258000.0,kg,4.98270646923747
1000060,Methane,air,470.0,kg,5.0
1000060,Nitrous Oxide,air,50.0,kg,5.0
1000062,Carbon Dioxide,air,39189000.0,kg,2.0
1000062,Methane,air,740.0,kg,2.0
1000062,Nitrous Oxide,air,74.0,kg,2.0
1000063,Carbon Dioxide,air,166115900.0,kg,2.0
1000063,Methane,air,9650.0,kg,2.0
1000063,Nitrous Oxide,air,1321.0,kg,2.0
1000064,Carbon Dioxide,air,63964500.0,kg,2.0000093802030814
1000064,Methane,air,10990.0,kg,4.104640582347589
1000064,Nitrous Oxide,air,651.0,kg,2.0
1000066,Carbon Dioxide,air,79898100.0,kg,5.0
1000066,Methane,air,1510.0,kg,5.0
1000066,Nitrous Oxide,air,151.0,kg,5.0
1000068,Carbon Dioxide,air,1187512200.0,kg,4.994846621365237
1000068,Methane,air,22020.0,kg,4.994550408719346
1000068,Nitrous Oxide,air,2202.0,kg,4.994550408719346
1000069,Carbon Dioxide,air,77666500.0,kg,4.995078959396909
1000069,Methane,air,1440.0,kg,4.995833333333334
1000069,Nitrous Oxide,air,144.0,kg,5.0
1000070,Carbon Dioxide,air,891917800.0,kg,5.0
1000070,Methane,air,16540.0,kg,5.0
1000070,Nitrous Oxide,air,1654.0,kg,5.0
1000071,Carbon Dioxide,air,685691500.0,kg,5.0
1000071,Methane,air,12750.0,kg,5.0
1000071,Nitrous Oxide,air,1280.0,kg,5.0
1000074,Carbon Dioxide,air,25340900.0,kg,5.0
1000074,Methane,air,470.0,kg,5.0
1000074,Nitrous Oxide,air,47.0,kg,5.0
1000077,Carbon Dioxide,air,76156100.0,kg,2.0
1000077,Methane,air,1440.0,kg,2.0
1000077,Nitrous Oxide,air,144.0,kg,2.0
1000079,Biogenic CO2,air,3200.0,kg,5.0
1000079,Carbon Dioxide,air,98412500.0,kg,2.1253987044328717
1000079,Methane,air,10460.0,kg,2.0
1000079,Nitrous Oxide,air,1516.0,kg,2.0
1000084,Carbon Dioxide,air,7175989300.0,kg,5.0
1000084,Methane,air,1457150.0,kg,5.0
1000084,Nitrous Oxide,air,123197.0,kg,5.0
1000085,Carbon Dioxide,air,61339100.0,kg,5.0
1000085,Methane,air,1140.0,kg,5.0
1000085,Nitrous Oxide,air,116.0,kg,5.0
1000086,Carbon Dioxide,air,427169000.0,kg,4.112337271665313
1000086,Methane,air,2380.0,kg,2.0
1000086,Nitrous Oxide,air,238.0,kg,2.0
1000087,Carbon Dioxide,air,43633100.0,kg,4.361195972782131
1000087,Methane,air,825.0,kg,4.363636363636363
1000087,Nitrous Oxide,air,85.0,kg,4.364705882352941
1000088,Carbon Dioxide,air,126377700.0,kg,2.0
1000088,Methane,air,2380.0,kg,2.0
1000088,Nitrous Oxide,air,238.0,kg,2.0
1000089,Carbon Dioxide,air,152031400.0,kg,2.0
1000089,Methane,air,2860.0,kg,2.0
1000089,Nitrous Oxide,air,287.0,kg,2.0
1000090,Methane,air,4713520.0,kg,5.0
1000091,Carbon Dioxide,air,3200.0,kg,5.0
1000091,Methane,air,109010.0,kg,5.0
1000092,Carbon Dioxide,air,74279500.0,kg,5.0
1000092,Methane,air,1496.0,kg,4.999999999999999
1000092,Nitrous Oxide,air,172.1476510067114,kg,5.000000000000001
1000093,Carbon Dioxide,air,130223800.0,kg,2.0
1000093,Methane,air,42670.0,kg,4.827747832200609
1000093,Nitrous Oxide,air,245.0,kg,2.0
1000095,Carbon Dioxide,air,2054031500.0,kg,4.999863585344237
1000095,Methane,air,38100.0,kg,5.0
1000095,Nitrous Oxide,air,3810.0,kg,5.0
1000096,Carbon Dioxide,air,37170200.0,kg,5.0
1000096,Methane,air,700.0,kg,5.0
1000096,Nitrous Oxide,air,70.0,kg,5.0
1000097,Carbon Dioxide,air,1414274400.0,kg,5.0
1000097,Methane,air,26240.0,kg,5.0
1000097,Nitrous Oxide,air,2624.0,kg,5.0
1000098,Carbon Dioxide,air,347759600.0,kg,5.0
1000098,Methane,air,6450.0,kg,5.0
1000098,Nitrous Oxide,air,645.0,kg,5.0
1000099,Carbon Dioxide,air,1781607300.0,kg,3.6484999808880443
1000099,Methane,air,510780.0,kg,4.728239163632092
1000099,Nitrous Oxide,air,18318.0,kg,3.486243039633148
1000100,Carbon Dioxide,air,719758100.0,kg,5.0
1000100,Methane,air,13350.0,kg,5.0
1000100,Nitrous Oxide,air,1335.0,kg,5.0
1000101,Carbon Dioxide,air,1485703400.0,kg,5.0
1000101,Methane,air,27550.0,kg,5.0
1000101,Nitrous Oxide,air,2755.0,kg,5.0
1000102,Carbon Dioxide,air,1097228200.0,kg,5.0
1000102,Methane,air,20350.0,kg,5.0
1000102,Nitrous Oxide,air,2035.0000000000002,kg,5.0
1000104,Carbon Dioxide,air,33408000.0,kg,2.0
1000104,Methane,air,630.0,kg,2.0
1000104,Nitrous Oxide,air,63.0,kg,2.0
1000105,Carbon Dioxide,air,83059300.0,kg,5.0
1000105,Methane,air,1070.0,kg,5.0
1000105,Nitrous Oxide,air,107.0,kg,5.0
1000106,Carbon Dioxide,air,2279341200.0,kg,4.993007189972261
1000106,Methane,air,42280.0,kg,4.992904446546831
1000106,Nitrous Oxide,air,4228.0,kg,4.992904446546831
1000107,Carbon Dioxide,air,716067700.0,kg,5.0
1000107,Methane,air,13280.0,kg,5.0
1000107,Nitrous Oxide,air,1328.0,kg,5.0
1000108,Carbon Dioxide,air,22437300.0,kg,4.997071840194676
1000108,Methane,air,420.0,kg,5.0
1000108,Nitrous Oxide,air,42.0,kg,5.0
1000109,Carbon Dioxide,air,4186000.0,kg,4.711036789297659
1000109,Methane,air,180.0,kg,4.666666666666667
1000109,Nitrous Oxide,air,36.0,kg,4.666666666666667
1000110,Carbon Dioxide,air,1374839900.0,kg,4.999785065882944
1000110,Methane,air,25490.0,kg,5.0
1000110,Nitrous Oxide,air,2549.0,kg,5.0
1000111,Carbon Dioxide,air,28044800.0,kg,4.994212830899133
1000111,Methane,air,520.0,kg,5.0
1000111,Nitrous Oxide,air,52.0,kg,5.0
1000112,Carbon Dioxide,air,52645500.0,kg,4.9962959797133655
1000112,Methane,air,970.0,kg,5.0
1000112,Nitrous Oxide,air,97.0,kg,5.0
1000113,Carbon Dioxide,air,26083100.0,kg,4.996066418485532
1000113,Methane,air,480.0,kg,5.0
1000113,Nitrous Oxide,air,48.0,kg,5.0
1000114,Carbon Dioxide,air,26803800.0,kg,4.988236742551429
1000114,Methane,air,500.0,kg,5.0
1000114,Nitrous Oxide,air,50.0,kg,5.0
1000116,Carbon Dioxide,air,13837600.0,kg,4.989788691680638
1000116,Methane,air,260.0,kg,5.0
1000116,Nitrous Oxide,air,26.0,kg,5.0
1000117,Carbon Dioxide,air,75633600.0,kg,5.0
1000117,Methane,air,1410.0,kg,5.0
1000117,Nitrous Oxide,air,141.0,kg,5.0
1000118,Carbon Dioxide,air,20224500.0,kg,4.99940666023882
1000119,Carbon Dioxide,air,23474300.0,kg,5.0
1000119,Methane,air,440.0,kg,5.0
1000119,Nitrous Oxide,air,44.0,kg,5.0
1000120,Carbon Dioxide,air,39338000.0,kg,5.0
1000120,Methane,air,730.0,kg,5.0
1000120,Nitrous Oxide,air,73.0,kg,5.0
1000121,Carbon Dioxide,air,11877600.0,kg,5.0
1000121,Methane,air,280.0,kg,5.0
1000121,Nitrous Oxide,air,36.0,kg,5.0
1000122,Carbon Dioxide,air,5235400.0,kg,5.0
1000122,Methane,air,90.0,kg,5.0
1000122,Nitrous Oxide,air,9.0,kg,5.0
1000123,Carbon Dioxide,air,22631800.0,kg,5.0
1000123,Methane,air,460.0,kg,5.0
1000123,Nitrous Oxide,air,46.0,kg,5.0
1000124,Carbon Dioxide,air,732938500.0,kg,2.1330122513689758
1000124,Methane,air,11940.0,kg,2.0
1000124,Nitrous Oxide,air,2391.0,kg,2.0
1000125,Carbon Dioxide,air,1275841200.0,kg,5.0
1000125,Methane,air,23665.0,kg,5.0
1000125,Nitrous Oxide,air,2366.0,kg,5.0
1000127,Carbon Dioxide,air,2096994600.0,kg,4.999991988534449
1000127,Methane,air,39320.0,kg,5.0
1000127,Nitrous Oxide,air,4008.0,kg,5.0
1000128,Carbon Dioxide,air,40081400.0,kg,5.0
1000128,Methane,air,740.0,kg,5.0
1000128,Nitrous Oxide,air,74.0,kg,5.0
1000130,Carbon Dioxide,air,12057200.0,kg,5.0
1000130,Methane,air,230.0,kg,5.0
1000130,Nitrous Oxide,air,23.0,kg,5.0
1000131,Carbon Dioxide,air,66695300.0,kg,5.0
1000131,Methane,air,1360.0,kg,5.0
1000131,Nitrous Oxide,air,159.0,kg,5.0
1000132,Carbon Dioxide,air,23569000.0,kg,5.0
1000132,Methane,air,460.0,kg,5.0
1000132,Nitrous Oxide,air,38.0,kg,5.0
1000133,Carbon Dioxide,air,1495367800.0,kg,5.0
1000133,Methane,air,27570.0,kg,5.0
1000133,Nitrous Oxide,air,2757.0,kg,5.0
1000134,Carbon Dioxide,air,55151400.0,kg,2.0
1000134,Methane,air,1040.0,kg,2.0
1000134,Nitrous Oxide,air,104.0,kg,2.0
1000135,Carbon Dioxide,air,242344600.0,kg,5.0
1000135,Methane,air,4495.0,kg,5.0
1000135,Nitrous Oxide,air,449.0,kg,5.0
1000136,Carbon Dioxide,air,490651900.0,kg,4.996291056857213
1000136,Methane,air,9100.0,kg,4.996703296703297
1000136,Nitrous Oxide,air,910.0,kg,4.996703296703297
1000138,Carbon Dioxide,air,2856919100.0,kg,5.0
1000138,Methane,air,52990.0,kg,5.0
1000138,Nitrous Oxide,air,5299.0,kg,5.0
1000140,Carbon Dioxide,air,63296900.0,kg,2.0
1000140,Methane,air,1210.0,kg,2.0
1000140,Nitrous Oxide,air,121.0,kg,2.0
1000141,Carbon Dioxide,air,235950900.0,kg,4.999308330673882
1000141,Methane,air,4380.0,kg,5.0
1000141,Nitrous Oxide,air,439.0,kg,5.0
1000143,Carbon Dioxide,air,37565800.0,kg,2.0
1000143,Methane,air,710.0,kg,2.0
1000143,Nitrous Oxide,air,71.0,kg,2.0
1000144,Carbon Dioxide,air,726426200.0,kg,4.997416805726446
1000144,Methane,air,13470.0,kg,4.997772828507795
1000144,Nitrous Oxide,air,1347.0,kg,4.997772828507795
1000145,Carbon Dioxide,air,789005500.0,kg,5.0
1000145,Methane,air,14630.0,kg,5.0
1000145,Nitrous Oxide,air,1463.0,kg,5.0
1000146,Carbon Dioxide,air,1271043400.0,kg,5.0
1000146,Methane,air,23580.0,kg,5.0
1000146,Nitrous Oxide,air,2358.0,kg,5.0
1000147,Carbon Dioxide,air,27451400.0,kg,5.0
1000147,Methane,air,510.0,kg,5.0
1000147,Nitrous Oxide,air,51.0,kg,5.0
1000148,Carbon Dioxide,air,93498200.0,kg,5.0
1000148,Methane,air,1734.0,kg,5.0
1000148,Nitrous Oxide,air,174.0,kg,5.0
1000149,Carbon Dioxide,air,11900.0,kg,2.0
1000150,Carbon Dioxide,air,2520373500.0,kg,4.999812170696129
1000150,Methane,air,46750.0,kg,5.0
1000150,Nitrous Oxide,air,4675.0,kg,5.0
1000151,Carbon Dioxide,air,33123600.0,kg,5.0
1000151,Methane,air,620.0,kg,5.0
1000151,Nitrous Oxide,air,62.0,kg,5.0
1000152,Carbon Dioxide,air,8592500.0,kg,5.0
1000152,Methane,air,40.0,kg,5.0
1000152,Nitrous Oxide,air,4.0,kg,5.0
1000153,Carbon Dioxide,air,3043190300.0,kg,4.999185821537352
1000153,Methane,air,56450.0,kg,4.998937112488928
1000153,Nitrous Oxide,air,5645.0,kg,4.998937112488928
1000156,Carbon Dioxide,air,6970944700.0,kg,4.77637342324635
1000156,Methane,air,12820.0,kg,2.5967238689547583
1000156,Nitrous Oxide,air,3058.0,kg,3.9041857423152386
1000157,Carbon Dioxide,air,154735000.0,kg,4.988923643648819
1000157,Methane,air,17840.0,kg,4.998318385650224
1000157,Nitrous Oxide,air,2594.0,kg,4.998843484965304
1000158,Carbon Dioxide,air,526909100.0,kg,4.988918012613561
1000158,Methane,air,207594.0,kg,4.999421948611231
1000158,Nitrous Oxide,air,5000.872483221477,kg,4.997600418718881
1000159,Carbon Dioxide,air,30051600.0,kg,2.0
1000159,Methane,air,2034520.0,kg,4.999159506910721
1000159,Nitrous Oxide,air,57.0,kg,2.0
1000161,Carbon Dioxide,air,89534200.0,kg,4.91878299018699
1000161,Methane,air,1670.0,kg,4.910179640718563
1000161,Nitrous Oxide,air,167.0,kg,4.910179640718563
1000162,Carbon Dioxide,air,5776600.0,kg,5.0
1000162,Methane,air,110.0,kg,5.0
1000162,Nitrous Oxide,air,11.0,kg,5.0
1000163,Carbon Dioxide,air,36110400.0,kg,5.0
1000163,Methane,air,840.0,kg,5.0
1000163,Nitrous Oxide,air,115.0,kg,5.0
1000165,Carbon Dioxide,air,284110500.0,kg,4.998822641190664
1000165,Methane,air,13042.0,kg,5.0
1000165,Nitrous Oxide,air,1733.1140939597315,kg,4.9982690118264825
1000166,Biogenic CO2,air,771036200.0,kg,5.0
1000166,Carbon Dioxide,air,224293800.0,kg,3.219244134256052
1000166,Methane,air,1372050.0,kg,4.977150978462884
1000166,Nitrous Oxide,air,10861.0,kg,3.687689899640917
1000168,Carbon Dioxide,air,1580135500.0,kg,4.998994706466629
1000168,Methane,air,29310.0,kg,4.998976458546571
1000168,Nitrous Oxide,air,2931.0,kg,4.998976458546571
1000169,Carbon Dioxide,air,4353300.0,kg,4.80773206532975
1000169,Methane,air,80.0,kg,4.625
1000169,Nitrous Oxide,air,8.0,kg,4.625
1000170,Carbon Dioxide,air,352529000.0,kg,4.975622431062409
1000170,Methane,air,13940.0,kg,4.989239598278336
1000170,Nitrous Oxide,air,2204.0,kg,4.993194192377495
1000171,Carbon Dioxide,air,1535745500.0,kg,4.999793129786153
1000171,Methane,air,28490.0,kg,5.0
1000171,Nitrous Oxide,air,2849.0,kg,5.0
1000173,Carbon Dioxide,air,79090200.0,kg,5.0
1000173,Methane,air,1470.0,kg,5.0
1000173,Nitrous Oxide,air,147.0,kg,5.0
1000174,Carbon Dioxide,air,90763200.0,kg,5.0
1000174,Methane,air,1690.0,kg,5.0
1000174,Nitrous Oxide,air,169.0,kg,5.0
1000175,Carbon Dioxide,air,102713300.0,kg,5.0
1000175,Methane,air,1920.0,kg,5.0
1000175,Nitrous Oxide,air,192.0,kg,5.0
1000176,Methane,air,1929800.0,kg,5.0
1000179,Carbon Dioxide,air,58207000.0,kg,2.0001288504819006
1000179,Methane,air,86840.0,kg,4.961999078765546
1000179,Nitrous Oxide,air,110.0,kg,2.0
1000180,Carbon Dioxide,air,59737900.0,kg,2.000251096874848
1000180,Methane,air,176410.0,kg,4.98095346068817
1000180,Nitrous Oxide,air,112.0,kg,2.0
1000181,Carbon Dioxide,air,19150300.0,kg,5.0
1000181,Methane,air,390.0,kg,5.0
1000181,Nitrous Oxide,air,43.0,kg,5.0
1000182,Carbon Dioxide,air,11087500.0,kg,4.863657271702367
1000182,Methane,air,210.0,kg,4.857142857142857
1000182,Nitrous Oxide,air,21.0,kg,4.857142857142857
1000183,Biogenic CO2,air,765312100.0,kg,5.0
1000183,Carbon Dioxide,air,313849300.0,kg,2.4472184580306537
1000183,Methane,air,45930.0,kg,3.8177661659046374
1000183,Nitrous Oxide,air,13193.0,kg,3.023724702493747
1000184,Carbon Dioxide,air,62921100.0,kg,4.9910745362048665
1000184,Methane,air,1190.0,kg,4.974789915966387
1000184,Nitrous Oxide,air,120.0,kg,4.95
1000185,Carbon Dioxide,air,533459600.0,kg,5.0
1000185,Methane,air,9890.0,kg,5.0
1000185,Nitrous Oxide,air,989.0,kg,5.0
1000186,Carbon Dioxide,air,105151900.0,kg,4.898121669698788
1000186,Methane,air,1980.0,kg,4.909090909090909
1000186,Nitrous Oxide,air,199.94630872483222,kg,4.8799677765843175
1000190,Carbon Dioxide,air,77243700.0,kg,5.0
1000190,Methane,air,1430.0,kg,5.0
1000190,Nitrous Oxide,air,143.0,kg,5.0
1000191,Carbon Dioxide,air,102400.0,kg,2.0
1000191,Methane,air,4699250.0,kg,5.0
1000191,Nitrous Oxide,air,1.0,kg,2.0
1000192,Carbon Dioxide,air,15088100500.0,kg,5.0
1000192,Methane,air,1744360.0,kg,5.0
1000192,Nitrous Oxide,air,253727.0,kg,5.0
1000193,Carbon Dioxide,air,155357900.0,kg,2.0
1000193,Methane,air,13570.0,kg,2.0
1000193,Nitrous Oxide,air,1952.0,kg,2.0
1000196,Biogenic CO2,air,1323103300.0,kg,5.0
1000196,Carbon Dioxide,air,230360100.0,kg,3.1972008173290427
1000196,Methane,air,47700.0,kg,4.835220125786163
1000196,Nitrous Oxide,air,16520.0,kg,4.952421307506054
1000197,Carbon Dioxide,air,66208500.0,kg,2.0
1000197,Methane,air,1250.0,kg,2.0
1000197,Nitrous Oxide,air,125.0,kg,2.0
1000198,Carbon Dioxide,air,77722000.0,kg,4.977033529759914
1000198,Methane,air,1280.0,kg,4.9765625
1000198,Nitrous Oxide,air,128.0,kg,4.9765625
1000201,Carbon Dioxide,air,69308200.0,kg,4.997684256696899
1000201,Methane,air,1310.0,kg,5.0
1000201,Nitrous Oxide,air,131.0,kg,5.0
1000202,Carbon Dioxide,air,36622500.0,kg,2.000352242473889
1000202,Methane,air,146690.0,kg,4.985888608630445
1000202,Nitrous Oxide,air,69.0,kg,2.0
1000203,Carbon Dioxide,air,51675700.0,kg,4.9916285604258865
1000203,Methane,air,970.0,kg,5.0
1000203,Nitrous Oxide,air,97.0,kg,5.0
1000205,Carbon Dioxide,air,32100.0,kg,5.0
1000205,Methane,air,1065400.0,kg,5.0
1000206,Carbon Dioxide,air,56673800.0,kg,2.000232911856978
1000206,Methane,air,150120.0,kg,4.978617106314948
1000206,Nitrous Oxide,air,107.0,kg,2.0
1000207,Carbon Dioxide,air,1106866000.0,kg,4.99908579719677
1000207,Methane,air,20530.0,kg,4.998538723818802
1000207,Nitrous Oxide,air,2053.0,kg,4.998538723818802
1000211,Biogenic CO2,air,132092100.0,kg,5.0
1000211,Carbon Dioxide,air,119548499.99999999,kg,4.989545665566696
1000211,Methane,air,120970.0,kg,5.0
1000211,Nitrous Oxide,air,15873.0,kg,5.0
1000214,Carbon Dioxide,air,136674400.0,kg,2.0
1000214,Methane,air,2580.0,kg,2.0
1000214,Nitrous Oxide,air,258.0,kg,2.0
1000215,Methane,air,3171280.0,kg,5.0
1000216,Methane,air,1368190.0,kg,5.0
1000217,Methane,air,785500.0,kg,5.0
1000218,Methane,air,1679850.0,kg,5.0
1000219,Biogenic CO2,air,104017900.0,kg,5.0
1000219,Carbon Dioxide,air,32524800.0,kg,4.785419126328217
1000219,Methane,air,24940.0,kg,4.989174017642342
1000219,Nitrous Oxide,air,5585.0,kg,4.9914055505819155
1000222,Carbon Dioxide,air,122371500.0,kg,4.997038526127407
1000222,Methane,air,2260.0,kg,5.0
1000222,Nitrous Oxide,air,226.0,kg,5.0
1000223,Carbon Dioxide,air,139761300.0,kg,4.9775367000736255
1000223,Methane,air,2590.0,kg,4.976833976833976
1000223,Nitrous Oxide,air,259.0,kg,4.976833976833976
1000225,Biogenic CO2,air,333692800.0,kg,5.0
1000225,Carbon Dioxide,air,391727800.00000006,kg,5.0
1000225,Methane,air,127528.0,kg,5.0
1000225,Nitrous Oxide,air,26339.93288590604,kg,5.0
1000226,Biogenic CO2,air,207211000.0,kg,5.0
1000226,Carbon Dioxide,air,227045000.0,kg,5.0
1000226,Methane,air,79780.0,kg,5.0
1000226,Nitrous Oxide,air,16427.516778523488,kg,5.000000000000001
1000228,Biogenic CO2,air,746222700.0,kg,5.0
1000228,Carbon Dioxide,air,55268900.0,kg,3.57302026998909
1000228,Methane,air,581150.0,kg,4.9974189107803495
1000228,Nitrous Oxide,air,3379.0,kg,4.954720331459011
1000229,Biogenic CO2,air,1724003000.0,kg,5.0
