FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source
110022357251.0,"ALLIANCE PIPELINE, L.P.-FAIRMOUNT COMPRESSOR STATION",17950 98TH ST SE,FAIRMOUNT,ND,58030,45.993367,-96.648999,RICHLAND,486210,,1000245,GHGRP
110022357251.0,Fairmount Compressor Station,17950 98th St NE,Fairmount,ND,58030,45.9933,-96.6489,Richland,211111,,10612211,NEI
110003266849.0,HONEYWELL INTERNATIONAL INC - BATON ROUGE PLANT,2966 LUPINE AVENUE,BATON ROUGE,LA,70805,30.474444,-91.183056,EAST BATON ROUGE,325120,,1000625,GHGRP
110003266849.0,Honeywell International Inc - Baton Rouge Plant,Lupine & Ontario,Baton Rouge,LA,70821,30.473,-91.1864,East Baton Rouge,325199,,8467611,NEI
110003266849.0,HONEYWELL INTERNATIONAL INC-BATON ROUGE PLANT,CORNER OF LUPINE & ONTARIO STR EETS,BATON ROUGE,LA,70805,30.474444,-91.183056,EAST BATON ROUGE PARISH,325199,,70805LLDSGCORNE,TRI
110022357279.0,"ALLIANCE PIPELINE, L.P.-WIMBLEDON COMPRESSOR STATION",1540 98TH AVE SE,WIMBLEDON,ND,58492,47.191058,-98.42561,BARNES,486210,,1001558,GHGRP
110022357279.0,Wimbledon Compressor Station,1540 98th Ave SE,Wimbledon,ND,58492,47.191,-98.4253,Barnes,211111,,10612411,NEI
110011273004.0,ALLIANCE PIPELINE L.P. - MANCHESTER,1242 220TH STREET,MANCHESTER,IA,52057,42.46915,-91.55145,DELAWARE COUNTY,486210,,1001559,GHGRP
110011273004.0,ALLIANCE PIPELINE L.P. - MANCHESTER,1242 220TH ST,MANCHESTER,IA,52057,42.469,-91.5802,Delaware,213112,,5511311,NEI
110000838292.0,TGP Station 241 Lafayette,3447 SENTINEL HEIGHTS ROAD,LAFAYETTE,NY,13084,42.93948,-76.11411,ONONDAGA COUNTY,486210,,1001652,GHGRP
110000838292.0,TENNESSEE GAS PIPELINE CO - COMP STA 241,3447 SENTINEL HEIGHTS RD,LAFAYETTE,NY,13084,42.9392,-76.1161,Onondaga,48621,,7436111,NEI
110000848584.0,TGP Station 229 Hamburg,7586 EAST EDEN ROAD,EDEN,NY,14057,42.67698,-78.82736,ERIE COUNTY,486210,,1001653,GHGRP
110000848584.0,TENNESSEE GAS PIPELINE CO COMPRESSOR STATION 229,7586 E EDEN RD,EDEN,NY,14057,42.6773,-78.8297,Erie,48621,,8503511,NEI
110002464397.0,"SNG Station 5222 Enterprise, MS",100 COUNTRY ROAD 332,ENTERPRISE,MS,39330,32.14838,-88.84151,CLARKE,486210,,1001656,GHGRP
110002464397.0,"Southern Natural Gas Company, Enterprise Compressor Station",100 County Road 332,Enterprise,MS,39330,32.1514,-88.8439,Clarke,221210,,7054511,NEI
110011904305.0,TGP Station 249 Carlisle,2840 US RT 20 EAST,CARLISLE,NY,12031,42.766734,-74.461355,SCHOHARIE,486210,,1001661,GHGRP
110011904305.0,COMPRESSOR STATION 249,2840 US RTE 20,CARLISLE,NY,12031,42.75,-74.4,Schoharie,48621,,8435311,NEI
110013972941.0,TGP Station 209 CAMBRIDGE (Cumberland),3428 CLAY PIKE RD,CUMBERLAND,OH,43732,39.93917,-81.68208,GUERNSEY,486210,,1001846,GHGRP
110013972941.0,TENNESSEE GAS,Unknown,CLAYSVILLE,OH,00000,39.9373,-81.68349999999998,Guernsey,48811,,11506111,NEI
110013972941.0,Tennessee Gas Pipeline Station 209 (0630000001),3428 Clay Pike Road,Cumberland,OH,43732,39.9392,-81.6821,Guernsey,486210,,8008011,NEI
110007647001.0,"TGP Station 63 Batesville, MS",8450 Highway 6 W,Batesville,MS,38606,34.296056,-90.073139,PANOLA,486210,,1001848,GHGRP
110007647001.0,TGP STATION 63,Unknown,BATESVILLE,MS,00000,34.2961,-90.0722,Panola,48811,,12052311,NEI
110007647001.0,"Tennessee Gas Pipeline Company LLC, Batesville Compressor Station Number 63",8450 Highway 6 West,Batesville,MS,38606,34.2959,-90.0731,Panola,221210,,6992711,NEI
110010378830.0,"EPNG Station 6741 Alamo Lake, AZ",None,WENDEN,AZ,85357,34.07,-113.6103,LA PAZ,486210,,1001997,GHGRP
110010378830.0,EPNG - ALAMO LAKE COMPRESSOR STATION,20 MILES NORTH OF WENDEN,ALAMO LAKE,AZ,85357,34.07,-113.61,La Paz,22121,,1040211,NEI
110010132445.0,"EPNG Station 1775 Mojave Topock, AZ",5499 WEST NEEDLE MOUNTAIN ROAD,TOPOCK,AZ,86436,34.7175,-114.485,MOHAVE COUNTY,486210,,1002060,GHGRP
110010132445.0,EPNG - MOJAVE TOPOCK COMPRESSOR STATION,5499 WEST NEEDLE MOUNTAIN ROAD,TOPOCK,AZ,86436,34.7272,-114.463,Mohave,48621,,944611,NEI
110002961572.0,"CIG Station 5950 Watkins, CO",24650 East Smith Road,AURORA,CO,80019,39.745283,-104.698908,ADAMS,486210,,1002061,GHGRP
110002961572.0,COLORADO INTERSTATE GAS CO WATKINS STA,NE SE SEC 31 T3S R65W,AURORA AREA,CO,80019,39.7446,-104.699,Adams,211111,,3567711,NEI
110007385436.0,BRADLEY COMPRESSOR STATION,None,LINDSAY,OK,73052,34.8242,-97.6622,GARVIN,486210,,1002354,GHGRP
110007385436.0,BRADLEY CMPSR STA,5 MI SW OF LINDSAY,LINDSAY,OK,73052,34.8246,-97.6631,Garvin,211111,,7433711,NEI
110000780548.0,"NGPL Station 308, Biggers, AR",138 Gazaway Rd,Biggers,AR,72413,36.29856,-90.838983,RANDOLPH COUNTY,486210,,1002376,GHGRP
110000780548.0,NATURAL GAS PIPELINE CO OF AMERICA-#308,138 GAZAWAY ROAD,BIGGERS,AR,72413,36.2978,-90.8378,Randolph,22121,,1084211,NEI
110043808430.0,Bobcat,19210 Hwy 190,Port Barre,LA,70577,30.54716,-91.91549,ST. LANDRY PARISH,486210,,1002388,GHGRP
110043808430.0,Bobcat Gas Storage Facility,Hydrostatic Testing,Statewide,LA,0,30.5474,-91.9157,St. Landry,48621,,13609711,NEI
110043788023.0,"NGPL Station 307, Searcy, AR",2227 HIGHWAY 267 SOUTH,SEARCY,AR,72143,35.205472,-91.771111,WHITE,486210,,1002918,GHGRP
110043788023.0,NATURAL GAS PIPELINE CO OF AMERICA-#307,2227 HIGHWAY 267 SOUTH,SEARCY,AR,72143,35.2069,-91.7697,White,48621,,1102611,NEI
110040953000.0,MAIN LINE #1,40 EAST BROADWAY,BUTTE,MT,59701,46.01382,-112.53437,SILVER BOW COUNTY,486210,,1002979,GHGRP
110040953000.0,NORTHWESTERN ENERGY MAINLINE #1,UNKNOWN,CUT BANK,MT,59427,48.6007,-112.249,Glacier,211112,,7588611,NEI
110017619861.0,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,102 TROUSDALE RD,WESTLAKE,LA,70669,30.238889,-93.281944,CALCASIEU,325120,,1003013,GHGRP
110017619861.0,Air Products & Chemical Inc - Lake Charles Facility,102 Trousdale Rd,Westlake,LA,70669,30.2376,-93.284,Calcasieu,32512,,9607311,NEI
110000889824.0,PANHANDLE EASTERN PIPE LINE CO - ZIONSVILLE,9371 ZIONSVILLE RD,INDIANAPOLIS,IN,46268,39.92387,-86.25989,MARION COUNTY,486210,,1003070,GHGRP
110000889824.0,PEPL - ZIONSVILLE COMPRESSOR STATION,9371 ZIONSVILLE RD,ZIONSVILLE,IN,46077,39.9235,-86.25719999999998,Marion,48621,,8238711,NEI
110000792820.0,TRUNKLINE GAS CO - NORTH JUDSON,6580 S 200 E,KNOX,IN,46534,41.20649,-86.65971,STARKE COUNTY,486210,,1003074,GHGRP
110000792820.0,T G C - NORTH JUDSON STATION,6580 SOUTH 200 EAST,KNOX,IN,46534,41.2059,-86.658,Starke,48621,,4911611,NEI
110001472754.0,TRUNKLINE GAS CO - SHAW,1069 SAND PIT ROAD,SHAW,MS,38773,33.631004,-90.690203,BOLIVAR COUNTY,486210,,1003076,GHGRP
110001472754.0,"Trunkline Gas Company, Shaw Compressor Station",1069 Sand Pit Road,Shaw,MS,38773,33.6306,-90.6878,Bolivar,221210,,7037511,NEI
110001143842.0,TRUNKLINE GAS CO - EPPS,745 HIGHWAY 134,EPPS,LA,71237,32.61825,-91.57625,WEST CARROLL,486210,,1003120,GHGRP
110001143842.0,Trunkline Gas Co LLC - Epps Compressor Station,745 Hwy 134,Epps,LA,None,32.6183,-91.5763,West Carroll,211111,,5208511,NEI
110010570024.0,TRUNKLINE GAS CO - INDEPENDENCE,8354 HIGHWAY 305,COLDWATER,MS,38618,34.739917,-89.810833,TATE,486210,,1003122,GHGRP
110010570024.0,"Trunkline Gas Company, Independence Compressor Station",8354 Highway 305,Coldwater,MS,38618,34.7397,-89.8108,Tate,221210,,6952811,NEI
110000834072.0,PANHANDLE EASTERN PIPE LINE CO - EDGERTON,25419 PAULDING ROAD,MONROEVILLE,IN,46773,41.03844,-84.81051,ALLEN COUNTY,486210,,1003152,GHGRP
110000834072.0,PEPL - EDGERTON COMPRESSOR STATION,25419 PAULDING RD,EDGERTON,IN,46797,41.0374,-84.8101,Allen,48621,,4544011,NEI
110046264760.0,PRAXAIR INC - GEISMAR HYCO FACILITY,9145 Hwy 75 & AVE. E,GEISMAR,LA,70734,30.199444,-91.013333,ASCENSION,325120,,1003255,GHGRP
110046264760.0,Praxair Inc - Geismar Plant,9156 Hwy 73,Geismar,LA,70734,30.1995,-91.0126,Ascension,325199,,8465711,NEI
110041184009.0,Dominion Energy Transmission - Gilmore Station (Tran),656 Gravel Lick Road,Port Washington,OH,43837,40.28667,-81.46528,TUSCARAWAS,486210,,1003537,GHGRP
110041184009.0,Dominion Transmission Inc - Gilmore Station (0679000075),656 Gravel Lick Road,Port Washington,OH,43837,40.2867,-81.4653,Tuscarawas,221210,,7996211,NEI
110001471746.0,TEXAS GAS TRANSMISSION - GREENVILLE STATION,1012 BEAUCHAMP ST,GREENVILLE,MS,38701,33.392476,-91.017584,WASHINGTON,486210,,1003557,GHGRP
110001471746.0,"Texas Gas Transmission LLC, Greenville Compressor Station",1012 South Beauchamp Street,Greenville,MS,38701,33.3925,-91.0176,Washington,221210,,7083611,NEI
