FRS_ID,Source,Flows,CO2 missing,FacilityName,City,State,Latitude,Longitude,city
110067022518.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,Milagro Cogeneration and Gas Plant,BLOOMFIELD,NM,36.7367,-107.9417,bloomfield
110018125456.0,GHGRP NEI,"['Acenaphthene', 'Acenaphthylene', 'Acetaldehyde', 'Acrolein', 'Ammonia', 'Anthracene', 'Arsenic', 'Benz[a]Anthracene', 'Benzene', 'Benzo[a]Pyrene', 'Benzo[b]Fluoranthene', 'Benzo[g,h,i,]Perylene', 'Benzo[k]Fluoranthene', 'Beryllium', 'Cadmium', 'Carbon Dioxide', 'Carbon Monoxide', 'Chromium (VI)', 'Chromium III', 'Chrysene', 'Cobalt', 'Cyanide', 'Dibenzo[a,h]Anthracene', 'Ethylene Dibromide', 'Ethylene Dichloride', 'Fluoranthene', 'Fluorene', 'Formaldehyde', 'Hexane', 'Hydrogen Sulfide', 'Indeno[1,2,3-c,d]Pyrene', 'Lead', 'Manganese', 'Mercury', 'Methane', 'Methanol', 'Naphthalene', 'Nickel', 'Nitrogen Oxides', 'Nitrous Oxide', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Phenanthrene', 'Phosphorus', 'Pyrene', 'Selenium', 'Sulfur Dioxide', 'Toluene', 'Volatile Organic Compounds', 'Xylenes (Mixed Isomers)']",False,"NGPL Station 206 Storage, St Elmo, IL",St. Elmo,IL,39.102213,-88.860062,st. elmo
110018125456.0,GHGRP NEI,"['Acenaphthene', 'Acenaphthylene', 'Acetaldehyde', 'Acrolein', 'Ammonia', 'Anthracene', 'Arsenic', 'Benz[a]Anthracene', 'Benzene', 'Benzo[a]Pyrene', 'Benzo[b]Fluoranthene', 'Benzo[g,h,i,]Perylene', 'Benzo[k]Fluoranthene', 'Beryllium', 'Cadmium', 'Carbon Dioxide', 'Carbon Monoxide', 'Chromium (VI)', 'Chromium III', 'Chrysene', 'Cobalt', 'Cyanide', 'Dibenzo[a,h]Anthracene', 'Ethylene Dibromide', 'Ethylene Dichloride', 'Fluoranthene', 'Fluorene', 'Formaldehyde', 'Hexane', 'Hydrogen Sulfide', 'Indeno[1,2,3-c,d]Pyrene', 'Lead', 'Manganese', 'Mercury', 'Methane', 'Methanol', 'Naphthalene', 'Nickel', 'Nitrogen Oxides', 'Nitrous Oxide', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Phenanthrene', 'Phosphorus', 'Pyrene', 'Selenium', 'Sulfur Dioxide', 'Toluene', 'Volatile Organic Compounds', 'Xylenes (Mixed Isomers)']",False,Natural Gas Pipeline Co,St Elmo,IL,39.1019,-88.85949999999998,st elmo
110071161080.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,Chandler Compressor Station/Wilburton Compressor Station,WILBURTON,OK,34.88861,-95.40564,wilburton
110071161289.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,Clear Lake Amine Plant,Williams,LA,32.239218,-93.520564,williams
110071161837.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,Magnolia Amine Plant,Ringgold,LA,32.267848,-93.298611,ringgold
110071160539.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,Foxskin Compressor Station,Haughton,LA,32.46736,-93.52596,haughton
110071161255.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,Thunder Creek Gas Services Buckshot Gas Plant,Douglas,WY,42.788059,-105.613954,douglas
110070081898.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,Sprague,Coalgate,OK,34.65138,-96.18033,coalgate
110037526157.0,GHGRP NEI,"['1,1,2,2-Tetrachloroethane', '1,3-Butadiene', '2,2,4-Trimethylpentane', '2-Methylnaphthalene', 'Acenaphthene', 'Acenaphthylene', 'Acetaldehyde', 'Acrolein', 'Benzene', 'Benzo[b]Fluoranthene', 'Benzo[e]Pyrene', 'Benzo[g,h,i,]Perylene', 'Biphenyl', 'Carbon Dioxide', 'Carbon Monoxide', 'Chrysene', 'Ethyl Benzene', 'Ethyl Chloride', 'Ethylene Glycol', 'Fluoranthene', 'Fluorene', 'Formaldehyde', 'Hexane', 'Methane', 'Methanol', 'Methylene Chloride', 'Naphthalene', 'Nitrogen Oxides', 'Nitrous Oxide', 'PAH, total', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Phenanthrene', 'Phenol', 'Pyrene', 'Sulfur Dioxide', 'Tetrachloroethylene', 'Toluene', 'Vinyl Chloride', 'Volatile Organic Compounds', 'Xylenes (Mixed Isomers)']",False,WAHA GAS PLANT,COYANOSA,TX,31.268888,-103.086666,coyanosa
