TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
39168GRGPCHIGHW,GEORGIA-PACIFIC LLC,325211,325199.0,issues,issues,issues,issues,KOCH INDUSTRIES INC,110000590691.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
29673RTCNC465LD,ORTEC INC PIEDMONT,325199,325411.0,issues,issues,issues,issues,ORTEC INC,110002371068.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77640TXCRFNORTH,MOTIVA-PORT ARTHUR REFINERY,324110,issues,issues,issues,issues,issues,MOTIVA ENTERPRISES LLC,110000464024.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
78359CCDNTHWY36,OCCIDENTAL CHEMICAL CORP,325199,issues,issues,issues,issues,issues,OCCIDENTAL CHEMICAL HOLDING CORP,110000599807.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
9024WSTBND1722W,STABOND CORP,325199,issues,issues,issues,issues,issues,issues,110066597542.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
08002MYCND616HO,MYCONE DENTAL SUPPLY CO. INC. CHERRY HILL NJ,325211,issues,issues,issues,issues,issues,issues,110000498319.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
26050DTCNV2567C,CAMPBELL TRANSPORTATION CO INC,325199,488390.0,488310.0,483211.0,488330.0,issues,BLUE DANUBE INC,110007886109.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
33805LPHRS4620N,AOC LLC,325211,issues,issues,issues,issues,issues,ALPHA CORP,110000364891.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
40209RLNCN4730C,ALLNEX USA INC.,325211,issues,issues,issues,issues,issues,ALLNEX USA INC,110000378172.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
53527HYDRT150WD,HYDRITE CHEMICAL CO.,325199,issues,issues,issues,issues,issues,HYDRITE CHEMICAL CO,110000419609.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
30721MRCNM1202D,POLYVENTIVE - DALTON,325199,issues,issues,issues,issues,issues,POLYVENTIVE LLC,110000359193.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77511SLTNCFM291,ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,325199,issues,issues,issues,issues,issues,ASCEND PERFORMANCE MATERIALS HOLDINGS INC,110000503722.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77511SLTNCFM291,ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,325199,325180.0,issues,issues,issues,issues,ASCEND PERFORMANCE MATERIALS HOLDINGS INC,110000503722.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
75607TXSSTOFFHI,EASTMAN CHEMICAL CO TEXAS OPERATIONS,325199,issues,issues,issues,issues,issues,EASTMAN CHEMICAL CO,110000743704.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
98248MBLLC3901U,PHILLIPS 66 FERNDALE REFINERY,324110,issues,issues,issues,issues,issues,PHILLIPS 66 CO,110000490139.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70094KMRWT18RIV,KEMIRA CHEMICALS INC,325199,issues,issues,issues,issues,issues,KEMIRA CHEMICALS INC,110049249076.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77520DVNCD5501B,MONUMENT CHEMICAL BAYTOWN LLC,325199,issues,issues,issues,issues,issues,MONUMENT CHEMICAL LLC,110000463070.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
45001MNSNT356TH,INEOS USA LLC,325211,issues,issues,issues,issues,issues,INEOS USA LLC,110067426654.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
07304DNLPR400CL,ELEMENTIS SPECIALTIES,325199,issues,issues,issues,issues,issues,ELEMENTIS,110000319806.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77511MCCHM2MISO,INEOS USA LLC - CHOCOLATE BAYOU PLANT,325199,issues,issues,issues,issues,issues,INEOS USA LLC,110000606933.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
48217MRTHN1300S,MARATHON PETROLEUM CO LP - MICHIGAN REFINING DIV,324110,issues,issues,issues,issues,issues,MARATHON PETROLEUM CORP,110000554828.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70734LLDSGHWY31,HONEYWELL INTERNATIONAL INC GEISMAR PLANT,325120,325211.0,issues,issues,issues,issues,HONEYWELL INTERNATIONAL INC,110033659878.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
44146FRRCR7050K,POLYMER ADDITIVES INC DBA VALTRIS SPECIALTY CHEMICALS,325199,issues,issues,issues,issues,issues,POLYMER ADDITIVES INC,110000701483.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70805FRMSPGULFS,FORMOSA PLASTICS CORP LOUISIANA,325211,issues,issues,issues,issues,issues,FORMOSA PLASTICS CORP USA,110000597444.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77545CHMPN3130H,NALCO FRESNO FACILITY,325199,issues,issues,issues,issues,issues,ECOLAB INC,110000463454.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70776RPRDCHIGHW,TAMINCO US LLC,325199,issues,issues,issues,issues,issues,EASTMAN CHEMICAL CO,110056972432.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
25303NNCRB437MA,UNION CARBIDE CORP SOUTH CHARLESTON FACILITY,325199,issues,issues,issues,issues,issues,DOW INC.,110000745114.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77640CLRKR1801S,PREMCOR REFINING GROUP INC PORT ARTHUR,324110,issues,issues,issues,issues,issues,VALERO ENERGY CORP,110000464006.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
90250FLNSL12333,INTERPLASTIC CORP,325211,issues,issues,issues,issues,issues,IP CORP,110012184055.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77536LBRZL41TID,LUBRIZOL CORP DEER PARK FACILITY,325199,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110056537804.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
75941BRDNN100WE,HEXION INC - DIBOLL SITE,325211,issues,issues,issues,issues,issues,HEXION HOLDINGS CORP,110000458692.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
96707CHVRN91480,IES DOWNSTREAM LLC - KAPOLEI TERMINAL,324110,325180.0,issues,issues,issues,issues,IES DOWNSTREAM LLC,110000486304.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6411WRKMCT1533K,ARKEMA COATING RESINS,325211,issues,issues,issues,issues,issues,ARKEMA DELAWARE INC,110046122986.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77503MCCHM1500N,PURITY ISOBUTYLENE PLANT,325199,issues,issues,issues,issues,issues,ENTERPRISE PRODUCTS OPERATING LLC,110000462678.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
53083PLSTC2732N,PLASTICS ENGINEERING CO,325211,issues,issues,issues,issues,issues,issues,110000747167.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
72503RKNSSSTATE,FUTUREFUEL CHEMICAL CO,325199,325320.0,issues,issues,issues,issues,FUTUREFUEL CORP,110017432937.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77483CNCHM13MIL,EQUISTAR CHEMICALS LP-MATAGORDA FACILITY,325211,issues,issues,issues,issues,issues,LYONDELLBASELL INDUSTRIES,110006126717.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
42029WSTLK2468I,WESTLAKE VINYLS INC,325199,325180.0,issues,issues,issues,issues,WESTLAKE CHEMICAL CORP,110027373072.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77051FRMNC2434H,POLYNT COMPOSITES USA INC. - HOUSTON,325211,issues,issues,issues,issues,issues,POLYNT COMPOSITES USA INC,110000461857.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77507LBRZL12801,LUBRIZOL CORP BAYPORT FACILITY,325199,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110000462936.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
71801BRDNC185NI,HEXION INC. - HOPE PLANT,325211,325199.0,issues,issues,issues,issues,HEXION HOLDINGS CORP,110000451190.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
38108WTCCR1231P,PMC BIOGENIX INC,325199,issues,issues,issues,issues,issues,PMC GROUP INC,110000373998.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77902CCDNTOLDBL,EQUISTAR CHEMICALS,325211,issues,issues,issues,issues,issues,LYONDELLBASELL INDUSTRIES,110012498476.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77520LNXSS85WBA,LANXESS CORP-BAYTOWN,325199,issues,issues,issues,issues,issues,LANXESS CORP,110000463098.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
23860LLDSGPOBOX,ADVANSIX INC HOPEWELL PLANT,325199,325998.0,325180.0,325311.0,221330.0,325120.0,ADVANSIX INC,110000620221.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3537WDYCHM97IND,HERAEUS EPURIO LLC,325199,issues,issues,issues,issues,issues,issues,110004656961.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
93308TXCRF6451R,BAKERSFIELD RENEWABLE FUELS LLC - AREAS 1 & 2,324110,issues,issues,issues,issues,issues,GLOBAL CLEAN ENERGY HOLDINGS INC,110017887330.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70805XXNBT4050S,EXXONMOBIL BATON ROUGE REFINERY (PART),324110,issues,issues,issues,issues,issues,EXXON MOBIL CORP,110043804185.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77641KMCNC2450S,MONUMENT CHEMICAL PORT ARTHUR LLC,325199,issues,issues,issues,issues,issues,issues,110000464042.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
95826PRCTR8201F,PROCTER & GAMBLE MFG. CO.,325199,issues,issues,issues,issues,issues,THE PROCTER & GAMBLE CO,110017423448.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77651TXCCHHWY36,HUNTSMAN PETROCHEMICAL LLC PORT NECHES FACILITY,325199,issues,issues,issues,issues,issues,HUNTSMAN INTERNATIONAL LLC,110000599567.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6154WCRNPR831WR,INGREDION,325199,issues,issues,issues,issues,issues,INGREDION INC,110037066260.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
44077LBRZL155FR,LUBRIZOL CORP PAINESVIL LE PLANT,325199,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110000385896.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
35601DKNMRSTATE,DAIKIN AMERICA INC,325211,325120.0,issues,issues,issues,issues,DAIKIN AMERICA INC,110045447469.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
36752GPLSTONEPL,SABIC INNOVATIVE PLASTICS US LLC,325211,issues,issues,issues,issues,issues,SABIC US HOLDINGS LP,110017438762.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
39477STHLNHIGHW,HUNT SOUTHLAND REFINING CO-SANDERSVILLE,324110,issues,issues,issues,issues,issues,HUNT REFINING CO A CORP,110000590842.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70663WSTLK900HA,WESTLAKE PETROCHEMICALS ETHYLENE,325211,issues,issues,issues,issues,issues,WESTLAKE CHEMICAL CORP,110043973509.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
43616SHLCM4001C,BP-HUSKY REFINING LLC,324110,issues,issues,issues,issues,issues,BP-HUSKY REFINING LLC,110000384361.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
32571RPRDC4575E,TAMINCO US LLC,325199,issues,issues,issues,issues,issues,issues,110041158136.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77592TXSCTLOOP1,VALERO REFINING-TEXAS LP,324110,issues,issues,issues,issues,issues,VALERO ENERGY CORP,110032911669.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
08876FSHRS755RT,FISHER SCIENTIFIC CO. L.L.C.,325199,issues,issues,issues,issues,issues,THERMO FISHER SCIENTIFIC INC,110030750364.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
52627DPNTF80135,AXALTA COATING SYSTEMS USA LLC- FORT MADISON PLANT,325211,issues,issues,issues,issues,issues,AXALTA COATING SYSTEMS LLC,110055435159.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
30060NRTHC1525C,KEMIRA CHEMICALS INC,325199,issues,issues,issues,issues,issues,KEMIRA CHEMICALS INC,110000355838.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7750WKRRYM131BA,KURARAY AMERICA BAYPORT,325211,issues,issues,issues,issues,issues,KURARAY AMERICA INC,110069266261.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70807LLDSG12875,EXXONMOBIL CHEMICAL CO BATON ROUGE POLYOLEFINS PLANT,325211,issues,issues,issues,issues,issues,EXXON MOBIL CORP,110000450011.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
15088HRCLSSTATE,EASTMAN CHEMICAL RESINS INC,325211,issues,issues,issues,issues,issues,EASTMAN CHEMICAL CO,110000583057.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
01420THDRB119AU,OMNOVA SOLUTIONS,325211,issues,issues,issues,issues,issues,OMNOVA SOLUTIONS INC,110000308694.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
0802WCHMRS67CAN,CHEMOURS CHAMBERS WORKS,325199,issues,issues,issues,issues,issues,THE CHEMOURS CO,110007970142.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
64085PCFCP8905W,ARNETTE POLYMERS LLC,325211,issues,issues,issues,issues,issues,RPM INTERNATIONAL INC,110000442913.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2530WNVTNT11SCI,UNIVATION TECHNOLOGIES LLC,325199,issues,issues,issues,issues,issues,DOW INC.,110043228833.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
93308SNJQN3542S,SAN JOAQUIN REFINING CO INC,324110,issues,issues,issues,issues,issues,issues,110000481684.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
78362DPNTCHIGHW,THE CHEMOURS CO,325120,issues,issues,issues,issues,issues,THE CHEMOURS CO,110000746532.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
45373GDSNP1250S,DELTECH POLYMERS CORP,325211,issues,issues,issues,issues,issues,DELTECH HOLDINGS INC,110000394387.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
84103MCLCM474WE,TESORO REFINING & MARKETING COMPANY LLC - SLC,324110,issues,issues,issues,issues,issues,TESORO CORP,110000469243.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70069DPNTPHIGHW,DUPONT PONTCHARTRAIN WORKS,325199,325220.0,325110.0,issues,issues,issues,DUPONT DE NEMOURS INC,110000597131.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
32905FRRSR2210W,"FAR RESEARCH INC. (DBA FAR CHEMICAL, INC.)",325199,issues,issues,issues,issues,issues,issues,110000363357.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
19382SRTMRBOLMA,ARKEMA INC,325211,325199.0,325998.0,issues,issues,issues,ARKEMA DELAWARE INC,110000337476.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
19145TLNTC3144P,PHILADELPHIA ENERGY SOLUTIONS REFINING PHILADELPHIA REFINERY,324110,issues,issues,issues,issues,issues,PHILADELPHIA ENERGY SOLUTIONS LLC,110000336994.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
07033SYNRY209NM,SYNRAY CORP,325211,issues,issues,issues,issues,issues,issues,110007393766.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
28054NRYLC214WE,LANXESS SOLUTIONS US INC,325211,issues,issues,issues,issues,issues,LANXESS CORP,110000348259.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
42029STRNCHIGHW,ESTRON CHEMICALS INC,325211,issues,issues,issues,issues,issues,issues,110000380098.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77571QNTMC1515M,EQUISTAR CHEMICALS LP,325199,issues,issues,issues,issues,issues,LYONDELLBASELL INDUSTRIES,110034641635.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
29673RPRDC409OL,ASHLAND LLC,325211,issues,issues,issues,issues,issues,ASHLAND LLC,110002234617.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70750HLLPTHWY10,ALON REFINING KROTZ SPRINGS INC,324110,issues,issues,issues,issues,issues,ALON USA ENERGY INC,110041023807.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
97402GRGPC2665H,GEORGIA-PACIFIC CHEMICALS  LLC,325211,issues,issues,issues,issues,issues,KOCH INDUSTRIES INC,110028244861.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
45750CHVRNROUTE,AMERICAS STYRENICS LLC,325211,issues,issues,issues,issues,issues,AMERICAS STYRENICS LLC,110008469754.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
39521BRGWRPORTB,SABIC INNOVATIVE PLASTICS US LLC,325211,issues,issues,issues,issues,issues,SABIC US HOLDINGS LP,110000607610.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
54880MRPHY24THA,SUPERIOR REFINING CO LLC,324110,issues,issues,issues,issues,issues,issues,110000422962.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
27261HGHPN255BE,KAO SPECIALTIES AMERICAS LLC,325211,325199.0,325613.0,issues,issues,issues,KAO CORP,110000751525.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7007WDMNDG14891,DIAMOND GREEN DIESEL LLC,325199,issues,issues,issues,issues,issues,DIAMOND GREEN DIESEL,110045975744.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
29045HRDWC2114L,WEYLCHEM US INC.,325199,issues,issues,issues,issues,issues,WEYLCHEM US INC,110000351930.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
19007RHMNDOLDRT,ROHM & HAAS CHEMICALS LLC,325211,325199.0,issues,issues,issues,issues,DOW INC.,110038727562.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
61537BFGDRRR1BO,EMERALD PERFORMANCE MATERIALS LLC,325199,issues,issues,issues,issues,issues,EMERALD PERFORMANCE MATERIALS LLC,110016660451.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
