TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
78410CCPCC1501M,EQUISTAR CHEMICALS LP,325110,issues,issues,issues,issues,issues,LYONDELLBASELL INDUSTRIES,110000465069,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70079SHLLL265RI,SHELL NORCO CHEMICAL PLANT WEST SITE,325110,issues,issues,issues,issues,issues,SHELL OIL CO,110024471668,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7974WDCPGL16WES,DCP GOLDSMITH PLANT,211130,issues,issues,issues,issues,issues,DCP MIDSTREAM LLC,110034359405,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77507NSSKC10500,JX NIPPON CHEMICAL TEXAS INC,325110,issues,issues,issues,issues,issues,JX HOLDINGS (USA) INC,110000462963,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77507RCCHM10801,LYONDELL CHEMICAL CO BAYPORT FACILITY,325110,issues,issues,issues,issues,issues,LYONDELLBASELL INDUSTRIES,110000463007,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
26155MBYCRSTATE,COVESTRO,325110,325211.0,325199.0,issues,issues,issues,COVESTRO LLC,110000608030,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77520TXSPT464WB,SI GROUP BAYTOWN,325110,issues,issues,issues,issues,issues,SI GROUP INC,110000501519,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77536RHMND6600L,DEER PARK_TX (ROH),325110,issues,issues,issues,issues,issues,DOW INC,110069500864,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77704MBLCHGULFS,EXXONMOBIL OIL CORP CHEMICAL PLANT (PART),325110,issues,issues,issues,issues,issues,EXXON MOBIL CORP,110000464131,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77656STHHMFM418,SOUTH HAMPTON RESOURCES INC.,325110,issues,issues,issues,issues,issues,TEXAS OIL & CHEMICAL CO II,110000464097,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
79760CHMPN115PR,CHAMPIONX-ODESSA PLANT,325110,issues,issues,issues,issues,issues,CHAMPIONX CORP,110000466086,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77465CHVRNSTATE,CHEVRON PHILLIPS CHEMICAL CO LP SWEENY COMPLEX,325110,issues,issues,issues,issues,issues,CHEVRON PHILLIPS CHEMICAL CO LLC,110056970568,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77507HNTSM12222,INEOS STYROLUTION AMERICA LLC,325110,issues,issues,issues,issues,issues,INEOS STYROLUTION AMERICA LLC,110000462909,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77640CHVRN2001S,CHEVRON PHILLIPS CHEMICAL CO,325110,issues,issues,issues,issues,issues,CHEVRON CORP & PHILLIPS 66 CO,110020148008,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7701WPTRMX1519S,PETROMAX REFINING CO LLC,211130,issues,issues,issues,issues,issues,PETROMAX REFINING CO LLC,110064465289,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77631DPNTSFARMR,PERFORMANCE MATERIALS NA INC,325110,325211.0,562211.0,issues,issues,issues,DOW INC,110017746368,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77631DPNTSFARMR,PERFORMANCE MATERIALS NA INC,325110,562211.0,325211.0,issues,issues,issues,DOW INC,110017746368,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77522XXNCH3525D,EXXONMOBIL CHEMICAL CO BAYTOWN OLEFINS PLANT (PART),325110,issues,issues,issues,issues,issues,EXXON MOBIL CORP,110000463169,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70734NNTXSLAHWY,NOVA CHEMICALS OLEFINS LLC,325110,issues,issues,issues,issues,issues,issues,110000746337,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70079SHLLL1205R,SHELL NORCO CHEMICAL PLANT,325110,issues,issues,issues,issues,issues,SHELL OIL CO,110013831201,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77522CHVRN9500I,CHEVRON PHILLIPS CHEMICAL CO LP,325110,325211.0,issues,issues,issues,issues,CHEVRON PHILLIPS CHEMICAL CO LLC,110007177768,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77592MCCHMFOOTO,INEOS STYROLUTION AMERICA LLC,325110,issues,issues,issues,issues,issues,INEOS STYROLUTION AMERICA LLC,110005030572,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77592NNCRB33015,UNION CARBIDE CORP TEXAS CITY PLANT,325110,issues,issues,issues,issues,issues,DOW INC,110000505524,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70767NTRPR2220N,ENTERPRISE PRODUCTS OPERATING LLC,325110,211130.0,issues,issues,issues,issues,ENTERPRISE PRODUCTS OPERATING LLC,110011142566,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77017MBLCH9822L,INVISTA HOUSTON,325110,issues,issues,issues,issues,issues,KOCH INDUSTRIES INC,110000461107,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70737SHLLCRIVER,SHELL CHEMICAL LP,325110,issues,issues,issues,issues,issues,SCOGI GP,110000743394,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77580NTRPR10207,ENTERPRISE PRODUCTS OPERATING LLC,211130,325199.0,issues,issues,issues,issues,ENTERPRISE PRODUCTS OPERATING LLC,110056961480,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77012XDNCR101CO,HUNTSMAN INTERNATIONAL LLC,325110,issues,issues,issues,issues,issues,issues,110000460910,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
35601MCCHMFINLE,INDORAMA VENTURES,325110,325194.0,issues,issues,issues,issues,INDORAMA VENTURES PUBLIC CO LTD,110056961417,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77507DWCHM952BB,ARKEMA INC CLEAR LAKE,325110,issues,issues,issues,issues,issues,ARKEMA DELAWARE INC,110067040703,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7806WCSTLC1819F,COASTAL CHEMICAL CO. LLC,213112,issues,issues,issues,issues,issues,BRENNTAG N.A. INC,110055499606,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77501RSTCH4403L,BASF CORP PASADENA PLANT,325110,issues,issues,issues,issues,issues,BASF CORP,110002081942,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7035WGRNDS18838,GRAND ISLE SHIPYARD INC,213112,332312.0,issues,issues,issues,issues,issues,110028005138,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7057WFLWCH289CU,FLOWCHEM TECHNOLOGIES LLC,213112,issues,issues,issues,issues,issues,DORF KETAL CHEMICALS LLC,110039073962,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
78407JVLNC5314I,JAVELINA CO,325110,221210.0,issues,issues,issues,issues,HOWARD ENERGY PARTNERS,110000713728,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3363WRGSSL884MA,AIRGAS USA LLC,325110,issues,issues,issues,issues,issues,AIRGAS INC,110067272784,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7908WSNRYG11571,ETC TEXAS PIPELINE LTD. SUNRAY GAS PLANT,211130,issues,issues,issues,issues,issues,ENERGY TRANSFER EQUITY LP,110043790591,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
