FACILITY_ID,STKHGT,STKDIAM,STKTEMP,STKFLOW,STKVEL,FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,UrbanRural
1011011,20,3,70,500.0,70.77,1011011,Legacy Cabinets,Talladega Industrial Park,Eastaboga,AL,36260,33.58356,-86.04212,Talladega,337110,,
1011011,20,1,200,25.0,31.84,1011011,Legacy Cabinets,Talladega Industrial Park,Eastaboga,AL,36260,33.58356,-86.04212,Talladega,337110,,
1011011,20,3,68,200.0,28.3,1011011,Legacy Cabinets,Talladega Industrial Park,Eastaboga,AL,36260,33.58356,-86.04212,Talladega,337110,,
1011011,30,2,70,166.6668,53.07,1011011,Legacy Cabinets,Talladega Industrial Park,Eastaboga,AL,36260,33.58356,-86.04212,Talladega,337110,,
1011011,30,2,70,200.0,63.69,1011011,Legacy Cabinets,Talladega Industrial Park,Eastaboga,AL,36260,33.58356,-86.04212,Talladega,337110,,
1011011,30,2,68,200.0,63.69,1011011,Legacy Cabinets,Talladega Industrial Park,Eastaboga,AL,36260,33.58356,-86.04212,Talladega,337110,,
1011011,20,1.01,68,23.3333,29.1,1011011,Legacy Cabinets,Talladega Industrial Park,Eastaboga,AL,36260,33.58356,-86.04212,Talladega,337110,,
1011011,30,3,68,200.0,28.3,1011011,Legacy Cabinets,Talladega Industrial Park,Eastaboga,AL,36260,33.58356,-86.04212,Talladega,337110,,
1018111,2,40,.83,1002.0,58.2,1018111,"W&T Offshore, Inc.",Submerged Tracts 74-77; 92-95,Mobile Bay,AL,00000,30.25395,-88.052203,Mobile,211130,,
1018111,2,63,.83,1002.0,58.2,1018111,"W&T Offshore, Inc.",Submerged Tracts 74-77; 92-95,Mobile Bay,AL,00000,30.25395,-88.052203,Mobile,211130,,
1018111,2,74,.67,535.0,.245,1018111,"W&T Offshore, Inc.",Submerged Tracts 74-77; 92-95,Mobile Bay,AL,00000,30.25395,-88.052203,Mobile,211130,,
1018111,2,66,1,1009.0,61.2333,1018111,"W&T Offshore, Inc.",Submerged Tracts 74-77; 92-95,Mobile Bay,AL,00000,30.25395,-88.052203,Mobile,211130,,
