Facility Id,FRS Id,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Unit Name,General Fuel Type,Specific Fuel Type,Other Fuel Name,Blend Fuel Name,Fuel Methane (CH4) emissions (mt CO2e),Fuel Nitrous Oxide (N2O) emissions (mt CO2e),FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,UrbanRural
1003730,110005184497.0,325120,"C,P",Chemicals,AUXSTACK,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.0,0.0,1003730,AIR LIQUIDE - FREEPORT HYCO PLANT,2398 VICTORIA ROAD,FREEPORT,TX,77541.0,28.98037,-95.38396,BRAZORIA COUNTY,325120,,
1003730,110005184497.0,325120,"C,P",Chemicals,AUXSTACK,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49,1003730,AIR LIQUIDE - FREEPORT HYCO PLANT,2398 VICTORIA ROAD,FREEPORT,TX,77541.0,28.98037,-95.38396,BRAZORIA COUNTY,325120,,
1003730,110005184497.0,325120,"C,P",Chemicals,AUXSTACK,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.0,2.384,1003730,AIR LIQUIDE - FREEPORT HYCO PLANT,2398 VICTORIA ROAD,FREEPORT,TX,77541.0,28.98037,-95.38396,BRAZORIA COUNTY,325120,,
1003730,110005184497.0,325120,"C,P",Chemicals,AUXSTACK,Natural Gas,Natural Gas (Weighted U.S. Average),,,6.75,8.046,1003730,AIR LIQUIDE - FREEPORT HYCO PLANT,2398 VICTORIA ROAD,FREEPORT,TX,77541.0,28.98037,-95.38396,BRAZORIA COUNTY,325120,,
1003730,110005184497.0,325120,"C,P",Chemicals,AUXSTACK,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.0,3.576,1003730,AIR LIQUIDE - FREEPORT HYCO PLANT,2398 VICTORIA ROAD,FREEPORT,TX,77541.0,28.98037,-95.38396,BRAZORIA COUNTY,325120,,
1003730,110005184497.0,325120,C,Chemicals,AUXSTACK,Natural Gas,Natural Gas (Weighted U.S. Average),,,7.25,8.642,1003730,AIR LIQUIDE - FREEPORT HYCO PLANT,2398 VICTORIA ROAD,FREEPORT,TX,77541.0,28.98037,-95.38396,BRAZORIA COUNTY,325120,,
1005573,110004721515.0,325120,"C,P",Chemicals,Flue gas boiler,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682,1005573,"Air Products and Chemicals, Inc.",4900 Este Avenue,Cincinnati,OH,45232.0,39.18291,-84.50394,HAMILTON COUNTY,325120,,
1005573,110004721515.0,325120,"C,P",Chemicals,Flue gas boiler,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.25,3.874,1005573,"Air Products and Chemicals, Inc.",4900 Este Avenue,Cincinnati,OH,45232.0,39.18291,-84.50394,HAMILTON COUNTY,325120,,
1005573,110004721515.0,325120,"C,P",Chemicals,Flue gas boiler,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.0,4.768,1005573,"Air Products and Chemicals, Inc.",4900 Este Avenue,Cincinnati,OH,45232.0,39.18291,-84.50394,HAMILTON COUNTY,325120,,
1005573,110004721515.0,325120,"C,P",Chemicals,Flue gas boiler,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.25,5.066,1005573,"Air Products and Chemicals, Inc.",4900 Este Avenue,Cincinnati,OH,45232.0,39.18291,-84.50394,HAMILTON COUNTY,325120,,
1005573,110004721515.0,325120,"C,P",Chemicals,Flue gas boiler,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.5,4.172,1005573,"Air Products and Chemicals, Inc.",4900 Este Avenue,Cincinnati,OH,45232.0,39.18291,-84.50394,HAMILTON COUNTY,325120,,
1002430,110012710423.0,325120,C,Chemicals,Boiler (EPN 7),Natural Gas,Natural Gas (Weighted U.S. Average),,,50.25,59.898,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,C,Chemicals,Disposal Vaporizer,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,C,Chemicals,Product Vaporizer,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,C,Chemicals,TSA Regen Heater,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.0,1.192,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,C,Chemicals,Boiler (EPN 7),Natural Gas,Natural Gas (Weighted U.S. Average),,,48.25,57.514,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,C,Chemicals,Product Vaporizer,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.0,0.0,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,"C,P",Chemicals,Boiler (EPN 7),Natural Gas,Natural Gas (Weighted U.S. Average),,,35.75,42.614,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,"C,P",Chemicals,Boiler (EPN 7),Other,Fuel Gas,PSA Tail Gas,,0.0,0.0,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,"C,P",Chemicals,Disposal Vaporizer,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.0,0.0,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,"C,P",Chemicals,Product Vaporizer,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.0,0.0,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,"C,P",Chemicals,TSA Regen Heater,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,"C,P",Chemicals,Boiler (EPN 7),Natural Gas,Natural Gas (Weighted U.S. Average),,,19.25,22.946,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,"C,P",Chemicals,Boiler (EPN 7),Other,Fuel Gas,,,67.75,161.516,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,"C,P",Chemicals,Boiler (EPN 7),Natural Gas,Natural Gas (Weighted U.S. Average),,,14.5,17.284,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,"C,P",Chemicals,Boiler (EPN 7),Other,Fuel Gas,,,136.25,324.82,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,"C,P",Chemicals,Boiler (EPN 7),Natural Gas,Natural Gas (Weighted U.S. Average),,,18.75,22.35,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,"C,P",Chemicals,Boiler (EPN 7),Other,Fuel Gas,,Syngas,0.0,0.0,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,"C,P",Chemicals,Boiler (EPN 7),Natural Gas,Natural Gas (Weighted U.S. Average),,,22.0,26.224,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,"C,P",Chemicals,Boiler (EPN 7),Natural Gas,Natural Gas (Weighted U.S. Average),,,28.0,33.376,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,"C,P",Chemicals,Boiler (EPN 7),Natural Gas,Natural Gas (Weighted U.S. Average),,,29.5,35.164,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1002430,110012710423.0,325120,"C,P",Chemicals,Boiler (EPN 7),Natural Gas,Natural Gas (Weighted U.S. Average),,,25.5,30.396,1002430,AIR PRODUCTS BAYTOWN PLANT,5503 WEST BAKER ROAD,BAYTOWN,TX,77520.0,29.757778,-95.023056,HARRIS COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",CO2 CoGen Unit (EPN EP-216),Natural Gas,Natural Gas (Weighted U.S. Average),,,54.25,64.666,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",PA1 Gas Turbine (EPN GT6B STK),Natural Gas,Natural Gas (Weighted U.S. Average),,,78.25,93.274,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",PA2 Gas Turbine (EPN GTG2 STK),Natural Gas,Natural Gas (Weighted U.S. Average),,,183.25,218.434,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",PA2 HRSG (EPN HRSG STK),Natural Gas,Natural Gas (Weighted U.S. Average),,,34.0,40.528,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",PA2 HRSG (EPN HRSG STK),Other,Fuel Gas,,,107.0,254.79,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",TEG Reboiler (EPN EP-210),Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",CO2 CoGen Unit (EPN EP-216),Natural Gas,Natural Gas (Weighted U.S. Average),,,58.0,69.136,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",PA1 Gas Turbine (EPN GT6B STK),Natural Gas,Natural Gas (Weighted U.S. Average),,,80.25,95.658,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",PA2 Gas Turbine (EPN GTG2 STK),Natural Gas,Natural Gas (Weighted U.S. Average),,,115.25,137.378,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",PA2 HRSG (EPN HRSG STK),Natural Gas,Natural Gas (Weighted U.S. Average),,,34.5,41.124,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",PA2 HRSG (EPN HRSG STK),Other,Fuel Gas,,,171.0,407.664,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",CO2 CoGen Unit (EPN EP-216),Natural Gas,Natural Gas (Weighted U.S. Average),,,57.5,68.54,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",PA1 Gas Turbine (EPN GT6B STK),Natural Gas,Natural Gas (Weighted U.S. Average),,,93.0,110.856,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",PA2 Gas Turbine (EPN GTG2 STK),Natural Gas,Natural Gas (Weighted U.S. Average),,,174.75,208.302,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",PA2 HRSG (EPN HRSG STK),Natural Gas,Natural Gas (Weighted U.S. Average),,,28.0,33.376,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",PA2 HRSG (EPN HRSG STK),Other,Fuel Gas,,,153.0,365.05,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
1006402,110043802819.0,325120,"C,P,PP","Chemicals, Suppliers of CO2",TEG Reboiler (EPN EP-210),Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894,1006402,Air Products Port Arthur Facility,1801 S Gulfway Dr within Valero Refinery,Port Arthur,TX,77640.0,29.859444,-93.965833,JEFFERSON COUNTY,325120,,
