FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GAS_NAME,OTHER_GHG_NAME,GHG_QUANTITY
1000039,2011,Alstom Grid LLC,Perfluorocyclobutane,,0.0
1000039,2011,Alstom Grid LLC,Perfluorocyclopropane,,0.0
1000039,2011,Alstom Grid LLC,PFC-116 (Perfluoroethane),,0.0
1000039,2011,Alstom Grid LLC,PFC-14 (Perfluoromethane),,0.0712
1000039,2011,Alstom Grid LLC,PFC-218 (Perfluoropropane),,0.0
1000039,2011,Alstom Grid LLC,PFC-3-1-10 (Perfluorobutane),,0.0
1000039,2011,Alstom Grid LLC,PFC-4-1-12 (Perfluoropentane),,0.0
1000039,2011,Alstom Grid LLC,PFC-5-1-14 (Perfluorohexane),,0.0
1000039,2011,Alstom Grid LLC,PFC-9-1-18,,0.0
1000039,2011,Alstom Grid LLC,Sulfur hexafluoride,,0.2121
1005459,2011,"Mitsubishi Electric Power Products, Inc.",Perfluorocyclobutane,,0.0
1005459,2011,"Mitsubishi Electric Power Products, Inc.",Perfluorocyclopropane,,0.0
1005459,2011,"Mitsubishi Electric Power Products, Inc.",PFC-116 (Perfluoroethane),,0.0
1005459,2011,"Mitsubishi Electric Power Products, Inc.",PFC-14 (Perfluoromethane),,0.0
1005459,2011,"Mitsubishi Electric Power Products, Inc.",PFC-218 (Perfluoropropane),,0.0
1005459,2011,"Mitsubishi Electric Power Products, Inc.",PFC-3-1-10 (Perfluorobutane),,0.0
1005459,2011,"Mitsubishi Electric Power Products, Inc.",PFC-4-1-12 (Perfluoropentane),,0.0
1005459,2011,"Mitsubishi Electric Power Products, Inc.",PFC-5-1-14 (Perfluorohexane),,0.0
1005459,2011,"Mitsubishi Electric Power Products, Inc.",PFC-9-1-18,,0.0
1005459,2011,"Mitsubishi Electric Power Products, Inc.",Sulfur hexafluoride,,1.0451
1006009,2011,ABB Inc.,Perfluorocyclobutane,,0.0
1006009,2011,ABB Inc.,Perfluorocyclopropane,,0.0
1006009,2011,ABB Inc.,PFC-116 (Perfluoroethane),,0.0
1006009,2011,ABB Inc.,PFC-14 (Perfluoromethane),,0.0
1006009,2011,ABB Inc.,PFC-218 (Perfluoropropane),,0.0
1006009,2011,ABB Inc.,PFC-3-1-10 (Perfluorobutane),,0.0
1006009,2011,ABB Inc.,PFC-4-1-12 (Perfluoropentane),,0.0
1006009,2011,ABB Inc.,PFC-5-1-14 (Perfluorohexane),,0.0
1006009,2011,ABB Inc.,PFC-9-1-18,,0.0
1006009,2011,ABB Inc.,Sulfur hexafluoride,,1.1889
1009613,2011,G & W Electric Company,Perfluorocyclobutane,,0.0
1009613,2011,G & W Electric Company,Perfluorocyclopropane,,0.0
1009613,2011,G & W Electric Company,PFC-116 (Perfluoroethane),,0.0
1009613,2011,G & W Electric Company,PFC-14 (Perfluoromethane),,0.0
1009613,2011,G & W Electric Company,PFC-218 (Perfluoropropane),,0.0
1009613,2011,G & W Electric Company,PFC-3-1-10 (Perfluorobutane),,0.0
1009613,2011,G & W Electric Company,PFC-4-1-12 (Perfluoropentane),,0.0
1009613,2011,G & W Electric Company,PFC-5-1-14 (Perfluorohexane),,0.0
1009613,2011,G & W Electric Company,PFC-9-1-18,,0.0
1009613,2011,G & W Electric Company,Sulfur hexafluoride,,9.8216
1009615,2011,S&C Electric Company,Perfluorocyclobutane,,0.0
1009615,2011,S&C Electric Company,Perfluorocyclopropane,,0.0
1009615,2011,S&C Electric Company,PFC-116 (Perfluoroethane),,0.0
1009615,2011,S&C Electric Company,PFC-14 (Perfluoromethane),,0.0
1009615,2011,S&C Electric Company,PFC-218 (Perfluoropropane),,0.0
1009615,2011,S&C Electric Company,PFC-3-1-10 (Perfluorobutane),,0.0
1009615,2011,S&C Electric Company,PFC-4-1-12 (Perfluoropentane),,0.0
1009615,2011,S&C Electric Company,PFC-5-1-14 (Perfluorohexane),,0.0
1009615,2011,S&C Electric Company,PFC-9-1-18,,0.0
1009615,2011,S&C Electric Company,Sulfur hexafluoride,,2.2158
1010764,2011,"Siemens Industry, Inc.",Perfluorocyclobutane,,0.0
1010764,2011,"Siemens Industry, Inc.",Perfluorocyclopropane,,0.0
1010764,2011,"Siemens Industry, Inc.",PFC-116 (Perfluoroethane),,0.0
1010764,2011,"Siemens Industry, Inc.",PFC-14 (Perfluoromethane),,0.0
1010764,2011,"Siemens Industry, Inc.",PFC-218 (Perfluoropropane),,0.0
1010764,2011,"Siemens Industry, Inc.",PFC-3-1-10 (Perfluorobutane),,0.0
1010764,2011,"Siemens Industry, Inc.",PFC-4-1-12 (Perfluoropentane),,0.0
1010764,2011,"Siemens Industry, Inc.",PFC-5-1-14 (Perfluorohexane),,0.0
1010764,2011,"Siemens Industry, Inc.",PFC-9-1-18,,0.0
1010764,2011,"Siemens Industry, Inc.",Sulfur hexafluoride,,0.3818
