FACILITY_ID,REPORTING_YEAR,GHG_NAME,GHG_QUANTITY
1002969,2011,Biogenic Carbon dioxide,0.0
1002969,2011,Carbon Dioxide,367388.0
1002969,2011,Methane,74.96
1002969,2011,Nitrous Oxide,0.0
1003716,2011,Biogenic Carbon dioxide,0.0
1003716,2011,Carbon Dioxide,125608.4
1003716,2011,Methane,37.0
1003716,2011,Nitrous Oxide,0.0
1003775,2011,Biogenic Carbon dioxide,0.0
1003775,2011,Carbon Dioxide,201195.8
1003775,2011,Methane,35.21
1003775,2011,Nitrous Oxide,0.0
1003777,2011,Biogenic Carbon dioxide,0.0
1003777,2011,Carbon Dioxide,211426.2
1003777,2011,Methane,34.57
1003777,2011,Nitrous Oxide,0.0
1004376,2011,Biogenic Carbon dioxide,0.0
1004376,2011,Carbon Dioxide,135191.0
1004376,2011,Methane,0.0
1004376,2011,Nitrous Oxide,0.0
1005516,2011,Biogenic Carbon dioxide,0.0
1005516,2011,Carbon Dioxide,533388.5
1005516,2011,Methane,110.22
1005516,2011,Nitrous Oxide,0.0
1005537,2011,Biogenic Carbon dioxide,0.0
1005537,2011,Carbon Dioxide,14717.0
1005537,2011,Methane,47.0
1005537,2011,Nitrous Oxide,0.0
1006473,2011,Biogenic Carbon dioxide,0.0
1006473,2011,Carbon Dioxide,331076.1
1006473,2011,Methane,98.45
1006473,2011,Nitrous Oxide,0.0
1007056,2011,Biogenic Carbon dioxide,0.0
1007056,2011,Carbon Dioxide,198748.2
1007056,2011,Methane,40.94
1007056,2011,Nitrous Oxide,0.0
1009437,2011,Biogenic Carbon dioxide,0.0
1009437,2011,Carbon Dioxide,152059.0
1009437,2011,Methane,0.0
1009437,2011,Nitrous Oxide,0.0
