FACILITY_ID,REPORTING_YEAR,GHG_NAME,GHG_QUANTITY,FACILITY_NAME
1000750,2011,Nitrous Oxide,0.003,Salem
1000751,2011,Biogenic Carbon dioxide,0.0,Howard M Down
1000751,2011,Carbon Dioxide,3238.0,Howard M Down
1000751,2011,Methane,0.13,Howard M Down
1000751,2011,Nitrous Oxide,0.027,Howard M Down
1000752,2011,Carbon Dioxide,449196.4,Rio Grande
1000752,2011,Methane,8.34,Rio Grande
1000752,2011,Nitrous Oxide,0.834,Rio Grande
1000753,2011,Biogenic Carbon dioxide,0.0,Maddox
1000753,2011,Carbon Dioxide,223698.0,Maddox
1000753,2011,Methane,4.15,Maddox
1000753,2011,Nitrous Oxide,0.415,Maddox
1000754,2011,Biogenic Carbon dioxide,0.0,Reeves Generating Station
1000754,2011,Carbon Dioxide,63044.5,Reeves Generating Station
1000754,2011,Methane,1.17,Reeves Generating Station
1000754,2011,Nitrous Oxide,0.117,Reeves Generating Station
1000755,2011,Biogenic Carbon dioxide,0.0,Cunningham
1000755,2011,Carbon Dioxide,680808.5,Cunningham
1000755,2011,Methane,12.63,Cunningham
1000755,2011,Nitrous Oxide,1.263,Cunningham
1000758,2011,Biogenic Carbon dioxide,0.0,Danskammer Generating Station
1000758,2011,Carbon Dioxide,879349.8,Danskammer Generating Station
1000758,2011,Methane,101.12,Danskammer Generating Station
1000758,2011,Nitrous Oxide,14.712,Danskammer Generating Station
1000759,2011,Biogenic Carbon dioxide,0.0,Arthur Kill
1000759,2011,Carbon Dioxide,959662.2,Arthur Kill
1000759,2011,Methane,17.798,Arthur Kill
1000759,2011,Nitrous Oxide,1.78,Arthur Kill
1000761,2011,Biogenic Carbon dioxide,0.0,East River
1000761,2011,Carbon Dioxide,1903889.1,East River
1000761,2011,Methane,35.74,East River
1000761,2011,Nitrous Oxide,3.651,East River
1000764,2011,Carbon Dioxide,1770536.8,Ravenswood Generating Station
1000764,2011,Methane,33.87,Ravenswood Generating Station
1000764,2011,Nitrous Oxide,3.576,Ravenswood Generating Station
1000768,2011,Biogenic Carbon dioxide,0.0,E F Barrett
1000768,2011,Carbon Dioxide,639216.4,E F Barrett
1000768,2011,Methane,11.96,E F Barrett
1000768,2011,Nitrous Oxide,1.214,E F Barrett
1000770,2011,Biogenic Carbon dioxide,0.0,Far Rockaway
1000770,2011,Carbon Dioxide,201171.6,Far Rockaway
1000770,2011,Methane,3.73,Far Rockaway
1000770,2011,Nitrous Oxide,0.373,Far Rockaway
1000771,2011,Biogenic Carbon dioxide,0.0,Northport
1000771,2011,Carbon Dioxide,2104381.5,Northport
1000771,2011,Methane,43.78,Northport
1000771,2011,Nitrous Oxide,5.253,Northport
1000772,2011,Biogenic Carbon dioxide,0.0,West Babylon Facility
1000772,2011,Carbon Dioxide,4031.3,West Babylon Facility
1000772,2011,Methane,0.16,West Babylon Facility
1000772,2011,Nitrous Oxide,0.033,West Babylon Facility
1000773,2011,Biogenic Carbon dioxide,0.0,GMMM Westover (Goudey)
1000773,2011,Carbon Dioxide,10998.0,GMMM Westover (Goudey)
1000773,2011,Methane,1.18,GMMM Westover (Goudey)
1000773,2011,Nitrous Oxide,0.172,GMMM Westover (Goudey)
1000774,2011,Biogenic Carbon dioxide,44.0,Greenidge Generation LLC
1000774,2011,Carbon Dioxide,102793.2,Greenidge Generation LLC
1000774,2011,Methane,12.86,Greenidge Generation LLC
1000774,2011,Nitrous Oxide,1.861,Greenidge Generation LLC
1000777,2011,Biogenic Carbon dioxide,0.0,Bethlehem Energy Center (Albany)
1000777,2011,Carbon Dioxide,1621951.7,Bethlehem Energy Center (Albany)
1000777,2011,Methane,30.09,Bethlehem Energy Center (Albany)
1000777,2011,Nitrous Oxide,3.009,Bethlehem Energy Center (Albany)
1000778,2011,Biogenic Carbon dioxide,0.0,Huntley Power
1000778,2011,Carbon Dioxide,1483497.9,Huntley Power
1000778,2011,Methane,15.592,Huntley Power
1000778,2011,Nitrous Oxide,24.947,Huntley Power
1000779,2011,Biogenic Carbon dioxide,0.0,NRG Dunkirk Power
1000779,2011,Carbon Dioxide,2021334.5,NRG Dunkirk Power
1000779,2011,Methane,21.244,NRG Dunkirk Power
1000779,2011,Nitrous Oxide,33.991,NRG Dunkirk Power
1000780,2011,Biogenic Carbon dioxide,0.0,Bowline Generating Station
1000780,2011,Carbon Dioxide,141472.0,Bowline Generating Station
1000780,2011,Methane,2.63,Bowline Generating Station
1000780,2011,Nitrous Oxide,0.263,Bowline Generating Station
1000782,2011,Biogenic Carbon dioxide,0.0,Longview Power
1000782,2011,Carbon Dioxide,860138.8,Longview Power
1000782,2011,Methane,100.15,Longview Power
1000782,2011,Nitrous Oxide,14.558,Longview Power
1000784,2011,Biogenic Carbon dioxide,0.0,S A Carlson
1000784,2011,Carbon Dioxide,95383.2,S A Carlson
1000784,2011,Methane,5.93,S A Carlson
1000784,2011,Nitrous Oxide,0.816,S A Carlson
1000785,2011,Biogenic Carbon dioxide,0.0,Cape Fear Steam Electric Plant
1000785,2011,Carbon Dioxide,1028759.6,Cape Fear Steam Electric Plant
1000785,2011,Methane,121.64,Cape Fear Steam Electric Plant
1000785,2011,Nitrous Oxide,17.693,Cape Fear Steam Electric Plant
1000786,2011,Biogenic Carbon dioxide,0.0,H F Lee Steam Electric Plant
1000786,2011,Carbon Dioxide,1362744.5,H F Lee Steam Electric Plant
1000786,2011,Methane,150.57,H F Lee Steam Electric Plant
1000786,2011,Nitrous Oxide,21.837,H F Lee Steam Electric Plant
1000787,2011,Biogenic Carbon dioxide,0.0,Roxboro Steam Electric Plant
1000787,2011,Carbon Dioxide,11113920.8,Roxboro Steam Electric Plant
1000787,2011,Methane,1313.6,Roxboro Steam Electric Plant
1000787,2011,Nitrous Oxide,191.07,Roxboro Steam Electric Plant
1000788,2011,Biogenic Carbon dioxide,0.0,"Hermiston Power, LLC"
1000788,2011,Carbon Dioxide,445557.8,"Hermiston Power, LLC"
1000788,2011,Methane,8.27,"Hermiston Power, LLC"
1000788,2011,Nitrous Oxide,0.827,"Hermiston Power, LLC"
1000790,2011,Biogenic Carbon dioxide,0.0,Pulliam
1000790,2011,Carbon Dioxide,1028704.5,Pulliam
1000790,2011,Methane,11.02,Pulliam
1000790,2011,Nitrous Oxide,16.436,Pulliam
1000791,2011,Biogenic Carbon dioxide,0.0,"Washington County Power, LLC"
1000791,2011,Carbon Dioxide,115123.3,"Washington County Power, LLC"
1000791,2011,Methane,2.13,"Washington County Power, LLC"
1000791,2011,Nitrous Oxide,0.213,"Washington County Power, LLC"
1000792,2011,Biogenic Carbon dioxide,0.0,Holland Energy Facility
1000792,2011,Carbon Dioxide,269053.8,Holland Energy Facility
1000792,2011,Methane,4.99,Holland Energy Facility
1000792,2011,Nitrous Oxide,0.499,Holland Energy Facility
1000794,2011,Biogenic Carbon dioxide,0.0,Dell Power Plant
1000794,2011,Carbon Dioxide,197144.2,Dell Power Plant
1000794,2011,Methane,4.78,Dell Power Plant
1000794,2011,Nitrous Oxide,0.653,Dell Power Plant
1000795,2011,Biogenic Carbon dioxide,0.0,Luna Energy Facility
1000795,2011,Carbon Dioxide,735952.2,Luna Energy Facility
1000795,2011,Methane,13.65,Luna Energy Facility
1000795,2011,Nitrous Oxide,1.365,Luna Energy Facility
1000796,2011,Biogenic Carbon dioxide,0.0,"Otay Mesa Energy Center, LLC"
1000796,2011,Carbon Dioxide,830348.9,"Otay Mesa Energy Center, LLC"
1000796,2011,Methane,15.4,"Otay Mesa Energy Center, LLC"
1000796,2011,Nitrous Oxide,1.54,"Otay Mesa Energy Center, LLC"
1000798,2011,Biogenic Carbon dioxide,0.0,"Brazos Valley Energy, LP"
1000798,2011,Carbon Dioxide,926759.5,"Brazos Valley Energy, LP"
1000798,2011,Methane,17.19,"Brazos Valley Energy, LP"
1000798,2011,Nitrous Oxide,1.719,"Brazos Valley Energy, LP"
1000799,2011,Biogenic Carbon dioxide,0.0,Sugar Creek Generating Station
1000799,2011,Carbon Dioxide,900412.6,Sugar Creek Generating Station
1000799,2011,Methane,16.49,Sugar Creek Generating Station
1000799,2011,Nitrous Oxide,1.649,Sugar Creek Generating Station
1000800,2011,Biogenic Carbon dioxide,0.0,Union Power Station
1000800,2011,Carbon Dioxide,2917986.5,Union Power Station
1000800,2011,Methane,54.13,Union Power Station
1000800,2011,Nitrous Oxide,5.413,Union Power Station
1000801,2011,Biogenic Carbon dioxide,0.0,Thomas A. Smith Energy Facility
1000801,2011,Carbon Dioxide,1252884.5,Thomas A. Smith Energy Facility
1000801,2011,Methane,22.72,Thomas A. Smith Energy Facility
1000801,2011,Nitrous Oxide,2.272,Thomas A. Smith Energy Facility
1000805,2011,Biogenic Carbon dioxide,0.0,Zion Energy Center
1000805,2011,Carbon Dioxide,66743.2,Zion Energy Center
1000805,2011,Methane,1.24,Zion Energy Center
1000805,2011,Nitrous Oxide,0.124,Zion Energy Center
1000806,2011,Biogenic Carbon dioxide,0.0,Metcalf Energy Center
1000806,2011,Carbon Dioxide,628680.8,Metcalf Energy Center
1000806,2011,Methane,11.66,Metcalf Energy Center
1000806,2011,Nitrous Oxide,1.166,Metcalf Energy Center
1000808,2011,Biogenic Carbon dioxide,0.0,Rolling Hills Generating LLC
1000808,2011,Carbon Dioxide,89994.4,Rolling Hills Generating LLC
1000808,2011,Methane,1.67,Rolling Hills Generating LLC
1000808,2011,Nitrous Oxide,0.167,Rolling Hills Generating LLC
1000809,2011,Biogenic Carbon dioxide,0.0,Renaissance Power
1000809,2011,Carbon Dioxide,144012.5,Renaissance Power
1000809,2011,Methane,2.67,Renaissance Power
1000809,2011,Nitrous Oxide,0.267,Renaissance Power
1000811,2011,Biogenic Carbon dioxide,0.0,"Effingham County Power, LLC"
1000811,2011,Carbon Dioxide,818631.1,"Effingham County Power, LLC"
1000811,2011,Methane,15.18,"Effingham County Power, LLC"
1000811,2011,Nitrous Oxide,1.518,"Effingham County Power, LLC"
1000812,2011,Biogenic Carbon dioxide,0.0,"Calhoun Power Company, LLC"
1000812,2011,Carbon Dioxide,128358.1,"Calhoun Power Company, LLC"
1000812,2011,Methane,2.61,"Calhoun Power Company, LLC"
1000812,2011,Nitrous Oxide,0.29,"Calhoun Power Company, LLC"
1000813,2011,Biogenic Carbon dioxide,0.0,Hillabee Energy Center
1000813,2011,Carbon Dioxide,1620140.6,Hillabee Energy Center
1000813,2011,Methane,30.05,Hillabee Energy Center
1000813,2011,Nitrous Oxide,3.005,Hillabee Energy Center
1000814,2011,Biogenic Carbon dioxide,0.0,Vandolah Power Project
1000814,2011,Carbon Dioxide,364393.9,Vandolah Power Project
1000814,2011,Methane,6.78,Vandolah Power Project
1000814,2011,Nitrous Oxide,0.68,Vandolah Power Project
1000815,2011,Biogenic Carbon dioxide,0.0,Hot Spring Energy Facility
1000815,2011,Carbon Dioxide,436423.9,Hot Spring Energy Facility
1000815,2011,Methane,8.1,Hot Spring Energy Facility
1000815,2011,Nitrous Oxide,0.81,Hot Spring Energy Facility
1000816,2011,Biogenic Carbon dioxide,0.0,Plaquemine Cogen Facility
1000816,2011,Carbon Dioxide,2636785.4,Plaquemine Cogen Facility
1000816,2011,Methane,52.77,Plaquemine Cogen Facility
1000816,2011,Nitrous Oxide,5.278,Plaquemine Cogen Facility
1000817,2011,Biogenic Carbon dioxide,0.0,"Elgin Energy Center, LLC"
1000817,2011,Carbon Dioxide,24900.5,"Elgin Energy Center, LLC"
1000817,2011,Methane,0.47,"Elgin Energy Center, LLC"
1000817,2011,Nitrous Oxide,0.047,"Elgin Energy Center, LLC"
1000818,2011,Biogenic Carbon dioxide,0.0,Tenaska Virginia Generating Station
1000818,2011,Carbon Dioxide,1732275.3,Tenaska Virginia Generating Station
1000818,2011,Methane,32.12,Tenaska Virginia Generating Station
1000818,2011,Nitrous Oxide,3.212,Tenaska Virginia Generating Station
1000819,2011,Biogenic Carbon dioxide,0.0,Tenaska Central Alabama Gen Station
1000819,2011,Carbon Dioxide,1280407.1,Tenaska Central Alabama Gen Station
1000819,2011,Methane,23.75,Tenaska Central Alabama Gen Station
1000819,2011,Nitrous Oxide,2.375,Tenaska Central Alabama Gen Station
1000820,2011,Biogenic Carbon dioxide,0.0,Columbia Energy Center (MO)
1000820,2011,Carbon Dioxide,3157.3,Columbia Energy Center (MO)
1000820,2011,Methane,0.07,Columbia Energy Center (MO)
1000820,2011,Nitrous Oxide,0.007,Columbia Energy Center (MO)
1000821,2011,Carbon Dioxide,1141699.2,Magnolia Facility
1000821,2011,Methane,21.18,Magnolia Facility
1000821,2011,Nitrous Oxide,2.118,Magnolia Facility
1000822,2011,Biogenic Carbon dioxide,0.0,Redhawk Generating Facility
1000822,2011,Carbon Dioxide,1426621.3,Redhawk Generating Facility
1000822,2011,Methane,26.46,Redhawk Generating Facility
1000822,2011,Nitrous Oxide,2.646,Redhawk Generating Facility
1000823,2011,Biogenic Carbon dioxide,0.0,Rockford Energy Center II
1000823,2011,Carbon Dioxide,15535.3,Rockford Energy Center II
1000823,2011,Methane,0.288,Rockford Energy Center II
1000823,2011,Nitrous Oxide,0.029,Rockford Energy Center II
1000824,2011,Biogenic Carbon dioxide,0.0,Redbud Power Plant
1000824,2011,Carbon Dioxide,2005515.8,Redbud Power Plant
1000824,2011,Methane,37.19,Redbud Power Plant
1000824,2011,Nitrous Oxide,3.719,Redbud Power Plant
1000825,2011,Biogenic Carbon dioxide,0.0,Deer Park Energy Center
1000825,2011,Carbon Dioxide,3213971.4,Deer Park Energy Center
1000825,2011,Methane,59.62,Deer Park Energy Center
1000825,2011,Nitrous Oxide,5.962,Deer Park Energy Center
1000826,2011,Biogenic Carbon dioxide,0.0,Ouachita Plant
1000826,2011,Carbon Dioxide,495051.0,Ouachita Plant
1000826,2011,Methane,9.18,Ouachita Plant
1000826,2011,Nitrous Oxide,0.918,Ouachita Plant
1000827,2011,Biogenic Carbon dioxide,0.0,Neil Simpson II (CT2)
1000827,2011,Carbon Dioxide,3758.1,Neil Simpson II (CT2)
1000827,2011,Methane,0.07,Neil Simpson II (CT2)
1000827,2011,Nitrous Oxide,0.007,Neil Simpson II (CT2)
1000828,2011,Biogenic Carbon dioxide,0.0,L V Sutton Steam Electric Plant
1000828,2011,Carbon Dioxide,1675976.2,L V Sutton Steam Electric Plant
1000828,2011,Methane,198.61,L V Sutton Steam Electric Plant
1000828,2011,Nitrous Oxide,28.889,L V Sutton Steam Electric Plant
1000829,2011,Biogenic Carbon dioxide,0.0,W H Weatherspoon Steam Electric Plant
1000829,2011,Carbon Dioxide,226037.8,W H Weatherspoon Steam Electric Plant
1000829,2011,Methane,26.73,W H Weatherspoon Steam Electric Plant
1000829,2011,Nitrous Oxide,3.888,W H Weatherspoon Steam Electric Plant
1000830,2011,Biogenic Carbon dioxide,0.0,G G Allen
1000830,2011,Carbon Dioxide,3934258.8,G G Allen
1000830,2011,Methane,464.95,G G Allen
1000830,2011,Nitrous Oxide,67.63,G G Allen
1000831,2011,Biogenic Carbon dioxide,13459.9,Buck
1000831,2011,Carbon Dioxide,750298.0,Buck
1000831,2011,Methane,80.12,Buck
1000831,2011,Nitrous Oxide,11.464,Buck
1000832,2011,Biogenic Carbon dioxide,0.0,Cliffside
1000832,2011,Carbon Dioxide,2308138.4,Cliffside
1000832,2011,Methane,272.78,Cliffside
1000832,2011,Nitrous Oxide,39.677,Cliffside
1000833,2011,Biogenic Carbon dioxide,0.0,Dan River
1000833,2011,Carbon Dioxide,289913.6,Dan River
1000833,2011,Methane,34.27,Dan River
1000833,2011,Nitrous Oxide,4.984,Dan River
1000834,2011,Biogenic Carbon dioxide,0.0,Marshall
1000834,2011,Carbon Dioxide,10461446.6,Marshall
1000834,2011,Methane,1236.33,Marshall
1000834,2011,Nitrous Oxide,179.831,Marshall
1000835,2011,Biogenic Carbon dioxide,0.0,Riverbend
1000835,2011,Carbon Dioxide,872547.2,Riverbend
1000835,2011,Methane,103.12,Riverbend
1000835,2011,Nitrous Oxide,14.999,Riverbend
1000836,2011,Biogenic Carbon dioxide,0.0,Leland Olds
1000836,2011,Carbon Dioxide,3487896.1,Leland Olds
1000836,2011,Methane,409.7,Leland Olds
1000836,2011,Nitrous Oxide,59.603,Leland Olds
1000837,2011,Biogenic Carbon dioxide,0.0,Milton R Young
1000837,2011,Carbon Dioxide,5945542.3,Milton R Young
1000837,2011,Methane,526.94,Milton R Young
1000837,2011,Nitrous Oxide,76.677,Milton R Young
1000838,2011,Biogenic Carbon dioxide,0.0,Stanton
1000838,2011,Carbon Dioxide,1301665.9,Stanton
1000838,2011,Methane,150.49,Stanton
1000838,2011,Nitrous Oxide,21.889,Stanton
1000839,2011,Biogenic Carbon dioxide,0.0,Cardinal
1000839,2011,Carbon Dioxide,7284753.8,Cardinal
1000839,2011,Methane,842.2,Cardinal
1000839,2011,Nitrous Oxide,122.502,Cardinal
1000840,2011,Biogenic Carbon dioxide,0.0,Walter C Beckjord Generating Station
1000840,2011,Carbon Dioxide,3618991.5,Walter C Beckjord Generating Station
1000840,2011,Methane,427.7,Walter C Beckjord Generating Station
1000840,2011,Nitrous Oxide,62.21,Walter C Beckjord Generating Station
1000841,2011,Biogenic Carbon dioxide,0.0,Miami Fort Generating Station
1000841,2011,Carbon Dioxide,6910716.0,Miami Fort Generating Station
1000841,2011,Methane,816.71,Miami Fort Generating Station
1000841,2011,Nitrous Oxide,118.795,Miami Fort Generating Station
1000843,2011,Biogenic Carbon dioxide,0.0,Avon Lake Power Plant
1000843,2011,Carbon Dioxide,2083189.9,Avon Lake Power Plant
1000843,2011,Methane,281.84,Avon Lake Power Plant
1000843,2011,Nitrous Oxide,41.007,Avon Lake Power Plant
1000844,2011,Carbon Dioxide,491009.1,Lake Shore
1000844,2011,Methane,5.16,Lake Shore
1000844,2011,Nitrous Oxide,8.257,Lake Shore
1000845,2011,Biogenic Carbon dioxide,0.0,Conesville
1000845,2011,Carbon Dioxide,7320764.9,Conesville
1000845,2011,Methane,846.37,Conesville
1000845,2011,Nitrous Oxide,123.108,Conesville
1000846,2011,Biogenic Carbon dioxide,357.1,Picway
1000846,2011,Carbon Dioxide,88409.1,Picway
1000846,2011,Methane,11.49,Picway
1000846,2011,Nitrous Oxide,1.672,Picway
1000848,2011,Carbon Dioxide,101196.3,O H Hutchings
1000848,2011,Methane,1.1,O H Hutchings
1000848,2011,Nitrous Oxide,1.678,O H Hutchings
1000849,2011,Carbon Dioxide,13210805.4,J M Stuart
1000849,2011,Methane,141.94,J M Stuart
1000849,2011,Nitrous Oxide,227.093,J M Stuart
1000850,2011,Biogenic Carbon dioxide,0.0,Niles
1000850,2011,Carbon Dioxide,204779.8,Niles
1000850,2011,Methane,23.91,Niles
1000850,2011,Nitrous Oxide,3.479,Niles
1000852,2011,Biogenic Carbon dioxide,3675.3,Muskingum River
1000852,2011,Carbon Dioxide,5282466.5,Muskingum River
1000852,2011,Methane,611.14,Muskingum River
1000852,2011,Nitrous Oxide,88.892,Muskingum River
1000853,2011,Biogenic Carbon dioxide,0.0,Kyger Creek
1000853,2011,Carbon Dioxide,6663499.4,Kyger Creek
1000853,2011,Methane,770.37,Kyger Creek
1000853,2011,Nitrous Oxide,112.054,Kyger Creek
1000856,2011,Biogenic Carbon dioxide,0.0,Hamilton Municipal Power Plant
1000856,2011,Carbon Dioxide,68961.6,Hamilton Municipal Power Plant
1000856,2011,Methane,0.74,Hamilton Municipal Power Plant
1000856,2011,Nitrous Oxide,1.157,Hamilton Municipal Power Plant
1000859,2011,Biogenic Carbon dioxide,0.0,Horseshoe Lake
1000859,2011,Carbon Dioxide,705140.8,Horseshoe Lake
1000859,2011,Methane,13.09,Horseshoe Lake
1000859,2011,Nitrous Oxide,1.309,Horseshoe Lake
1000860,2011,Biogenic Carbon dioxide,0.0,Muskogee
1000860,2011,Carbon Dioxide,9327595.4,Muskogee
1000860,2011,Methane,981.24,Muskogee
1000860,2011,Nitrous Oxide,156.913,Muskogee
1000861,2011,Biogenic Carbon dioxide,0.0,Seminole (2956)
1000861,2011,Carbon Dioxide,2111924.6,Seminole (2956)
1000861,2011,Methane,39.17,Seminole (2956)
1000861,2011,Nitrous Oxide,3.917,Seminole (2956)
1000862,2011,Biogenic Carbon dioxide,0.0,Northeastern
1000862,2011,Carbon Dioxide,8253515.7,Northeastern
1000862,2011,Methane,806.35,Northeastern
1000862,2011,Nitrous Oxide,116.004,Northeastern
1000863,2011,Biogenic Carbon dioxide,0.0,Southwestern
1000863,2011,Carbon Dioxide,610982.4,Southwestern
1000863,2011,Methane,11.34,Southwestern
1000863,2011,Nitrous Oxide,1.134,Southwestern
1000864,2011,Biogenic Carbon dioxide,0.0,Tulsa
1000864,2011,Carbon Dioxide,222993.7,Tulsa
1000864,2011,Methane,4.14,Tulsa
1000864,2011,Nitrous Oxide,0.414,Tulsa
1000865,2011,Biogenic Carbon dioxide,0.0,Anadarko
1000865,2011,Carbon Dioxide,17990.7,Anadarko
1000865,2011,Methane,0.34,Anadarko
1000865,2011,Nitrous Oxide,0.034,Anadarko
1000866,2011,Biogenic Carbon dioxide,0.0,Mooreland
1000866,2011,Carbon Dioxide,277549.5,Mooreland
1000866,2011,Methane,5.15,Mooreland
1000866,2011,Nitrous Oxide,0.515,Mooreland
1000867,2011,Biogenic Carbon dioxide,0.0,Elrama
1000867,2011,Carbon Dioxide,215074.6,Elrama
1000867,2011,Methane,22.85,Elrama
1000867,2011,Nitrous Oxide,3.336,Elrama
1000870,2011,Biogenic Carbon dioxide,0.0,Brooklyn Navy Yard Cogeneration Project
1000870,2011,Carbon Dioxide,1076572.0,Brooklyn Navy Yard Cogeneration Project
1000870,2011,Methane,19.97,Brooklyn Navy Yard Cogeneration Project
1000870,2011,Nitrous Oxide,1.998,Brooklyn Navy Yard Cogeneration Project
1000873,2011,Biogenic Carbon dioxide,0.0,Portland
1000873,2011,Carbon Dioxide,1078043.2,Portland
1000873,2011,Methane,128.5,Portland
1000873,2011,Nitrous Oxide,18.718,Portland
1000875,2011,Biogenic Carbon dioxide,0.0,Titus
1000875,2011,Carbon Dioxide,366085.2,Titus
1000875,2011,Methane,47.09,Titus
1000875,2011,Nitrous Oxide,6.852,Titus
1000877,2011,Biogenic Carbon dioxide,0.0,Conemaugh
1000877,2011,Carbon Dioxide,9700094.2,Conemaugh
1000877,2011,Methane,1145.07,Conemaugh
1000877,2011,Nitrous Oxide,166.551,Conemaugh
1000879,2011,Biogenic Carbon dioxide,0.0,Shawville Station
1000879,2011,Carbon Dioxide,1601161.6,Shawville Station
1000879,2011,Methane,196.82,Shawville Station
1000879,2011,Nitrous Oxide,28.667,Shawville Station
1000883,2011,Biogenic Carbon dioxide,0.0,Keystone
1000883,2011,Carbon Dioxide,10305388.6,Keystone
1000883,2011,Methane,1174.37,Keystone
1000883,2011,Nitrous Oxide,170.84,Keystone
1000884,2011,Biogenic Carbon dioxide,0.0,New Castle
1000884,2011,Carbon Dioxide,609531.7,New Castle
1000884,2011,Methane,70.37,New Castle
1000884,2011,Nitrous Oxide,10.238,New Castle
1000886,2011,Biogenic Carbon dioxide,0.0,"Brunner Island, LLC"
1000886,2011,Carbon Dioxide,8441284.3,"Brunner Island, LLC"
1000886,2011,Methane,1011.21,"Brunner Island, LLC"
1000886,2011,Nitrous Oxide,147.133,"Brunner Island, LLC"
1000892,2011,Biogenic Carbon dioxide,0.0,"Martins Creek, LLC"
1000892,2011,Carbon Dioxide,454275.9,"Martins Creek, LLC"
1000892,2011,Methane,9.25,"Martins Creek, LLC"
1000892,2011,Nitrous Oxide,1.149,"Martins Creek, LLC"
1000893,2011,Biogenic Carbon dioxide,0.0,"Montour, LLC"
1000893,2011,Carbon Dioxide,7766961.8,"Montour, LLC"
1000893,2011,Methane,990.71,"Montour, LLC"
1000893,2011,Nitrous Oxide,144.131,"Montour, LLC"
1000896,2011,Biogenic Carbon dioxide,0.0,Cromby
1000896,2011,Carbon Dioxide,220600.8,Cromby
1000896,2011,Methane,22.22,Cromby
1000896,2011,Nitrous Oxide,3.267,Cromby
1000898,2011,Biogenic Carbon dioxide,0.0,Eddystone Generating Station
1000898,2011,Carbon Dioxide,522098.9,Eddystone Generating Station
1000898,2011,Methane,47.07,Eddystone Generating Station
1000898,2011,Nitrous Oxide,6.823,Eddystone Generating Station
1000900,2011,Biogenic Carbon dioxide,0.0,Schuylkill
1000900,2011,Carbon Dioxide,13138.8,Schuylkill
1000900,2011,Methane,0.53,Schuylkill
1000900,2011,Nitrous Oxide,0.107,Schuylkill
1000901,2011,Biogenic Carbon dioxide,0.0,Hunlock Creek Energy Center
1000901,2011,Carbon Dioxide,5635.4,Hunlock Creek Energy Center
1000901,2011,Methane,0.1,Hunlock Creek Energy Center
1000901,2011,Nitrous Oxide,0.01,Hunlock Creek Energy Center
1000902,2011,Carbon Dioxide,10344696.1,Hatfield's Ferry Power Station
1000902,2011,Methane,109.84,Hatfield's Ferry Power Station
1000902,2011,Nitrous Oxide,175.749,Hatfield's Ferry Power Station
1000905,2011,Biogenic Carbon dioxide,0.0,Manchester Street
1000905,2011,Carbon Dioxide,1084982.5,Manchester Street
1000905,2011,Methane,18.79,Manchester Street
1000905,2011,Nitrous Oxide,1.88,Manchester Street
1000906,2011,Biogenic Carbon dioxide,0.0,H B Robinson / Darlington Electric Power Plant
1000906,2011,Carbon Dioxide,603872.0,H B Robinson / Darlington Electric Power Plant
1000906,2011,Methane,64.95,H B Robinson / Darlington Electric Power Plant
1000906,2011,Nitrous Oxide,9.4,H B Robinson / Darlington Electric Power Plant
1000908,2011,Biogenic Carbon dioxide,20743.7,W S Lee
1000908,2011,Carbon Dioxide,729784.4,W S Lee
1000908,2011,Methane,93.05,W S Lee
1000908,2011,Nitrous Oxide,13.413,W S Lee
1000909,2011,Biogenic Carbon dioxide,0.0,McMeekin
1000909,2011,Carbon Dioxide,1033031.2,McMeekin
1000909,2011,Methane,121.99,McMeekin
1000909,2011,Nitrous Oxide,17.745,McMeekin
1000910,2011,Biogenic Carbon dioxide,0.0,Urquhart
1000910,2011,Carbon Dioxide,1147205.5,Urquhart
1000910,2011,Methane,59.24,Urquhart
1000910,2011,Nitrous Oxide,7.979,Urquhart
1000911,2011,Biogenic Carbon dioxide,0.0,Wateree
1000911,2011,Carbon Dioxide,3872441.3,Wateree
1000911,2011,Methane,456.69,Wateree
1000911,2011,Nitrous Oxide,66.445,Wateree
1000912,2011,Biogenic Carbon dioxide,0.0,Williams
1000912,2011,Carbon Dioxide,2423459.6,Williams
1000912,2011,Methane,285.78,Williams
1000912,2011,Nitrous Oxide,41.581,Williams
1000913,2011,Biogenic Carbon dioxide,0.0,Dolphus M Grainger
1000913,2011,Carbon Dioxide,219373.1,Dolphus M Grainger
1000913,2011,Methane,25.22,Dolphus M Grainger
1000913,2011,Nitrous Oxide,3.67,Dolphus M Grainger
1000914,2011,Biogenic Carbon dioxide,0.0,Jefferies
1000914,2011,Carbon Dioxide,453562.6,Jefferies
1000914,2011,Methane,52.21,Jefferies
1000914,2011,Nitrous Oxide,7.602,Jefferies
1000916,2011,Carbon Dioxide,4436613.4,Allen
1000916,2011,Methane,46.78,Allen
1000916,2011,Nitrous Oxide,74.828,Allen
1000917,2011,Carbon Dioxide,2452781.0,Bull Run
1000917,2011,Methane,26.35,Bull Run
1000917,2011,Nitrous Oxide,42.163,Bull Run
1000918,2011,Carbon Dioxide,2326422.5,John Sevier
1000918,2011,Methane,24.99,John Sevier
1000918,2011,Nitrous Oxide,39.991,John Sevier
1000919,2011,Carbon Dioxide,5485244.8,Johnsonville
1000919,2011,Methane,58.3,Johnsonville
1000919,2011,Nitrous Oxide,92.646,Johnsonville
1000922,2011,Biogenic Carbon dioxide,0.0,Nueces Bay
1000922,2011,Carbon Dioxide,860893.9,Nueces Bay
