FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_NAME,GHG_QUANTITY
1000068,2011,Apex Generating Station,Sulfur hexafluoride,0.0
1000102,2011,Sunrise Power Company,Perfluorocyclobutane,0.0
1000102,2011,Sunrise Power Company,Perfluorocyclopropane,0.0
1000102,2011,Sunrise Power Company,PFC-116 (Perfluoroethane),0.0
1000102,2011,Sunrise Power Company,PFC-14 (Perfluoromethane),0.0
1000102,2011,Sunrise Power Company,PFC-218 (Perfluoropropane),0.0
1000102,2011,Sunrise Power Company,PFC-3-1-10 (Perfluorobutane),0.0
1000102,2011,Sunrise Power Company,PFC-4-1-12 (Perfluoropentane),0.0
1000102,2011,Sunrise Power Company,PFC-5-1-14 (Perfluorohexane),0.0
1000102,2011,Sunrise Power Company,PFC-9-1-18,0.0
1000102,2011,Sunrise Power Company,Sulfur hexafluoride,0.0
1000326,2011,PECO Transmission and Distribution,Perfluorocyclobutane,0.0
1000326,2011,PECO Transmission and Distribution,Perfluorocyclopropane,0.0
1000326,2011,PECO Transmission and Distribution,PFC-116 (Perfluoroethane),0.0
1000326,2011,PECO Transmission and Distribution,PFC-14 (Perfluoromethane),0.0
1000326,2011,PECO Transmission and Distribution,PFC-218 (Perfluoropropane),0.0
1000326,2011,PECO Transmission and Distribution,PFC-3-1-10 (Perfluorobutane),0.0
1000326,2011,PECO Transmission and Distribution,PFC-4-1-12 (Perfluoropentane),0.0
1000326,2011,PECO Transmission and Distribution,PFC-5-1-14 (Perfluorohexane),0.0
1000326,2011,PECO Transmission and Distribution,PFC-9-1-18,0.0
1000326,2011,PECO Transmission and Distribution,Sulfur hexafluoride,2.771
1000506,2011,Sargent Canyon Cogeneration Facility,Perfluorocyclobutane,0.0
1000506,2011,Sargent Canyon Cogeneration Facility,Perfluorocyclopropane,0.0
1000506,2011,Sargent Canyon Cogeneration Facility,PFC-116 (Perfluoroethane),0.0
1000506,2011,Sargent Canyon Cogeneration Facility,PFC-14 (Perfluoromethane),0.0
1000506,2011,Sargent Canyon Cogeneration Facility,PFC-218 (Perfluoropropane),0.0
1000506,2011,Sargent Canyon Cogeneration Facility,PFC-3-1-10 (Perfluorobutane),0.0
1000506,2011,Sargent Canyon Cogeneration Facility,PFC-4-1-12 (Perfluoropentane),0.0
1000506,2011,Sargent Canyon Cogeneration Facility,PFC-5-1-14 (Perfluorohexane),0.0
1000506,2011,Sargent Canyon Cogeneration Facility,PFC-9-1-18,0.0
1000506,2011,Sargent Canyon Cogeneration Facility,Sulfur hexafluoride,0.0
1000507,2011,Salinas River Cogeneration Facility,Perfluorocyclobutane,0.0
1000507,2011,Salinas River Cogeneration Facility,Perfluorocyclopropane,0.0
1000507,2011,Salinas River Cogeneration Facility,PFC-116 (Perfluoroethane),0.0
1000507,2011,Salinas River Cogeneration Facility,PFC-14 (Perfluoromethane),0.0
1000507,2011,Salinas River Cogeneration Facility,PFC-218 (Perfluoropropane),0.0
1000507,2011,Salinas River Cogeneration Facility,PFC-3-1-10 (Perfluorobutane),0.0
1000507,2011,Salinas River Cogeneration Facility,PFC-4-1-12 (Perfluoropentane),0.0
1000507,2011,Salinas River Cogeneration Facility,PFC-5-1-14 (Perfluorohexane),0.0
1000507,2011,Salinas River Cogeneration Facility,PFC-9-1-18,0.0
1000507,2011,Salinas River Cogeneration Facility,Sulfur hexafluoride,0.0
1000812,2011,"Calhoun Power Company, LLC",Perfluorocyclobutane,0.0
1000812,2011,"Calhoun Power Company, LLC",Perfluorocyclopropane,0.0
1000812,2011,"Calhoun Power Company, LLC",PFC-116 (Perfluoroethane),0.0
1000812,2011,"Calhoun Power Company, LLC",PFC-14 (Perfluoromethane),0.0
1000812,2011,"Calhoun Power Company, LLC",PFC-218 (Perfluoropropane),0.0
1000812,2011,"Calhoun Power Company, LLC",PFC-3-1-10 (Perfluorobutane),0.0
1000812,2011,"Calhoun Power Company, LLC",PFC-4-1-12 (Perfluoropentane),0.0
1000812,2011,"Calhoun Power Company, LLC",PFC-5-1-14 (Perfluorohexane),0.0
1000812,2011,"Calhoun Power Company, LLC",PFC-9-1-18,0.0
1000812,2011,"Calhoun Power Company, LLC",Sulfur hexafluoride,0.0
1000851,2011,Austin Energy Transmission and Distribution,Perfluorocyclobutane,0.0
1000851,2011,Austin Energy Transmission and Distribution,Perfluorocyclopropane,0.0
1000851,2011,Austin Energy Transmission and Distribution,PFC-116 (Perfluoroethane),0.0
1000851,2011,Austin Energy Transmission and Distribution,PFC-14 (Perfluoromethane),0.0
1000851,2011,Austin Energy Transmission and Distribution,PFC-218 (Perfluoropropane),0.0
1000851,2011,Austin Energy Transmission and Distribution,PFC-3-1-10 (Perfluorobutane),0.0
1000851,2011,Austin Energy Transmission and Distribution,PFC-4-1-12 (Perfluoropentane),0.0
1000851,2011,Austin Energy Transmission and Distribution,PFC-5-1-14 (Perfluorohexane),0.0
1000851,2011,Austin Energy Transmission and Distribution,PFC-9-1-18,0.0
1000851,2011,Austin Energy Transmission and Distribution,Sulfur hexafluoride,0.1677
1001032,2011,Gibbons Creek Steam Electric Station,Sulfur hexafluoride,0.2062
1001564,2011,Muscatine,Perfluorocyclobutane,0.0
1001564,2011,Muscatine,Perfluorocyclopropane,0.0
1001564,2011,Muscatine,PFC-116 (Perfluoroethane),0.0
1001564,2011,Muscatine,PFC-14 (Perfluoromethane),0.0
1001564,2011,Muscatine,PFC-218 (Perfluoropropane),0.0
1001564,2011,Muscatine,PFC-3-1-10 (Perfluorobutane),0.0
1001564,2011,Muscatine,PFC-4-1-12 (Perfluoropentane),0.0
1001564,2011,Muscatine,PFC-5-1-14 (Perfluorohexane),0.0
1001564,2011,Muscatine,PFC-9-1-18,0.0
1001564,2011,Muscatine,Sulfur hexafluoride,0.0
1001695,2011,East Kentucky Power Transmission System,Sulfur hexafluoride,0.9087
1002040,2011,DOW TEXAS OPERATIONS FREEPORT,Sulfur hexafluoride,0.0998
1002603,2011,NIAGARA MOHAWK POWER CORPORATION,Perfluorocyclobutane,0.0
1002603,2011,NIAGARA MOHAWK POWER CORPORATION,Perfluorocyclopropane,0.0
1002603,2011,NIAGARA MOHAWK POWER CORPORATION,PFC-116 (Perfluoroethane),0.0
1002603,2011,NIAGARA MOHAWK POWER CORPORATION,PFC-14 (Perfluoromethane),0.0
1002603,2011,NIAGARA MOHAWK POWER CORPORATION,PFC-218 (Perfluoropropane),0.0
