FACILITY_ID,REPORTING_YEAR,GHG_NAME,GHG_QUANTITY
1000232,2011,Biogenic Carbon dioxide,0.0
1000232,2011,Carbon Dioxide,394986.0
1000232,2011,Methane,0.0
1000232,2011,Nitrous Oxide,0.0
1000342,2011,Biogenic Carbon dioxide,0.0
1000342,2011,Carbon Dioxide,4650.0
1000342,2011,Methane,23.8
1000342,2011,Nitrous Oxide,0.047
1000603,2011,Biogenic Carbon dioxide,0.0
1000603,2011,Carbon Dioxide,358193.0
1000603,2011,Methane,0.0
1000603,2011,Nitrous Oxide,0.0
1000604,2011,Biogenic Carbon dioxide,0.0
1000604,2011,Carbon Dioxide,348017.0
1000604,2011,Methane,0.0
1000604,2011,Nitrous Oxide,0.0
1000605,2011,Biogenic Carbon dioxide,0.0
1000605,2011,Carbon Dioxide,329455.0
1000605,2011,Methane,0.0
1000605,2011,Nitrous Oxide,0.0
1001705,2011,Biogenic Carbon dioxide,0.0
1001705,2011,Carbon Dioxide,35707.0
1001705,2011,Methane,0.0
1001705,2011,Nitrous Oxide,0.0
1001706,2011,Biogenic Carbon dioxide,0.0
1001706,2011,Carbon Dioxide,12595.4
1001706,2011,Methane,0.0
1001706,2011,Nitrous Oxide,0.0
1001711,2011,Biogenic Carbon dioxide,0.0
1001711,2011,Carbon Dioxide,18331.3
1001711,2011,Methane,0.0
1001711,2011,Nitrous Oxide,0.0
1001713,2011,Biogenic Carbon dioxide,0.0
1001713,2011,Carbon Dioxide,35918.3
1001713,2011,Methane,0.0
1001713,2011,Nitrous Oxide,0.0
1001936,2011,Biogenic Carbon dioxide,0.0
1001936,2011,Carbon Dioxide,196638.1
1001936,2011,Methane,0.0
1001936,2011,Nitrous Oxide,0.0
1002040,2011,Biogenic Carbon dioxide,0.0
1002040,2011,Carbon Dioxide,1400721.0
1002040,2011,Methane,0.0
1002040,2011,Nitrous Oxide,0.0
1002046,2011,Biogenic Carbon dioxide,0.0
1002046,2011,Carbon Dioxide,343185.0
1002046,2011,Methane,0.0
1002046,2011,Nitrous Oxide,0.0
1002146,2011,Biogenic Carbon dioxide,0.0
1002146,2011,Carbon Dioxide,26170.2
1002146,2011,Methane,61.53
1002146,2011,Nitrous Oxide,0.262
1002190,2011,Biogenic Carbon dioxide,0.0
1002190,2011,Carbon Dioxide,353469.0
1002190,2011,Methane,0.0
1002190,2011,Nitrous Oxide,0.0
1002350,2011,Biogenic Carbon dioxide,0.0
1002350,2011,Carbon Dioxide,23726.0
1002350,2011,Methane,0.0
1002350,2011,Nitrous Oxide,0.0
1002758,2011,Biogenic Carbon dioxide,0.0
1002758,2011,Carbon Dioxide,22840.0
1002758,2011,Methane,47.22
1002758,2011,Nitrous Oxide,1.117
1002859,2011,Biogenic Carbon dioxide,0.0
1002859,2011,Carbon Dioxide,29834.0
1002859,2011,Methane,37.49
1002859,2011,Nitrous Oxide,0.298
1002927,2011,Biogenic Carbon dioxide,0.0
1002927,2011,Carbon Dioxide,10321.3
1002927,2011,Methane,23.95
1002927,2011,Nitrous Oxide,0.1
1002955,2011,Biogenic Carbon dioxide,0.0
1002955,2011,Carbon Dioxide,105155.7
1002955,2011,Methane,0.0
1002955,2011,Nitrous Oxide,0.0
1002967,2011,Biogenic Carbon dioxide,0.0
1002967,2011,Carbon Dioxide,305739.0
1002967,2011,Methane,0.0
1002967,2011,Nitrous Oxide,0.0
1003095,2011,Biogenic Carbon dioxide,0.0
1003095,2011,Carbon Dioxide,3281.6
1003095,2011,Methane,0.0
1003095,2011,Nitrous Oxide,0.0
1003134,2011,Biogenic Carbon dioxide,0.0
1003134,2011,Carbon Dioxide,80557.4
1003134,2011,Methane,0.0
1003134,2011,Nitrous Oxide,0.0
1003382,2011,Biogenic Carbon dioxide,0.0
1003382,2011,Carbon Dioxide,144767.4
1003382,2011,Methane,436.97
1003382,2011,Nitrous Oxide,1.448
1003533,2011,Biogenic Carbon dioxide,0.0
1003533,2011,Carbon Dioxide,152486.0
1003533,2011,Methane,0.0
1003533,2011,Nitrous Oxide,0.0
1003655,2011,Biogenic Carbon dioxide,0.0
1003655,2011,Carbon Dioxide,62470.8
1003655,2011,Methane,188.56
1003655,2011,Nitrous Oxide,0.625
1003781,2011,Biogenic Carbon dioxide,0.0
1003781,2011,Carbon Dioxide,165746.0
1003781,2011,Methane,0.0
1003781,2011,Nitrous Oxide,0.0
1003790,2011,Biogenic Carbon dioxide,0.0
1003790,2011,Carbon Dioxide,152207.0
1003790,2011,Methane,0.0
1003790,2011,Nitrous Oxide,0.0
1003899,2011,Biogenic Carbon dioxide,0.0
1003899,2011,Carbon Dioxide,206333.0
1003899,2011,Methane,0.0
1003899,2011,Nitrous Oxide,0.0
1003991,2011,Biogenic Carbon dioxide,0.0
1003991,2011,Carbon Dioxide,12667.5
1003991,2011,Methane,57.52
1003991,2011,Nitrous Oxide,0.13
1004071,2011,Biogenic Carbon dioxide,0.0
1004071,2011,Carbon Dioxide,146104.2
1004071,2011,Methane,0.0
1004071,2011,Nitrous Oxide,0.0
1004208,2011,Carbon Dioxide,89394.0
1004314,2011,Biogenic Carbon dioxide,0.0
1004314,2011,Carbon Dioxide,120008.0
1004314,2011,Methane,35.59
1004314,2011,Nitrous Oxide,0.65
1004329,2011,Biogenic Carbon dioxide,0.0
1004329,2011,Carbon Dioxide,166022.4
1004329,2011,Methane,0.0
1004329,2011,Nitrous Oxide,0.0
1004368,2011,Biogenic Carbon dioxide,0.0
1004368,2011,Carbon Dioxide,56916.2
1004368,2011,Methane,252.66
1004368,2011,Nitrous Oxide,0.568
1004570,2011,Biogenic Carbon dioxide,0.0
1004570,2011,Carbon Dioxide,137603.0
1004570,2011,Methane,0.0
1004570,2011,Nitrous Oxide,0.0
1004791,2011,Biogenic Carbon dioxide,0.0
1004791,2011,Carbon Dioxide,281854.6
1004791,2011,Methane,0.0
1004791,2011,Nitrous Oxide,0.0
1004807,2011,Biogenic Carbon dioxide,0.0
1004807,2011,Carbon Dioxide,18888.4
1004807,2011,Methane,0.0
1004807,2011,Nitrous Oxide,0.0
1004867,2011,Biogenic Carbon dioxide,0.0
1004867,2011,Carbon Dioxide,57566.7
1004867,2011,Methane,0.0
1004867,2011,Nitrous Oxide,0.0
1004880,2011,Biogenic Carbon dioxide,0.0
1004880,2011,Carbon Dioxide,16146.0
1004880,2011,Methane,126.63
1004880,2011,Nitrous Oxide,0.169
1004900,2011,Biogenic Carbon dioxide,0.0
1004900,2011,Carbon Dioxide,36322.0
1004900,2011,Methane,1.85
1004900,2011,Nitrous Oxide,0.369
1005114,2011,Biogenic Carbon dioxide,0.0
1005114,2011,Carbon Dioxide,267821.7
1005114,2011,Methane,0.0
1005114,2011,Nitrous Oxide,0.0
1005126,2011,Biogenic Carbon dioxide,0.0
1005126,2011,Carbon Dioxide,98847.0
1005126,2011,Methane,0.0
1005126,2011,Nitrous Oxide,0.0
1005823,2011,Biogenic Carbon dioxide,0.0
1005823,2011,Carbon Dioxide,149015.0
1005823,2011,Methane,0.0
1005823,2011,Nitrous Oxide,0.0
1005911,2011,Biogenic Carbon dioxide,0.0
1005911,2011,Carbon Dioxide,52175.5
1005911,2011,Methane,157.51
1005911,2011,Nitrous Oxide,0.532
1006010,2011,Biogenic Carbon dioxide,0.0
1006010,2011,Carbon Dioxide,33067.4
1006010,2011,Methane,0.0
1006010,2011,Nitrous Oxide,0.0
1006287,2011,Biogenic Carbon dioxide,0.0
1006287,2011,Carbon Dioxide,247514.2
1006287,2011,Methane,0.0
1006287,2011,Nitrous Oxide,0.0
1006435,2011,Biogenic Carbon dioxide,0.0
1006435,2011,Carbon Dioxide,359891.8
1006435,2011,Methane,0.0
1006435,2011,Nitrous Oxide,0.0
1006543,2011,Carbon Dioxide,23682.7
1006543,2011,Methane,71.49
1006543,2011,Nitrous Oxide,0.237
1006621,2011,Biogenic Carbon dioxide,0.0
1006621,2011,Carbon Dioxide,103532.0
1006621,2011,Methane,59.2
1006621,2011,Nitrous Oxide,0.217
1006656,2011,Biogenic Carbon dioxide,0.0
1006656,2011,Carbon Dioxide,109913.0
1006656,2011,Methane,0.0
1006656,2011,Nitrous Oxide,0.0
1006691,2011,Biogenic Carbon dioxide,0.0
1006691,2011,Carbon Dioxide,183218.5
1006691,2011,Methane,133.84
1006691,2011,Nitrous Oxide,0.444
1006867,2011,Carbon Dioxide,126672.1
1006891,2011,Biogenic Carbon dioxide,0.0
1006891,2011,Carbon Dioxide,41483.8
1006891,2011,Methane,125.21
1006891,2011,Nitrous Oxide,0.415
1006967,2011,Carbon Dioxide,30831.7
1006967,2011,Methane,93.06
1006967,2011,Nitrous Oxide,0.308
1007002,2011,Biogenic Carbon dioxide,0.0
1007002,2011,Carbon Dioxide,87878.6
1007002,2011,Methane,183.36
1007002,2011,Nitrous Oxide,0.88
1007031,2011,Biogenic Carbon dioxide,0.0
1007031,2011,Carbon Dioxide,216123.1
1007031,2011,Methane,310.28
1007031,2011,Nitrous Oxide,0.898
1007438,2011,Biogenic Carbon dioxide,0.0
1007438,2011,Carbon Dioxide,46803.5
1007438,2011,Methane,73.96
1007438,2011,Nitrous Oxide,0.46
1007542,2011,Biogenic Carbon dioxide,0.0
1007542,2011,Carbon Dioxide,48525.5
1007542,2011,Methane,78.33
1007542,2011,Nitrous Oxide,0.485
1007626,2011,Biogenic Carbon dioxide,0.0
1007626,2011,Carbon Dioxide,245576.5
1007626,2011,Methane,0.0
1007626,2011,Nitrous Oxide,0.0
1007643,2011,Biogenic Carbon dioxide,0.0
1007643,2011,Carbon Dioxide,49498.6
