FACILITY_ID,REPORTING_YEAR,GHG_NAME,GHG_QUANTITY
1000043,2011,Biogenic Carbon dioxide,0.0
1000043,2011,Carbon Dioxide,1058430.9
1000043,2011,Methane,0.0
1000043,2011,Nitrous Oxide,0.0
1000158,2011,Biogenic Carbon dioxide,0.0
1000158,2011,Carbon Dioxide,45821.0
1000158,2011,Methane,0.0
1000158,2011,Nitrous Oxide,0.0
1000343,2011,Biogenic Carbon dioxide,0.0
1000343,2011,Carbon Dioxide,57237.7
1000343,2011,Methane,0.0
1000343,2011,Nitrous Oxide,0.0
1001804,2011,Biogenic Carbon dioxide,0.0
1001804,2011,Carbon Dioxide,828957.4
1001804,2011,Methane,0.0
1001804,2011,Nitrous Oxide,0.0
1001920,2011,Biogenic Carbon dioxide,0.0
1001920,2011,Carbon Dioxide,153869.3
1001920,2011,Methane,0.0
1001920,2011,Nitrous Oxide,0.0
1001964,2011,Biogenic Carbon dioxide,0.0
1001964,2011,Carbon Dioxide,180549.0
1001964,2011,Methane,0.0
1001964,2011,Nitrous Oxide,0.0
1002021,2011,Biogenic Carbon dioxide,0.0
1002021,2011,Carbon Dioxide,42638.7
1002021,2011,Methane,0.0
1002021,2011,Nitrous Oxide,0.0
1002023,2011,Biogenic Carbon dioxide,0.0
1002023,2011,Carbon Dioxide,762683.9
1002023,2011,Methane,0.0
1002023,2011,Nitrous Oxide,0.0
1002027,2011,Biogenic Carbon dioxide,0.0
1002027,2011,Carbon Dioxide,142363.0
1002027,2011,Methane,0.0
1002027,2011,Nitrous Oxide,0.0
1002041,2011,Biogenic Carbon dioxide,0.0
1002041,2011,Carbon Dioxide,139317.0
1002041,2011,Methane,0.0
1002041,2011,Nitrous Oxide,0.0
1002042,2011,Biogenic Carbon dioxide,0.0
1002042,2011,Carbon Dioxide,96777.0
1002042,2011,Methane,0.0
1002042,2011,Nitrous Oxide,0.0
1002043,2011,Biogenic Carbon dioxide,0.0
1002043,2011,Carbon Dioxide,146417.0
1002043,2011,Methane,0.0
1002043,2011,Nitrous Oxide,0.0
1002044,2011,Biogenic Carbon dioxide,0.0
1002044,2011,Carbon Dioxide,372907.0
1002044,2011,Methane,0.0
1002044,2011,Nitrous Oxide,0.0
1002072,2011,Biogenic Carbon dioxide,0.0
1002072,2011,Carbon Dioxide,1127305.1
1002072,2011,Methane,0.0
1002072,2011,Nitrous Oxide,0.0
1002119,2011,Biogenic Carbon dioxide,0.0
1002119,2011,Carbon Dioxide,108731.7
1002119,2011,Methane,0.0
1002119,2011,Nitrous Oxide,0.0
1002120,2011,Biogenic Carbon dioxide,0.0
1002120,2011,Carbon Dioxide,560512.2
1002120,2011,Methane,0.0
1002120,2011,Nitrous Oxide,0.0
1002121,2011,Biogenic Carbon dioxide,0.0
1002121,2011,Carbon Dioxide,756312.0
1002121,2011,Methane,0.0
1002121,2011,Nitrous Oxide,0.0
1002122,2011,Biogenic Carbon dioxide,0.0
1002122,2011,Carbon Dioxide,258496.6
1002122,2011,Methane,0.31
1002122,2011,Nitrous Oxide,0.03
1002123,2011,Biogenic Carbon dioxide,0.0
1002123,2011,Carbon Dioxide,45158.4
1002123,2011,Methane,0.0
1002123,2011,Nitrous Oxide,0.0
1002257,2011,Biogenic Carbon dioxide,0.0
1002257,2011,Carbon Dioxide,616050.6
1002257,2011,Methane,0.0
1002257,2011,Nitrous Oxide,0.0
1002338,2011,Biogenic Carbon dioxide,0.0
1002338,2011,Carbon Dioxide,65455.0
1002338,2011,Methane,0.0
1002338,2011,Nitrous Oxide,0.0
1002430,2011,Biogenic Carbon dioxide,0.0
1002430,2011,Carbon Dioxide,416349.0
1002430,2011,Methane,0.0
1002430,2011,Nitrous Oxide,0.0
1002435,2011,Biogenic Carbon dioxide,0.0
1002435,2011,Carbon Dioxide,678031.7
1002435,2011,Methane,0.0
1002435,2011,Nitrous Oxide,0.0
1002565,2011,Biogenic Carbon dioxide,0.0
1002565,2011,Carbon Dioxide,15959.9
1002565,2011,Methane,0.0
1002565,2011,Nitrous Oxide,0.0
1002608,2011,Biogenic Carbon dioxide,0.0
1002608,2011,Carbon Dioxide,452159.5
1002608,2011,Methane,0.0
1002608,2011,Nitrous Oxide,0.0
1002698,2011,Biogenic Carbon dioxide,0.0
1002698,2011,Carbon Dioxide,51184.0
1002698,2011,Methane,0.0
1002698,2011,Nitrous Oxide,0.0
1002727,2011,Biogenic Carbon dioxide,0.0
1002727,2011,Carbon Dioxide,930792.0
1002727,2011,Methane,0.0
1002727,2011,Nitrous Oxide,0.0
1002754,2011,Biogenic Carbon dioxide,0.0
1002754,2011,Carbon Dioxide,737875.0
1002754,2011,Methane,0.0
1002754,2011,Nitrous Oxide,0.0
1003009,2011,Biogenic Carbon dioxide,0.0
1003009,2011,Carbon Dioxide,290398.0
1003009,2011,Methane,0.0
1003009,2011,Nitrous Oxide,0.0
1003013,2011,Biogenic Carbon dioxide,0.0
1003013,2011,Carbon Dioxide,829917.0
1003013,2011,Methane,0.0
1003013,2011,Nitrous Oxide,0.0
1003049,2011,Biogenic Carbon dioxide,0.0
1003049,2011,Carbon Dioxide,590433.0
1003049,2011,Methane,0.0
1003049,2011,Nitrous Oxide,0.0
1003255,2011,Biogenic Carbon dioxide,0.0
1003255,2011,Carbon Dioxide,592638.7
1003255,2011,Methane,0.0
1003255,2011,Nitrous Oxide,0.0
1003286,2011,Carbon Dioxide,1116045.5
1003564,2011,Biogenic Carbon dioxide,0.0
1003564,2011,Carbon Dioxide,45942.5
1003564,2011,Methane,0.0
1003564,2011,Nitrous Oxide,0.0
1003610,2011,Carbon Dioxide,1429030.8
1003689,2011,Biogenic Carbon dioxide,0.0
1003689,2011,Carbon Dioxide,70966.0
1003689,2011,Methane,0.0
1003689,2011,Nitrous Oxide,0.0
1003724,2011,Biogenic Carbon dioxide,0.0
1003724,2011,Carbon Dioxide,384317.0
1003724,2011,Methane,0.0
1003724,2011,Nitrous Oxide,0.0
1003730,2011,Biogenic Carbon dioxide,0.0
1003730,2011,Carbon Dioxide,0.0
1003730,2011,Methane,0.0
1003730,2011,Nitrous Oxide,0.0
1003748,2011,Biogenic Carbon dioxide,0.0
1003748,2011,Carbon Dioxide,645334.9
1003748,2011,Methane,0.0
1003748,2011,Nitrous Oxide,0.0
1003910,2011,Biogenic Carbon dioxide,0.0
1003910,2011,Carbon Dioxide,389836.0
1003910,2011,Methane,0.0
1003910,2011,Nitrous Oxide,0.0
1004291,2011,Biogenic Carbon dioxide,0.0
1004291,2011,Carbon Dioxide,237586.2
1004291,2011,Methane,0.0
1004291,2011,Nitrous Oxide,0.0
1004305,2011,Biogenic Carbon dioxide,0.0
1004305,2011,Carbon Dioxide,137772.0
1004305,2011,Methane,0.0
1004305,2011,Nitrous Oxide,0.0
1004442,2011,Biogenic Carbon dioxide,0.0
1004442,2011,Carbon Dioxide,226260.0
1004442,2011,Methane,0.0
1004442,2011,Nitrous Oxide,0.0
1004586,2011,Biogenic Carbon dioxide,0.0
1004586,2011,Carbon Dioxide,806956.0
1004586,2011,Methane,0.0
1004586,2011,Nitrous Oxide,0.0
1004630,2011,Biogenic Carbon dioxide,0.0
1004630,2011,Carbon Dioxide,340590.9
1004630,2011,Methane,0.0
1004630,2011,Nitrous Oxide,0.0
1004891,2011,Carbon Dioxide,6397.1
1004962,2011,Biogenic Carbon dioxide,0.0
1004962,2011,Carbon Dioxide,119321.3
1004962,2011,Methane,0.0
1004962,2011,Nitrous Oxide,0.0
1005125,2011,Biogenic Carbon dioxide,0.0
1005125,2011,Carbon Dioxide,61186.8
1005125,2011,Methane,0.0
1005125,2011,Nitrous Oxide,0.0
1005156,2011,Biogenic Carbon dioxide,0.0
1005156,2011,Carbon Dioxide,45598.0
1005156,2011,Methane,0.0
1005156,2011,Nitrous Oxide,0.0
