FACILITY_ID,REPORTING_YEAR,GHG_QUANTITY,GHG_NAME
1000630,2011,0.0,Biogenic Carbon dioxide
1000630,2011,0.0,Methane
1000630,2011,0.0,Nitrous Oxide
1000630,2011,659204.0,Carbon Dioxide
1002170,2011,0.0,Biogenic Carbon dioxide
1002170,2011,0.0,Methane
1002170,2011,0.0,Nitrous Oxide
1002170,2011,1354043.2,Carbon Dioxide
1002229,2011,0.0,Biogenic Carbon dioxide
1002229,2011,0.0,Methane
1002229,2011,0.0,Nitrous Oxide
1002229,2011,740209.1,Carbon Dioxide
1002275,2011,0.0,Biogenic Carbon dioxide
1002275,2011,0.0,Methane
1002275,2011,0.0,Nitrous Oxide
1002275,2011,1200982.3,Carbon Dioxide
1002301,2011,0.0,Biogenic Carbon dioxide
1002301,2011,0.0,Methane
1002301,2011,0.0,Nitrous Oxide
1002301,2011,3158612.3,Carbon Dioxide
1002380,2011,0.0,Biogenic Carbon dioxide
1002380,2011,0.0,Methane
1002380,2011,0.0,Nitrous Oxide
1002380,2011,547329.0,Carbon Dioxide
1002407,2011,0.0,Biogenic Carbon dioxide
1002407,2011,0.0,Methane
1002407,2011,0.0,Nitrous Oxide
1002407,2011,1090800.0,Carbon Dioxide
1002440,2011,0.0,Biogenic Carbon dioxide
1002440,2011,0.0,Methane
1002440,2011,0.0,Nitrous Oxide
1002440,2011,308553.8,Carbon Dioxide
1002790,2011,0.0,Biogenic Carbon dioxide
1002790,2011,0.0,Methane
1002790,2011,0.0,Nitrous Oxide
1002790,2011,29520.0,Carbon Dioxide
1004183,2011,0.0,Biogenic Carbon dioxide
1004183,2011,0.0,Methane
1004183,2011,0.0,Nitrous Oxide
1004183,2011,607829.8,Carbon Dioxide
1004340,2011,0.0,Biogenic Carbon dioxide
1004340,2011,0.0,Methane
1004340,2011,0.0,Nitrous Oxide
1004340,2011,1082825.0,Carbon Dioxide
1005502,2011,0.0,Biogenic Carbon dioxide
1005502,2011,0.0,Methane
1005502,2011,0.0,Nitrous Oxide
1005502,2011,301342.0,Carbon Dioxide
1005766,2011,0.0,Biogenic Carbon dioxide
1005766,2011,0.0,Methane
1005766,2011,0.0,Nitrous Oxide
1005766,2011,129920.0,Carbon Dioxide
1005788,2011,0.0,Biogenic Carbon dioxide
1005788,2011,0.0,Methane
1005788,2011,0.0,Nitrous Oxide
1005788,2011,600234.8,Carbon Dioxide
1005867,2011,0.0,Biogenic Carbon dioxide
1005867,2011,0.0,Methane
1005867,2011,0.0,Nitrous Oxide
1005867,2011,205386.7,Carbon Dioxide
1005924,2011,0.0,Biogenic Carbon dioxide
1005924,2011,0.0,Methane
1005924,2011,0.0,Nitrous Oxide
1005924,2011,203936.1,Carbon Dioxide
1006005,2011,0.0,Biogenic Carbon dioxide
1006005,2011,0.0,Methane
1006005,2011,0.0,Nitrous Oxide
1006005,2011,464362.0,Carbon Dioxide
1006037,2011,0.0,Biogenic Carbon dioxide
1006037,2011,0.0,Methane
1006037,2011,0.0,Nitrous Oxide
1006037,2011,288232.5,Carbon Dioxide
1006575,2011,0.0,Biogenic Carbon dioxide
1006575,2011,0.0,Methane
1006575,2011,0.0,Nitrous Oxide
1006575,2011,364090.5,Carbon Dioxide
1007046,2011,0.0,Biogenic Carbon dioxide
1007046,2011,0.0,Methane
1007046,2011,0.0,Nitrous Oxide
1007046,2011,258549.0,Carbon Dioxide
1007770,2011,0.0,Biogenic Carbon dioxide
1007770,2011,0.0,Methane
1007770,2011,0.0,Nitrous Oxide
1007770,2011,195118.7,Carbon Dioxide
1009795,2011,0.0,Biogenic Carbon dioxide
1009795,2011,0.0,Methane
1009795,2011,0.0,Nitrous Oxide
1009795,2011,221623.0,Carbon Dioxide
