FRS_ID,FlowName,Compartment,FlowAmount,FlowSum,Unit,Concentration kg/kg,Source,Year,FacilityName,State,Latitude,Longitude,County,NAICS,SIC,FacilityID,CO2Amount,CO2Source,TotalFlowAmountminusCO2,Total_Flue_Gas_Amount,Concentration,FlowChemIdentifier
110070081820.0,Carbon Dioxide,air,720501400.0,720511235.6976016,kg,0.9999863490017723,GHGRP,2017.0,Linde Facility 0497,TX,29.89018,-93.948251,JEFFERSON COUNTY,325120,,1002023,720501400.0,GHGRP,9835.6976016,720511956.199722,0.9999853490290741,18923-20-1
110043814726.0,Carbon Dioxide,air,172272500.0,172272500.0,kg,1.0,GHGRP,2017.0,"Linde Hydrogen, c/o Chevron Refinery",UT,40.82147,-111.92162,SALT LAKE COUNTY,325120,,1002041,172272500.0,GHGRP,,,,18923-20-1
110011942862.0,Carbon Dioxide,air,95741000.0,95849323.8444681,kg,0.9988698528051813,GHGRP,2017.0,Matheson - LIMA I PLANT,OH,40.72211,-84.11329,ALLEN COUNTY,325120,,1002042,95741000.0,GHGRP,108323.84446809927,95849419.58556384,0.9988688550641973,18923-20-1
110071160496.0,Carbon Dioxide,air,232264200.0,232264618.0,kg,0.999998200328558,GHGRP,2017.0,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",CA,38.026667,-122.067222,CONTRA COSTA COUNTY,325120,,1002122,232264200.0,GHGRP,418.0,232264850.26443228,0.9999972003321572,18923-20-1
110012267965.0,Carbon Dioxide,air,555967100.0,555967100.0,kg,1.0,GHGRP,2017.0,Linde Inc,LA,30.139164,-93.526936,CALCASIEU PARISH,325120,,1002608,555967100.0,GHGRP,,,,18923-20-1
110042061238.0,Carbon Dioxide,air,1143634100.0,1144915111.2001283,kg,0.9988811299740943,GHGRP,2017.0,Marathon El Paso Refinery,TX,31.76945,-106.41426,EL PASO COUNTY,324110,,1003564,1143634100.0,GHGRP,1281011.2001279688,1144916254.8353717,0.9988801322105816,18923-20-1
110067124258.0,Carbon Dioxide,air,197435600.0,197435600.0,kg,1.0,GHGRP,2017.0,Air Products LLC - Corpus Christi,TX,27.810323,-97.458049,NUECES COUNTY,325120,,1004442,197435600.0,GHGRP,,,,18923-20-1
110071160219.0,Carbon Dioxide,air,934705400.0,934705400.0,kg,1.0,GHGRP,2017.0,"Air Products and Chemicals, Inc. - BR SMR",LA,30.488192,-91.164097,EAST BATON ROUGE PARISH,325120,,1004586,934705400.0,GHGRP,,,,18923-20-1
110070813729.0,Carbon Dioxide,air,474972900.0,475005978.0,kg,0.9999303629816634,GHGRP,2017.0,"IES DOWNSTREAM, LLC - KAPOLEI REFINERY",HI,21.31948,-158.116295,HONOLULU COUNTY,324110,,1004891,474972900.0,GHGRP,33078.0,475006452.97337496,0.9999293631209325,18923-20-1
110004721515.0,Carbon Dioxide,air,22120400.0,22120543.0,kg,0.9999935354208981,GHGRP,2017.0,"Air Products and Chemicals, Inc.",OH,39.18291,-84.50394,HAMILTON COUNTY,325120,,1005573,22120400.0,GHGRP,143.0,22120565.12042212,0.9999925354338272,18923-20-1
110071160505.0,Carbon Dioxide,air,176811400.0,176811400.0,kg,1.0,GHGRP,2017.0,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,KY,38.37673,-82.60581,BOYD COUNTY,325120,,1005809,176811400.0,GHGRP,,,,18923-20-1
110071160999.0,Carbon Dioxide,air,98269300.0,98269300.0,kg,1.0,GHGRP,2017.0,"Air Products and Chemicals, Inc. - Joliet, IL H2 Plant",IL,41.417473,-88.216903,WILL COUNTY,325120,,1005852,98269300.0,GHGRP,,,,18923-20-1
110071161537.0,Carbon Dioxide,air,6339205700.0,6339905528.0,kg,0.9998896153898652,GHGRP,2017.0,Los Angeles Refinery (LAR),CA,33.82431,-118.23237,LOS ANGELES COUNTY,324110,,1006627,6339205700.0,GHGRP,699828.0,6339911867.212039,0.9998886156106221,18923-20-1
110071162280.0,Carbon Dioxide,air,604754800.0,604795819.0,kg,0.9999321771105034,GHGRP,2017.0,REFINERY KAPOLEI,HI,21.304291,-158.091296,HONOLULU COUNTY,324110,,1006932,604754800.0,GHGRP,41019.0,604796423.7554048,0.9999311772461444,18923-20-1
110059763000.0,Carbon Dioxide,air,562436400.0,562436400.0,kg,1.0,GHGRP,2017.0,Air Products LLC - Pasadena SMR,TX,29.716011,-95.200573,HARRIS COUNTY,325120,,1006943,562436400.0,GHGRP,,,,18923-20-1
110000468093.0,Carbon Dioxide,air,1033336500.0,1033659611.0107741,kg,0.9996874106259621,GHGRP,2017.0,SINCLAIR OIL CORPORATION,WY,41.77899,-107.104,CARBON COUNTY,324110,,1007217,1033336500.0,GHGRP,323111.01077412,1033660644.3483075,0.9996864112510427,18923-20-1
110056957832.0,Carbon Dioxide,air,56859000.0,56859000.0,kg,1.0,GHGRP,2017.0,Matheson - SARALAND PLANT,AL,30.79089,-88.05873,MOBILE COUNTY,325120,,1007230,56859000.0,GHGRP,,,,18923-20-1
110000398338.0,Carbon Dioxide,air,4693682200.0,4698091038.888697,kg,0.9990615680172644,GHGRP,2017.0,BP Whiting Business Unit,IN,41.6703,-87.4803,Lake,324110,,1007339,4693682200.0,GHGRP,4408838.888696866,4698095732.57559,0.9990605698932469,18923-20-1
110070560801.0,Carbon Dioxide,air,2170597700.0,2170704197.0,kg,0.9999509389625048,GHGRP,2017.0,Martinez Renewable Fuel Facility,CA,38.02549,-122.06812,CONTRA COSTA COUNTY,324110,,1007390,2170597700.0,GHGRP,106497.0,2170706367.5998707,0.9999499390606243,18923-20-1
110038160584.0,Carbon Dioxide,air,37451600.0,37559973.76287843,kg,0.9971146475350965,GHGRP,2017.0,MARTIN OPERATING PTNR LP,AR,33.364143,-92.716924,UNION COUNTY,324110,,1007661,37451600.0,GHGRP,108373.76287843556,37560011.21451589,0.9971136532974733,18923-20-1
