FRS_ID,Source,Flows,CO2 missing,City,State,Latitude,Longitude,city
110027966814.0,GHGRP NEI TRI,"['2,4-Dinitrophenol', '4-Nitrophenol', 'Acetaldehyde', 'Acetophenone', 'Acrolein', 'Ammonia', 'Antimony', 'Arsenic', 'Barium compounds (except for barium sulfate (CAS No. 7727-43-7))', 'Benzene', 'Beryllium', 'Biogenic CO2', 'Bis(2-Ethylhexyl)Phthalate', 'Cadmium', 'Carbon Dioxide', 'Carbon Monoxide', 'Carbon Tetrachloride', 'Chlorine', 'Chlorine dioxide', 'Chlorobenzene', 'Chloroform', 'Chromium (VI)', 'Chromium III', 'Cobalt', 'Dioxin and dioxin-like compounds', 'Ethyl Benzene', 'Ethylene Dichloride', 'Formaldehyde', 'Formic acid', 'Hydrochloric Acid', 'Lead', 'Lead compounds', 'Manganese', 'Manganese compounds', 'Mercury', 'Methane', 'Methanol', 'Methyl Bromide', 'Methyl Chloride', 'Methyl Chloroform', 'Methyl Isobutyl Ketone', 'Methylene Chloride', 'Naphthalene', 'Nitrogen Oxides', 'Nitrous Oxide', 'PAH, total', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Pentachlorophenol', 'Phenol', 'Phosphorus', 'Polychlorinated Biphenyls', 'Polycyclic aromatic compounds', 'Propionaldehyde', 'Propylene Dichloride', 'Selenium', 'Styrene', 'Sulfur Dioxide', 'Tetrachloroethylene', 'Toluene', 'Trichloroethylene', 'Vinyl Chloride', 'Volatile Organic Compounds', 'o-Xylene']",False,FERNANDINA BEACH,FL,30.662356,-81.47105,fernandina beach
110070081830.0,GHGRP,"['Biogenic CO2', 'Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,FERNANDINA BEACH,FL,30.676393,-81.457934,fernandina beach
