TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
93308SNJQN3542S,SAN JOAQUIN REFINING CO INC,324110,issues,issues,issues,issues,issues,issues,110000481684.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10550RCSPH7EDIS,RCA ASPHALT LLC,324121,issues,issues,issues,issues,issues,issues,110008053998.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
89119LSVGS9325S,LAS VEGAS PAVING CORP,324121,issues,issues,issues,issues,issues,LAS VEGAS PAVING CORP,110025332487.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
88210KCHSP2411N,HOLLYFRONTIER ASPHALT CO LLC  - ARTESIA,324121,issues,issues,issues,issues,issues,HOLLYFRONTIER CORP,110008061417.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
21048MRYLN2914I,MARYLAND PAVING INC,324121,issues,issues,issues,issues,issues,MARYLAND PAVING INC,110023128747.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
12303KNGRD145CO,KING ROAD MATERIALS CORDELL ROAD FACILITY,324121,327320.0,issues,issues,issues,issues,CRH AMERICAS INC,110013325561.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
84655KGLYS1237S,KEIGLEY ASPHALT PLANT,324121,issues,issues,issues,issues,issues,OLDCASTLE MATERIALS,110001881474.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70087HLLPT27009,EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US,324110,issues,issues,issues,issues,issues,SHELL OIL PRODUCTS US,110000448944.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
06492TLCNC1605D,TILCON CONNECTICUT INC.,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110007241314.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7807WVLRNR31WLE,VALERO ENERGY PARTNERS THREE  RIVERS,324110,issues,issues,issues,issues,issues,VALERO ENERGY PARTNERS LP,110000464462.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77539PNNZL4401P,DICKINSON PLANT,324199,issues,issues,issues,issues,issues,CALUMET DICKINSON REFINING LLC,110042005503.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
37207MRTHN930YO,MARATHON PETROLEUM CO - NASHVILLE TN ASP TERMINAL,324121,424710.0,issues,issues,issues,issues,MARATHON PETROLEUM CORP,110001860406.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
84054KCHMT95WES,WESTERN EMULSIONS NORTH SALT LAKE  PLANT,324121,issues,issues,issues,issues,issues,IDAHO ASPHALT SUPPLY INC,110001884523.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
06488GNDST236RX,O&G INDUSTRIES INC,324121,327999.0,327320.0,212319.0,811111.0,issues,O & G INDUSTRIES INC,110007078955.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
15025RSTCH400ST,KOPPERS INC CLAIRTON TAR PLANT,324199,issues,issues,issues,issues,issues,KOPPERS INC,110000328823.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
33619MRNSP5201C,ASSOCIATED ASPHALT TAMPA LLC,324121,issues,issues,issues,issues,issues,ASSOCIATED ASPHALT PARTNERS LLC,110008056520.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
19605KCHMT3847P,RUSSELL STANDARD CORP,324121,issues,issues,issues,issues,issues,RUSSELL STANDARD CORP,110001059997.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
03608CLDRVBREWE,COLD RIVER MATERIALS,324121,212319.0,237310.0,issues,issues,issues,EUROVIA ATLANTIC COAST LLC,110007131638.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
85335VLCNM14521,VULCAN MATERIALS CO SUN CITY,324121,212321.0,issues,issues,issues,issues,VULCAN MATERIALS CO,110013285417.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
89030LSVGS34N5T,LAS VEGAS PAVING CORP,324121,issues,issues,issues,issues,issues,LAS VEGAS PAVING CORP,110025332263.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7007WVLRPR25EST,VALERO PARTNERS LLC,324110,424710.0,issues,issues,issues,issues,VALERO ENERGY CORP,110000448837.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
21001MRYLN141CA,MARYLAND PAVING INC,324121,issues,issues,issues,issues,issues,MARYLAND PAVING INC,110009684092.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
51111JBRNC233BR,JEBRO INC,324121,issues,issues,issues,issues,issues,MDU RESOURCES GROUP INC,110017713410.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
83687DHSPH8NSUG,IDAHO ASPHALT SUPPLY INC NAMPA PLANT,324121,issues,issues,issues,issues,issues,IDAHO ASPHALT SUPPLY INC,110001805958.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
47170DVMRCJUNCT,DAVE O'MARA CONTRACTOR INC.,324121,issues,issues,issues,issues,issues,DAVE O'MARA CONTRACTOR INC,110012704332.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
47042DVMRP6496S,DAVE O'MARA CONTRACTOR INC.,324121,issues,issues,issues,issues,issues,DAVE O'MARA CONTRACTOR INC,110022523198.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
45241NYRND10700,NEYRA INDUSTRIES INC,324121,issues,issues,issues,issues,issues,issues,110004577912.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
23607KCHPT801TE,BKEP MATERIALS LLC -- NEWPORT NEWS VA,324121,issues,issues,issues,issues,issues,BLUEKNIGHT ENERGY PARTNERS LP,110000342273.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
84087CRWNS1710W,PEAK ASPHALT LLC - COWBOY ASPHALT TERMINAL,324121,issues,issues,issues,issues,issues,IDAHO ASPHALT SUPPLY INC,110058916053.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
52339BTMNS3380L,BITUMINOUS MATERIALS & SUPPLY LP,324121,issues,issues,issues,issues,issues,HERITAGE GROUP,110001754726.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
06050TLCNC642BL,TILCON CONNECTICUT INC.,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110002476348.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
82301CRWNS1523E,PEAK ASPHALT LLC RAWLINS PLANT,324121,issues,issues,issues,issues,issues,IDAHO ASPHALT SUPPLY INC,110002136171.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
14701STKTC57LIS,SUIT-KOTE JAMESTOWN,324121,issues,issues,issues,issues,issues,SUIT-KOTE CORP,110008054666.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
