REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,Facility Id,FRS Id,Facility Name,City_x,State_x,Zip Code,Address_x,County_x,Latitude_x,Longitude_x,Primary NAICS Code,FRS_ID,FacilityName,Address_y,City_y,State_y,Zip,Latitude_y,Longitude_y,County_y,NAICS,SIC,FacilityID,Source,FRS_ID_Issues
2017,Buckeye Texas Processing LLC,1011920,7209 Up River Road,27.818373,-97.502778,Corpus Christi,NUECES COUNTY,TX,78409,BUCKEYE PARTNERS LP (100%),110121,"C,MM,Y",1011920,110067409067.0,Buckeye Texas Processing LLC,Corpus Christi,TX,78409,7209 Up River Road,NUECES COUNTY,27.818373,-97.502778,324110,110058933800.0,Buckeye Texas Processing LLC,7209 Up River Road,Corpus Christi,TX,78409.0,27.818373,-97.502778,NUECES COUNTY,324110,nan,1011920,GHGRP,True
2017,CHALMETTE REFINING LLC - CHALMETTE REFINERY,1007625,500 W ST BERNARD HWY,29.962482,-89.953344,CHALMETTE,ST. BERNARD PARISH,LA,70043,CHALMETTE REFINING LLC (100%),1613608,"C,MM,Y",1007625,110045634774.0,CHALMETTE REFINING LLC - CHALMETTE REFINERY,CHALMETTE,LA,70043,500 W ST BERNARD HWY,ST. BERNARD PARISH,29.936411,-89.972954,324110,110070242788.0,CHALMETTE REFINING LLC - CHALMETTE REFINERY,500 W ST BERNARD HWY,CHALMETTE,LA,70043.0,29.962482,-89.953344,ST. BERNARD PARISH,324110,nan,1007625,GHGRP,True
2017,CITGO PETROLEUM CORP - LAKE CHARLES MANUFACTURING COMPLEX,1002389,4401 Hwy 108,30.18887,-93.32524,Westlake,CALCASIEU PARISH,LA,70665,PDV HOLDING INC (100%),4681829,"C,MM,Y",1002389,110000597248.0,CITGO PETROLEUM CORP - LAKE CHARLES MANUFACTURING COMPLEX,Westlake,LA,70665,4401 Hwy 108,CALCASIEU PARISH,30.18149,-93.324051,324110,110070244347.0,CITGO PETROLEUM CORP - LAKE CHARLES MANUFACTURING COMPLEX,4401 Hwy 108,Westlake,LA,70665.0,30.18887,-93.32524,CALCASIEU PARISH,324110,nan,1002389,GHGRP,True
2017,EXXONMOBIL Bt Site,1007542,5000 Bayway Dr,29.73489,-95.02272,BAYTOWN,HARRIS COUNTY,TX,77520,EXXONMOBIL CORP (100%),9525250,"C,MM,X,Y",1007542,110000463178.0,EXXONMOBIL Bt Site,BAYTOWN,TX,77520,5000 Bayway Dr,HARRIS COUNTY,29.73934,-95.022404,324110,110070835766.0,EXXONMOBIL Bt Site,5000 Bayway Dr,BAYTOWN,TX,77520.0,29.73489,-95.02272,HARRIS COUNTY,324110,nan,1007542,GHGRP,True
2017,"FLINT HILLS RESOURCES ALASKA, LLC",1007491,1100 H AND H LANE,64.768873,-147.353439,NORTH POLE,FAIRBANKS NORTH STAR BOROUGH,AK,99705,KOCH INDUSTRIES INC (100%),863,"C,Y",1007491,110044875668.0,"FLINT HILLS RESOURCES ALASKA, LLC",NORTH POLE,AK,99705,1100 H AND H LANE,FAIRBANKS NORTH STAR BOROUGH,64.737264,-147.34844,324110,110071160396.0,"FLINT HILLS RESOURCES ALASKA, LLC",1100 H AND H LANE,NORTH POLE,AK,99705.0,64.768873,-147.353439,FAIRBANKS NORTH STAR BOROUGH,324110,nan,1007491,GHGRP,True
2017,FLINT HILLS RESOURCES CORPUS CHRISTI WEST PLANT,1009066,2825 SUNTIDE ROAD,27.838656,-97.520167,CORPUS CHRISTI,NUECES COUNTY,TX,78409,KOCH INDUSTRIES INC (100%),2556209,"C,Y",1009066,110000504918.0,FLINT HILLS RESOURCES CORPUS CHRISTI WEST PLANT,CORPUS CHRISTI,TX,78409,2825 SUNTIDE ROAD,NUECES COUNTY,27.832011,-97.525582,324110,110070525276.0,FLINT HILLS RESOURCES CORPUS CHRISTI WEST PLANT,2825 SUNTIDE ROAD,CORPUS CHRISTI,TX,78409.0,27.838656,-97.520167,NUECES COUNTY,324110,nan,1009066,GHGRP,True
2017,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,1006032,nan,38.6226,-115.6198,Current,NYE COUNTY,NV,89301,DEERFIELD PRODUCTION & REFINING INC (100%),14335,"C,MM,Y",1006032,110020516529.0,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,Current,NV,89301,nan,NYE COUNTY,38.6226,-115.6198,324110,110071159814.0,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,None,Current,NV,89301.0,38.6226,-115.6198,NYE COUNTY,324110,nan,1006032,GHGRP,True
2017,GOODWAY REFINING LLC,1006531,4745 ROSS ROAD,31.1761,-87.438268,ATMORE,ESCAMBIA COUNTY,AL,36502,GOODWAY REFINING LLC (100%),11539,"C,MM,Y",1006531,110015714761.0,GOODWAY REFINING LLC,ATMORE,AL,36502,4745 ROSS ROAD,ESCAMBIA COUNTY,31.1761,-87.438268,324110,110056660457.0,GOODWAY REFINING LLC,4745 ROSS ROAD,ATMORE,AL,36502.0,31.1761,-87.438268,ESCAMBIA COUNTY,324110,nan,1006531,GHGRP,True
2017,GP Condensate Splitter,1011719,407 Clinton Drive,29.732598,-95.220457,Galena Park,HARRIS COUNTY,TX,77547,KINDER MORGAN INC (100%),146968,"C,MM,Y",1011719,110064007649.0,GP Condensate Splitter,Galena Park,TX,77547,407 Clinton Drive,HARRIS COUNTY,29.732598,-95.220457,324110,110071159860.0,GP Condensate Splitter,407 Clinton Drive,Galena Park,TX,77547.0,29.732598,-95.220457,HARRIS COUNTY,324110,nan,1011719,GHGRP,True
2017,HOLLYFRONTIER TULSA REFINING LLC - WEST,1002026,1700 SOUTH UNION STREET,36.371881,-95.845803,TULSA,TULSA COUNTY,OK,74107,HOLLYFRONTIER CORP (100%),492053,"C,MM,Y",1002026,110000454981.0,HOLLYFRONTIER TULSA REFINING LLC - WEST,TULSA,OK,74107,1700 SOUTH UNION STREET,TULSA COUNTY,36.1396,-96.0149,324110,110070834778.0,HOLLYFRONTIER TULSA REFINING LLC - WEST,1700 SOUTH UNION STREET,TULSA,OK,74107.0,36.371881,-95.845803,TULSA COUNTY,324110,nan,1002026,GHGRP,True
2017,HOUSTON REFINING,1004130,12000 LAWNDALE AVENUE,29.708566,-95.24124,HOUSTON,HARRIS COUNTY,TX,77017,LYONDELLBASSELL (100%),1774926,"C,MM,Y",1004130,110058113704.0,HOUSTON REFINING,HOUSTON,TX,77017,12000 LAWNDALE AVENUE,HARRIS COUNTY,29.7125,-95.235833,324110,110070240998.0,HOUSTON REFINING,12000 LAWNDALE AVENUE,HOUSTON,TX,77017.0,29.708566,-95.24124,HARRIS COUNTY,324110,nan,1004130,GHGRP,True
