FACILITY_ID,STKHGT,STKDIAM,STKTEMP,STKFLOW,STKVEL,FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC
1019211,375,14,400,,83.76,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.5801,-87.4901,Monroe,322121,
1019211,127.1,5.3,224,875.6,38.2,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.5801,-87.4901,Monroe,322121,
1019211,,,,,,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.5801,-87.4901,Monroe,322121,
1019211,350,4.2,149,,37.4,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.5801,-87.4901,Monroe,322121,
1019211,250,14,381,,68.09,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.5801,-87.4901,Monroe,322121,
1019211,250,5.38,186,581.9333,25.58,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.5801,-87.4901,Monroe,322121,
1019211,290,7.5,162,,19,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.5801,-87.4901,Monroe,322121,
1019211,350,5,431,1216.5333,62,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.5801,-87.4901,Monroe,322121,
1019211,12,.25,1251,9.15,186.49,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.5801,-87.4901,Monroe,322121,
1019211,12,.28,1051,7.4833,121.59,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.5801,-87.4901,Monroe,322121,
1019211,30,.17,950,1.7666,77.87,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.5801,-87.4901,Monroe,322121,
1019211,5,.42,717,133.3333,950,1019211,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.5801,-87.4901,Monroe,322121,
