FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source
110056968651.0,MARYSVILLE ETHANOL LLC,2512 BUSHA HIGWAY,MARYSVILLE,MI,48040.0,42.88335,-82.491547,ST. CLAIR COUNTY,325193,,1001809,GHGRP
110056968651.0,"Marysville Hydrocarbons, LLC.",2510  Busha Highway,MARYSVILLE,MI,48040,42.883127,-82.494401,St. Clair,493190,,8128011,NEI
110056968651.0,MARYSVILLE ETHANOL LLC,2512 BUSHA HWY,MARYSVILLE,MI,48040,42.88335,-82.491547,ST. CLAIR,325193,,4804WMRYSV251BU,TRI
110000746211.0,Equistar Tuscola Plant,625 EAST US HIGHWAY 36,TUSCOLA,IL,61953.0,39.7983,-88.3501,Douglas,325193,,1007110,GHGRP
110000746211.0,Equistar Chemicals LP,625 E US Hwy 36,Tuscola,IL,61953-7507,39.795812,-88.347946,Douglas,325998,,8188611,NEI
110000746211.0,EQUISTAR CHEMICALS LP - TUSCOLA PLANT,625 E US HWY 36,TUSCOLA,IL,61953,39.795812,-88.347946,DOUGLAS,325193,,61953QNTMCROUTE,TRI
110059765696.0,Cargill Inc,650 Industrial Park Dr,Blair,NE,68008-3000,41.5295,-96.1027,Washington,325193,,10701611,NEI
110059765696.0,CARGILL CORN MILLING NORTH AMERICA,650 INDUSTRIAL PARK DRIVE,BLAIR,NE,680082649,41.53397,-96.0979,WASHINGTON,311221,,68008CRGLL650IN,TRI
110059765696.0,CARGILL CORN MILLING NORTH AMERICA,650 INDUSTRIAL PARK DRIVE,BLAIR,NE,680082649,41.53397,-96.0979,WASHINGTON,325211,,68008CRGLL650IN,TRI
110059765696.0,Cargill Corn Milling North America,650 Industrial park Drive,Blair,NE,68008.0,41.53397,-96.0979,WASHINGTON COUNTY,311221,,1006425,GHGRP
110059765696.0,Cargill Lactic Acid Plant,650 Industrial Park Dr,Blair,NE,68008-2666,41.5306,-96.104658,Washington,325211,,16440911,NEI
110000751393.0,RAY-CARROLL FUELS CARROLLTON,26274 HWY 24 EAST,CARROLLTON,MO,64633,39.3651,-93.4487,Carroll,325193,,12559611,NEI
110000751393.0,RAY-CARROLL COUNTY GRAIN GROWERS INC CARROLLTON FACILITY,26274 HWY 24 EAST,CARROLLTON,MO,64633,39.36574,-93.45242,Carroll,424510,,7326111,NEI
110017436130.0,"CARGILL, INC - EDDYVILLE",17540 Monroe-Wapello Rd,EDDYVILLE,IA,52553-5000,41.140714,-92.643862,Monroe,325193,,12806011,NEI
110017436130.0,CARGILL CORN MILLING,17540 MONROE-WAPELLO ROAD,EDDYVILLE,IA,52553,41.16226,-92.6361,MONROE,311221,,52553CRGLLRR1CO,TRI
110017436130.0,CARGILL INC - EDDYVILLE,1 CARGILL DR.,EDDYVILLE,IA,52553.0,41.14481,-92.63579,WAPELLO COUNTY,311221,,1007881,GHGRP
110056959929.0,POET Biorefining - Fostoria LLC (0374010235),2111 Sandusky Street,Fostoria,OH,44830,41.1716,-83.3783,Seneca,325193,,14692611,NEI
110056959929.0,POET BIOREFINING-FOSTORIA,2111 SAND US KY ST,FOSTORIA,OH,44830,41.17562,-83.3806,SENECA,325194,,4483WPTBRF2111S,TRI
110056959929.0,POET BIOREFINING,2111 SANDUSKY STREET,FOSTORIA,OH,44830.0,41.17562,-83.3806,SENECA COUNTY,325192,,1006912,GHGRP
110000466683.0,BIRKO CORP - CHEMICAL BLENDING PLANT,9152 YOSEMITE ST,HENDERSON,CO,80640,39.86208,-104.88411,Adams,325193,,1619811,NEI
110000466683.0,DIVERSEY CORP,9152 YOSEMITE ST,HENDERSON,CO,80640,39.86265,-104.8843,ADAMS,325611,,80030BRKCR6815G,TRI
110000427020.0,Agri-Energy,502 Walnut Ave S,Luverne,MN,56156,43.64752,-96.22463,Rock,325193,,6926711,NEI
110000427020.0,AGRI-ENERGY,502 S WALNUT,LUVERNE,MN,56156,43.648333,-96.224444,ROCK,325193,,56156GRNRG502SW,TRI
110000427020.0,AGRI ENERGY LLC,502 SOUTH WALNUT AVENUE,LUVERNE,MN,56156.0,43.648333,-96.224444,ROCK COUNTY,325199,,1005284,GHGRP
110022523045.0,Commonwealth Agri-Energy LLC,4895 Pembroke Rd,Hopkinsville,KY,42241,36.808306,-87.41475,Christian,325199,,13715611,NEI
110022523045.0,COMMONWEALTH AGRI-ENERGY LLC,4895 PEMBROKE RD,HOPKINSVILLE,KY,42240,36.81342,-87.41009,CHRISTIAN,325193,,42241CMMNW4895P,TRI
110022523045.0,COMMONWEALTH AGRI-ENERGY LLC,4895 PEMBROKE RD,HOPKINSVILLE,KY,42240.0,36.81342,-87.41009,CHRISTIAN COUNTY,325193,,1005115,GHGRP
110056904060.0,"POET Biorefining - Marion, LLC (0351010207)",Hillman-Ford Road,Marion,OH,43302,40.62564,-83.15796,Marion,325199,,14690911,NEI
110056904060.0,POET BIOREFINING-MARION LLC,1660 HILLMAN FORD RD,MARION,OH,43302,40.61855,-83.15954,MARION,325193,,43302PTBRF166HI,TRI
110056904060.0,Marion Ethanol LLC d/b/a Poet Biorefining - Marion,1660 Hillman Ford Road,Marion,OH,43302.0,40.61855,-83.15954,MARION COUNTY,325193,,1004902,GHGRP
110000438036.0,Pacific Ethanol Pekin Inc,1300 S 2nd St,Pekin,IL,61554-0010,40.555214,-89.662239,Tazewell,325998,,8065311,NEI
110000438036.0,"PACIFIC ETHANOL PEKIN, LLC",1300 S 2ND ST,PEKIN,IL,61554,40.556809,-89.663372,TAZEWELL,325193,,61554PKNNR1300S,TRI
110000438036.0,"PACIFIC ETHANOL PEKIN, LLC",1300 S 2ND ST,PEKIN,IL,61554,40.556809,-89.663372,TAZEWELL,312140,,61554PKNNR1300S,TRI
110000438036.0,"Alto Pekin, LLC",1300 SOUTH 2ND STREET,PEKIN,IL,61554.0,40.555,-89.6628,Tazewell,325193,,1000413,GHGRP
110056955120.0,Green Plains Madison LLC,395 Bissell St,Madison,IL,62060-1177,38.684109,-90.180715,Madison,325998,,10832911,NEI
110056955120.0,GREEN PLAINS MADISON LLC,395 BISSELL STREET,MADISON,IL,62060,38.67995,-90.17185,MADISON,325193,,6206WBNGBN395BI,TRI
110056955120.0,Green Plains Madison LLC,395 BISSELL ST,MADISON,IL,62060.0,38.67995,-90.17185,MADISON COUNTY,325193,,1005170,GHGRP
110030917603.0,Flint Hills Resources Fairmont,1214 Road G,Fairmont,NE,68354-3054,40.616285,-97.604068,Fillmore,325199,,15083411,NEI
110030917603.0,POET BIOREFINING - FAIRMONT LLC,1214 COUNTY RD G,FAIRMONT,NE,68354,40.61137,-97.6014,FILLMORE,325193,,68354BFRMN1214R,TRI
110027254986.0,PACIFIC ETHANOL MADERA LLC,31470 AVENUE 12,MADERA,CA,93637,36.923137,-119.976078,Madera,325199,,13871011,NEI
110027254986.0,PACIFIC ETHANOL MADERA LLC,31470 AVE 12,MADERA,CA,93638,36.92327,-119.97549,MADERA,325193,,93637PCFCT3147A,TRI
110027254986.0,"Seaboard Energy California, LLC",31470 Avenue 12,Madera,CA,93638.0,36.92327,-119.97549,MADERA COUNTY,325193,,1011577,GHGRP
110001448498.0,LIFE LINE FOODS LLC ST. JOSEPH,2811 SOUTH 11TH STREET,SAINT JOSEPH,MO,64503,39.739,-94.8454,Buchanan,311211,,6346611,NEI
110001448498.0,ICM Biofuels LLC,2811 SOUTH 11TH STREET,SAINT JOSEPH,MO,64503.0,39.74025,-94.846817,BUCHANAN COUNTY,325193,,1001678,GHGRP
110030482047.0,CENTRAL INDIANA ETHANOL LLC,2955 W Delphi Pike,Marion,IN,46952,40.5642,-85.729,Grant,32512,,16668311,NEI
110030482047.0,"CENTRAL INDIANA ETHANOL, LLC",2955 W. DELPHI PIKE,MARION,IN,46952.0,40.56492,-85.72772,GRANT COUNTY,325193,,1006083,GHGRP
110033218104.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.182681,-101.622022,Hale,424510,,13380811,NEI
110033218104.0,PLAINVIEW BIOENERY LLC,2698 E HWY 70,PLAINVIEW,TX,79072.0,34.180594,-101.627387,HALE COUNTY,325193,,1007819,GHGRP
110035195614.0,WE HEREFORD,3748 S PROGRESSIVE RD,HEREFORD,TX,79045,34.830719,-102.362242,Deaf Smith,325110,,13378311,NEI
110035195614.0,WE HEREFORD LLC,3748 S PROGRESSIVE ROAD,HEREFORD,TX,79045.0,34.821895,-102.370362,DEAF SMITH COUNTY,325193,,1004799,GHGRP
110037615694.0,Andersons Marathon Ethanol LLC (0819750245),5278 SEBRING WARNER RD,Greenville,OH,45331,40.08134,-84.59076,Darke,325199,,14712111,NEI
110037615694.0,THE ANDERSONS MARATHON HOLDINGS LLC,5728 E SEBRING WARNER RD,GREENVILLE,OH,45331.0,40.081111,-84.591667,DARKE COUNTY,325193,,1000035,GHGRP
nan,Charter Waste Landfill,12035 West Murphy Road,Odessa,TX,79764.0,31.745833,-102.546661,ECTOR COUNTY,562212,,1002509,GHGRP
nan,"EPL Oil & Gas, Inc. - SP 77 A",None,Offshore,LA,0.0,28.8308,-89.4061,ORLEANS PARISH,211111,,1010333,GHGRP
nan,CVEA Cogeneration Project,Mile 2.5 Dayville Rd.,Valdez,AK,99686,61.0843,-146.2518,Chugach Census Area,221112,,1025411,NEI
nan,Glennallen Diesel Plant,Mile 187 Glenn Hwy,Glennallen,AK,99588,62.1186,-145.5294,Copper River Census Area,221112,,1025511,NEI
nan,Valdez Diesel Power Plant,West Egan Dr,Valdez,AK,99686,61.1352,-146.3533,Chugach Census Area,221112,,1025611,NEI
nan,ST LABRE MISSION,Unknown,ASHLAND,MT,00000,45.6,-106.2672,None,48811,,11140311,NEI
nan,BONANZA POWER PLANT,Unknown,BONANZA,UT,00000,40.0822,-109.2915,None,48811,,11446411,NEI
nan,ANIMAS AIR PARK HELIPORT,Unknown,DURANGO,CO,00000,37.2031,-107.8678,None,48811,,12014511,NEI
nan,Orca Power Plant,103 Orca Road,Cordova,AK,99574,60.556,-145.7535,Chugach Census Area,221112,,12660911,NEI
nan,HAARP Facility - The High Frequency Active Auroral Research Program,"Milepost 11.3, Tok Cut-Off",Gakona,AK,99586,62.3917,-145.1295,Copper River Census Area,611310,,12662511,NEI
nan,"MARYSVILLE ETHANOL, LLC",2512 BUSHA HIGHWAY,MARYSVILLE,MI,48040,42.8825,-82.4948,St. Clair,325193,,13657811,NEI
nan,Road Runner / Pacific Pride 4-260086,61313 Highway 97 South,Toppenish,WA,98949,46.369727,-120.32017,None,44711,,17310811,NEI
nan,WEST JAMESON TREATING FACILITY,FROM ROBERT LEE TAKE TX-208 N FOR 17.6 MILES. TAKE SLIGHT LEFT ONTO RANCH RD 1672 FOR 0.8 MILES. TAK,SILVER,TX,76949,32.049872,-100.693333,Coke,486210,,17910311,NEI
nan,OZONA GAS PLANT,2 M S OF SH 163,OZONA,TX,76943,30.673311,-101.20485,Crockett,211130,,6475911,NEI
nan,Marathon Petroleum Co LP,4663 W Airline Hwy,Garyville,LA,70051-0000,30.06947,-90.59586,St. John the Baptist,424710,,8018511,NEI
nan,Valdez Marine Terminal,West End of Dayville Road,Valdez,AK,99686,61.0861,-146.3892,Chugach Census Area,488320,,865711,NEI
nan,Pender Muni,Unknown,Pender,NE,00000,42.11389,-96.72893,None,48811,,9410311,NEI
nan,Animas Air Park,Unknown,Durango,CO,00000,37.20389,-107.86861,None,48811,,9811311,NEI
nan,CHEMAID LABORATORIES INC.,100 MAYHILL ST,SADDLE BROOK,NJ,7663,40.89923,-74.08892,BERGEN,325620,,0766WCHMDL1MAYH,TRI
nan,ZEUS CO INC BNJ,134 CHUBB WAY,SOMERVILLE,NJ,8876,40.556792,-74.705768,SOMERSET,326121,,0887WZSNDS134CH,TRI
nan,BLOMMER CHOCOLATE CO/E GREENVILLE PLT,1101 BLOMMER DR,EAST GREENVILLE,PA,18041,40.41568,-75.51236,MONTGOMERY,311351,,1804WBLMMR111BL,TRI
nan,ZEUS CO INC GSC,201 ZEUS LN,GASTON,SC,29053,33.844495,-81.023743,CALHOUN,326121,,2905WZSCMP21ZEU,TRI
nan,OCEANAGOLD HAILE GOLD MINE,6911 SNOWY OWL RD,KERSHAW,SC,29067,34.597431,-80.532552,LANCASTER,212221,,2906WCNGLD6911S,TRI
nan,ZEUS CO INC OSC,646 MAGNOLIA STREET,ORANGEBURG,SC,29115,33.48712,-80.85432,ORANGEBURG,326121,,2911WZSNDS646MA,TRI
nan,GITI TIRE MANUFACTURING CO (USA) LTD,1000 GITI DRIVE,RICHBURG,SC,29729,34.748817,-81.047644,CHESTER,326211,,2972WGTTRM1GITI,TRI
nan,ZEUS CO INC ASC,2499 LEVELS CHURCH RD,AIKEN,SC,29801,33.544633,-81.681224,AIKEN,326121,,2980WZSCMP2499L,TRI
