FACILITY_ID,STKHGT,STKDIAM,STKTEMP,STKFLOW,STKVEL,UNIT_ID,PROCESS_ID,FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC
1006711,,,,,,47342313,16860514,1006711,SOLVENT DISTRIBUTION TERML,600 N BRYANT,OKLAHOMA CITY,OK,73101,35.4753,-97.4592,Oklahoma,42469,
1006711,25.2,2,120,,6.6,47342313,16860414,1006711,SOLVENT DISTRIBUTION TERML,600 N BRYANT,OKLAHOMA CITY,OK,73101,35.4753,-97.4592,Oklahoma,42469,
10204011,,,,,,110580113,156352714,10204011,AIR PROD & CHEM INC,23300 S ALAMEDA ST,CARSON,CA,90810,33.8116,-118.233,Los Angeles,325120,
10204011,,,,,,76833013,168581514,10204011,AIR PROD & CHEM INC,23300 S ALAMEDA ST,CARSON,CA,90810,33.8116,-118.233,Los Angeles,325120,
10204011,,,,,,76833013,114258914,10204011,AIR PROD & CHEM INC,23300 S ALAMEDA ST,CARSON,CA,90810,33.8116,-118.233,Los Angeles,325120,
10204011,,,,,,76833613,114258314,10204011,AIR PROD & CHEM INC,23300 S ALAMEDA ST,CARSON,CA,90810,33.8116,-118.233,Los Angeles,325120,
10204011,,,,,,76833213,114258714,10204011,AIR PROD & CHEM INC,23300 S ALAMEDA ST,CARSON,CA,90810,33.8116,-118.233,Los Angeles,325120,
10204011,,,,,,76833213,168581814,10204011,AIR PROD & CHEM INC,23300 S ALAMEDA ST,CARSON,CA,90810,33.8116,-118.233,Los Angeles,325120,
10204011,,,,,,121831913,173633214,10204011,AIR PROD & CHEM INC,23300 S ALAMEDA ST,CARSON,CA,90810,33.8116,-118.233,Los Angeles,325120,
10204011,,,,,,119224013,168581614,10204011,AIR PROD & CHEM INC,23300 S ALAMEDA ST,CARSON,CA,90810,33.8116,-118.233,Los Angeles,325120,
10204011,,,,,,119224113,168581714,10204011,AIR PROD & CHEM INC,23300 S ALAMEDA ST,CARSON,CA,90810,33.8116,-118.233,Los Angeles,325120,
10204011,,,,,,119224213,168581914,10204011,AIR PROD & CHEM INC,23300 S ALAMEDA ST,CARSON,CA,90810,33.8116,-118.233,Los Angeles,325120,
10204011,,,,,,76833413,114258514,10204011,AIR PROD & CHEM INC,23300 S ALAMEDA ST,CARSON,CA,90810,33.8116,-118.233,Los Angeles,325120,
1099511,250,2.2,1832,,1.5,110596413,156369014,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,74,4.5,325,233.9,14.3,46863213,67572314,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,,,,,,46863213,67572214,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,150,7.5,750,,14.3,46868713,49747814,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,100,2,1200,,400,46865613,94381114,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,94,6,350,,18.1,46869213,49747314,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,100,7,300,,40,68491813,94381414,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,100,1.9,450,,50,68492013,94381614,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,150,4,1071,,55.1,68492213,94381814,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,92,1,900,,6.4,68493013,94382614,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,110,8.5,400,,5.7,68493113,94382714,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,154,1,350,,9.5,68493213,94382814,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,195,4,1162,,28,68493313,94382914,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,150,.8,1441,,9.7,68493413,94383014,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,112,5.98,429,,13.5,68497813,94387414,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,51,14,95,,43,110240913,156032914,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,250,2.2,1832,,1.5,110240013,156032014,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,20,14,95,,35,110240713,156032714,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,50,4.78,350,,24,46863413,94381014,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,195,4,457,,120,46863513,49753014,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,50,3.9,300,,56.2,46863613,94380914,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,60,5,340,,15.8,46864513,94380814,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,60,4,801,,22.3,46864813,49751714,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,57,3,800,,45,46865213,49751314,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,90,4.3,719,,13.5,46865313,49751214,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,78,2.63,700,,8.5,46865413,49751114,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,70,2.13,517,,11.5,46865513,49751014,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,130,4.8,700,,12.8,46865713,49750814,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,93,4.13,641,,37.8,46865913,49750614,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,90,5,470,,42,46866013,49750514,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
1099511,40,1.8,700,,18.7,46866113,49750414,1099511,SUNCOR ENERGY - DENVER REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,CO,80022,39.8028,-104.948,Adams,324110,
