FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_QUANTITY,GHG_NAME
1000037,2020,TYSON FRESH MEATS INC,156.37,Methane
1000038,2020,TYSON FRESH MEATS,4334.63,Methane
1000045,2020,TYSON POULTRY INC.-SEDALIA,1658.58,Methane
1000353,2020,Sonoco Products Co.,230.92,Methane
1000357,2020,CARGILL MEAT SOLUTIONS CORPORATION,70.14,Methane
1000401,2020,"Primary Products Ingredients Americas, LLC",34.69,Methane
1000413,2020,"Alto Pekin, LLC",0.16,Methane
1000442,2020,Foster Farms Farmerville Complex,3246.57,Methane
1000606,2020,LAMB WESTON INCORPORATED,664.3,Methane
1000610,2020,LAMB WESTON RDO FROZEN,108.49,Methane
1000614,2020,Lamb Weston Inc.,719.21,Methane
1000615,2020,Lamb Weston Twin Falls,932.07,Methane
1000855,2020,Cargill Meat Solutions Corporation,46.18,Methane
1001671,2020,OHIO PAPERBOARD CORP,34.93,Methane
1001677,2020,KAAPA ETHANOL LLC,0.0,Methane
1001680,2020,TYSON FRESH MEATS,179.88,Methane
1001703,2020,TYSON FRESH MEATS INC,1861.12,Methane
1001838,2020,TYSON FRESH MEATS INC-PERRY,1217.27,Methane
1001851,2020,Smithfield Fresh Meats Corp - Tar Heel,87.64,Methane
1001915,2020,TYSON FRESH MEATS INC MADISON NEBRASKA,1297.76,Methane
1001923,2020,Tyson Fresh Meats,125.66,Methane
1001945,2020,ARCHER DANIELS MIDLAND,16.83,Methane
1001985,2020,JR SIMPLOT COMPANY - FOOD GROUP,58.4,Methane
1002032,2020,BADGER STATE ETHANOL,0.25,Methane
1002054,2020,Smithfield Packaged Meats Corp.,1004.3,Methane
1002073,2020,"POET- Biorefining Fairmont, LLC",8.41,Methane
1002082,2020,KANSAS ETHANOL LLC,1.26,Methane
1002177,2020,"DENCO II, LLC",0.54,Methane
1002283,2020,MCCAIN FOODS POTATO FACILITY,44.47,Methane
1002284,2020,MCCAIN FOODS USA INC,16.08,Methane
1002285,2020,MCCAIN FOODS USA INC,91.6,Methane
1002287,2020,MCCAIN FOODS USA INC,911.46,Methane
1002346,2020,JBS/Swift Pork Company,0.53,Methane
1002560,2020,"GOLDEN GRAIN ENERGY, LLC",0.0,Methane
1002627,2020,ABSOLUTE ENERGY LLC,6.86,Methane
1002696,2020,TYSON FOODS-RIVER VALLEY,1146.72,Methane
1002710,2020,PERDUE FARMS INCORPORATED - ACCOMACK,2296.34,Methane
1002737,2020,PERDUE FARMS INC,4865.25,Methane
1002804,2020,J R SIMPLOT CO,2520.18,Methane
1002832,2020,J. R. Simplot Co.,234.15,Methane
1002865,2020,"MGPI Processing, Inc.",17.86,Methane
1002881,2020,Darling Ingredients Inc.,981.06,Methane
