FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_QUANTITY,GHG_NAME
1000001,2020,PSE Ferndale Generating Station,0.0,Biogenic Carbon dioxide
1000001,2020,PSE Ferndale Generating Station,0.944,Nitrous Oxide
1000001,2020,PSE Ferndale Generating Station,9.44,Methane
1000001,2020,PSE Ferndale Generating Station,508637.3,Carbon Dioxide
1000049,2020,Lange,0.0,Biogenic Carbon dioxide
1000049,2020,Lange,0.038,Nitrous Oxide
1000049,2020,Lange,0.38,Methane
1000049,2020,Lange,20227.3,Carbon Dioxide
1000050,2020,Wygen I,0.0,Biogenic Carbon dioxide
1000050,2020,Wygen I,8.76,Methane
1000050,2020,Wygen I,14.018,Nitrous Oxide
1000050,2020,Wygen I,833585.8,Carbon Dioxide
1000051,2020,"Mariposa Energy, LLC",0.0,Biogenic Carbon dioxide
1000051,2020,"Mariposa Energy, LLC",0.114,Nitrous Oxide
1000051,2020,"Mariposa Energy, LLC",1.14,Methane
1000051,2020,"Mariposa Energy, LLC",61647.5,Carbon Dioxide
1000052,2020,Mesquite Generating Station,0.0,Biogenic Carbon dioxide
1000052,2020,Mesquite Generating Station,5.265,Nitrous Oxide
1000052,2020,Mesquite Generating Station,52.65,Methane
1000052,2020,Mesquite Generating Station,2838503.4,Carbon Dioxide
1000059,2020,Tenaska Kiamichi Generating Station,0.0,Biogenic Carbon dioxide
1000059,2020,Tenaska Kiamichi Generating Station,4.129,Nitrous Oxide
1000059,2020,Tenaska Kiamichi Generating Station,41.29,Methane
1000059,2020,Tenaska Kiamichi Generating Station,2226528.4,Carbon Dioxide
1000060,2020,Limon Generating Station,0.0,Biogenic Carbon dioxide
1000060,2020,Limon Generating Station,0.089,Nitrous Oxide
1000060,2020,Limon Generating Station,0.88,Methane
1000060,2020,Limon Generating Station,47244.8,Carbon Dioxide
1000061,2020,Frank Knutson Station,0.0,Biogenic Carbon dioxide
1000061,2020,Frank Knutson Station,0.093,Nitrous Oxide
1000061,2020,Frank Knutson Station,0.92,Methane
1000061,2020,Frank Knutson Station,49252.9,Carbon Dioxide
1000068,2020,Apex Generating Station,0.0,Biogenic Carbon dioxide
1000068,2020,Apex Generating Station,1.925,Nitrous Oxide
1000068,2020,Apex Generating Station,19.25,Methane
1000068,2020,Apex Generating Station,1037514.7,Carbon Dioxide
1000069,2020,"Wallingford Energy, LLC",0.0,Biogenic Carbon dioxide
1000069,2020,"Wallingford Energy, LLC",0.163,Nitrous Oxide
1000069,2020,"Wallingford Energy, LLC",1.633,Methane
1000069,2020,"Wallingford Energy, LLC",88137.9,Carbon Dioxide
1000070,2020,High Desert Power Project,0.0,Biogenic Carbon dioxide
1000070,2020,High Desert Power Project,2.37,Nitrous Oxide
1000070,2020,High Desert Power Project,23.7,Methane
1000070,2020,High Desert Power Project,1277956.8,Carbon Dioxide
1000071,2020,York Energy Center,0.0,Biogenic Carbon dioxide
1000071,2020,York Energy Center,6.475,Nitrous Oxide
1000071,2020,York Energy Center,64.75,Methane
1000071,2020,York Energy Center,3490800.0,Carbon Dioxide
1000074,2020,"Escondido Energy Center, LLC",0.0,Biogenic Carbon dioxide
1000074,2020,"Escondido Energy Center, LLC",0.081,Nitrous Oxide
1000074,2020,"Escondido Energy Center, LLC",0.41,Methane
1000074,2020,"Escondido Energy Center, LLC",7288.7,Carbon Dioxide
1000076,2020,Klamath Energy LLC,0.0,Biogenic Carbon dioxide
1000076,2020,Klamath Energy LLC,0.04,Nitrous Oxide
1000076,2020,Klamath Energy LLC,0.4,Methane
1000076,2020,Klamath Energy LLC,21947.0,Carbon Dioxide
1000084,2020,Seminole (136),0.0,Biogenic Carbon dioxide
1000084,2020,Seminole (136),109.087,Nitrous Oxide
1000084,2020,Seminole (136),749.73,Methane
1000084,2020,Seminole (136),6358629.9,Carbon Dioxide
1000085,2020,Hartwell Energy Facility,0.0,Biogenic Carbon dioxide
1000085,2020,Hartwell Energy Facility,0.232,Nitrous Oxide
1000085,2020,Hartwell Energy Facility,2.28,Methane
1000085,2020,Hartwell Energy Facility,121932.4,Carbon Dioxide
1000087,2020,Energy Center Dover,0.0,Biogenic Carbon dioxide
1000087,2020,Energy Center Dover,0.084,Nitrous Oxide
1000087,2020,Energy Center Dover,0.84,Methane
1000087,2020,Energy Center Dover,45552.9,Carbon Dioxide
1000095,2020,Red Oak Power LLC,0.0,Biogenic Carbon dioxide
1000095,2020,Red Oak Power LLC,2.004,Nitrous Oxide
1000095,2020,Red Oak Power LLC,20.04,Methane
1000095,2020,Red Oak Power LLC,1080152.9,Carbon Dioxide
1000097,2020,Gila River Power Station,0.0,Biogenic Carbon dioxide
1000097,2020,Gila River Power Station,8.275,Nitrous Oxide
1000097,2020,Gila River Power Station,82.75,Methane
1000097,2020,Gila River Power Station,4461851.6,Carbon Dioxide
1000098,2020,"Wise County Power Company, LLC",0.0,Biogenic Carbon dioxide
1000098,2020,"Wise County Power Company, LLC",1.821,Nitrous Oxide
1000098,2020,"Wise County Power Company, LLC",18.21,Methane
1000098,2020,"Wise County Power Company, LLC",981902.9,Carbon Dioxide
1000100,2020,Harquahala Generating Company,0.0,Biogenic Carbon dioxide
1000100,2020,Harquahala Generating Company,0.0,Carbon Dioxide
1000100,2020,Harquahala Generating Company,0.0,Methane
1000100,2020,Harquahala Generating Company,0.0,Nitrous Oxide
1000101,2020,Athens Generating Company,0.0,Biogenic Carbon dioxide
1000101,2020,Athens Generating Company,1.41,Nitrous Oxide
1000101,2020,Athens Generating Company,14.1,Methane
1000101,2020,Athens Generating Company,760072.1,Carbon Dioxide
1000102,2020,Sunrise Power Company,0.0,Biogenic Carbon dioxide
1000102,2020,Sunrise Power Company,2.082,Nitrous Oxide
1000102,2020,Sunrise Power Company,20.82,Methane
1000102,2020,Sunrise Power Company,1122283.4,Carbon Dioxide
1000106,2020,Waterford Plant,0.0,Biogenic Carbon dioxide
1000106,2020,Waterford Plant,4.641,Nitrous Oxide
1000106,2020,Waterford Plant,46.41,Methane
1000106,2020,Waterford Plant,2501687.7,Carbon Dioxide
1000107,2020,Osprey Energy Center,0.0,Biogenic Carbon dioxide
1000107,2020,Osprey Energy Center,1.732,Nitrous Oxide
1000107,2020,Osprey Energy Center,17.32,Methane
1000107,2020,Osprey Energy Center,933781.4,Carbon Dioxide
1000108,2020,North 1st,0.0,Biogenic Carbon dioxide
1000108,2020,North 1st,0.058,Nitrous Oxide
1000108,2020,North 1st,0.58,Methane
1000108,2020,North 1st,28042.6,Carbon Dioxide
1000109,2020,West Lorain,0.0,Biogenic Carbon dioxide
1000109,2020,West Lorain,0.098,Nitrous Oxide
1000109,2020,West Lorain,0.92,Methane
1000109,2020,West Lorain,46403.9,Carbon Dioxide
1000110,2020,Midulla Generating Station,0.0,Biogenic Carbon dioxide
1000110,2020,Midulla Generating Station,3.15,Nitrous Oxide
1000110,2020,Midulla Generating Station,31.5,Methane
1000110,2020,Midulla Generating Station,1698343.9,Carbon Dioxide
1000111,2020,Vernon Boulevard,0.0,Biogenic Carbon dioxide
1000111,2020,Vernon Boulevard,0.078,Nitrous Oxide
1000111,2020,Vernon Boulevard,0.78,Methane
1000111,2020,Vernon Boulevard,36756.2,Carbon Dioxide
1000112,2020,23rd and 3rd,0.0,Biogenic Carbon dioxide
1000112,2020,23rd and 3rd,0.125,Nitrous Oxide
1000112,2020,23rd and 3rd,1.25,Methane
1000112,2020,23rd and 3rd,60552.1,Carbon Dioxide
1000113,2020,Pouch Terminal,0.0,Biogenic Carbon dioxide
1000113,2020,Pouch Terminal,0.073,Nitrous Oxide
1000113,2020,Pouch Terminal,0.73,Methane
1000113,2020,Pouch Terminal,35421.6,Carbon Dioxide
1000114,2020,Brentwood,0.0,Biogenic Carbon dioxide
1000114,2020,Brentwood,0.087,Nitrous Oxide
1000114,2020,Brentwood,0.87,Methane
1000114,2020,Brentwood,46954.6,Carbon Dioxide
1000116,2020,Harlem River Yard,0.0,Biogenic Carbon dioxide
1000116,2020,Harlem River Yard,0.07,Nitrous Oxide
1000116,2020,Harlem River Yard,0.7,Methane
1000116,2020,Harlem River Yard,33044.4,Carbon Dioxide
1000117,2020,"West Valley Power, LLC",0.0,Biogenic Carbon dioxide
1000117,2020,"West Valley Power, LLC",0.336,Nitrous Oxide
1000117,2020,"West Valley Power, LLC",3.36,Methane
1000117,2020,"West Valley Power, LLC",180610.6,Carbon Dioxide
1000118,2020,Solway Plant,0.0,Biogenic Carbon dioxide
1000118,2020,Solway Plant,0.052,Nitrous Oxide
1000118,2020,Solway Plant,0.52,Methane
1000118,2020,Solway Plant,28218.6,Carbon Dioxide
1000119,2020,Hoosier Energy Lawrence Co Station,0.0,Biogenic Carbon dioxide
1000119,2020,Hoosier Energy Lawrence Co Station,0.059,Nitrous Oxide
1000119,2020,Hoosier Energy Lawrence Co Station,0.59,Methane
1000119,2020,Hoosier Energy Lawrence Co Station,31770.8,Carbon Dioxide
1000120,2020,Evander Andrews Power Complex,0.0,Biogenic Carbon dioxide
1000120,2020,Evander Andrews Power Complex,0.299,Nitrous Oxide
1000120,2020,Evander Andrews Power Complex,2.99,Methane
1000120,2020,Evander Andrews Power Complex,160996.4,Carbon Dioxide
1000121,2020,Warren F. Sam Beasley Pwr Station,0.0,Biogenic Carbon dioxide
1000121,2020,Warren F. Sam Beasley Pwr Station,0.043,Nitrous Oxide
1000121,2020,Warren F. Sam Beasley Pwr Station,0.4,Methane
1000121,2020,Warren F. Sam Beasley Pwr Station,17439.0,Carbon Dioxide
1000122,2020,"Gilroy Energy Center, LLC for King City",0.0,Biogenic Carbon dioxide
1000122,2020,"Gilroy Energy Center, LLC for King City",0.012,Nitrous Oxide
1000122,2020,"Gilroy Energy Center, LLC for King City",0.12,Methane
1000122,2020,"Gilroy Energy Center, LLC for King City",6667.6,Carbon Dioxide
1000123,2020,Yuba City Energy Center,0.0,Biogenic Carbon dioxide
1000123,2020,Yuba City Energy Center,0.066,Nitrous Oxide
1000123,2020,Yuba City Energy Center,0.66,Methane
1000123,2020,Yuba City Energy Center,34898.7,Carbon Dioxide
1000125,2020,Ackerman Combined Cycle,0.0,Biogenic Carbon dioxide
1000125,2020,Ackerman Combined Cycle,2.195,Nitrous Oxide
1000125,2020,Ackerman Combined Cycle,21.958,Methane
1000125,2020,Ackerman Combined Cycle,1183833.3,Carbon Dioxide
1000127,2020,Bethlehem Power Plant,0.0,Biogenic Carbon dioxide
1000127,2020,Bethlehem Power Plant,4.548,Nitrous Oxide
1000127,2020,Bethlehem Power Plant,45.38,Methane
1000127,2020,Bethlehem Power Plant,2443958.5,Carbon Dioxide
1000128,2020,Indigo Generation Facility,0.0,Biogenic Carbon dioxide
1000128,2020,Indigo Generation Facility,0.044,Nitrous Oxide
1000128,2020,Indigo Generation Facility,0.44,Methane
1000128,2020,Indigo Generation Facility,23592.5,Carbon Dioxide
1000129,2020,AL Sandersville,0.0,Biogenic Carbon dioxide
1000129,2020,AL Sandersville,0.046,Nitrous Oxide
1000129,2020,AL Sandersville,0.46,Methane
1000129,2020,AL Sandersville,23914.0,Carbon Dioxide
1000130,2020,Hanford Energy Park Peaker,0.0,Biogenic Carbon dioxide
1000130,2020,Hanford Energy Park Peaker,0.021,Nitrous Oxide
1000130,2020,Hanford Energy Park Peaker,0.21,Methane
1000130,2020,Hanford Energy Park Peaker,11545.1,Carbon Dioxide
1000131,2020,Bayswater Peaking Facility,0.0,Biogenic Carbon dioxide
1000131,2020,Bayswater Peaking Facility,0.237,Nitrous Oxide
1000131,2020,Bayswater Peaking Facility,1.71,Methane
1000131,2020,Bayswater Peaking Facility,72763.3,Carbon Dioxide
1000132,2020,Astoria Gas Turbine Power,0.0,Biogenic Carbon dioxide
1000132,2020,Astoria Gas Turbine Power,0.026,Nitrous Oxide
1000132,2020,Astoria Gas Turbine Power,0.296,Methane
