FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_QUANTITY,GHG_NAME
1000326,2020,PECO Transmission and Distribution,1.0678,Sulfur hexafluoride
1000506,2020,Sargent Canyon Cogeneration Facility,0.0,Sulfur hexafluoride
1000507,2020,Salinas River Cogeneration Facility,0.0,Sulfur hexafluoride
1001032,2020,Gibbons Creek Switchyard,0.0,Perfluorocyclobutane
1001032,2020,Gibbons Creek Switchyard,0.0,Perfluorocyclopropane
1001032,2020,Gibbons Creek Switchyard,0.0,PFC-116 (Perfluoroethane)
1001032,2020,Gibbons Creek Switchyard,0.0,PFC-14 (Perfluoromethane)
1001032,2020,Gibbons Creek Switchyard,0.0,PFC-218 (Perfluoropropane)
1001032,2020,Gibbons Creek Switchyard,0.0,PFC-3-1-10 (Perfluorobutane)
1001032,2020,Gibbons Creek Switchyard,0.0,PFC-4-1-12 (Perfluoropentane)
1001032,2020,Gibbons Creek Switchyard,0.0,PFC-5-1-14 (Perfluorohexane)
1001032,2020,Gibbons Creek Switchyard,0.0,PFC-9-1-18
1001032,2020,Gibbons Creek Switchyard,0.0669,Sulfur hexafluoride
1001564,2020,Muscatine,0.0009,Sulfur hexafluoride
1001695,2020,East Kentucky Power Transmission System,0.1795,Sulfur hexafluoride
1002040,2020,DOW TEXAS OPERATIONS FREEPORT,0.0013,Sulfur hexafluoride
1003060,2020,FPL Transmission and Distribution System,1.8,Sulfur hexafluoride
1003708,2020,AEP Corporate SF6 Emissions,13.320546,Sulfur hexafluoride
1003998,2020,SYCAMORE COGENERATION Facility,0.0095,Sulfur hexafluoride
1004001,2020,Kern River Cogeneration Facility,0.008,Sulfur hexafluoride
1005611,2020,Bonneville Power Administration - Transmission,1.1412,Sulfur hexafluoride
1006158,2020,CON EDISON - ELECTRIC TRANSMISSION & DISTRIBUTION SYSTEM,2.8397,Sulfur hexafluoride
1007204,2020,Coalinga Cogeneration Facility,0.0,Sulfur hexafluoride
1007339,2020,BP Whiting Business Unit,0.0508,Sulfur hexafluoride
1007416,2020,Oklahoma Gas & Electric Co.,1.4431,Sulfur hexafluoride
