FACILITY_ID,REPORTING_YEAR,GHG_QUANTITY,GHG_NAME
1000002,2020,0.0,Biogenic Carbon dioxide
1000002,2020,0.0,Methane
1000002,2020,0.0,Nitrous Oxide
1000002,2020,34957.2,Carbon Dioxide
1000003,2020,0.0,Biogenic Carbon dioxide
1000003,2020,0.0,Methane
1000003,2020,0.0,Nitrous Oxide
1000003,2020,24850.7,Carbon Dioxide
1000005,2020,0.0,Biogenic Carbon dioxide
1000005,2020,0.0,Methane
1000005,2020,0.0,Nitrous Oxide
1000005,2020,20501.0,Carbon Dioxide
1000020,2020,0.0,Biogenic Carbon dioxide
1000020,2020,0.0,Methane
1000020,2020,0.0,Nitrous Oxide
1000020,2020,15173.5,Carbon Dioxide
1000021,2020,0.0,Biogenic Carbon dioxide
1000021,2020,0.0,Methane
1000021,2020,0.0,Nitrous Oxide
1000021,2020,11454.3,Carbon Dioxide
1000023,2020,0.0,Biogenic Carbon dioxide
1000023,2020,0.0,Methane
1000023,2020,0.0,Nitrous Oxide
1000023,2020,27694.4,Carbon Dioxide
1000024,2020,0.0,Biogenic Carbon dioxide
1000024,2020,0.0,Methane
1000024,2020,0.0,Nitrous Oxide
1000024,2020,14060.4,Carbon Dioxide
1000026,2020,0.0,Biogenic Carbon dioxide
1000026,2020,0.0,Methane
1000026,2020,0.0,Nitrous Oxide
1000026,2020,31884.2,Carbon Dioxide
1000028,2020,0.0,Biogenic Carbon dioxide
1000028,2020,0.0,Methane
1000028,2020,0.0,Nitrous Oxide
1000028,2020,23305.0,Carbon Dioxide
1000105,2020,0.0,Biogenic Carbon dioxide
1000105,2020,0.0,Methane
1000105,2020,0.0,Nitrous Oxide
1000105,2020,27949.8,Carbon Dioxide
1000329,2020,0.0,Biogenic Carbon dioxide
1000329,2020,0.0,Methane
1000329,2020,0.0,Nitrous Oxide
1000329,2020,35472.9,Carbon Dioxide
1000351,2020,0.0,Biogenic Carbon dioxide
1000351,2020,0.0,Methane
1000351,2020,0.0,Nitrous Oxide
1000351,2020,9807.6,Carbon Dioxide
1000622,2020,0.0,Biogenic Carbon dioxide
1000622,2020,0.0,Methane
1000622,2020,0.0,Nitrous Oxide
1000622,2020,1028.9,Carbon Dioxide
1000789,2020,0.0,Biogenic Carbon dioxide
1000789,2020,0.0,Methane
1000789,2020,0.0,Nitrous Oxide
1000789,2020,7739.4,Carbon Dioxide
1001718,2020,0.0,Biogenic Carbon dioxide
1001718,2020,0.0,Methane
1001718,2020,0.0,Nitrous Oxide
1001718,2020,51908.7,Carbon Dioxide
1001961,2020,0.0,Biogenic Carbon dioxide
1001961,2020,0.0,Methane
1001961,2020,0.0,Nitrous Oxide
1001961,2020,24845.8,Carbon Dioxide
1001975,2020,0.0,Biogenic Carbon dioxide
1001975,2020,0.0,Methane
1001975,2020,0.0,Nitrous Oxide
1001975,2020,36024.6,Carbon Dioxide
1001978,2020,0.0,Biogenic Carbon dioxide
1001978,2020,0.0,Methane
1001978,2020,0.0,Nitrous Oxide
1001978,2020,27728.3,Carbon Dioxide
1001980,2020,0.0,Biogenic Carbon dioxide
1001980,2020,0.0,Methane
1001980,2020,0.0,Nitrous Oxide
1001980,2020,3875.6,Carbon Dioxide
1001987,2020,0.0,Biogenic Carbon dioxide
1001987,2020,0.0,Methane
1001987,2020,0.0,Nitrous Oxide
1001987,2020,21892.2,Carbon Dioxide
1002007,2020,0.0,Biogenic Carbon dioxide
1002007,2020,0.0,Methane
1002007,2020,0.0,Nitrous Oxide
1002007,2020,22197.6,Carbon Dioxide
1002019,2020,0.0,Biogenic Carbon dioxide
1002019,2020,0.0,Methane
1002019,2020,0.0,Nitrous Oxide
1002019,2020,2111.2,Carbon Dioxide
1002129,2020,0.0,Biogenic Carbon dioxide
1002129,2020,0.0,Methane
1002129,2020,0.0,Nitrous Oxide
1002129,2020,249.8,Carbon Dioxide
1002143,2020,0.0,Biogenic Carbon dioxide
1002143,2020,0.0,Methane
1002143,2020,0.0,Nitrous Oxide
1002143,2020,8.2,Carbon Dioxide
1002145,2020,0.0,Biogenic Carbon dioxide
1002145,2020,0.0,Methane
1002145,2020,0.0,Nitrous Oxide
1002145,2020,423.8,Carbon Dioxide
1002160,2020,0.0,Biogenic Carbon dioxide
1002160,2020,0.0,Methane
