FACILITY_ID,REPORTING_YEAR,GHG_QUANTITY,GHG_NAME
1000029,2020,0.0,Biogenic Carbon dioxide
1000029,2020,0.0,Methane
1000029,2020,0.0,Nitrous Oxide
1000029,2020,74256.7,Carbon Dioxide
1000124,2020,0.0,Biogenic Carbon dioxide
1000124,2020,0.0,Methane
1000124,2020,0.0,Nitrous Oxide
1000124,2020,23795.7,Carbon Dioxide
1000156,2020,0.0,Biogenic Carbon dioxide
1000156,2020,0.05,Methane
1000156,2020,0.215,Nitrous Oxide
1000156,2020,980768.4,Carbon Dioxide
1000159,2020,0.0,Biogenic Carbon dioxide
1000159,2020,0.0,Methane
1000159,2020,0.0,Nitrous Oxide
1000159,2020,2237.2,Carbon Dioxide
1000233,2020,0.0,Biogenic Carbon dioxide
1000233,2020,0.0,Methane
1000233,2020,0.004,Nitrous Oxide
1000233,2020,339030.3,Carbon Dioxide
1000274,2020,0.0,Biogenic Carbon dioxide
1000274,2020,0.22,Methane
1000274,2020,0.562,Nitrous Oxide
1000274,2020,1154318.4,Carbon Dioxide
1000394,2020,0.0,Biogenic Carbon dioxide
1000394,2020,0.0,Methane
1000394,2020,0.0,Nitrous Oxide
1000394,2020,24134.3,Carbon Dioxide
1000399,2020,0.0,Biogenic Carbon dioxide
1000399,2020,0.0,Methane
1000399,2020,0.0,Nitrous Oxide
1000399,2020,382.1,Carbon Dioxide
1000418,2020,0.0,Biogenic Carbon dioxide
1000418,2020,0.08,Methane
1000418,2020,0.354,Nitrous Oxide
1000418,2020,1717237.4,Carbon Dioxide
1000588,2020,0.0,Biogenic Carbon dioxide
1000588,2020,0.11,Methane
1000588,2020,0.478,Nitrous Oxide
1000588,2020,473056.3,Carbon Dioxide
1000714,2020,0.0,Biogenic Carbon dioxide
1000714,2020,0.0,Methane
1000714,2020,0.0,Nitrous Oxide
1000714,2020,54214.3,Carbon Dioxide
1000802,2020,0.0,Biogenic Carbon dioxide
1000802,2020,0.004,Nitrous Oxide
1000802,2020,0.02,Methane
1000802,2020,2216.3,Carbon Dioxide
1001103,2020,0.0,Biogenic Carbon dioxide
1001103,2020,0.0,Methane
