FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_QUANTITY,GHG_NAME
1002798,2020,HUNT SOUTHLAND REFINING COMPANY,7.14,Methane
1002798,2020,HUNT SOUTHLAND REFINING COMPANY,25.2,Carbon Dioxide
1002970,2020,CITGO CORPUS CHRISTI REFINERY - WEST PLANT,0.0,Biogenic Carbon dioxide
1002970,2020,CITGO CORPUS CHRISTI REFINERY - WEST PLANT,0.003,Nitrous Oxide
1002970,2020,CITGO CORPUS CHRISTI REFINERY - WEST PLANT,71.54,Methane
1002970,2020,CITGO CORPUS CHRISTI REFINERY - WEST PLANT,14456.5,Carbon Dioxide
1003043,2020,Garyville Refinery,0.0,Biogenic Carbon dioxide
1003043,2020,Garyville Refinery,5.429,Nitrous Oxide
1003043,2020,Garyville Refinery,481.63,Methane
1003043,2020,Garyville Refinery,973169.8,Carbon Dioxide
1003286,2020,Chevron Pascagoula Refinery,0.0,Biogenic Carbon dioxide
1003286,2020,Chevron Pascagoula Refinery,3.164,Nitrous Oxide
1003286,2020,Chevron Pascagoula Refinery,1417.26,Methane
1003286,2020,Chevron Pascagoula Refinery,560900.7,Carbon Dioxide
1003355,2020,GALLUP REFINERY,0.0,Biogenic Carbon dioxide
1003355,2020,GALLUP REFINERY,0.216,Nitrous Oxide
1003355,2020,GALLUP REFINERY,62.47,Methane
1003355,2020,GALLUP REFINERY,28564.7,Carbon Dioxide
1003472,2020,Superior Refining Company LLC,0.0,Biogenic Carbon dioxide
1003472,2020,Superior Refining Company LLC,0.0,Carbon Dioxide
1003472,2020,Superior Refining Company LLC,0.0,Nitrous Oxide
1003472,2020,Superior Refining Company LLC,6.0,Methane
1003564,2020,Marathon El Paso Refinery,0.0,Biogenic Carbon dioxide
1003564,2020,Marathon El Paso Refinery,1.039,Nitrous Oxide
1003564,2020,Marathon El Paso Refinery,117.72,Methane
1003564,2020,Marathon El Paso Refinery,176116.2,Carbon Dioxide
1003589,2020,VERTEX REFINING ALABAMA LLC,0.0,Biogenic Carbon dioxide
1003589,2020,VERTEX REFINING ALABAMA LLC,0.118,Nitrous Oxide
1003589,2020,VERTEX REFINING ALABAMA LLC,113.04,Methane
1003589,2020,VERTEX REFINING ALABAMA LLC,13516.8,Carbon Dioxide
1003610,2020,CHEVRON PRODS.CO. RICHMOND REFY,0.0,Biogenic Carbon dioxide
1003610,2020,CHEVRON PRODS.CO. RICHMOND REFY,3.468,Nitrous Oxide
1003610,2020,CHEVRON PRODS.CO. RICHMOND REFY,93.05,Methane
1003610,2020,CHEVRON PRODS.CO. RICHMOND REFY,597929.3,Carbon Dioxide
1003670,2020,PETRO STAR INC NORTH POLE REFINERY,0.0,Biogenic Carbon dioxide
1003670,2020,PETRO STAR INC NORTH POLE REFINERY,0.0,Carbon Dioxide
1003670,2020,PETRO STAR INC NORTH POLE REFINERY,0.0,Nitrous Oxide
1003670,2020,PETRO STAR INC NORTH POLE REFINERY,12.4,Methane
1003904,2020,TESORO CORPORATION-ANACORTES REFINERY,0.0,Biogenic Carbon dioxide
1003904,2020,TESORO CORPORATION-ANACORTES REFINERY,3.244,Nitrous Oxide
1003904,2020,TESORO CORPORATION-ANACORTES REFINERY,46.83,Methane
1003904,2020,TESORO CORPORATION-ANACORTES REFINERY,556429.9,Carbon Dioxide
1004130,2020,HOUSTON REFINING,0.0,Biogenic Carbon dioxide
1004130,2020,HOUSTON REFINING,4.062,Nitrous Oxide
1004130,2020,HOUSTON REFINING,671.14,Methane
1004130,2020,HOUSTON REFINING,650668.5,Carbon Dioxide
1004211,2020,HF Sinclair Puget Sound Refining LLC,0.0,Biogenic Carbon dioxide
1004211,2020,HF Sinclair Puget Sound Refining LLC,2.836,Nitrous Oxide
1004211,2020,HF Sinclair Puget Sound Refining LLC,189.22,Methane
1004211,2020,HF Sinclair Puget Sound Refining LLC,496549.9,Carbon Dioxide
1004267,2020,Kern Energy,0.0,Biogenic Carbon dioxide
1004267,2020,Kern Energy,0.001,Nitrous Oxide
1004267,2020,Kern Energy,8.3,Methane
1004267,2020,Kern Energy,1139.2,Carbon Dioxide
1004291,2020,HF SINCLAIR EL DORADO REFINING LLC,0.0,Biogenic Carbon dioxide
1004291,2020,HF SINCLAIR EL DORADO REFINING LLC,1.629,Nitrous Oxide
1004291,2020,HF SINCLAIR EL DORADO REFINING LLC,76.56,Methane
1004291,2020,HF SINCLAIR EL DORADO REFINING LLC,281673.8,Carbon Dioxide
1004305,2020,Phillips 66 BAYWAY REFINERY,0.0,Biogenic Carbon dioxide
1004305,2020,Phillips 66 BAYWAY REFINERY,7.473,Nitrous Oxide
1004305,2020,Phillips 66 BAYWAY REFINERY,185.85,Methane
1004305,2020,Phillips 66 BAYWAY REFINERY,1260189.0,Carbon Dioxide
1004381,2020,"Coffeyville Resources Refining & Marketing, LLC",0.0,Biogenic Carbon dioxide
1004381,2020,"Coffeyville Resources Refining & Marketing, LLC",1.669,Nitrous Oxide
1004381,2020,"Coffeyville Resources Refining & Marketing, LLC",341.49,Methane
1004381,2020,"Coffeyville Resources Refining & Marketing, LLC",247364.8,Carbon Dioxide
1004459,2020,WYOMING REFINING COMPANY,0.0,Biogenic Carbon dioxide
1004459,2020,WYOMING REFINING COMPANY,0.258,Nitrous Oxide
1004459,2020,WYOMING REFINING COMPANY,15.41,Methane
1004459,2020,WYOMING REFINING COMPANY,42765.1,Carbon Dioxide
1004630,2020,CONVENT REFINERY,0.0,Biogenic Carbon dioxide
1004630,2020,CONVENT REFINERY,4.311,Nitrous Oxide
1004630,2020,CONVENT REFINERY,227.91,Methane
1004630,2020,CONVENT REFINERY,761500.3,Carbon Dioxide
1005125,2020,CALUMET SHREVPORT REFINING LLC,0.0,Biogenic Carbon dioxide
1005125,2020,CALUMET SHREVPORT REFINING LLC,0.003,Nitrous Oxide
1005125,2020,CALUMET SHREVPORT REFINING LLC,17.07,Methane
1005125,2020,CALUMET SHREVPORT REFINING LLC,1967.6,Carbon Dioxide
1005390,2020,Canton Refinery,0.0,Biogenic Carbon dioxide
1005390,2020,Canton Refinery,0.831,Nitrous Oxide
1005390,2020,Canton Refinery,80.09,Methane
1005390,2020,Canton Refinery,133967.9,Carbon Dioxide
1005496,2020,ST ROSE FACILITY,0.0,Biogenic Carbon dioxide
1005496,2020,ST ROSE FACILITY,0.0,Carbon Dioxide
1005496,2020,ST ROSE FACILITY,0.0,Nitrous Oxide
1005496,2020,ST ROSE FACILITY,6.0,Methane
1005585,2020,Galveston Bay Refinery,0.0,Biogenic Carbon dioxide
1005585,2020,Galveston Bay Refinery,10.749,Nitrous Oxide
1005585,2020,Galveston Bay Refinery,1416.18,Methane
1005585,2020,Galveston Bay Refinery,1745534.8,Carbon Dioxide
1005590,2020,AMERICAN REFINING GROUP INC,0.0,Biogenic Carbon dioxide
1005590,2020,AMERICAN REFINING GROUP INC,1.09,Nitrous Oxide
1005590,2020,AMERICAN REFINING GROUP INC,27.5,Methane
1005590,2020,AMERICAN REFINING GROUP INC,174.9,Carbon Dioxide
1005743,2020,"TotalEnergies Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",0.0,Biogenic Carbon dioxide
1005743,2020,"TotalEnergies Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",5.633,Nitrous Oxide
1005743,2020,"TotalEnergies Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",200.6,Methane
1005743,2020,"TotalEnergies Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",724757.3,Carbon Dioxide
1005769,2020,HOLLYFRONTIER WOODS CROSS REFINING LLC,0.0,Biogenic Carbon dioxide
1005769,2020,HOLLYFRONTIER WOODS CROSS REFINING LLC,0.933,Nitrous Oxide
1005769,2020,HOLLYFRONTIER WOODS CROSS REFINING LLC,43.96,Methane
1005769,2020,HOLLYFRONTIER WOODS CROSS REFINING LLC,153321.7,Carbon Dioxide
1005789,2020,ConocoPhillips Alaska Inc - KRU CPF1,0.0,Biogenic Carbon dioxide
1005789,2020,ConocoPhillips Alaska Inc - KRU CPF1,0.0,Carbon Dioxide
1005789,2020,ConocoPhillips Alaska Inc - KRU CPF1,0.0,Nitrous Oxide
1005789,2020,ConocoPhillips Alaska Inc - KRU CPF1,6.4,Methane
1005803,2020,"The San Antonio Refinery, LLC",0.0,Biogenic Carbon dioxide
1005803,2020,"The San Antonio Refinery, LLC",0.067,Nitrous Oxide
1005803,2020,"The San Antonio Refinery, LLC",29.47,Methane
1005803,2020,"The San Antonio Refinery, LLC",6732.1,Carbon Dioxide
1005879,2020,HUNT REFINING COMPANY,0.0,Biogenic Carbon dioxide
1005879,2020,HUNT REFINING COMPANY,0.078,Nitrous Oxide
1005879,2020,HUNT REFINING COMPANY,87.72,Methane
1005879,2020,HUNT REFINING COMPANY,30075.3,Carbon Dioxide
1005899,2020,COUNTRYMARK REFINING & LOGISTICS LLC,0.0,Biogenic Carbon dioxide
1005899,2020,COUNTRYMARK REFINING & LOGISTICS LLC,0.34,Nitrous Oxide
1005899,2020,COUNTRYMARK REFINING & LOGISTICS LLC,28.56,Methane
1005899,2020,COUNTRYMARK REFINING & LOGISTICS LLC,55730.7,Carbon Dioxide
1005903,2020,PASADENA REFINING SYSTEM,0.0,Biogenic Carbon dioxide
1005903,2020,PASADENA REFINING SYSTEM,1.28,Nitrous Oxide
1005903,2020,PASADENA REFINING SYSTEM,144.63,Methane
1005903,2020,PASADENA REFINING SYSTEM,203002.0,Carbon Dioxide
1005911,2020,Norco Manufacturing Complex,0.0,Biogenic Carbon dioxide
1005911,2020,Norco Manufacturing Complex,6.192,Nitrous Oxide
1005911,2020,Norco Manufacturing Complex,101.7,Methane
1005911,2020,Norco Manufacturing Complex,1068061.5,Carbon Dioxide
1005966,2020,Marathon Mandan Refinery,0.0,Biogenic Carbon dioxide
1005966,2020,Marathon Mandan Refinery,1.473,Nitrous Oxide
1005966,2020,Marathon Mandan Refinery,127.35,Methane
1005966,2020,Marathon Mandan Refinery,243332.2,Carbon Dioxide
1005992,2020,SWEENY REFINERY,0.0,Biogenic Carbon dioxide
1005992,2020,SWEENY REFINERY,3.981,Nitrous Oxide
1005992,2020,SWEENY REFINERY,169.25,Methane
1005992,2020,SWEENY REFINERY,688416.5,Carbon Dioxide
1005997,2020,PETRO STAR VALDEZ REFINERY,0.0,Biogenic Carbon dioxide
1005997,2020,PETRO STAR VALDEZ REFINERY,0.098,Nitrous Oxide
1005997,2020,PETRO STAR VALDEZ REFINERY,46.34,Methane
1005997,2020,PETRO STAR VALDEZ REFINERY,9786.2,Carbon Dioxide
1006012,2020,PHILLIPS 66 CO - LAKE CHARLES REFINERY,0.0,Biogenic Carbon dioxide
1006012,2020,PHILLIPS 66 CO - LAKE CHARLES REFINERY,2.489,Nitrous Oxide
1006012,2020,PHILLIPS 66 CO - LAKE CHARLES REFINERY,325.96,Methane
1006012,2020,PHILLIPS 66 CO - LAKE CHARLES REFINERY,408972.1,Carbon Dioxide
1006032,2020,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,0.0,Biogenic Carbon dioxide
1006032,2020,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,0.0,Carbon Dioxide
1006032,2020,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,0.0,Nitrous Oxide
1006032,2020,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,0.6,Methane
1006039,2020,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",0.0,Biogenic Carbon dioxide
1006039,2020,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",1.107,Nitrous Oxide
1006039,2020,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",34.46,Methane
1006039,2020,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",187346.5,Carbon Dioxide
1006062,2020,VALERO REFINING HOUSTON REFINERY,0.0,Biogenic Carbon dioxide
1006062,2020,VALERO REFINING HOUSTON REFINERY,4.101,Nitrous Oxide
1006062,2020,VALERO REFINING HOUSTON REFINERY,359.79,Methane
1006062,2020,VALERO REFINING HOUSTON REFINERY,686811.4,Carbon Dioxide
1006068,2020,EXXONMOBIL OIL JOLIET REFINERY,0.0,Biogenic Carbon dioxide
1006068,2020,EXXONMOBIL OIL JOLIET REFINERY,5.792,Nitrous Oxide
1006068,2020,EXXONMOBIL OIL JOLIET REFINERY,218.79,Methane
1006068,2020,EXXONMOBIL OIL JOLIET REFINERY,1035840.4,Carbon Dioxide
1006078,2020,Ohio Refining Company LLC,0.0,Biogenic Carbon dioxide
1006078,2020,Ohio Refining Company LLC,2.386,Nitrous Oxide
1006078,2020,Ohio Refining Company LLC,137.5,Methane
1006078,2020,Ohio Refining Company LLC,433205.5,Carbon Dioxide
1006099,2020,PHILLIPS 66 SANTA MARIA REFINERY,0.0,Biogenic Carbon dioxide
1006099,2020,PHILLIPS 66 SANTA MARIA REFINERY,0.0,Nitrous Oxide
1006099,2020,PHILLIPS 66 SANTA MARIA REFINERY,13.59,Methane
1006099,2020,PHILLIPS 66 SANTA MARIA REFINERY,1934.6,Carbon Dioxide
1006189,2020,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,0.0,Biogenic Carbon dioxide
1006189,2020,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,0.568,Nitrous Oxide
1006189,2020,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,79.9,Methane
1006189,2020,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,85897.3,Carbon Dioxide
1006301,2020,BORGER REFINERY,0.0,Biogenic Carbon dioxide
1006301,2020,BORGER REFINERY,2.081,Nitrous Oxide
1006301,2020,BORGER REFINERY,197.81,Methane
1006301,2020,BORGER REFINERY,353722.0,Carbon Dioxide
1006307,2020,CALCASIEU REFINING COMPANY,0.0,Biogenic Carbon dioxide
1006307,2020,CALCASIEU REFINING COMPANY,0.008,Nitrous Oxide
1006307,2020,CALCASIEU REFINING COMPANY,18.41,Methane
1006307,2020,CALCASIEU REFINING COMPANY,764.2,Carbon Dioxide
1006388,2020,DETROIT REFINERY,0.0,Biogenic Carbon dioxide
1006388,2020,DETROIT REFINERY,1.42,Nitrous Oxide
1006388,2020,DETROIT REFINERY,176.41,Methane
1006388,2020,DETROIT REFINERY,233941.5,Carbon Dioxide
1006395,2020,SAN FRANCISCO REFINERY AT RODEO,0.0,Biogenic Carbon dioxide
1006395,2020,SAN FRANCISCO REFINERY AT RODEO,0.883,Nitrous Oxide
1006395,2020,SAN FRANCISCO REFINERY AT RODEO,45.12,Methane
1006395,2020,SAN FRANCISCO REFINERY AT RODEO,173280.6,Carbon Dioxide
1006444,2020,"Delek Refining, Ltd",0.0,Biogenic Carbon dioxide
1006444,2020,"Delek Refining, Ltd",1.282,Nitrous Oxide
1006444,2020,"Delek Refining, Ltd",55.11,Methane
1006444,2020,"Delek Refining, Ltd",170943.3,Carbon Dioxide
1006448,2020,Silver Eagle Refining-Woods Cross,0.0,Biogenic Carbon dioxide
1006448,2020,Silver Eagle Refining-Woods Cross,0.016,Nitrous Oxide
1006448,2020,Silver Eagle Refining-Woods Cross,17.77,Methane
1006448,2020,Silver Eagle Refining-Woods Cross,1634.7,Carbon Dioxide
1006451,2020,"Port Hamilton Refining and Transportation, LLLP",0.0,Biogenic Carbon dioxide
1006451,2020,"Port Hamilton Refining and Transportation, LLLP",0.156,Nitrous Oxide
1006451,2020,"Port Hamilton Refining and Transportation, LLLP",55.35,Methane
1006451,2020,"Port Hamilton Refining and Transportation, LLLP",15555.0,Carbon Dioxide
1006468,2020,BP CHERRY POINT REFINERY,0.0,Biogenic Carbon dioxide
1006468,2020,BP CHERRY POINT REFINERY,1.309,Nitrous Oxide
1006468,2020,BP CHERRY POINT REFINERY,163.07,Methane
1006468,2020,BP CHERRY POINT REFINERY,226801.3,Carbon Dioxide
1006499,2020,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,0.0,Biogenic Carbon dioxide
1006499,2020,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,0.075,Nitrous Oxide
1006499,2020,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,35.73,Methane
1006499,2020,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,7465.7,Carbon Dioxide
1006500,2020,CALUMET LUBRICANTS CO LP,0.0,Biogenic Carbon dioxide
1006500,2020,CALUMET LUBRICANTS CO LP,0.07,Nitrous Oxide
1006500,2020,CALUMET LUBRICANTS CO LP,144.86,Methane
1006500,2020,CALUMET LUBRICANTS CO LP,7410.0,Carbon Dioxide
1006531,2020,GOODWAY REFINING LLC,0.0,Biogenic Carbon dioxide
1006531,2020,GOODWAY REFINING LLC,0.005,Nitrous Oxide
1006531,2020,GOODWAY REFINING LLC,8.46,Methane
1006531,2020,GOODWAY REFINING LLC,510.8,Carbon Dioxide
1006627,2020,Los Angeles Refinery (LAR),0.0,Biogenic Carbon dioxide
1006627,2020,Los Angeles Refinery (LAR),4.618,Nitrous Oxide
1006627,2020,Los Angeles Refinery (LAR),578.17,Methane
1006627,2020,Los Angeles Refinery (LAR),794755.3,Carbon Dioxide
1006671,2020,CHS INC LAUREL REFINERY,0.0,Biogenic Carbon dioxide
1006671,2020,CHS INC LAUREL REFINERY,0.808,Nitrous Oxide
1006671,2020,CHS INC LAUREL REFINERY,138.45,Methane
1006671,2020,CHS INC LAUREL REFINERY,121270.4,Carbon Dioxide
1006838,2020,"CRUDE OIL TOPPING UNIT, PRUDHOE BAY OPERATIONS CENTER, TARMAC CAMP",0.0,Biogenic Carbon dioxide
1006838,2020,"CRUDE OIL TOPPING UNIT, PRUDHOE BAY OPERATIONS CENTER, TARMAC CAMP",0.034,Nitrous Oxide
1006838,2020,"CRUDE OIL TOPPING UNIT, PRUDHOE BAY OPERATIONS CENTER, TARMAC CAMP",5.02,Methane
1006838,2020,"CRUDE OIL TOPPING UNIT, PRUDHOE BAY OPERATIONS CENTER, TARMAC CAMP",428.0,Carbon Dioxide
1006843,2020,Phillips 66 Los Angeles Refinery - Wilmington Plant,0.0,Biogenic Carbon dioxide
1006843,2020,Phillips 66 Los Angeles Refinery - Wilmington Plant,2.365,Nitrous Oxide
1006843,2020,Phillips 66 Los Angeles Refinery - Wilmington Plant,61.67,Methane
1006843,2020,Phillips 66 Los Angeles Refinery - Wilmington Plant,405336.3,Carbon Dioxide
1006932,2020,REFINERY KAPOLEI,0.0,Biogenic Carbon dioxide
1006932,2020,REFINERY KAPOLEI,0.023,Nitrous Oxide
1006932,2020,REFINERY KAPOLEI,14.84,Methane
1006932,2020,REFINERY KAPOLEI,4693.9,Carbon Dioxide
1006959,2020,VALERO CORPUS CHRISTI REFINERY EAST PLANT,0.0,Biogenic Carbon dioxide
1006959,2020,VALERO CORPUS CHRISTI REFINERY EAST PLANT,0.465,Nitrous Oxide
1006959,2020,VALERO CORPUS CHRISTI REFINERY EAST PLANT,265.86,Methane
1006959,2020,VALERO CORPUS CHRISTI REFINERY EAST PLANT,61455.3,Carbon Dioxide
1006961,2020,BIG SPRING REFINERY,0.0,Biogenic Carbon dioxide
1006961,2020,BIG SPRING REFINERY,1.395,Nitrous Oxide
1006961,2020,BIG SPRING REFINERY,215.82,Methane
1006961,2020,BIG SPRING REFINERY,194060.1,Carbon Dioxide
1006985,2020,Flint Hills Resources Pine Bend Refinery,0.0,Biogenic Carbon dioxide
1006985,2020,Flint Hills Resources Pine Bend Refinery,3.089,Nitrous Oxide
1006985,2020,Flint Hills Resources Pine Bend Refinery,451.5,Methane
1006985,2020,Flint Hills Resources Pine Bend Refinery,641927.5,Carbon Dioxide
1007000,2020,"Par Montana, LLC Billings Refinery",0.0,Biogenic Carbon dioxide
1007000,2020,"Par Montana, LLC Billings Refinery",1.161,Nitrous Oxide
1007000,2020,"Par Montana, LLC Billings Refinery",123.27,Methane
1007000,2020,"Par Montana, LLC Billings Refinery",206155.7,Carbon Dioxide
1007002,2020,Shell Deer Park Chemical,0.0,Biogenic Carbon dioxide
1007002,2020,Shell Deer Park Chemical,2.664,Nitrous Oxide
1007002,2020,Shell Deer Park Chemical,339.69,Methane
1007002,2020,Shell Deer Park Chemical,501154.4,Carbon Dioxide
1007008,2020,United Refining Company,0.0,Biogenic Carbon dioxide
1007008,2020,United Refining Company,0.945,Nitrous Oxide
1007008,2020,United Refining Company,31.17,Methane
1007008,2020,United Refining Company,164956.6,Carbon Dioxide
1007059,2020,MERAUX REFINERY,0.0,Biogenic Carbon dioxide
1007059,2020,MERAUX REFINERY,0.095,Nitrous Oxide
1007059,2020,MERAUX REFINERY,85.39,Methane
1007059,2020,MERAUX REFINERY,21826.4,Carbon Dioxide
1007217,2020,HF Sinclair Parco Refining Company LLC,0.0,Biogenic Carbon dioxide
1007217,2020,HF Sinclair Parco Refining Company LLC,1.19,Nitrous Oxide
1007217,2020,HF Sinclair Parco Refining Company LLC,259.92,Methane
