FACILITY_ID,REPORTING_YEAR,GHG_QUANTITY,GHG_NAME
1000043,2020,0.0,Biogenic Carbon dioxide
1000043,2020,0.0,Methane
1000043,2020,0.0,Nitrous Oxide
1000043,2020,1442000.0,Carbon Dioxide
1000158,2020,0.0,Biogenic Carbon dioxide
1000158,2020,0.0,Nitrous Oxide
1000158,2020,18.08,Methane
1000158,2020,30842.8,Carbon Dioxide
1000343,2020,0.0,Biogenic Carbon dioxide
1000343,2020,0.0,Methane
1000343,2020,0.0,Nitrous Oxide
1000343,2020,48769.1,Carbon Dioxide
1001804,2020,0.0,Biogenic Carbon dioxide
1001804,2020,0.0,Methane
1001804,2020,0.0,Nitrous Oxide
1001804,2020,861360.6,Carbon Dioxide
1001920,2020,0.0,Biogenic Carbon dioxide
1001920,2020,0.0,Methane
1001920,2020,0.0,Nitrous Oxide
1001920,2020,153801.7,Carbon Dioxide
1001964,2020,0.0,Biogenic Carbon dioxide
1001964,2020,0.0,Methane
1001964,2020,0.0,Nitrous Oxide
1001964,2020,249264.9,Carbon Dioxide
1002023,2020,0.0,Biogenic Carbon dioxide
1002023,2020,0.0,Methane
1002023,2020,0.0,Nitrous Oxide
1002023,2020,608517.8,Carbon Dioxide
1002027,2020,0.0,Biogenic Carbon dioxide
1002027,2020,0.0,Methane
1002027,2020,0.0,Nitrous Oxide
1002027,2020,100387.7,Carbon Dioxide
1002041,2020,0.0,Biogenic Carbon dioxide
1002041,2020,0.0,Methane
1002041,2020,0.0,Nitrous Oxide
1002041,2020,134780.8,Carbon Dioxide
1002042,2020,0.0,Biogenic Carbon dioxide
1002042,2020,0.0,Methane
1002042,2020,0.0,Nitrous Oxide
1002042,2020,79703.0,Carbon Dioxide
1002043,2020,0.0,Biogenic Carbon dioxide
1002043,2020,0.0,Methane
1002043,2020,0.0,Nitrous Oxide
1002043,2020,110862.0,Carbon Dioxide
1002044,2020,0.0,Biogenic Carbon dioxide
1002044,2020,0.0,Methane
1002044,2020,0.0,Nitrous Oxide
1002044,2020,375649.0,Carbon Dioxide
1002119,2020,0.0,Biogenic Carbon dioxide
1002119,2020,0.0,Methane
1002119,2020,0.0,Nitrous Oxide
1002119,2020,179587.0,Carbon Dioxide
1002120,2020,0.0,Biogenic Carbon dioxide
1002120,2020,0.0,Methane
1002120,2020,0.0,Nitrous Oxide
1002120,2020,1777719.3,Carbon Dioxide
1002121,2020,0.0,Biogenic Carbon dioxide
1002121,2020,0.0,Methane
1002121,2020,0.0,Nitrous Oxide
1002121,2020,526494.9,Carbon Dioxide
1002122,2020,0.0,Biogenic Carbon dioxide
1002122,2020,0.014,Nitrous Oxide
1002122,2020,0.14,Methane
1002122,2020,87281.0,Carbon Dioxide
1002123,2020,0.0,Biogenic Carbon dioxide
1002123,2020,0.0,Methane
1002123,2020,0.0,Nitrous Oxide
1002123,2020,48575.2,Carbon Dioxide
1002257,2020,0.0,Biogenic Carbon dioxide
1002257,2020,0.0,Methane
