FACILITY_ID,STKHGT,STKDIAM,STKTEMP,STKFLOW,STKVEL,UNIT_ID,PROCESS_ID,FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,UrbanRural
15490411,73,3.25,460,494.2,59.6,110639313,156411914,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,78,2,105,,156.4,112094613,158386214,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,101,2.5,675,,181.1,112094513,158386114,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,30,2.98,265,203.0166,29.096,97007913,135224614,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,24,.33,180,0.9116,10.66,97007813,135224514,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,22,.5,180,0.9116,4.6,97007813,135224514,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,73,3.25,460,494.2,59.6,97008413,135225214,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,52,4.25,360,79.85,5.57,112094413,158386014,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,15,.5,225,6.1666,31.3939,112094213,158385814,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,91,.5,62,0.005,.0254,112093913,158385514,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,,,,,,112093813,158385414,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,63,2.5,550,,55,97008713,135225514,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,38,1.1,90,175.0,177.63,97008513,135225314,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,,,,,,97008213,135224914,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,,,,,,97008113,135224814,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,24,3.5,372,205.3666,21.84,97008013,135224714,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,35,2.7,400,56.6666,9.54,97008613,135225414,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,15,.5,220,6.1666,31.3939,97008313,135225114,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,70,5.75,360,1166.6666,45,97008313,135225114,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,35,2.7,400,56.6666,9.54,97008913,135225714,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,,,,,,97008813,135225614,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,,,,,,104931513,149044014,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
15490411,35,2.7,400,56.6666,9.54,104931513,149043914,15490411,PRYOR CHEMICAL,4463 HUNT ST,PRYOR,OK,74362,36.24268,-95.27871,Mayes,325311,,
16908111,2,325,24,218.0,21036.0837,118525013,167032014,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,1,,,,,126934613,182402514,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,100,1,200.0,,126934613,182402614,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,325,24,218.0,21036.0837,110448713,156284714,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,300,1.33,230.0,284.4333,110448113,156284114,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,60,5.5,325.0,1174.3333,110448513,156284514,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,325,24,218.0,21036.0837,110448813,156284814,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,150,5.5,1500.0,808.3333,110448213,156284214,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,300,1.33,230.0,279.5833,110448013,156284014,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,64,40,120.0,33333.334,110448913,156284914,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,290,.83,90.0,20.8333,110449213,156285214,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,290,2.5,120.0,213.3333,110449313,156285314,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,290,2.5,120.0,213.3333,110449413,156285414,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,290,2.5,120.0,213.3333,110449613,156285614,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,290,2.5,120.0,213.3333,110449813,156285814,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,1,,,,,110450013,156286014,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,1,,,,,110450213,156286214,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,1,,,,,110450313,156286314,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,20,.5,725.0,13.0166,110449113,156285114,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,1,,,,,110449913,156285914,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,64,40,120.0,33333.334,110449013,156285014,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,290,2.5,120.0,213.3333,110449513,156285514,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
16908111,2,290,2.5,120.0,213.3333,110449713,156285714,16908111,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",5835 HIGHWAY 493,DEKALB,MS,39328,32.6538,-88.7574,Kemper,221112,,
17640311,211,5.83,2300,2002.17,75,133827413,195929314,17640311,Dyno Nobel LA  Ammonia LLC - Ammonia Production Facilty,10800 River Rd,Waggaman,LA,70094,29.96175,-90.26835,Jefferson,325311,,
17640311,151.3,12.46,325,6035.8,49.5,126311713,181492914,17640311,Dyno Nobel LA  Ammonia LLC - Ammonia Production Facilty,10800 River Rd,Waggaman,LA,70094,29.96175,-90.26835,Jefferson,325311,,
17640311,112,7.04,1605,1127.77,29,126311913,181493114,17640311,Dyno Nobel LA  Ammonia LLC - Ammonia Production Facilty,10800 River Rd,Waggaman,LA,70094,29.96175,-90.26835,Jefferson,325311,,
17640311,,,,,,126312113,181493314,17640311,Dyno Nobel LA  Ammonia LLC - Ammonia Production Facilty,10800 River Rd,Waggaman,LA,70094,29.96175,-90.26835,Jefferson,325311,,
17640311,100,.83,2300,7.67,14,126312213,181493414,17640311,Dyno Nobel LA  Ammonia LLC - Ammonia Production Facilty,10800 River Rd,Waggaman,LA,70094,29.96175,-90.26835,Jefferson,325311,,
17640311,211,7.67,2300,7023.17,152,126312413,181493614,17640311,Dyno Nobel LA  Ammonia LLC - Ammonia Production Facilty,10800 River Rd,Waggaman,LA,70094,29.96175,-90.26835,Jefferson,325311,,
17640311,211,5.83,2300,2002.17,75,126312613,181493814,17640311,Dyno Nobel LA  Ammonia LLC - Ammonia Production Facilty,10800 River Rd,Waggaman,LA,70094,29.96175,-90.26835,Jefferson,325311,,
17640311,40,.5,2300,6.83,34,126312813,181494014,17640311,Dyno Nobel LA  Ammonia LLC - Ammonia Production Facilty,10800 River Rd,Waggaman,LA,70094,29.96175,-90.26835,Jefferson,325311,,
17640311,30,1.66,900,158.08,72.5,126312913,181494114,17640311,Dyno Nobel LA  Ammonia LLC - Ammonia Production Facilty,10800 River Rd,Waggaman,LA,70094,29.96175,-90.26835,Jefferson,325311,,
17640311,206.3,2.25,104,782.9,196.9,126312013,181493214,17640311,Dyno Nobel LA  Ammonia LLC - Ammonia Production Facilty,10800 River Rd,Waggaman,LA,70094,29.96175,-90.26835,Jefferson,325311,,
17640311,,,,,,126313013,181494214,17640311,Dyno Nobel LA  Ammonia LLC - Ammonia Production Facilty,10800 River Rd,Waggaman,LA,70094,29.96175,-90.26835,Jefferson,325311,,
17928211,202,2.44,105,453.066,96.8539,133828913,195932314,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,10,1.17,900,25.6603,23.8575,127332213,183193814,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,,,,,,127335713,183197514,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,,,,,,127335913,183197714,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,115,7.08,1660,1000.0,25.3903,127336013,183197814,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,202,2.44,105,453.066,96.8539,127336213,183198114,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,28,2.08,885,511.7767,150.5529,127337213,183199214,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,,,,,,127337013,183199014,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,6,.5,68,0.0166,.0848,127336813,183198814,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,90,1.83,70,38.3333,14.5683,127336713,183198714,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,42,.17,70,0.0166,.7342,127332013,183193614,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,17.5,1.33,760,180.3144,129.7366,127335813,183197614,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,85,6,300,1166.2893,41.2324,127336313,183198214,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,166,.83,2500,2.327,4.2991,127336113,183197914,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,166,.83,2500,2.327,4.2991,127336113,183198014,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,36,.3,100,0.0166,.2357,127335513,183197314,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,174,6.6,295,3513.8365,102.6665,127335013,183196814,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,166,.83,2500,2.327,4.2991,127334513,183196214,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,166,.83,2500,2.327,4.2991,127334513,183196314,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
17928211,125,.83,125,9.1981,16.9933,127334113,183195814,17928211,IOWA FERTILIZER COMPANY,3550 180TH ST,WEVER,IA,52658,40.6921,-91.2309,Lee,325311,,
