,TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
348,13322HMGNS2395M,PRATT & WHITNEY - HMI METAL POWDERS,331492,331221.0,issues,issues,issues,issues,RAYTHEON TECHNOLOGIES CORP,110000325700.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
352,16749QKRSTINTER,INTERNATIONAL WAXES INC,324199,issues,issues,issues,issues,issues,THE INTERNATIONAL GROUP INC,110000583850.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
363,70665VNTRC1920P,RAIN CII CARBON LLC LAKE CHARLES CALCINING PLANT (LCCP),324199,issues,issues,issues,issues,issues,RAIN CII CARBON LLC,110015679853.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
371,62454CCRBN12187,RAIN CII CARBON LLC,324199,issues,issues,issues,issues,issues,RAIN CII CARBON LLC,110018167053.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
378,3656WTHYSS1THYS,AM/NS CALVERT LLC,331110,issues,issues,issues,issues,issues,issues,110048959221.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
385,16407MCNNS441EM,CORRY FORGE CO.,332111,issues,issues,issues,issues,issues,ELLWOOD NATIONAL FORGE CO,110010989305.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
389,43457CHRTR6255U,CHARTER STEEL RISINGSUN,331110,issues,issues,issues,issues,issues,CHARTER MANUFACTURING CO INC,110006111876.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
396,46721STLDY4500C,STEEL DYNAMICS INC-FLAT ROLL DIV,331110,issues,issues,issues,issues,issues,STEEL DYNAMICS INC,110000592396.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
417,16301LCTRL175MA,ELECTRALLOY,331110,issues,issues,issues,issues,issues,GO CARLSON INC,110000331338.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
421,77983RCCRBHWY18,SEADRIFT COKE LP,324199,issues,issues,issues,issues,issues,GRAFTECH INTERNATIONAL LTD,110043798913.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
432,44646LTVST401RO,REPUBLIC STEEL -  MASSILLON PLANT,331221,issues,issues,issues,issues,issues,REPUBLIC STEEL,110000390470.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
438,15059JLSPC12THS,JEWEL ACQUISITION LLC - MIDLAND PLANT,331110,issues,issues,issues,issues,issues,ALLEGHENY TECHNOLOGIES INC,110022522279.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
445,41045NRTHMUS42E,NORTH AMERICAN STAINLESS,331110,issues,issues,issues,issues,issues,issues,110056971255.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
465,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,324199,issues,issues,issues,issues,issues,DRUMMOND CO INC,110000366817.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
485,42029SKWLLHIGHW,CC METALS & ALLOYS LLC,331110,issues,issues,issues,issues,issues,GEORGIAN AMERICAN ALLOYS INC,110043782555.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
511,4514WPWDRL11NRT,POWDER ALLOY CORP,331492,issues,issues,issues,issues,issues,issues,110043326585.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
523,25703STLFW17THS,SWVA INC,331110,issues,issues,issues,issues,issues,STEEL DYNAMICS INC,110056972370.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
528,53080CHRTR1658C,CHARTER STEEL-SAUKVILLE,331110,issues,issues,issues,issues,issues,CHARTER MANUFACTURING CO INC,110009515417.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
552,3651WTHYSS1THYS,OUTOKUMPU STAINLESS USA LLC,331110,issues,issues,issues,issues,issues,issues,110070881484.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
576,25265FLMNPUSRT6,FELMAN PRODUCTION INC,331110,issues,issues,issues,issues,issues,issues,110045453031.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
584,08066JHNSN2001A,JOHNSON MATTHEY,331492,325412.0,issues,issues,issues,issues,JOHNSON MATTHEY US 2 LLC,110000321125.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
605,46231QMTCN7870W,QUEMETCO INC,331492,issues,issues,issues,issues,issues,ECOBAT AMERICA LLC,110000397419.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
610,77541GLFCH302MI,GLADIEUX METALS RECYCLING LLC,331492,issues,issues,issues,issues,issues,GLADIEUX METALS LLC (FKA GLADIEUX CHEMICALS),110000619590.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
626,44510NRTHS2669W,VALLOUREC STAR LP,331110,issues,issues,issues,issues,issues,VALLOUREC STAR LP,110040996134.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
636,44622GRRST624BL,GREER STEEL CO,331221,issues,issues,issues,issues,issues,GREER INDUSTRIES INC,110000591761.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
666,53186GRTLN831PR,VALMET INC. - WAUKESHA SERVICE CENTER,331513,issues,issues,issues,issues,issues,VALMET INC,110000417969.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
671,29678NGLHR554MO,BASF CORP,331492,325180.0,issues,issues,issues,issues,BASF CORP,110000354893.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
689,48183FRDMT24189,FORD MOTOR CO WOODHAVEN FORGING PLANT,332111,issues,issues,issues,issues,issues,FORD MOTOR CO,110000406276.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
692,60622SPMTL1720E,SIPI METALS CORP.,331492,issues,issues,issues,issues,issues,issues,110000434637.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
710,16511MCNNS1533E,MCINNES ROLLED RINGS,332111,issues,issues,issues,issues,issues,TSK PARTNERS INC,110000332024.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
713,15225SHNNG200NE,SHENANGO INC,331110,324199.0,issues,issues,issues,issues,DTE ENERGY CO,110000744874.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
737,06492CNNCTTOELL,NUCOR STEEL CONNECTICUT,331110,issues,issues,issues,issues,issues,NUCOR CORP,110000316649.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
750,77045CBMNT12500,ELLWOOD TEXAS FORGE,332111,issues,issues,issues,issues,issues,THE ELLWOOD GROUP INC,110000461740.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
755,7036WLSHPL367DI,LASHIP LLC,336611,issues,issues,issues,issues,issues,issues,110043851230.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
763,77562STHWS18310,SOUTHWEST SHIPYARD L.P.,336611,488390.0,issues,issues,issues,issues,SOUTHWEST SHIPYARD LP,110000463533.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
775,46953BHRBR2545S,BAHR BROTHERS MANUFACTURING,331513,issues,issues,issues,issues,issues,issues,110000401565.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
780,47130JFFBT1030E,OLD JB LLC,336611,issues,issues,issues,issues,issues,AMERICAN COMMERCIAL LINES INC,110005980750.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
787,15054CLMXMMAINS,LANGELOTH METALLURGICAL CO,331110,issues,issues,issues,issues,issues,issues,110010274096.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
803,4841WBLDMN125ST,"BLUE DIAMOND STEEL CASTING,INC.",331513,issues,issues,issues,issues,issues,issues,110046278755.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
807,47635KSTLC6500N,CLEVELAND-CLIFFS STEEL CORP (ROCKPORT WORKS ),331110,issues,issues,issues,issues,issues,CLEVELAND-CLIFFS INC,110000592788.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
817,43125GRFFN3900B,AMSTED RAIL CO INC,331513,issues,issues,issues,issues,issues,AMSTED INDUSTRIES INC,110000381943.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
825,66002RCKWL4THAN,BRADKEN ATCHISON/ST JOSEPH,331513,issues,issues,issues,issues,issues,BRADKEN INC,110017375124.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
833,17013THFRG600EH,FROG SWITCH & MANUFACTURING CO,331513,issues,issues,issues,issues,issues,issues,110000332596.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
843,47802CSNLL455WI,STEEL DYNAMICS HEARTLAND LLC,331221,issues,issues,issues,issues,issues,STEEL DYNAMICS INC,110001237867.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
860,94565SSPSCPOBOX,USS-UPI LLC,331221,issues,issues,issues,issues,issues,US STEEL CORP,110000483450.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
868,47371TLDYNELAFA,PORTLAND FORGE,332111,issues,issues,issues,issues,issues,WYNNCHURCH CAPITAL,110040916774.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
880,38305FLRDSUSHIG,GERDAU LONG STEEL NORTH AMERICA - JACKSON MILL,331110,issues,issues,issues,issues,issues,GERDAU GROUP,110007846359.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
891,85283CPTLC5857S,ME GLOBAL INC.,331513,issues,issues,issues,issues,issues,ME GLOBAL INC,110000471551.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
901,46526STLLT1201E,KENNAMETAL STELLITE LP,331492,issues,issues,issues,issues,issues,KENNAMETAL INC,110000399159.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
920,70373NRTHM800IN,NORTH AMERICAN SHIPBUILDING LLC-LAROSE SHIPYARD,336611,issues,issues,issues,issues,issues,issues,110000846648.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
927,43701RMCDV1724L,CLEVELAND-CLIFFS STEEL CORP - ZANESVI LLE WORKS,331110,issues,issues,issues,issues,issues,CLEVELAND-CLIFFS INC.,110000384487.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
935,75604STHWS600FO,SOUTHWEST STEEL CASTING CO LLC,331513,issues,issues,issues,issues,issues,GREENBRIER COS,110005058098.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
940,44103SFCND970E6,SIFCO FORGE GROUP INC.,332111,332112.0,issues,issues,issues,issues,SIFCO INDUSTRIES INC,110000386546.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
946,18071HRSHDDELAW,BEFESA ZINC US INC.,331492,issues,issues,issues,issues,issues,BEFESA HOLDING US INC.,110000603749.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
963,55121GPHRS3385S,GOPHER RESOURCE LLC,331492,issues,issues,issues,issues,issues,issues,110064107461.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
976,24656JWLLCHWY46,JEWELL COKE CO LP,331110,issues,issues,issues,issues,issues,SUNCOKE ENERGY INC,110060335524.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
982,36701GLBMTOLDMO,GLOBE METALLURGICAL,331110,issues,issues,issues,issues,issues,GLOBE SPECIALTY METALS INC,110000369609.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
987,52632KKKST240RO,KEOKUK STEEL CASTINGS,331513,issues,issues,issues,issues,issues,MILLS GROUP LLC,110000415453.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
989,50613VKNGP711VI,VIKING PUMP INC. - SOUTH MAIN FACILITY,331513,issues,issues,issues,issues,issues,IDEX CORP,110013313985.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
993,60411CHCGH211EM,CHICAGO HEIGHTS STEEL,331221,issues,issues,issues,issues,issues,CHICAGO HEIGHTS STEEL,110000432292.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1018,02184WLLST205WO,WOLLASTON ALLOYS,331513,issues,issues,issues,issues,issues,CONSOLIDATED PRECISION PRODUCTS CORP,110000311289.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1022,15061BVRVL1899B,BEAVER VALLEY ALLOY FOUNDRY CO,331513,issues,issues,issues,issues,issues,issues,110012700069.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1025,15935FRSTMRTE60,NORTH AMERICAN HOGANAS,331110,issues,issues,issues,issues,issues,NORTH AMERICAN HOGANAS INC,110000330650.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1047,92138NTNLSHARBO,GENERAL DYNAMICS (NASSCO),336611,issues,issues,issues,issues,issues,GENERAL DYNAMICS CORP,110014337413.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1053,35806TLDYN7300H,KENNAMETAL INC DBA KENNAMETAL FIRTH STERLING,331492,issues,issues,issues,issues,issues,KENNAMETAL INC,110056958118.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1064,37406SGNLL3440L,ALLIED METAL CO,331492,issues,issues,issues,issues,issues,ALLIED METAL CO,110000371874.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1067,53154NCRCL72S6T,NUCOR COLD FINISH WISCONSIN INC,331221,issues,issues,issues,issues,issues,NUCOR CORP,110022523376.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1077,90280SHLTZ5321F,SHULTZ STEEL CO,332111,332112.0,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110000474987.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1081,75160TJSRS105TE,CONECSUS LLC,331492,issues,issues,issues,issues,issues,CONECSUS LLC,110034662336.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1089,97203RGNST14400,EVRAZ PORTLAND,331110,issues,issues,issues,issues,issues,EVRAZ INC NA,110027376284.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1092,53188WSCNS905EA,METALTEK INTERNATIONAL-WISCO NSIN CENTRIFUGAL DIV,331513,331529.0,issues,issues,issues,issues,METALTEK INTERNATIONAL,110000418129.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1099,50613VKNGL7THBL,VIKING PUMP INC-ALLOYS FOUNDRY,331513,issues,issues,issues,issues,issues,IDEX CORP,110000593581.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1116,53208BDGRL5120W,BADGER ALLOYS,331513,issues,issues,issues,issues,issues,issues,110000418478.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1120,60081SCTFR8001W,SCOT FORGE CO,332111,issues,issues,issues,issues,issues,issues,110000430052.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1125,90748RCCQC1175C,TESORO WILMINGTON CALCINER,324199,issues,issues,issues,issues,issues,MARATHON PETROLEUM CORP,110001138956.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1129,14214WLLMS2978M,MATERION ELECTRONICS MATERIALS,331492,issues,issues,issues,issues,issues,MATERION CORP,110000327067.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1132,15618NTNLRRAILR,AKERS NATIONAL ROLL,331513,issues,issues,issues,issues,issues,AKERS INTERNATIONAL,110000583226.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1135,39568NGLLSLITTO,INGALLS SHIPBUILDING PASCAGOULA OPERATIONS,336611,issues,issues,issues,issues,issues,HUNTINGTON INGALLS INDUSTRIES INC,110000590888.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1146,48371MSPND45WAK,MSP INDUSTRIES,332111,issues,issues,issues,issues,issues,AMERICAN AXLE & MANUFACTURING INC,110025333360.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1149,44482HSTRF4MAHN,OHIO STAR FORGE CO,332111,issues,issues,issues,issues,issues,DAIDO STEEL CO LTD,110064545880.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1152,76504CNTRF3320P,CENTRIFUGAL CASTINGS,331513,issues,issues,issues,issues,issues,issues,110006531949.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1156,71753SMSTLKERLI,CMC STEEL FABRICATORS INC. DBA CMC STEEL ARKANSAS,331110,issues,issues,issues,issues,issues,COMMERCIAL METALS CO,110000451163.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1158,49442GLLLY5142E,EAGLE ALLOY INC.,331513,issues,issues,issues,issues,issues,issues,110009027793.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1166,55432MNNCS200NE,MINNCAST INC,331513,issues,issues,issues,issues,issues,issues,110000426030.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1171,46312NDNHR3210W,INDIANA HARBOR COKE CO LP,324199,issues,issues,issues,issues,issues,SUNCOKE ENERGY INC,110070149427.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1181,74117HLTTH10055,H&L TOOTH,332111,issues,issues,issues,issues,issues,issues,110000455196.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1184,44641JLSPC1500W,JEWEL ACQUISITION LLC-LOUISVILLE,331110,issues,issues,issues,issues,issues,ALLEGHENY TECHNOLOGIES INC,110042023495.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1192,41105RMCSHUSROU,AK STEEL CORP,331110,issues,issues,issues,issues,issues,AK STEEL CORP,110067041203.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1200,98625BHPCT222WE,STEELSCAPE,331221,issues,issues,issues,issues,issues,NS BLUESCOPE HOLDINGS USA LLC,110000490790.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1209,48084CLDFR690WE,TROY MANUFACTURING FACILITY,332111,332811.0,issues,issues,issues,issues,AMERICAN AXLE & MANUFACTURING INC,110000405197.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1211,4445WNRTHJ258SU,NORTH JACKSON SPECIALTY STEEL LLC.,331221,issues,issues,issues,issues,issues,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,110046278639.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1223,60473NVRSL16655,NIAGARA LASALLE CORP - SOUTH HOLLAND,331221,issues,issues,issues,issues,issues,SPECIALTY STEEL WORKS INC,110001811996.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1239,16354NVRSL121CA,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,331221,issues,issues,issues,issues,issues,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,110000331445.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1243,70052GRMRC114JE,RAIN CII CARBON LLC,324199,issues,issues,issues,issues,issues,RAIN CII CARBON LLC,110018914781.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1250,28111TLDYN2020A,ATI SPECIALTY MATERIALS - MONROE PLANT,331492,issues,issues,issues,issues,issues,ALLEGHENY TECHNOLOGIES INC,110000348589.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1255,70381CNRDS29DUH,CONRAD SHIPYARD LLC (DEEPWATER YARD),336611,issues,issues,issues,issues,issues,CONRAD INDUSTRIES INC,110025317280.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1271,16137MRCRFEMARK,MERCER FORGE CORP,332111,issues,issues,issues,issues,issues,MILWAUKEE FORGE LLC,110041596190.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1275,42420STRNL5800R,EASTERN ALLOYS OF KENTUCKY,331492,issues,issues,issues,issues,issues,EASTERN ALLOYS INC,110006752610.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1279,13209CRCBLSTATE,CRUCIBLE INDUSTRIES LLC.,331110,issues,issues,issues,issues,issues,CRUCIBLE INDUSTRIES LLC,110000325611.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1285,48084SLZRP1972M,OERLIKON METCO (US) TROY/OERLIKON METCO (US) TROY,331492,issues,issues,issues,issues,issues,OERLIKON METCO (US) INC,110009600636.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1297,91745QMTCN720SO,QUEMETCO INC,331492,issues,issues,issues,issues,issues,ECO-BAT AMERICA LLC,110000609707.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1302,15748PRMMT11INN,PRIME METALS ACQUISITIONS LLC,331110,issues,issues,issues,issues,issues,issues,110033005021.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1308,26037KPPRSKOPPE,KOPPERS FOLLANSBEE TAR PLANT,324199,325110.0,issues,issues,issues,issues,KOPPERS INC,110000586027.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1329,73753GRTLKRTE1B,OXBOW CALCINING LLC,324199,issues,issues,issues,issues,issues,OXBOW CARBON & MINERALS HOLDINGS INC,110007385374.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1335,43812CSHCTSTATE,CLEVELAND-CLIFFS STEEL CORP,331110,issues,issues,issues,issues,issues,CLEVELAND-CLIFFS INC.,110000384673.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1343,70605LKCHR3943G,REYNOLDS METALS CO LLC,324199,issues,issues,issues,issues,issues,ALCOA CORP,110000449499.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1346,02852GNRLDQUONS,GENERAL DYNAMICS ELECTRIC BOAT CORP,336611,issues,issues,issues,issues,issues,GENERAL DYNAMICS CORP,110000581264.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
