,TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
724,46327QNXLS14121,NIAGARA LASALLE CORP-HAMMOND PLANT,331221,issues,issues,issues,issues,issues,NIAGARA LASALLE CORP,110000398007.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
734,3740WDXNDS121SG,DIXIE INDUSTRIES,332111,issues,issues,issues,issues,issues,issues,110009491406.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
735,77092MSSFL622LU,MAASS RINGS & FORGE LLC,332111,issues,issues,issues,issues,issues,issues,110025317360.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
821,4641WMDRNF8757C,MODERN FORGE INDIANA LLC,332111,issues,issues,issues,issues,issues,MODERN FORGE COS LLC,110070340708.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
838,7780WXSPPNLUISE,AXIS PIPE & TUBE LLC,331221,issues,issues,issues,issues,issues,issues,110070070792.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
853,3567WCRPNT226TH,CARPENTER TECHNOLOGY CORP,332111,issues,issues,issues,issues,issues,CARPENTER TECHNOLOGY CORP,110055620957.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
898,47240MTCHS1811N,STEEL TECHNOLOGIES LLC,331221,issues,issues,issues,issues,issues,NUMIT LLC,110043590619.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
904,1506WBRBRN11BRA,BRAEBURN ALLOY STEEL ROLLING MILL FAC,331221,331110.0,issues,issues,issues,issues,CCX INC,110001045262.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
945,17016PRLND64REX,PRL INDUSTRIES INC,331513,issues,issues,issues,issues,issues,PRL INC,110000917410.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1042,3740WSTLWR6RIVE,STEEL WAREHOUSE OF CHATTANOOGA,331221,332811.0,423510.0,332313.0,332322.0,issues,STEEL WAREHOUSE CO LLC,110043694204.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1056,4470WRMTTN1935W,RMI TITANIUM CO LLC,331492,issues,issues,issues,issues,issues,HOWMET AEROSPACE INC,110069312265.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1058,92337FCFCF1641E,PACIFIC FORGE INC.,332111,issues,issues,issues,issues,issues,AVIS INDUSTRIAL CORP,110002414325.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1060,40324LSVLL596TR,AICHI FORGE USA INC,332111,issues,issues,issues,issues,issues,issues,110000378813.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1086,3012WSKYLN19DEN,SKYLINE STEEL LLC-CARTERSVILLE,331221,issues,issues,issues,issues,issues,NUCOR CORP,110060259367.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1098,21222VLCNM2415G,AMG RESOURCES CORP,331492,issues,issues,issues,issues,issues,AMG RESOURCES CORP,110000339848.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1101,19464NPCNCQUEEN,TITAN INTERNATIONAL INC,331492,issues,issues,issues,issues,issues,issues,110000337948.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1106,77539PNNZL4401P,DICKINSON PLANT,324199,issues,issues,issues,issues,issues,CALUMET DICKINSON REFINING LLC,110042005503.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1143,48239FRGNG126BE,STEEL INDUSTRIES PLANT 1,332111,issues,issues,issues,issues,issues,AFGLOBAL CORP,110025317084.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1163,4903WMPCTF551JA,IMPACT FORGE GROUP PRECISION PLANT,332111,issues,issues,issues,issues,issues,AMERICAN AXLE & MANUFACTURING INC,110060258643.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1177,74653TNKWF510SO,TONKAWA FOUNDRY INC,331513,issues,issues,issues,issues,issues,issues,110000743651.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1227,7837WVSTLP28KAY,VOESTALPINE TEXAS LLC,331110,issues,issues,issues,issues,issues,issues,110070070507.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1325,60638CMMRC5757W,COMMERCIAL FORGED PRODUCTS,332111,issues,issues,issues,issues,issues,WOZNIAK INDUSTRIES INC,110000435271.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1363,4312WTFTCH221ST,TFO TECH CO LTD,332111,issues,issues,issues,issues,issues,issues,110004712240.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1376,6063WCRNLL6666W,CORNELL FORGE CO,332111,issues,issues,issues,issues,issues,issues,110001687700.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1388,48707BYCST400WE,BAY CAST - WEBSTER STREET PLANT,331513,issues,issues,issues,issues,issues,issues,110000407872.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1404,91702CLFRN750NV,CALIFORNIA AMFORGE CORP,332111,issues,issues,issues,issues,issues,issues,110000477243.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1409,1902WTLXMT15PHY,TELEX METALS LLC,331492,423930.0,issues,issues,issues,issues,KYMERA INTERNATIONAL LLC,110046246923.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1454,43952WHLNGMCLIS,JSW STEEL USA OHIO INC.,331110,issues,issues,issues,issues,issues,issues,110000591592.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1455,4230WVLRLL12ALS,VALOR LLC,324199,issues,issues,issues,issues,issues,VALOR LLC,110070238790.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1551,60609RNMNT329WP,JERNBERG INDUSTRIES INC PERSHING,332111,issues,issues,issues,issues,issues,JERNBERG INDUSTRIES LLC,110012153338.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1641,7752WJSWST52EMC,JSW STEEL,331110,issues,issues,issues,issues,issues,issues,110000735839.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1649,16335MDVLLBALDW,MEADVILLE FORGING CO,332111,issues,issues,issues,issues,issues,KELLER GROUP INC,110010989181.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1652,99901SCSTG1300S,U.S. COAST GUARD BASE KETCHIKAN,336611,332999.0,issues,issues,issues,issues,US DEPARTMENT OF HOMELAND SECURITY,110000885873.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1661,37040NRTHM480AR,PURITY ZINC METALS LLC,331492,issues,issues,issues,issues,issues,issues,110015783339.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1824,18255WTHRLCOMME,WEATHERLY CASTING & MACHINE CO,331513,issues,issues,issues,issues,issues,issues,110010990419.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1826,49507STLTC1251P,STEELTECH LTD.,331513,issues,issues,issues,issues,issues,issues,110000411581.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1875,6050WFXVLL138PI,FOX VALLEY FORGE CO,332111,issues,issues,issues,issues,issues,issues,110001684954.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1879,75979TXSMTHWY69,AMERIFORGE CORP (DBA TEXAS METAL WORKS),332111,issues,issues,issues,issues,issues,AFGLOBAL CORP,110000874475.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1897,17961SHLMT1486A,SHALMET CORP,331221,issues,issues,issues,issues,issues,CARPENTER TECHNOLOGY CORP,110000334610.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1902,16101NRTHM710MO,NORTH AMERICAN FORGEMASTERS,332111,issues,issues,issues,issues,issues,ECF HOLDINGS CO (50%) & SCOT FORGE HOLDINGS INC (50%),110001214230.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1916,7560WNCRST54WES,NUCOR STEEL LONGVIEW LLC,331110,issues,issues,issues,issues,issues,NUCOR CORP,110069443221.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1923,4408WMTLLC2368E,METALLIC RESOURCES INC,331492,issues,issues,issues,issues,issues,METALLIC RESOURCES INC,110059498556.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1953,2811WHRSHD484HI,AMERICAN ZINC PRODUCTS LLC,331492,issues,issues,issues,issues,issues,METAL RECOVERY HOLDINGS LLC,110055619399.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1988,7111WBNTLR1BENT,BENTELER STEEL/TUBE MANUFACTURING CORP,331110,issues,issues,issues,issues,issues,issues,110070030796.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1992,17066BNNYFRT522,BONNEY FORGE CORP,332111,issues,issues,issues,issues,issues,BONNEY FORGE CORP,110000772520.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2090,43085THWRT1127D,WORTHINGTON STEEL CO,331221,issues,issues,issues,issues,issues,WORTHINGTON INDUSTRIES INC,110000381818.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2164,44047PRSRT322SC,PRESRITE CORP JEFFERSON DIV,332111,issues,issues,issues,issues,issues,issues,110000385618.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2188,02742TLDYN1357E,ATI ALLEGHENY LUDLUM INC,331221,issues,issues,issues,issues,issues,ALLEGHENY TECHNOLOGIES INC,110000311804.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2193,44105PRSRT3665E,PRESRITE CORP,332111,issues,issues,issues,issues,issues,issues,110000386724.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2208,37130MTCHS210MI,STEEL TECHNOLOGIES LLC,331221,issues,issues,issues,issues,issues,NUMIT LLC,110015783384.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2210,6806WMHSTL921EA,OMAHA STEEL CASTINGS CO LLC,331513,issues,issues,issues,issues,issues,issues,110045442927.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2235,55816NRTHS800GA,GERDAU AMERISTEEL US INC,332111,issues,issues,issues,issues,issues,GERDAU USA INC,110000426398.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2238,4920WWRTHN495SM,WORTHINGTON SPECIALTY PROCESSING,331221,issues,issues,issues,issues,issues,WORTHINGTON INDUSTRIES INC,110006041050.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2242,77445PRSHN175ZA,PARISH INTERNATIONAL INC,332111,332112.0,issues,issues,issues,issues,issues,110028207189.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2245,4818WWRTHN526SH,WORTHINGTON SPECIALTY PROCESSING - CANTON,331221,issues,issues,issues,issues,issues,WORTHINGTON INDUSTRIES INC,110003615696.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2433,37748BYSTL2404S,BD LAPLACE LLC,331110,issues,issues,issues,issues,issues,BAYOU STEEL BD HOLDINGS LLC,110004958243.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2441,45879HRBRT335WW,HERBERT ORR CO,332111,issues,issues,issues,issues,issues,issues,110000395894.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2449,41045STLTCRT1BO,STEEL TECHNOLOGIES LLC,331221,issues,issues,issues,issues,issues,NUMIT LLC,110008357544.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2471,74107KLHMF5259S,OKLAHOMA FORGE,332111,issues,issues,issues,issues,issues,issues,110030818006.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2492,7237WBGRVR227ES,BIG RIVER STEEL LLC,331110,issues,issues,issues,issues,issues,issues,110056033849.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2502,77015BLTXM1369I,BOLTEX MFG.,332111,332710.0,issues,issues,issues,issues,BOLTEX MFG,110038432988.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2510,02714RGSTW266SA,ZAPP PRECISION STRIP INC.,331221,issues,issues,issues,issues,issues,issues,110002028733.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2517,98108NRTHS820SB,NORTH STAR CASTEEL PRODUCTS INC,331513,issues,issues,issues,issues,issues,issues,110002150243.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2539,06492LBRCH1DUDL,ULBRICH SPECIALTY STRIP MILL,331221,issues,issues,issues,issues,issues,ULBRICH STAINLESS STEELS & SPECIAL METALS INC,110000739755.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2560,18201WRHZL225NC,HAZLETON CASTING CO,331513,issues,issues,issues,issues,issues,issues,110000335245.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2562,77437BLCRK729FM,BLUE CREEK FOUNDRY,331513,issues,issues,issues,issues,issues,issues,110020056339.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2563,35160TLLDG208NC,TALLADEGA CASTINGS & MACHINE CO INC,331513,issues,issues,issues,issues,issues,issues,110009352823.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2597,4466WMRCNB555CL,NUCOR BRIGHT BAR ORRVILLE LLC,331221,issues,issues,issues,issues,issues,NUCOR CORP,110015646906.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2603,77396FRGDC14527,FORGED COMPONENTS INC.,332111,issues,issues,issues,issues,issues,issues,110038434940.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2613,02920GNNNS33KEN,GANNON & SCOTT,331492,issues,issues,issues,issues,issues,GANNON & SCOTT,110000313287.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2623,29450STLTC122SS,STEEL TECHNOLOGIES LLC,331221,issues,issues,issues,issues,issues,NUMIT LLC,110008557123.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2626,19428CHMLLCONSH,CHEMALLOY CO LLC,331110,issues,issues,issues,issues,issues,MILLER & CO LLC,110000337617.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2636,40019STLTC198SH,STEEL TECHNOLOGIES LLC,331221,issues,issues,issues,issues,issues,NUMIT LLC,110015782704.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2637,35150STHRNHWYWA,SOUTHERN ALLOY CORP,331513,issues,issues,issues,issues,issues,issues,110064122159.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2649,04011BTHRNMALLE,BATH IRON WORKS OUTFIT FABRICATION FACILITY (FORMERLY EBMF),336611,issues,issues,issues,issues,issues,GENERAL DYNAMICS CORP,110000581362.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2701,60123LGLYN1565F,ELGILOY SPECIALTY METALS,331221,issues,issues,issues,issues,issues,COMBINED METALS OF CHICAGO LLC,110000430926.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2705,49452KRDZL2625W,BARBER STEEL FOUNDRY CORPORATION,331513,issues,issues,issues,issues,issues,WABTEC CORP,110000411064.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2709,44408CLMBN501LI,COLUMBIANA FOUNDRY CO,331513,issues,issues,issues,issues,issues,issues,110000389570.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2713,49015DVNTG6CLAR,ADVANTAGE SINTERED METALS INC,331221,issues,issues,issues,issues,issues,ADVANTAGE SINTERED METALS INC,110033196789.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2732,44707SCSTN722MU,U.S. CASTING CO,331513,issues,issues,issues,issues,issues,issues,110001629024.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2753,9840WBRDKN3611S,BRADKEN INC,331513,issues,issues,issues,issues,issues,BRADKEN INC,110054929459.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2763,90040DVDHF6009B,DAVID H FELL & CO INC,331492,issues,issues,issues,issues,issues,issues,110012700666.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2764,39110MTCHS576CH,STEEL TECHNOLOGIES LLC,331221,issues,issues,issues,issues,issues,NUMIT LLC,110025332548.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2773,48026MLLYM18450,FRASER MANUFACTURING FACILITY,332111,issues,issues,issues,issues,issues,AMERICAN AXLE & MANUFACTURING INC,110001224942.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2778,45204CNSLD1028D,CONSOLIDATED METAL PRODUCTS,331221,issues,issues,issues,issues,issues,issues,110004593609.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2787,77868FRGDC9533F,FORGED COMPONENTS INC.,332111,issues,issues,issues,issues,issues,issues,110039018693.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2804,3793WNTRCR2715B,UNITRAC RAILROAD MATERIALS INC - G & B SPECIALTIES,331110,issues,issues,issues,issues,issues,WABTEC CORP,110070003362.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2807,7035WBLLNG236AD,BOLLINGER FOURCHON NORTH,336611,issues,issues,issues,issues,issues,BOLLINGER SHIPYARDS LLC,110066955343.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2810,6313WSTLSC16PER,ST. LOUIS COLD DRAWN,331221,issues,issues,issues,issues,issues,NUCOR CORP,110015904663.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2816,94590DGSSL403RY,TIMET,331492,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110000483646.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2819,35125TRNSC101PK,TRANS-CYCLE INDUSTRIES INC,331492,issues,issues,issues,issues,issues,issues,110011846725.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2832,19382LNPFR1280L,LENAPE FORGED PRODUCTS INC,332111,332112.0,issues,issues,issues,issues,issues,110000337467.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2835,9721WCLBRC11535,ECOLUBE RECOVERY LLC,324199,issues,issues,issues,issues,issues,issues,110071325264.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2845,43078DRCKT801ST,RITTAL N.A. LLC,332111,issues,issues,issues,issues,issues,issues,110000381765.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2849,4793WSTLTC356SU,STEEL TECHNOLOGIES LLC,331221,issues,issues,issues,issues,issues,NUMIT LLC,110043544028.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2857,77701STHMF155AR,EASTHAM FORGE INC.,332111,issues,issues,issues,issues,issues,issues,110064206014.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2862,43420CRBFR15STA,CARBO FORGE INC,332111,issues,issues,issues,issues,issues,issues,110006216987.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2863,77575LBRTY157FR,LIBERTY FORGE INC,332111,issues,issues,issues,issues,issues,issues,110005141015.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2868,44110MDWST17301,MID-WEST FORGE CORP,332111,issues,issues,issues,issues,issues,issues,110002110821.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2873,60126KRGRN900IN,KRUEGER & CO,331110,issues,issues,issues,issues,issues,issues,110000430971.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2904,46368STLTC5830S,STEEL TECHNOLOGIES LLC,331221,issues,issues,issues,issues,issues,NUMIT LLC,110003090011.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2906,7072WNCRST911HW,NUCOR STEEL LOUISIANA LLC,331110,issues,issues,issues,issues,issues,NUCOR CORP,110056317677.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2907,48073FRMNG2727W,ROYAL OAK MANUFACTURING FACILITY,332111,issues,issues,issues,issues,issues,AMERICAN AXLE & MANUFACTURING INC,110000592939.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2919,45875CLDMT740WI,STEEL TECHNOLOGIES LLC,331221,issues,issues,issues,issues,issues,NUMIT LLC,110000395867.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2922,29745VKJXN500WA,FOMAS INC,332111,issues,issues,issues,issues,issues,issues,110000355375.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2928,06708LLGHN271RA,ATI FLAT ROLLED PRODUCTS HOLDINGS LLC,331110,issues,issues,issues,issues,issues,ALLEGHENY TECHNOLOGIES INC,110016680607.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2938,1938WTNTCH95FER,TIN TECHNOLOGY & REFINING,331492,issues,issues,issues,issues,issues,issues,110070244709.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
