FlowName,Compartment,FlowAmount,Unit,DataReliability,Source,Year,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,FlowChemIdentifier_x,FlowChemIdentifier_y
Methane,air,650.0,kg,2.3230769230769237,GHGRP,2017.0,110010957857.0,ELLWOOD QUALITY STEELS,700 MORAVIA STREET,NEW CASTLE,PA,16101.0,40.99341,-80.34696,LAWRENCE COUNTY,331111,,1001669,74-82-8,74-82-8
Nitrous Oxide,air,69.0,kg,2.4782608695652173,GHGRP,2017.0,110010957857.0,ELLWOOD QUALITY STEELS,700 MORAVIA STREET,NEW CASTLE,PA,16101.0,40.99341,-80.34696,LAWRENCE COUNTY,331111,,1001669,126386-65-0,126386-65-0
Carbon Dioxide,air,4008854100.0,kg,3.015973691833784,GHGRP,2017.0,110025329909.0,US Steel - Great Lakes Works,1 QUALITY DRIVE,ECORSE,MI,48229.0,42.2581,-83.13859,WAYNE COUNTY,331111,,1001834,18923-20-1,18923-20-1
Methane,air,10100.0,kg,2.023762376237624,GHGRP,2017.0,110025329909.0,US Steel - Great Lakes Works,1 QUALITY DRIVE,ECORSE,MI,48229.0,42.2581,-83.13859,WAYNE COUNTY,331111,,1001834,74-82-8,74-82-8
Nitrous Oxide,air,2304.0,kg,2.477864583333333,GHGRP,2017.0,110025329909.0,US Steel - Great Lakes Works,1 QUALITY DRIVE,ECORSE,MI,48229.0,42.2581,-83.13859,WAYNE COUNTY,331111,,1001834,126386-65-0,126386-65-0
Carbon Dioxide,air,156839100.0,kg,2.822363173468861,GHGRP,2017.0,110070295490.0,Vallourec Star,2669 Martin Luther King Jr Blv,Youngstown,OH,44510.0,41.128041,-80.671532,MAHONING COUNTY,331111,,1002768,18923-20-1,18923-20-1
Methane,air,2150.0,kg,2.0,GHGRP,2017.0,110070295490.0,Vallourec Star,2669 Martin Luther King Jr Blv,Youngstown,OH,44510.0,41.128041,-80.671532,MAHONING COUNTY,331111,,1002768,74-82-8,74-82-8
Nitrous Oxide,air,215.0,kg,2.0,GHGRP,2017.0,110070295490.0,Vallourec Star,2669 Martin Luther King Jr Blv,Youngstown,OH,44510.0,41.128041,-80.671532,MAHONING COUNTY,331111,,1002768,126386-65-0,126386-65-0
Carbon Dioxide,air,335831200.0,kg,2.668981619337334,GHGRP,2017.0,110071160011.0,North American Stainless,6870 Highway 42 East,Ghent,KY,41045.0,38.734905,-85.002554,GALLATIN COUNTY,331111,,1002977,18923-20-1,18923-20-1
Methane,air,4920.0,kg,2.0,GHGRP,2017.0,110071160011.0,North American Stainless,6870 Highway 42 East,Ghent,KY,41045.0,38.734905,-85.002554,GALLATIN COUNTY,331111,,1002977,74-82-8,74-82-8
Nitrous Oxide,air,492.0,kg,2.0,GHGRP,2017.0,110071160011.0,North American Stainless,6870 Highway 42 East,Ghent,KY,41045.0,38.734905,-85.002554,GALLATIN COUNTY,331111,,1002977,126386-65-0,126386-65-0
Carbon Dioxide,air,190609600.0,kg,3.0142101971778965,GHGRP,2017.0,110070273127.0,Republic Steel - Canton Plant,2633 EIGHTH STREET NE,CANTON,OH,44704.0,40.799393,-81.334441,STARK COUNTY,331111,,1003799,18923-20-1,18923-20-1
Methane,air,2380.0,kg,2.0,GHGRP,2017.0,110070273127.0,Republic Steel - Canton Plant,2633 EIGHTH STREET NE,CANTON,OH,44704.0,40.799393,-81.334441,STARK COUNTY,331111,,1003799,74-82-8,74-82-8
Nitrous Oxide,air,238.0,kg,2.0,GHGRP,2017.0,110070273127.0,Republic Steel - Canton Plant,2633 EIGHTH STREET NE,CANTON,OH,44704.0,40.799393,-81.334441,STARK COUNTY,331111,,1003799,126386-65-0,126386-65-0
Nitrous Oxide,air,551.0,kg,2.0,GHGRP,2017.0,110024425237.0,TIMKENSTEEL CORP (1576000613),"1835 DUEBER AVENUE, S.W.",CANTON,OH,44706.0,40.780505,-81.397259,STARK COUNTY,331111,,1003860,126386-65-0,126386-65-0
Carbon Dioxide,air,430012600.0,kg,2.9607218486155986,GHGRP,2017.0,110024425237.0,TIMKENSTEEL CORP (1576000613),"1835 DUEBER AVENUE, S.W.",CANTON,OH,44706.0,40.780505,-81.397259,STARK COUNTY,331111,,1003860,18923-20-1,18923-20-1
Methane,air,5510.0,kg,2.0,GHGRP,2017.0,110024425237.0,TIMKENSTEEL CORP (1576000613),"1835 DUEBER AVENUE, S.W.",CANTON,OH,44706.0,40.780505,-81.397259,STARK COUNTY,331111,,1003860,74-82-8,74-82-8
Carbon Dioxide,air,184554700.0,kg,4.083471729519758,GHGRP,2017.0,110000599745.0,STRUCTURAL METALS INC,1 STEEL MILL ROAD,SEGUIN,TX,78155.0,29.574556,-98.032806,GUADALUPE COUNTY,331111,,1004259,18923-20-1,18923-20-1
Methane,air,1060.0,kg,2.0,GHGRP,2017.0,110000599745.0,STRUCTURAL METALS INC,1 STEEL MILL ROAD,SEGUIN,TX,78155.0,29.574556,-98.032806,GUADALUPE COUNTY,331111,,1004259,74-82-8,74-82-8
Nitrous Oxide,air,106.0,kg,2.0,GHGRP,2017.0,110000599745.0,STRUCTURAL METALS INC,1 STEEL MILL ROAD,SEGUIN,TX,78155.0,29.574556,-98.032806,GUADALUPE COUNTY,331111,,1004259,126386-65-0,126386-65-0
Carbon Dioxide,air,78275200.0,kg,3.0982482318793183,GHGRP,2017.0,110007846359.0,GERDAU AMERISTEEL,801 Gerdau Dr.,JACKSON,TN,38305.0,35.72409,-88.81766,MADISON COUNTY,331111,,1004493,18923-20-1,18923-20-1
Methane,air,940.0,kg,2.0,GHGRP,2017.0,110007846359.0,GERDAU AMERISTEEL,801 Gerdau Dr.,JACKSON,TN,38305.0,35.72409,-88.81766,MADISON COUNTY,331111,,1004493,74-82-8,74-82-8
Nitrous Oxide,air,94.0,kg,2.0,GHGRP,2017.0,110007846359.0,GERDAU AMERISTEEL,801 Gerdau Dr.,JACKSON,TN,38305.0,35.72409,-88.81766,MADISON COUNTY,331111,,1004493,126386-65-0,126386-65-0
Carbon Dioxide,air,166246400.0,kg,2.253014200608254,GHGRP,2017.0,110000366817.0,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,1004511,18923-20-1,18923-20-1
Methane,air,1700.0,kg,2.1411764705882352,GHGRP,2017.0,110000366817.0,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,1004511,74-82-8,74-82-8
Nitrous Oxide,air,340.0,kg,2.15,GHGRP,2017.0,110000366817.0,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,1004511,126386-65-0,126386-65-0
Carbon Dioxide,air,588600.0,kg,2.0,GHGRP,2017.0,110022522279.0,"Allegheny & Tsingshan Stainless, LLC",952 Tenth Street,Midland,PA,15059.0,40.63537,-80.44903,BEAVER COUNTY,331111,,1004729,18923-20-1,18923-20-1
Methane,air,10.0,kg,2.0,GHGRP,2017.0,110022522279.0,"Allegheny & Tsingshan Stainless, LLC",952 Tenth Street,Midland,PA,15059.0,40.63537,-80.44903,BEAVER COUNTY,331111,,1004729,74-82-8,74-82-8
Nitrous Oxide,air,1.0,kg,2.0,GHGRP,2017.0,110022522279.0,"Allegheny & Tsingshan Stainless, LLC",952 Tenth Street,Midland,PA,15059.0,40.63537,-80.44903,BEAVER COUNTY,331111,,1004729,126386-65-0,126386-65-0
Carbon Dioxide,air,251857000.0,kg,4.610967334638307,GHGRP,2017.0,110068961225.0,Hibbing Taconite Company,4950 County Highway 5 North,Hibbing,MN,55746.0,47.333279,-92.931069,ST. LOUIS COUNTY,212210,,1005116,18923-20-1,18923-20-1
Methane,air,630.0,kg,2.0,GHGRP,2017.0,110068961225.0,Hibbing Taconite Company,4950 County Highway 5 North,Hibbing,MN,55746.0,47.333279,-92.931069,ST. LOUIS COUNTY,212210,,1005116,74-82-8,74-82-8
Nitrous Oxide,air,63.0,kg,2.0,GHGRP,2017.0,110068961225.0,Hibbing Taconite Company,4950 County Highway 5 North,Hibbing,MN,55746.0,47.333279,-92.931069,ST. LOUIS COUNTY,212210,,1005116,126386-65-0,126386-65-0
Carbon Dioxide,air,936561900.0,kg,5.0,GHGRP,2017.0,110056970452.0,STEEL DYNAMICS INC,4500 CR 59,BUTLER,IN,46721.0,41.43507,-84.87343,DEKALB COUNTY,331111,,1005584,18923-20-1,18923-20-1
Methane,air,3320.0,kg,5.0,GHGRP,2017.0,110056970452.0,STEEL DYNAMICS INC,4500 CR 59,BUTLER,IN,46721.0,41.43507,-84.87343,DEKALB COUNTY,331111,,1005584,74-82-8,74-82-8
Nitrous Oxide,air,332.0,kg,5.0,GHGRP,2017.0,110056970452.0,STEEL DYNAMICS INC,4500 CR 59,BUTLER,IN,46721.0,41.43507,-84.87343,DEKALB COUNTY,331111,,1005584,126386-65-0,126386-65-0
Carbon Dioxide,air,468080200.0,kg,4.982150494722913,GHGRP,2017.0,110061895720.0,JEWELL COAL & COKE,1034 Dismal River Road,Oakwood,VA,24631.0,37.234374,-82.043024,BUCHANAN COUNTY,324199,,1005598,18923-20-1,18923-20-1
Methane,air,110.0,kg,2.0,GHGRP,2017.0,110061895720.0,JEWELL COAL & COKE,1034 Dismal River Road,Oakwood,VA,24631.0,37.234374,-82.043024,BUCHANAN COUNTY,324199,,1005598,74-82-8,74-82-8
Nitrous Oxide,air,23.0,kg,2.0,GHGRP,2017.0,110061895720.0,JEWELL COAL & COKE,1034 Dismal River Road,Oakwood,VA,24631.0,37.234374,-82.043024,BUCHANAN COUNTY,324199,,1005598,126386-65-0,126386-65-0
Carbon Dioxide,air,290001600.0,kg,3.5522659185328638,GHGRP,2017.0,110070324528.0,"STEEL DYNAMICS. INC. (SDI), STRUCTUAL AND RAIL DIVISION",2601 COUNTY ROAD 700 EAST,COLUMBIA CITY,IN,46725.0,41.124348,-85.395659,WHITLEY COUNTY,331111,,1005602,18923-20-1,18923-20-1
Methane,air,2640.0,kg,2.0,GHGRP,2017.0,110070324528.0,"STEEL DYNAMICS. INC. (SDI), STRUCTUAL AND RAIL DIVISION",2601 COUNTY ROAD 700 EAST,COLUMBIA CITY,IN,46725.0,41.124348,-85.395659,WHITLEY COUNTY,331111,,1005602,74-82-8,74-82-8
Nitrous Oxide,air,264.0,kg,2.0,GHGRP,2017.0,110070324528.0,"STEEL DYNAMICS. INC. (SDI), STRUCTUAL AND RAIL DIVISION",2601 COUNTY ROAD 700 EAST,COLUMBIA CITY,IN,46725.0,41.124348,-85.395659,WHITLEY COUNTY,331111,,1005602,126386-65-0,126386-65-0
Carbon Dioxide,air,121649200.0,kg,2.114247360442979,GHGRP,2017.0,110000366657.0,"BLUESTONE COKE, L.L.C. COKE PLANT",3500 35TH AVENUE NORTH,BIRMINGHAM,AL,35207.0,33.557464,-86.799671,JEFFERSON COUNTY,324199,,1006585,18923-20-1,18923-20-1
Methane,air,1250.0,kg,2.024,GHGRP,2017.0,110000366657.0,"BLUESTONE COKE, L.L.C. COKE PLANT",3500 35TH AVENUE NORTH,BIRMINGHAM,AL,35207.0,33.557464,-86.799671,JEFFERSON COUNTY,324199,,1006585,74-82-8,74-82-8
Nitrous Oxide,air,250.0,kg,2.024,GHGRP,2017.0,110000366657.0,"BLUESTONE COKE, L.L.C. COKE PLANT",3500 35TH AVENUE NORTH,BIRMINGHAM,AL,35207.0,33.557464,-86.799671,JEFFERSON COUNTY,324199,,1006585,126386-65-0,126386-65-0
Carbon Dioxide,air,156193600.0,kg,5.0,GHGRP,2017.0,110070081960.0,CHARTER STEEL,1658 COLD SPRINGS ROAD,SAUKVILLE,WI,53080.0,43.39695,-87.94966,OZAUKEE COUNTY,331111,,1006901,18923-20-1,18923-20-1
Methane,air,1560.0,kg,5.0,GHGRP,2017.0,110070081960.0,CHARTER STEEL,1658 COLD SPRINGS ROAD,SAUKVILLE,WI,53080.0,43.39695,-87.94966,OZAUKEE COUNTY,331111,,1006901,74-82-8,74-82-8
Nitrous Oxide,air,156.0,kg,5.0,GHGRP,2017.0,110070081960.0,CHARTER STEEL,1658 COLD SPRINGS ROAD,SAUKVILLE,WI,53080.0,43.39695,-87.94966,OZAUKEE COUNTY,331111,,1006901,126386-65-0,126386-65-0
Carbon Dioxide,air,77002100.0,kg,3.9844887347228193,GHGRP,2017.0,110000373480.0,CMC STEEL TENNESSEE,1919 TENNESSEE AVENUE,KNOXVILLE,TN,37921.0,35.97812,-83.95645,KNOX COUNTY,331111,,1006906,18923-20-1,18923-20-1
Methane,air,490.0,kg,2.0,GHGRP,2017.0,110000373480.0,CMC STEEL TENNESSEE,1919 TENNESSEE AVENUE,KNOXVILLE,TN,37921.0,35.97812,-83.95645,KNOX COUNTY,331111,,1006906,74-82-8,74-82-8
Nitrous Oxide,air,49.0,kg,2.0,GHGRP,2017.0,110000373480.0,CMC STEEL TENNESSEE,1919 TENNESSEE AVENUE,KNOXVILLE,TN,37921.0,35.97812,-83.95645,KNOX COUNTY,331111,,1006906,126386-65-0,126386-65-0
Carbon Dioxide,air,52075400.0,kg,5.0,GHGRP,2017.0,110071161489.0,"SWVA, INC.",2ND AVE & 17TH STREET,HUNTINGTON,WV,25726.0,38.4265,-82.42532,CABELL COUNTY,331111,,1006972,18923-20-1,18923-20-1
Methane,air,860.0,kg,5.0,GHGRP,2017.0,110071161489.0,"SWVA, INC.",2ND AVE & 17TH STREET,HUNTINGTON,WV,25726.0,38.4265,-82.42532,CABELL COUNTY,331111,,1006972,74-82-8,74-82-8
Nitrous Oxide,air,86.0,kg,5.0,GHGRP,2017.0,110071161489.0,"SWVA, INC.",2ND AVE & 17TH STREET,HUNTINGTON,WV,25726.0,38.4265,-82.42532,CABELL COUNTY,331111,,1006972,126386-65-0,126386-65-0
Carbon Dioxide,air,44567100.0,kg,2.073769664169309,GHGRP,2017.0,110070834521.0,Erie Coke Corporation,925 East Bay Drive,Erie,PA,16507.0,42.141701,-80.069711,ERIE COUNTY,324199,,1007620,18923-20-1,18923-20-1
Methane,air,500.0,kg,2.0,GHGRP,2017.0,110070834521.0,Erie Coke Corporation,925 East Bay Drive,Erie,PA,16507.0,42.141701,-80.069711,ERIE COUNTY,324199,,1007620,74-82-8,74-82-8
Nitrous Oxide,air,91.0,kg,2.0,GHGRP,2017.0,110070834521.0,Erie Coke Corporation,925 East Bay Drive,Erie,PA,16507.0,42.141701,-80.069711,ERIE COUNTY,324199,,1007620,126386-65-0,126386-65-0
Carbon Dioxide,air,671275600.0,kg,4.957927414611823,GHGRP,2017.0,110046325400.0,Nucor Steel Louisiana LLC,9101 LA HWY 3125,Convent,LA,70723.0,30.081306,-90.860528,ST. JAMES PARISH,331111,,1010766,18923-20-1,18923-20-1
Methane,air,34210.0,kg,4.984215141771412,GHGRP,2017.0,110046325400.0,Nucor Steel Louisiana LLC,9101 LA HWY 3125,Convent,LA,70723.0,30.081306,-90.860528,ST. JAMES PARISH,331111,,1010766,74-82-8,74-82-8
Nitrous Oxide,air,6175.0,kg,4.991255060728745,GHGRP,2017.0,110046325400.0,Nucor Steel Louisiana LLC,9101 LA HWY 3125,Convent,LA,70723.0,30.081306,-90.860528,ST. JAMES PARISH,331111,,1010766,126386-65-0,126386-65-0
Nitrous Oxide,air,27.0,kg,2.0,GHGRP,2017.0,110000395484.0,Superior Forge & Steel Corporation,1820 McClain Rd.,Lima,OH,45804.0,40.71044,-84.10831,ALLEN COUNTY,331513,,1011726,126386-65-0,126386-65-0
Carbon Dioxide,air,15162000.0,kg,2.126810447170558,GHGRP,2017.0,110000395484.0,Superior Forge & Steel Corporation,1820 McClain Rd.,Lima,OH,45804.0,40.71044,-84.10831,ALLEN COUNTY,331513,,1011726,18923-20-1,18923-20-1
Methane,air,270.0,kg,2.0,GHGRP,2017.0,110000395484.0,Superior Forge & Steel Corporation,1820 McClain Rd.,Lima,OH,45804.0,40.71044,-84.10831,ALLEN COUNTY,331513,,1011726,74-82-8,74-82-8
Carbon Dioxide,air,48811400.0,kg,5.0,GHGRP,2017.0,110071162440.0,Nucor Steel Longview,"5400 W Loop 281, Bldg 52",Longview,TX,75603.0,32.3817587,-94.7070616,None,331111,,1012352,18923-20-1,18923-20-1
Methane,air,860.0,kg,5.0,GHGRP,2017.0,110071162440.0,Nucor Steel Longview,"5400 W Loop 281, Bldg 52",Longview,TX,75603.0,32.3817587,-94.7070616,None,331111,,1012352,74-82-8,74-82-8
Nitrous Oxide,air,86.0,kg,5.0,GHGRP,2017.0,110071162440.0,Nucor Steel Longview,"5400 W Loop 281, Bldg 52",Longview,TX,75603.0,32.3817587,-94.7070616,None,331111,,1012352,126386-65-0,126386-65-0
Carbon Dioxide,air,749301400.0,kg,4.896162478810263,GHGRP,2017.0,110069370549.0,voestalpine Texas LLC,2800 Kay Bailey Hutchison Road,Portland,TX,78374.0,27.888611,-97.277778,SAN PATRICIO COUNTY,331111,,1012625,18923-20-1,18923-20-1
Methane,air,490.0,kg,2.0,GHGRP,2017.0,110069370549.0,voestalpine Texas LLC,2800 Kay Bailey Hutchison Road,Portland,TX,78374.0,27.888611,-97.277778,SAN PATRICIO COUNTY,331111,,1012625,74-82-8,74-82-8
Nitrous Oxide,air,49.0,kg,2.0,GHGRP,2017.0,110069370549.0,voestalpine Texas LLC,2800 Kay Bailey Hutchison Road,Portland,TX,78374.0,27.888611,-97.277778,SAN PATRICIO COUNTY,331111,,1012625,126386-65-0,126386-65-0
Carbon Dioxide,air,245134800.0,kg,4.026047709260374,GHGRP,2017.0,110071162024.0,Big River Steel LLC,2027 E. State Hwy.198,Osceola,AR,72370.0,35.6969927,-90.0373201,None,331111,,1012997,18923-20-1,18923-20-1
Methane,air,1500.0,kg,2.0,GHGRP,2017.0,110071162024.0,Big River Steel LLC,2027 E. State Hwy.198,Osceola,AR,72370.0,35.6969927,-90.0373201,None,331111,,1012997,74-82-8,74-82-8
Nitrous Oxide,air,150.0,kg,2.0,GHGRP,2017.0,110071162024.0,Big River Steel LLC,2027 E. State Hwy.198,Osceola,AR,72370.0,35.6969927,-90.0373201,None,331111,,1012997,126386-65-0,126386-65-0
2-Methylnaphthalene,air,0.003474880428096,kg,2.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,7419-61-6,7419-61-6
Arsenic,air,7.25747792,kg,2.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,7784-42-1,7784-42-1
Benzene,air,0.19742698622724,kg,2.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,27271-55-2,27271-55-2
Cadmium,air,5.4431084400000005,kg,2.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,81271-94-5,81271-94-5
Carbon Monoxide,air,2338976.2714472,kg,1.507667902632763,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,50-00-0,50-00-0
Chromium (VI),air,0.1088621688,kg,2.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,18540-29-9,18540-29-9
Chromium III,air,3.5198767912,kg,2.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,,
Cobalt,air,0.012189659914432,kg,2.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,7440-48-4,7440-48-4
Fluorene,air,0.00041367624144,kg,2.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,2299-68-5,2299-68-5
Formaldehyde,air,7.05131837346552,kg,2.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,50-00-0,50-00-0
Hexane,air,169.23117557740088,kg,2.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,92112-69-1,92112-69-1
Hydrochloric Acid,air,771.1070290000001,kg,1.2352941176470589,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,113962-65-5,113962-65-5
Lead,air,67.13167076,kg,1.5,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,15875-18-0,15875-18-0
Manganese,air,362.87389600000006,kg,2.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,22325-60-6,22325-60-6
Mercury,air,45.35923700000001,kg,1.5,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,7439-97-6,7439-97-6
Naphthalene,air,0.05734586896962,kg,2.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,72931-45-4,72931-45-4
Nickel,air,7.25747792,kg,2.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,21595-53-9,21595-53-9
Nitrogen Oxides,air,422067.700285,kg,1.6266523374529824,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,,
PM10-PM2.5,air,1438.7949976399975,kg,4.065102938865315,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,,
PM2.5 Primary (Filt + Cond),air,67830.20300980001,kg,4.07375952922295,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,,
Phenanthrene,air,0.002454479032544,kg,2.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,85-01-8,85-01-8
Pyrene,air,0.000717038818496,kg,2.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,129-00-0,129-00-0
Sulfur Dioxide,air,99899.1835688,kg,1.505266981474755,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,12396-99-5,12396-99-5
Toluene,air,0.31966831557276,kg,2.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,8/4/01,8/4/01
Volatile Organic Compounds,air,122628.73425860384,kg,5.000000000000001,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,,
Polycyclic aromatic compounds (includes 25 specific compounds),air,2210.4236578655,kg,5.0,NEI,2017.0,110000589328.0,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,1000011,,
"1,3-Butadiene",air,0.362873896,kg,2.0,NEI,2017.0,110057474193.0,"NUCOR STEEL BIRMINGHAM,INC.",2301 Shuttlesworth DR,Birmingham,AL,35234,33.54495,-86.80547,Jefferson,331110,,1001311,130983-70-9,130983-70-9
"1,4-Dichlorobenzene",air,0.3538020486,kg,2.0,NEI,2017.0,110057474193.0,"NUCOR STEEL BIRMINGHAM,INC.",2301 Shuttlesworth DR,Birmingham,AL,35234,33.54495,-86.80547,Jefferson,331110,,1001311,106-46-7,106-46-7
Acetaldehyde,air,7.1849031408,kg,2.0,NEI,2017.0,110057474193.0,"NUCOR STEEL BIRMINGHAM,INC.",2301 Shuttlesworth DR,Birmingham,AL,35234,33.54495,-86.80547,Jefferson,331110,,1001311,75-07-0,75-07-0
