FACILITY_ID,STKHGT,STKDIAM,STKTEMP,STKFLOW,STKVEL,FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,UrbanRural
1008911,70,51.7,240,36527.52,17.4,1008911,NUCOR-YAMATO STEEL COMPANY,5929 EAST STATE HWY 18,BLYTHEVILLE,AR,72316,35.899166,-89.774723,Mississippi,331110,,
1008911,83,.8,70,30.16,60,1008911,NUCOR-YAMATO STEEL COMPANY,5929 EAST STATE HWY 18,BLYTHEVILLE,AR,72316,35.899166,-89.774723,Mississippi,331110,,
1008911,150,7.5,1000,1815.74,41.1,1008911,NUCOR-YAMATO STEEL COMPANY,5929 EAST STATE HWY 18,BLYTHEVILLE,AR,72316,35.899166,-89.774723,Mississippi,331110,,
1008911,150,6.5,187,3086.03,93,1008911,NUCOR-YAMATO STEEL COMPANY,5929 EAST STATE HWY 18,BLYTHEVILLE,AR,72316,35.899166,-89.774723,Mississippi,331110,,
1008911,155,6.5,186,3079.39,92.8,1008911,NUCOR-YAMATO STEEL COMPANY,5929 EAST STATE HWY 18,BLYTHEVILLE,AR,72316,35.899166,-89.774723,Mississippi,331110,,
1008911,64,2,70,584.34,186,1008911,NUCOR-YAMATO STEEL COMPANY,5929 EAST STATE HWY 18,BLYTHEVILLE,AR,72316,35.899166,-89.774723,Mississippi,331110,,
1008911,20,5.6,275,1231.5,50,1008911,NUCOR-YAMATO STEEL COMPANY,5929 EAST STATE HWY 18,BLYTHEVILLE,AR,72316,35.899166,-89.774723,Mississippi,331110,,
10692111,237,6,450,2483.3333,87.7946,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,109,12,250,2268.0667,20.046,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,33,.33,69,0.0333,.3895,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,75,6.6,226,1229.0166,35.9091,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,105,8.66,400,4038.9167,68.5432,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,75,1.1,112,16.6666,17.5306,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,112,6,1300,333.3333,11.7845,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,50,10,360,524.3166,6.6731,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,33,1.1,112,16.6666,17.5306,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,,,,,,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,96,6.6,314,1237.85,36.1672,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,49,4,70,1100.0,87.5,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,146,7.3,464,1221.5166,29.1735,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,30,2.9,70,396.0,59.9286,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,58,3.4,436,251.0,27.6344,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,27,2.23,105,105.0,26.8729,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,26,1.41,490,95.0,60.8164,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10692111,31,2.46,95,121.0,25.4478,10692111,ArcelorMittal Riverdale LLC,13500 S Perry Ave,Riverdale,IL,60827-1148,41.656474,-87.625847,Cook,331110,,
10798011,100,13.5,110,6666.6668,46.556,10798011,A Finkl & Sons Co,1355 E 93rd St,Chicago,IL,60619-8004,41.728542,-87.591648,Cook,332111,,
10798011,26,1.41,490,95.0,60.8164,10798011,A Finkl & Sons Co,1355 E 93rd St,Chicago,IL,60619-8004,41.728542,-87.591648,Cook,332111,,
10798011,40,13.06,85,3246.0,24.2213,10798011,A Finkl & Sons Co,1355 E 93rd St,Chicago,IL,60619-8004,41.728542,-87.591648,Cook,332111,,
10798011,33,.33,69,0.0333,.3895,10798011,A Finkl & Sons Co,1355 E 93rd St,Chicago,IL,60619-8004,41.728542,-87.591648,Cook,332111,,
10798011,58,3.5,262,345.0,35.8441,10798011,A Finkl & Sons Co,1355 E 93rd St,Chicago,IL,60619-8004,41.728542,-87.591648,Cook,332111,,
10798011,25,.5,147,16.6666,84.8484,10798011,A Finkl & Sons Co,1355 E 93rd St,Chicago,IL,60619-8004,41.728542,-87.591648,Cook,332111,,
10798011,74,2.6,150,113.3333,21.3376,10798011,A Finkl & Sons Co,1355 E 93rd St,Chicago,IL,60619-8004,41.728542,-87.591648,Cook,332111,,
10798011,79,4.39,389,331.0,21.8592,10798011,A Finkl & Sons Co,1355 E 93rd St,Chicago,IL,60619-8004,41.728542,-87.591648,Cook,332111,,
10798011,74,4.39,389,331.0,21.8592,10798011,A Finkl & Sons Co,1355 E 93rd St,Chicago,IL,60619-8004,41.728542,-87.591648,Cook,332111,,
10798011,10,6,80,25.0,.8838,10798011,A Finkl & Sons Co,1355 E 93rd St,Chicago,IL,60619-8004,41.728542,-87.591648,Cook,332111,,
10798011,26,1.63,77,166.6666,79.8378,10798011,A Finkl & Sons Co,1355 E 93rd St,Chicago,IL,60619-8004,41.728542,-87.591648,Cook,332111,,
10798011,85,.83,135,16.6666,30.7912,10798011,A Finkl & Sons Co,1355 E 93rd St,Chicago,IL,60619-8004,41.728542,-87.591648,Cook,332111,,
10798011,58,3.5,100,25.0,2.5974,10798011,A Finkl & Sons Co,1355 E 93rd St,Chicago,IL,60619-8004,41.728542,-87.591648,Cook,332111,,
10798011,40,1,70,16.6666,21.2121,10798011,A Finkl & Sons Co,1355 E 93rd St,Chicago,IL,60619-8004,41.728542,-87.591648,Cook,332111,,
10798011,85,2,70,250.0,79.5454,10798011,A Finkl & Sons Co,1355 E 93rd St,Chicago,IL,60619-8004,41.728542,-87.591648,Cook,332111,,
1083611,90,11.8,165,3661.8,32.9,1083611,ARKANSAS STEEL ASSOCIATES,2803 VAN DYKE ROAD,NEWPORT,AR,72112,35.649844,-91.242894,Jackson,331221,,
1083611,,,,,,1083611,ARKANSAS STEEL ASSOCIATES,2803 VAN DYKE ROAD,NEWPORT,AR,72112,35.649844,-91.242894,Jackson,331221,,
1083611,89.3,6.5,351,1000.0,30.1,1083611,ARKANSAS STEEL ASSOCIATES,2803 VAN DYKE ROAD,NEWPORT,AR,72112,35.649844,-91.242894,Jackson,331221,,
1083611,53.5,3.8,114,256.31,22.6,1083611,ARKANSAS STEEL ASSOCIATES,2803 VAN DYKE ROAD,NEWPORT,AR,72112,35.649844,-91.242894,Jackson,331221,,
1083611,76,10,120,5097.23,64.9,1083611,ARKANSAS STEEL ASSOCIATES,2803 VAN DYKE ROAD,NEWPORT,AR,72112,35.649844,-91.242894,Jackson,331221,,
1083611,55,3.5,250,500.3,52,1083611,ARKANSAS STEEL ASSOCIATES,2803 VAN DYKE ROAD,NEWPORT,AR,72112,35.649844,-91.242894,Jackson,331221,,
1083611,49,5.4,522,893.19,39,1083611,ARKANSAS STEEL ASSOCIATES,2803 VAN DYKE ROAD,NEWPORT,AR,72112,35.649844,-91.242894,Jackson,331221,,
1083611,8.5,.3,1020,7.0685,100,1083611,ARKANSAS STEEL ASSOCIATES,2803 VAN DYKE ROAD,NEWPORT,AR,72112,35.649844,-91.242894,Jackson,331221,,
1083611,67,3,500,70.6858,10,1083611,ARKANSAS STEEL ASSOCIATES,2803 VAN DYKE ROAD,NEWPORT,AR,72112,35.649844,-91.242894,Jackson,331221,,
1083611,8,.25,70,0.0016,.033,1083611,ARKANSAS STEEL ASSOCIATES,2803 VAN DYKE ROAD,NEWPORT,AR,72112,35.649844,-91.242894,Jackson,331221,,
1084511,154,5.1,1832,1340.09,65.6,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,89.3,6.5,351,1000.0,30.1,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,,,,,,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,86,45.1,228,29074.64,18.2,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,49,2.5,2150,147.26,30,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,140,3.2,450,286.31,35.6,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,86,7.2,95,1661.17,40.8,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,10,.6,90,12.07,42.7,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,90,3.3,150,412.25,48.2,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,42,28,113,9728.88,15.49,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,33,2,500,23.56,7.5,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,80,7,680,808.17,21,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,32,1.7,90,182.95,80.6,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,110,6,1350,1102.7,39,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,55,2.5,125,166.9,34,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,59,24,103,9500.1761,21,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,32,18,95,4071.504,16,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,14,1.2,225,57.91,51.2,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,17,.9,90,9.54,15,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,15,.7,40,0.1,.25,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,77,1,70,0.08,.1,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,64,1.5,90,21.38,12.1,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,75,2.3,125,109.69,26.4,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,30,4.7,120,1014.94,58.5,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,110,5,1230,510.51,26,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,39,18,90,3817.035,15,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,35,3.2,90,416.6003,51.8,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,46,28,97,8768.3107,14.24,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,80,4,90,999.03,79.5,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,18.5,11.8,85,7359.8499,67.3,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,36,18,98,4834.911,19,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
1084511,77,7,70,0.08,.002,1084511,NUCOR STEEL ARKANSAS,7301 EAST COUNTY ROAD 142,BLYTHEVILLE,AR,72315-0030,35.940833,-89.713889,Mississippi,331110,,
10923611,210,13,220,8050.0001,60.6,10923611,Gateway Energy & Coke Co LLC,2585 Edwardsville Rd,Granite City,IL,62040-6320,38.695879,-90.13181,Madison,324199,,
10923611,113,4.36,166,145.0,9.708,10923611,Gateway Energy & Coke Co LLC,2585 Edwardsville Rd,Granite City,IL,62040-6320,38.695879,-90.13181,Madison,324199,,
10923611,64,2.06,118,78.0,23.3935,10923611,Gateway Energy & Coke Co LLC,2585 Edwardsville Rd,Granite City,IL,62040-6320,38.695879,-90.13181,Madison,324199,,
10923611,,,,,,10923611,Gateway Energy & Coke Co LLC,2585 Edwardsville Rd,Granite City,IL,62040-6320,38.695879,-90.13181,Madison,324199,,
10923611,78,13,200,11666.6669,87.8608,10923611,Gateway Energy & Coke Co LLC,2585 Edwardsville Rd,Granite City,IL,62040-6320,38.695879,-90.13181,Madison,324199,,
10923611,20,5,400,1366.6666,69.5757,10923611,Gateway Energy & Coke Co LLC,2585 Edwardsville Rd,Granite City,IL,62040-6320,38.695879,-90.13181,Madison,324199,,
10923611,85,9,2000,4750.0,74.6352,10923611,Gateway Energy & Coke Co LLC,2585 Edwardsville Rd,Granite City,IL,62040-6320,38.695879,-90.13181,Madison,324199,,
10923611,200,13,272,5154.6501,38.8193,10923611,Gateway Energy & Coke Co LLC,2585 Edwardsville Rd,Granite City,IL,62040-6320,38.695879,-90.13181,Madison,324199,,
10923611,26,4.5,300,1083.3333,68.0882,10923611,Gateway Energy & Coke Co LLC,2585 Edwardsville Rd,Granite City,IL,62040-6320,38.695879,-90.13181,Madison,324199,,
10923611,20,4.2,80,833.3333,60.125,10923611,Gateway Energy & Coke Co LLC,2585 Edwardsville Rd,Granite City,IL,62040-6320,38.695879,-90.13181,Madison,324199,,
10923611,47,2.08,119,101.0,29.7118,10923611,Gateway Energy & Coke Co LLC,2585 Edwardsville Rd,Granite City,IL,62040-6320,38.695879,-90.13181,Madison,324199,,
12091311,,,,,,12091311,NUCOR EMS,Unknown,JEWETT,TX,00000,31.345,-96.165,Leon,48811,,
12569611,173,20,72,,15,12569611,Nucor Steel Memphis Inc.,3601 Paul R. Lowry Road,Memphis,TN,38109,35.0483,-90.1646,Shelby,331110,,
12569611,,,,,,12569611,Nucor Steel Memphis Inc.,3601 Paul R. Lowry Road,Memphis,TN,38109,35.0483,-90.1646,Shelby,331110,,
12569611,10,1,72,12.0,15,12569611,Nucor Steel Memphis Inc.,3601 Paul R. Lowry Road,Memphis,TN,38109,35.0483,-90.1646,Shelby,331110,,
12569611,20,.5,72,,15,12569611,Nucor Steel Memphis Inc.,3601 Paul R. Lowry Road,Memphis,TN,38109,35.0483,-90.1646,Shelby,331110,,
12569611,30,20,72,,15,12569611,Nucor Steel Memphis Inc.,3601 Paul R. Lowry Road,Memphis,TN,38109,35.0483,-90.1646,Shelby,331110,,
12569611,20,1.5,72,,15,12569611,Nucor Steel Memphis Inc.,3601 Paul R. Lowry Road,Memphis,TN,38109,35.0483,-90.1646,Shelby,331110,,
12569611,20,.5,300,4.9087,25,12569611,Nucor Steel Memphis Inc.,3601 Paul R. Lowry Road,Memphis,TN,38109,35.0483,-90.1646,Shelby,331110,,
12569611,173,20,72,,12,12569611,Nucor Steel Memphis Inc.,3601 Paul R. Lowry Road,Memphis,TN,38109,35.0483,-90.1646,Shelby,331110,,
12569611,140,1,72,12.0,15,12569611,Nucor Steel Memphis Inc.,3601 Paul R. Lowry Road,Memphis,TN,38109,35.0483,-90.1646,Shelby,331110,,
12603611,151,5.2,570,613.0833,28.9,12603611,STEEL DYNAMICS COLUMBUS,1945 AIRPORT ROAD,COLUMBUS,MS,39701,33.4477,-88.5728,Lowndes,331110,,
12603611,150,5.6,1168,1154.6333,46.9,12603611,STEEL DYNAMICS COLUMBUS,1945 AIRPORT ROAD,COLUMBUS,MS,39701,33.4477,-88.5728,Lowndes,331110,,
12603611,100,4,250,,30,12603611,STEEL DYNAMICS COLUMBUS,1945 AIRPORT ROAD,COLUMBUS,MS,39701,33.4477,-88.5728,Lowndes,331110,,
12603611,95,7.3,275,25000.0005,600,12603611,STEEL DYNAMICS COLUMBUS,1945 AIRPORT ROAD,COLUMBUS,MS,39701,33.4477,-88.5728,Lowndes,331110,,
12603611,50,3.5,307,296.1333,30.8,12603611,STEEL DYNAMICS COLUMBUS,1945 AIRPORT ROAD,COLUMBUS,MS,39701,33.4477,-88.5728,Lowndes,331110,,
12603611,130,2,299,116.3333,37,12603611,STEEL DYNAMICS COLUMBUS,1945 AIRPORT ROAD,COLUMBUS,MS,39701,33.4477,-88.5728,Lowndes,331110,,
12603611,30,2.7,520,302.0166,53.9,12603611,STEEL DYNAMICS COLUMBUS,1945 AIRPORT ROAD,COLUMBUS,MS,39701,33.4477,-88.5728,Lowndes,331110,,
12603611,75,2,120,176.6666,56.2,12603611,STEEL DYNAMICS COLUMBUS,1945 AIRPORT ROAD,COLUMBUS,MS,39701,33.4477,-88.5728,Lowndes,331110,,
12603611,105,4.33,70,883.3333,59.9,12603611,STEEL DYNAMICS COLUMBUS,1945 AIRPORT ROAD,COLUMBUS,MS,39701,33.4477,-88.5728,Lowndes,331110,,
13435711,200,10.8,300,1000.0,10.9115,13435711,Charter Steel - Cleveland Inc (1318171623),4300 East 49th Street,Cuyahoga Heights,OH,44125-1004,41.44315,-81.66051,Cuyahoga,331222,,
13435711,100,3,601,278.7,39.4121,13435711,Charter Steel - Cleveland Inc (1318171623),4300 East 49th Street,Cuyahoga Heights,OH,44125-1004,41.44315,-81.66051,Cuyahoga,331222,,
13435711,,,,,,13435711,Charter Steel - Cleveland Inc (1318171623),4300 East 49th Street,Cuyahoga Heights,OH,44125-1004,41.44315,-81.66051,Cuyahoga,331222,,
13435711,150,15,185,10000.0002,56.5656,13435711,Charter Steel - Cleveland Inc (1318171623),4300 East 49th Street,Cuyahoga Heights,OH,44125-1004,41.44315,-81.66051,Cuyahoga,331222,,
13435711,17,14.1,90,2708.3333,17.338,13435711,Charter Steel - Cleveland Inc (1318171623),4300 East 49th Street,Cuyahoga Heights,OH,44125-1004,41.44315,-81.66051,Cuyahoga,331222,,
13435711,100,3.1,1999,244.5666,32.3898,13435711,Charter Steel - Cleveland Inc (1318171623),4300 East 49th Street,Cuyahoga Heights,OH,44125-1004,41.44315,-81.66051,Cuyahoga,331222,,
13598411,160,19,132,14133.3336,49.8279,13598411,US Steel Corp - Keetac,1 Mine Rd,Keewatin,MN,55753,47.41388,-93.06267,St. Louis,212210,,
13598411,,,,,,13598411,US Steel Corp - Keetac,1 Mine Rd,Keewatin,MN,55753,47.41388,-93.06267,St. Louis,212210,,
13598411,155.5,4.3,95,428.3333,29.4835,13598411,US Steel Corp - Keetac,1 Mine Rd,Keewatin,MN,55753,47.41388,-93.06267,St. Louis,212210,,
13598411,127,2,77,223.3333,71.0606,13598411,US Steel Corp - Keetac,1 Mine Rd,Keewatin,MN,55753,47.41388,-93.06267,St. Louis,212210,,
13598411,93,.5,77,16.3333,83.1515,13598411,US Steel Corp - Keetac,1 Mine Rd,Keewatin,MN,55753,47.41388,-93.06267,St. Louis,212210,,
