FlowName,Compartment,FlowAmount,Unit,DataReliability,Source,Year,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,FlowChemIdentifier_x,FlowChemIdentifier_y
Carbon Monoxide,air,571662.736066422,kg,1.0956443248539278,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,50-00-0,50-00-0
Chromium (VI),air,1.2219297639887798,kg,2.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,18540-29-9,18540-29-9
Chromium III,air,14.023701695518902,kg,2.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,,
Lead,air,25.40117272,kg,1.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,15875-18-0,15875-18-0
Manganese,air,71.51771302599616,kg,2.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,22325-60-6,22325-60-6
Mercury,air,2.630835746,kg,1.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,7439-97-6,7439-97-6
Nitrogen Oxides,air,1590104.7032984963,kg,1.033307119892943,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,,
PM10-PM2.5,air,37321.5802036,kg,2.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,,
PM2.5 Primary (Filt + Cond),air,145019.91451575086,kg,2.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,,
Sulfur Dioxide,air,67068.1678282,kg,1.0515352360340864,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,12396-99-5,12396-99-5
Volatile Organic Compounds,air,40482.21183776,kg,2.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,,
Ammonia,air,3604.24497202,kg,3.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,15194-15-7,15194-15-7
Hydrochloric Acid,air,3390.60296575,kg,1.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,113962-65-5,113962-65-5
Diethanolamine,air,974.31641076,kg,4.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,61791-44-4,61791-44-4
Ammonia,air,3365.6553854,kg,2.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,15194-15-7,15194-15-7
Benzene,air,1043.262451,kg,2.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,27271-55-2,27271-55-2
Carbon Monoxide,air,1699701.328864,kg,1.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,50-00-0,50-00-0
Chlorine,air,1886.9442592,kg,2.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,22537-15-1,22537-15-1
Chromium (VI),air,1.1670387369256003,kg,2.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,18540-29-9,18540-29-9
Chromium III,air,12.7310314798744,kg,2.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,,
Formaldehyde,air,154.2214058,kg,2.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,50-00-0,50-00-0
Hydrochloric Acid,air,1832.5131748,kg,1.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,113962-65-5,113962-65-5
Lead,air,240.6942552168,kg,3.0000000000000004,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,15875-18-0,15875-18-0
