FlowName,Compartment,FlowAmount,Unit,DataReliability,Source,Year,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,FlowChemIdentifier
Biogenic CO2,air,2915200.0,kg,5.0,GHGRP,2017.0,110001936488.0,ALLEN COUNTY PUBLIC WORKS,1170 2800TH ST,LA HARPE,KS,66751.0,37.901209,-95.280776,ALLEN COUNTY,562212,,1007192,
Carbon Dioxide,air,29000900.0,kg,2.0,GHGRP,2017.0,110071160678.0,Omya Inc. (Verpol),206 Omya West,Florence,VT,5701.0,43.70987,-73.06302,RUTLAND COUNTY,212312,,1011251,18923-20-1
Methane,air,580.0,kg,2.0,GHGRP,2017.0,110071160678.0,Omya Inc. (Verpol),206 Omya West,Florence,VT,5701.0,43.70987,-73.06302,RUTLAND COUNTY,212312,,1011251,74-82-8
Nitrous Oxide,air,65.0,kg,2.0,GHGRP,2017.0,110071160678.0,Omya Inc. (Verpol),206 Omya West,Florence,VT,5701.0,43.70987,-73.06302,RUTLAND COUNTY,212312,,1011251,126386-65-0
Carbon Monoxide,air,571662.736066422,kg,1.0956443248539278,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,50-00-0
Chromium (VI),air,1.2219297639887798,kg,2.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,18540-29-9
Chromium III,air,14.023701695518902,kg,2.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,
Lead,air,25.40117272,kg,1.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,15875-18-0
Manganese,air,71.51771302599616,kg,2.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,22325-60-6
Mercury,air,2.630835746,kg,1.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,7439-97-6
Nitrogen Oxides,air,1590104.7032984963,kg,1.033307119892943,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,
PM10-PM2.5,air,37321.5802036,kg,2.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,
PM2.5 Primary (Filt + Cond),air,145019.91451575086,kg,2.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,
Sulfur Dioxide,air,67068.1678282,kg,1.0515352360340864,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,12396-99-5
Volatile Organic Compounds,air,40482.21183776,kg,2.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,
Ammonia,air,3604.24497202,kg,3.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,15194-15-7
Hydrochloric Acid,air,3390.60296575,kg,1.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,113962-65-5
Diethanolamine,air,974.31641076,kg,4.0,NEI,2017.0,110038165936.0,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.5435,Jefferson,327310,,1001611,61791-44-4
Ammonia,air,3365.6553854,kg,2.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,15194-15-7
Benzene,air,1043.262451,kg,2.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,27271-55-2
Carbon Monoxide,air,1699701.328864,kg,1.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,50-00-0
Chlorine,air,1886.9442592,kg,2.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,22537-15-1
Chromium (VI),air,1.1670387369256003,kg,2.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,18540-29-9
Chromium III,air,12.7310314798744,kg,2.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,
Formaldehyde,air,154.2214058,kg,2.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,50-00-0
Hydrochloric Acid,air,1832.5131748,kg,1.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,113962-65-5
Lead,air,240.6942552168,kg,3.0000000000000004,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,15875-18-0
Manganese,air,353.9072820298401,kg,2.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,22325-60-6
Naphthalene,air,72.57477920000001,kg,2.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,72931-45-4
Nickel,air,4.227480888400001,kg,2.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,21595-53-9
Nitrogen Oxides,air,2125688.0672258004,kg,1.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,
PM10-PM2.5,air,85652.58930421731,kg,3.927170929697738,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,
PM2.5 Primary (Filt + Cond),air,150905.3310997099,kg,4.61559353569689,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,
Sulfur Dioxide,air,46411.5712984,kg,1.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,12396-99-5
Volatile Organic Compounds,air,224773.1630298,kg,5.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,
Mercury,air,74.18049618980001,kg,2.0,NEI,2017.0,110000369645.0,CEMEX Inc.,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.815631,Marengo,327310,,1002911,7439-97-6
2-Methylnaphthalene,air,0.00411498998064,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,7419-61-6
Arsenic,air,0.03438955912392,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,7784-42-1
Benzene,air,0.05888173273444,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,27271-55-2
Cadmium,air,0.18906092855496,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,81271-94-5
Carbon Monoxide,air,44134.537601,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,50-00-0
Chromium (VI),air,0.0096343019388,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,18540-29-9
Chromium III,air,0.23102729462736,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,
Cobalt,air,0.01443512358288,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,7440-48-4
Fluoranthene,air,0.00052253841024,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,76774-50-0
Fluorene,air,0.0004898797596,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,2299-68-5
Formaldehyde,air,2.10302477805112,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,50-00-0
Hexane,air,50.472455873961664,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,92112-69-1
Lead,air,0.08595756848448,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,15875-18-0
Manganese,air,0.06531730128,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,22325-60-6
Naphthalene,air,0.01710315390322,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,72931-45-4
Nickel,air,0.36097606552392,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,21595-53-9
Nitrogen Oxides,air,52553.2119882,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,
PM10-PM2.5,air,173405.90831577848,kg,2.4316081603026887,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,
PM2.5 Primary (Filt + Cond),air,111557.37463972652,kg,2.8402471889281973,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,
Phenanthrene,air,0.00290661990696,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,85-01-8
Pyrene,air,0.00084912491664,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,129-00-0
Sulfur Dioxide,air,312.07155056,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,12396-99-5
Toluene,air,0.09533967306556,kg,2.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,8/4/01
Volatile Organic Compounds,air,2824.8343069153098,kg,5.0,NEI,2017.0,110030893317.0,"Imerys Carbonates, USA, Inc.",1301 Gene Stewart BLVD,Sylacauga,AL,35150,33.141369,-86.264482,Talladega,212312,,1011311,
PM10-PM2.5,air,10.90946076740829,kg,2.0,NEI,2017.0,110038016161.0,"HARRINGTON & SONS INC, STORYLAND STUDIOS",590  CRANE ST,LAKE ELSINORE,CA,92530,33.68808,-117.33839,Riverside,327999,,10189611,
PM2.5 Primary (Filt + Cond),air,288.3074235476112,kg,2.0,NEI,2017.0,110038016161.0,"HARRINGTON & SONS INC, STORYLAND STUDIOS",590  CRANE ST,LAKE ELSINORE,CA,92530,33.68808,-117.33839,Riverside,327999,,10189611,
Volatile Organic Compounds,air,925.3284348,kg,2.0,NEI,2017.0,110038016161.0,"HARRINGTON & SONS INC, STORYLAND STUDIOS",590  CRANE ST,LAKE ELSINORE,CA,92530,33.68808,-117.33839,Riverside,327999,,10189611,
Ammonia,air,0.0362873896,kg,2.0,NEI,2017.0,110031000306.0,CALIFORNIA PORTLAND CEMENT CO,19030 S NORMANDIE AVE,TORRANCE,CA,90502,33.857634,-118.2983,Los Angeles,327310,,10323011,15194-15-7
Arsenic,air,0.04437720951895,kg,2.0,NEI,2017.0,110031000306.0,CALIFORNIA PORTLAND CEMENT CO,19030 S NORMANDIE AVE,TORRANCE,CA,90502,33.857634,-118.2983,Los Angeles,327310,,10323011,7784-42-1
Benzene,air,1.6918995401e-05,kg,2.0,NEI,2017.0,110031000306.0,CALIFORNIA PORTLAND CEMENT CO,19030 S NORMANDIE AVE,TORRANCE,CA,90502,33.857634,-118.2983,Los Angeles,327310,,10323011,27271-55-2
Beryllium,air,0.000150365870655,kg,2.0,NEI,2017.0,110031000306.0,CALIFORNIA PORTLAND CEMENT CO,19030 S NORMANDIE AVE,TORRANCE,CA,90502,33.857634,-118.2983,Los Angeles,327310,,10323011,7440-41-7
Cadmium,air,0.001624132840022,kg,2.0,NEI,2017.0,110031000306.0,CALIFORNIA PORTLAND CEMENT CO,19030 S NORMANDIE AVE,TORRANCE,CA,90502,33.857634,-118.2983,Los Angeles,327310,,10323011,81271-94-5
Carbon Monoxide,air,0.074026274784,kg,2.0,NEI,2017.0,110031000306.0,CALIFORNIA PORTLAND CEMENT CO,19030 S NORMANDIE AVE,TORRANCE,CA,90502,33.857634,-118.2983,Los Angeles,327310,,10323011,50-00-0
Formaldehyde,air,3.5969874941e-05,kg,2.0,NEI,2017.0,110031000306.0,CALIFORNIA PORTLAND CEMENT CO,19030 S NORMANDIE AVE,TORRANCE,CA,90502,33.857634,-118.2983,Los Angeles,327310,,10323011,50-00-0
Lead,air,0.00675126883508,kg,2.0,NEI,2017.0,110031000306.0,CALIFORNIA PORTLAND CEMENT CO,19030 S NORMANDIE AVE,TORRANCE,CA,90502,33.857634,-118.2983,Los Angeles,327310,,10323011,15875-18-0
Naphthalene,air,6.304933943e-07,kg,2.0,NEI,2017.0,110031000306.0,CALIFORNIA PORTLAND CEMENT CO,19030 S NORMANDIE AVE,TORRANCE,CA,90502,33.857634,-118.2983,Los Angeles,327310,,10323011,72931-45-4
Nickel,air,0.0229336302272,kg,2.0,NEI,2017.0,110031000306.0,CALIFORNIA PORTLAND CEMENT CO,19030 S NORMANDIE AVE,TORRANCE,CA,90502,33.857634,-118.2983,Los Angeles,327310,,10323011,21595-53-9
Nitrogen Oxides,air,0.27487697622,kg,2.0,NEI,2017.0,110031000306.0,CALIFORNIA PORTLAND CEMENT CO,19030 S NORMANDIE AVE,TORRANCE,CA,90502,33.857634,-118.2983,Los Angeles,327310,,10323011,
PAH/POM - Unspecified,air,2.086524902e-07,kg,2.0,NEI,2017.0,110031000306.0,CALIFORNIA PORTLAND CEMENT CO,19030 S NORMANDIE AVE,TORRANCE,CA,90502,33.857634,-118.2983,Los Angeles,327310,,10323011,
PM10-PM2.5,air,927.0679955583778,kg,2.0,NEI,2017.0,110031000306.0,CALIFORNIA PORTLAND CEMENT CO,19030 S NORMANDIE AVE,TORRANCE,CA,90502,33.857634,-118.2983,Los Angeles,327310,,10323011,
PM2.5 Primary (Filt + Cond),air,163.60701438213826,kg,2.0,NEI,2017.0,110031000306.0,CALIFORNIA PORTLAND CEMENT CO,19030 S NORMANDIE AVE,TORRANCE,CA,90502,33.857634,-118.2983,Los Angeles,327310,,10323011,
Sulfur Dioxide,air,0.001270058636,kg,2.0,NEI,2017.0,110031000306.0,CALIFORNIA PORTLAND CEMENT CO,19030 S NORMANDIE AVE,TORRANCE,CA,90502,33.857634,-118.2983,Los Angeles,327310,,10323011,12396-99-5
Volatile Organic Compounds,air,0.0147333832457735,kg,2.0,NEI,2017.0,110031000306.0,CALIFORNIA PORTLAND CEMENT CO,19030 S NORMANDIE AVE,TORRANCE,CA,90502,33.857634,-118.2983,Los Angeles,327310,,10323011,
Acenaphthylene,air,36.15856936692,kg,2.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,208-96-8
Antimony,air,0.6915197117598,kg,1.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,35734-21-5
Arsenic,air,163.4135821839136,kg,1.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,7784-42-1
Benz[a]Anthracene,air,0.012927926855844,kg,2.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,56-55-3
Benzene,air,4804.631819988,kg,2.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,27271-55-2
Benzo[a]Pyrene,air,0.039056208144954,kg,2.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,6699-27-0
Benzo[b]Fluoranthene,air,0.168211645986384,kg,2.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,205-99-2
"Benzo[g,h,i,]Perylene",air,0.023428771658292,kg,2.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,
Benzo[k]Fluoranthene,air,0.045049614848238,kg,1.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,207-08-9
Beryllium,air,0.9536416705354,kg,1.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,7440-41-7
Cadmium,air,0.12383071701,kg,1.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,81271-94-5
Carbon Monoxide,air,150828.7719379163,kg,1.093583765576148,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,50-00-0
Chromium (VI),air,0.401506539589848,kg,2.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,18540-29-9
Chromium III,air,4.617325205283253,kg,2.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,
Chrysene,air,0.04804631819988,kg,2.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,218-01-9
Cobalt,air,0.6003295016950001,kg,1.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,7440-48-4
"Dibenzo[a,h]Anthracene",air,0.18921333559128,kg,2.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,56-56-4
Fluoranthene,air,2.6425475009934,kg,2.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,76774-50-0
Fluorene,air,5.6962129824600005,kg,2.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,2299-68-5
Formaldehyde,air,138.19508018316,kg,2.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,50-00-0
Hydrochloric Acid,air,1535.5008909240005,kg,1.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,113962-65-5
"Indeno[1,2,3-c,d]Pyrene",air,0.02612828128911,kg,2.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,
Lead,air,0.2688850210123,kg,1.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,15875-18-0
Manganese,air,9.5513580380218,kg,1.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,22325-60-6
Mercury,air,6.0652285191498,kg,1.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,7439-97-6
Naphthalene,air,510.1825540812,kg,2.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,72931-45-4
Nickel,air,32.457754579327,kg,1.0,NEI,2017.0,110000472257.0,PHOENIX CEMENT - CLARKDALE,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.781111,-112.083611,Yavapai,32731,,1035511,21595-53-9
