FlowName,Compartment,FlowAmount,Unit,DataReliability,Source,Year,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,FlowChemIdentifier_x,FlowChemIdentifier_y
Carbon Dioxide,air,63819400.0,kg,4.041706753745726,GHGRP,2011.0,110071160539.0,Foxskin Compressor Station,None,Haughton,LA,71037,32.46736,-93.52596,BOSSIER,213112,,1003608,18923-20-1,18923-20-1
Methane,air,291723.33200000005,kg,4.995989350622116,GHGRP,2011.0,110071160539.0,Foxskin Compressor Station,None,Haughton,LA,71037,32.46736,-93.52596,BOSSIER,213112,,1003608,74-82-8,74-82-8
Nitrous Oxide,air,117.4194631,kg,3.978022920290461,GHGRP,2011.0,110071160539.0,Foxskin Compressor Station,None,Haughton,LA,71037,32.46736,-93.52596,BOSSIER,213112,,1003608,126386-65-0,126386-65-0
Carbon Dioxide,air,222637200.0,kg,4.312162118459987,GHGRP,2011.0,110071161255.0,Thunder Creek Gas Services Buckshot Gas Plant,45 Natural Bridge Road,Douglas,WY,82633,42.788059,-105.613954,CONVERSE,213112,,1003848,18923-20-1,18923-20-1
Methane,air,259090.476,kg,4.988421033276422,GHGRP,2011.0,110071161255.0,Thunder Creek Gas Services Buckshot Gas Plant,45 Natural Bridge Road,Douglas,WY,82633,42.788059,-105.613954,CONVERSE,213112,,1003848,74-82-8,74-82-8
Nitrous Oxide,air,100.0,kg,2.0,GHGRP,2011.0,110071161255.0,Thunder Creek Gas Services Buckshot Gas Plant,45 Natural Bridge Road,Douglas,WY,82633,42.788059,-105.613954,CONVERSE,213112,,1003848,126386-65-0,126386-65-0
Carbon Dioxide,air,80079100.0,kg,3.3695895683143293,GHGRP,2011.0,110070081898.0,Sprague,None,Coalgate,OK,74538,34.65138,-96.18033,COAL,486210,,1004688,18923-20-1,18923-20-1
Methane,air,354762.852,kg,4.993065790326885,GHGRP,2011.0,110070081898.0,Sprague,None,Coalgate,OK,74538,34.65138,-96.18033,COAL,486210,,1004688,74-82-8,74-82-8
Nitrous Oxide,air,86.5161073,kg,2.1565988383298422,GHGRP,2011.0,110070081898.0,Sprague,None,Coalgate,OK,74538,34.65138,-96.18033,COAL,486210,,1004688,126386-65-0,126386-65-0
Carbon Dioxide,air,86545700.0,kg,2.767930700196544,GHGRP,2011.0,110037526157.0,WAHA GAS PLANT,2821 WAHA ROAD,COYANOSA,TX,79730,31.268888,-103.086666,PECOS,486210,,1005691,18923-20-1,18923-20-1
Methane,air,219805.244,kg,4.983485380357895,GHGRP,2011.0,110037526157.0,WAHA GAS PLANT,2821 WAHA ROAD,COYANOSA,TX,79730,31.268888,-103.086666,PECOS,486210,,1005691,74-82-8,74-82-8
Nitrous Oxide,air,125.1936242,kg,2.100491320387864,GHGRP,2011.0,110037526157.0,WAHA GAS PLANT,2821 WAHA ROAD,COYANOSA,TX,79730,31.268888,-103.086666,PECOS,486210,,1005691,126386-65-0,126386-65-0
Carbon Dioxide,air,52050900.0,kg,4.029411595188556,GHGRP,2011.0,110071161722.0,WEST BISTINEAU FACILITY,None,Coushatta,LA,71019,32.2107,-93.4413,RED RIVER,486210,,1005693,18923-20-1,18923-20-1
Methane,air,133391.43200000003,kg,4.992803135961536,GHGRP,2011.0,110071161722.0,WEST BISTINEAU FACILITY,None,Coushatta,LA,71019,32.2107,-93.4413,RED RIVER,486210,,1005693,74-82-8,74-82-8
Nitrous Oxide,air,32.0,kg,2.0,GHGRP,2011.0,110071161722.0,WEST BISTINEAU FACILITY,None,Coushatta,LA,71019,32.2107,-93.4413,RED RIVER,486210,,1005693,126386-65-0,126386-65-0
Carbon Dioxide,air,128925900.0,kg,3.305515028400034,GHGRP,2011.0,110071159295.0,LAGRANGE PLANT,None,LA GRANGE,TX,78945,30.006,-96.8885,FAYETTE,486210,,1006255,18923-20-1,18923-20-1
Methane,air,95046.188,kg,4.9567578659756455,GHGRP,2011.0,110071159295.0,LAGRANGE PLANT,None,LA GRANGE,TX,78945,30.006,-96.8885,FAYETTE,486210,,1006255,74-82-8,74-82-8
Nitrous Oxide,air,153.7741611,kg,2.32724927868262,GHGRP,2011.0,110071159295.0,LAGRANGE PLANT,None,LA GRANGE,TX,78945,30.006,-96.8885,FAYETTE,486210,,1006255,126386-65-0,126386-65-0
Carbon Dioxide,air,254965000.0,kg,3.531973800325535,GHGRP,2011.0,110071161632.0,Robeline Plant,1755 Central Loop,Robeline,LA,71469,31.658716,-93.324988,NATCHITOCHES,213112,,1006682,18923-20-1,18923-20-1
Methane,air,6813045.240000001,kg,4.998965220433498,GHGRP,2011.0,110071161632.0,Robeline Plant,1755 Central Loop,Robeline,LA,71469,31.658716,-93.324988,NATCHITOCHES,213112,,1006682,74-82-8,74-82-8
Nitrous Oxide,air,235.0,kg,2.0,GHGRP,2011.0,110071161632.0,Robeline Plant,1755 Central Loop,Robeline,LA,71469,31.658716,-93.324988,NATCHITOCHES,213112,,1006682,126386-65-0,126386-65-0
Carbon Dioxide,air,762243917.0,kg,4.2483564798326885,GHGRP,2011.0,110001844274.0,SOUTH CHESTER CO2 REMOVAL FACILITY,6250 OLD STATE ROAD,JOHANNESBURG,MI,49751,44.915,-84.5406,OTSEGO,221210,,1006798,18923-20-1,18923-20-1
Methane,air,91219.0,kg,4.881537837511922,GHGRP,2011.0,110001844274.0,SOUTH CHESTER CO2 REMOVAL FACILITY,6250 OLD STATE ROAD,JOHANNESBURG,MI,49751,44.915,-84.5406,OTSEGO,221210,,1006798,74-82-8,74-82-8
Nitrous Oxide,air,360.9936242,kg,2.0082574106581688,GHGRP,2011.0,110001844274.0,SOUTH CHESTER CO2 REMOVAL FACILITY,6250 OLD STATE ROAD,JOHANNESBURG,MI,49751,44.915,-84.5406,OTSEGO,221210,,1006798,126386-65-0,126386-65-0
Carbon Dioxide,air,80492100.0,kg,4.861516844510207,GHGRP,2011.0,110071160232.0,Catcher Ranch Gas Plant,None,McAlester,OK,74502,34.87402778,-96.05205556,PITTSBURG,486210,,1008831,18923-20-1,18923-20-1
Methane,air,318831.90400000004,kg,4.999341345714261,GHGRP,2011.0,110071160232.0,Catcher Ranch Gas Plant,None,McAlester,OK,74502,34.87402778,-96.05205556,PITTSBURG,486210,,1008831,74-82-8,74-82-8
Nitrous Oxide,air,7.0,kg,2.0,GHGRP,2011.0,110071160232.0,Catcher Ranch Gas Plant,None,McAlester,OK,74502,34.87402778,-96.05205556,PITTSBURG,486210,,1008831,126386-65-0,126386-65-0
Carbon Dioxide,air,49151630.99999999,kg,4.489952103522262,GHGRP,2011.0,110040444016.0,WARNER CO2 TREATMENT PLANT,336 Franckowiak Rd,Elmira,MI,49730,45.034388,-84.846853,OTSEGO,221210,,1009130,18923-20-1,18923-20-1
Methane,air,342080.716,kg,4.998614362114466,GHGRP,2011.0,110040444016.0,WARNER CO2 TREATMENT PLANT,336 Franckowiak Rd,Elmira,MI,49730,45.034388,-84.846853,OTSEGO,221210,,1009130,74-82-8,74-82-8
Nitrous Oxide,air,16.0,kg,2.0,GHGRP,2011.0,110040444016.0,WARNER CO2 TREATMENT PLANT,336 Franckowiak Rd,Elmira,MI,49730,45.034388,-84.846853,OTSEGO,221210,,1009130,126386-65-0,126386-65-0
Acenaphthene,air,0.0002324520282615,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,83-32-9,83-32-9
Acenaphthylene,air,0.0002324520282615,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,208-96-8,208-96-8
Acetaldehyde,air,1.96292642428344,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,75-07-0,75-07-0
Acrolein,air,2.32451937543056,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,25314-61-8,25314-61-8
Ammonia,air,417.3049804,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,15194-15-7,15194-15-7
Anthracene,air,0.0003099353119342,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,120-12-7,120-12-7
Arsenic,air,0.02582800314017,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,7784-42-1,7784-42-1
Benz[a]Anthracene,air,0.0002324520282615,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,56-55-3,56-55-3
Benzene,air,0.28253769775693,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,27271-55-2,27271-55-2
Benzo[a]Pyrene,air,0.0001549679281225,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,6699-27-0,6699-27-0
Benzo[b]Fluoranthene,air,0.0002324520282615,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,205-99-2,205-99-2
"Benzo[g,h,i,]Perylene",air,0.0001549679281225,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,,
Benzo[k]Fluoranthene,air,0.0002324520282615,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,207-08-9,207-08-9
Beryllium,air,0.0015496783740407,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,7440-41-7,7440-41-7
Cadmium,air,0.14205379047475,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,81271-94-5,81271-94-5
Carbon Monoxide,air,45676.751659,kg,1.6351539225422045,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,50-00-0,50-00-0
Chromium (VI),air,0.0072318318074002,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,18540-29-9,18540-29-9
Chromium III,air,0.173564126670858,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,,
Chrysene,air,0.0002324520282615,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,218-01-9,218-01-9
Cobalt,air,0.0108477477111003,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,7440-48-4,7440-48-4
Cyanide,air,0.63415932783434,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,57-12-5,57-12-5
"Dibenzo[a,h]Anthracene",air,0.0001549679281225,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,56-56-4,56-56-4
Ethylene Dibromide,air,2.4406716808012e-05,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,624-61-3,624-61-3
Ethylene Dichloride,air,0.0002504836857461,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,107-06-2,107-06-2
Fluoranthene,air,0.000387419956384,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,76774-50-0,76774-50-0
Fluorene,air,0.0003615924068362,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,2299-68-5,2299-68-5
Formaldehyde,air,6.51803798871918,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,50-00-0,50-00-0
Hexane,air,232.451937543056,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,92112-69-1,92112-69-1
Hydrogen Sulfide,air,689.4604024,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,11144-15-3,11144-15-3
"Indeno[1,2,3-c,d]Pyrene",air,0.0002324520282615,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,,
Lead,air,0.064569962491188,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,15875-18-0,15875-18-0
Manganese,air,0.6140212327426869,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,22325-60-6,22325-60-6
Mercury,air,0.8082060586431832,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,7439-97-6,7439-97-6
Methanol,air,54.4310844,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,54841-71-3,54841-71-3
Naphthalene,air,0.078775296179426,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,72931-45-4,72931-45-4
Nickel,air,0.271194078331022,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,21595-53-9,21595-53-9
Nitrogen Oxides,air,180620.481734,kg,1.9300853842290304,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,,
PM10-PM2.5,air,0.0,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,,
PM2.5 Primary (Filt + Cond),air,3547.0923334,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,,
Phenanthrene,air,0.0021953789061373,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,85-01-8,85-01-8
Phosphorus,air,0.6021787977874901,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,13967-14-1,13967-14-1
Pyrene,air,0.0006456996249118,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,129-00-0,129-00-0
Selenium,air,0.0030993531193424,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,7/5/83,7/5/83
Sulfur Dioxide,air,305469.06002228,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,12396-99-5,12396-99-5
Toluene,air,0.6387437859179299,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,8/4/01,8/4/01
Volatile Organic Compounds,air,20103.889961118883,kg,1.8181413961760784,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,,
Xylenes (Mixed Isomers),air,1.1985180474036e-05,kg,2.0,NEI,2011.0,110018125456.0,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,,2670411,,
"1,1,2,2-Tetrachloroethane",air,0.97917075630374,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,79-34-5,79-34-5
"1,3-Butadiene",air,41.86313470856271,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,130983-70-9,130983-70-9
"2,2,4-Trimethylpentane",air,17.33837919523171,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,31921-36-5,31921-36-5
2-Methylnaphthalene,air,0.64456020087844,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,7419-61-6,7419-61-6
Acenaphthene,air,0.02426809897974,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,83-32-9,83-32-9
Acenaphthylene,air,0.10736168524004,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,208-96-8,208-96-8
Acetaldehyde,air,1052.8373051227877,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,75-07-0,75-07-0
Acrolein,air,776.1558894669517,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,25314-61-8,25314-61-8
Benzene,air,104.870555944,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,27271-55-2,27271-55-2
Benzo[b]Fluoranthene,air,0.0032228010043922,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,205-99-2,205-99-2
Benzo[e]Pyrene,air,0.0080569979750568,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,192-97-2,192-97-2
"Benzo[g,h,i,]Perylene",air,0.0080375842216207,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,,
Biphenyl,air,16.006829128155715,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,81846-81-3,81846-81-3
Carbon Monoxide,air,134421.19166476,kg,4.932295814380391,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,50-00-0,50-00-0
Chrysene,air,0.013454184723518,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,218-01-9,218-01-9
Ethyl Benzene,air,23.042492396,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,70955-17-8,70955-17-8
Ethyl Chloride,air,0.1411923251240918,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,75-00-3,75-00-3
Ethylene Glycol,air,0.090718474,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,37221-95-7,37221-95-7
Fluoranthene,air,0.021550082780226,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,76774-50-0,76774-50-0
Fluorene,air,0.11007961072108,kg,2.0,NEI,2011.0,110037526157.0,WAHA GAS PLANT,0.5 MI S OF FM 1450 ON FM 1776 THEN 1 MI W,COYANOSA,TX,79730,31.2682,-103.087,Pecos,211112,,4031211,2299-68-5,2299-68-5
