FACILITY_ID,STKHGT,STKDIAM,STKTEMP,STKFLOW,STKVEL,UNIT_ID,PROCESS_ID,FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC
1003211,1,,,,,62950513,86661014,1003211,"ALLWORTH, INC.",500 Medco RD,Birmingham,AL,35217,33.5937,-86.76999999999998,Jefferson,325998,
1003211,1,,,,,62950313,86660814,1003211,"ALLWORTH, INC.",500 Medco RD,Birmingham,AL,35217,33.5937,-86.76999999999998,Jefferson,325998,
1003211,1,,,,,62949613,86660114,1003211,"ALLWORTH, INC.",500 Medco RD,Birmingham,AL,35217,33.5937,-86.76999999999998,Jefferson,325998,
1003211,2,18,1,435.0,,62948713,86659814,1003211,"ALLWORTH, INC.",500 Medco RD,Birmingham,AL,35217,33.5937,-86.76999999999998,Jefferson,325998,
1003211,2,21,.17,80.0,.1166,62947613,86659014,1003211,"ALLWORTH, INC.",500 Medco RD,Birmingham,AL,35217,33.5937,-86.76999999999998,Jefferson,325998,
1003211,1,,,,,62945613,86657014,1003211,"ALLWORTH, INC.",500 Medco RD,Birmingham,AL,35217,33.5937,-86.76999999999998,Jefferson,325998,
1003211,1,,,,,62945413,86656814,1003211,"ALLWORTH, INC.",500 Medco RD,Birmingham,AL,35217,33.5937,-86.76999999999998,Jefferson,325998,
2670411,107,2.5,600,83.3333,16.98,110673313,156445914,2670411,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,
2670411,29,1.35,420,33.0,23.0452,125329813,179109914,2670411,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,
2670411,37,1.84,430,55.0,20.6758,125329713,179109814,2670411,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,
2670411,37,1.84,430,55.0,20.6758,125329613,179109714,2670411,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,
2670411,30,1.6,77,10.45,5.1953,41045013,44972414,2670411,Natural Gas Pipeline Co,RR 2 Box 142b,St Elmo,IL,62458,39.1019,-88.85949999999998,Fayette,486210,
