FacilityID,FlowName,Compartment,FlowAmount,Unit,DataReliability,Process,ProcessType,Source,FacilityName,Address,City,Year,State,Zip,Latitude,Longitude,County,NAICS,SIC,SCC,code description,data category,scc level one,scc level two,scc level three,scc level four,sector,short name,status,tier 1 code,tier 1 description,tier 2 code,tier 2 description,tier 3 code,tier 3 description,FRS_ID,FlowChemIdentifier
1000011,2-Methylnaphthalene,air,0.0022918389523568,kg,2.0,10200602,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,10200602,,Point,External Combustion,Industrial: Boilers,Natural Gas,10-100 Million BTU/hr,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ExComb Ind NatGas 10-100MillionBTU/hr,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,110000589328.0,7419-61-6
1000011,Antimony,air,8.61825503,kg,5.0,30300934,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,30300934,,Point,Industrial Processes,Primary Metal Production,Steel Manufacturing (See 3-03-015 for Integrated Iron & Steel MACT),Heat Treating Furnaces: Annealing,Industrial Processes - Ferrous Metals,,Retired,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,110000589328.0,35734-21-5
1000011,Benzene,air,0.034637946305732,kg,2.0,10200602,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,10200602,,Point,External Combustion,Industrial: Boilers,Natural Gas,10-100 Million BTU/hr,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ExComb Ind NatGas 10-100MillionBTU/hr,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,110000589328.0,27271-55-2
1000011,Cadmium,air,9.0718474,kg,5.0,30300904,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,30300904,,Point,Industrial Processes,Primary Metal Production,Steel Manufacturing (See 3-03-015 for Integrated Iron & Steel MACT),Electric Arc Furnace: Alloy Steel (Stack),Industrial Processes - Ferrous Metals,,Retired,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,110000589328.0,81271-94-5
1000011,Carbon Monoxide,air,2721.55422,kg,5.0,10200602,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,10200602,,Point,External Combustion,Industrial: Boilers,Natural Gas,10-100 Million BTU/hr,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ExComb Ind NatGas 10-100MillionBTU/hr,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,110000589328.0,50-00-0
1000011,Carbon Monoxide,air,361399.7207975,kg,5.0,30300904,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,30300904,,Point,Industrial Processes,Primary Metal Production,Steel Manufacturing (See 3-03-015 for Integrated Iron & Steel MACT),Electric Arc Furnace: Alloy Steel (Stack),Industrial Processes - Ferrous Metals,,Retired,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,110000589328.0,50-00-0
1000011,Carbon Monoxide,air,10287.4749516,kg,5.000000000000001,30300934,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,30300934,,Point,Industrial Processes,Primary Metal Production,Steel Manufacturing (See 3-03-015 for Integrated Iron & Steel MACT),Heat Treating Furnaces: Annealing,Industrial Processes - Ferrous Metals,,Retired,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,110000589328.0,50-00-0
1000011,Carbon Monoxide,air,317.51465899999994,kg,5.0,30300999,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,30300999,,Point,Industrial Processes,Primary Metal Production,Steel Manufacturing (See 3-03-015 for Integrated Iron & Steel MACT),Other Not Classified,Industrial Processes - Ferrous Metals,,Retired,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,110000589328.0,50-00-0
1000011,Carbon Monoxide,air,11847.832704400002,kg,5.0,30490033,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,30490033,,Point,Industrial Processes,Secondary Metal Production,Fuel Fired Equipment,Natural Gas: Furnaces,Industrial Processes - Non-ferrous Metals,2ary Metal FuelFiredEquip NatGasFurn,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,110000589328.0,50-00-0
1000011,Cobalt,air,0.008021418189554,kg,2.0,10200602,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,10200602,,Point,External Combustion,Industrial: Boilers,Natural Gas,10-100 Million BTU/hr,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ExComb Ind NatGas 10-100MillionBTU/hr,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,110000589328.0,7440-48-4
1000011,Fluoranthene,air,0.0002864798690446,kg,2.0,10200602,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,10200602,,Point,External Combustion,Industrial: Boilers,Natural Gas,10-100 Million BTU/hr,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ExComb Ind NatGas 10-100MillionBTU/hr,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,110000589328.0,76774-50-0
1000011,Fluorene,air,0.0002673800015286,kg,2.0,10200602,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,10200602,,Point,External Combustion,Industrial: Boilers,Natural Gas,10-100 Million BTU/hr,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ExComb Ind NatGas 10-100MillionBTU/hr,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,110000589328.0,2299-68-5
1000011,Formaldehyde,air,1.2370733988536,kg,2.0,10200602,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,10200602,,Point,External Combustion,Industrial: Boilers,Natural Gas,10-100 Million BTU/hr,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ExComb Ind NatGas 10-100MillionBTU/hr,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,110000589328.0,50-00-0
1000011,Hexane,air,27.2155422,kg,2.0,10200602,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,10200602,,Point,External Combustion,Industrial: Boilers,Natural Gas,10-100 Million BTU/hr,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ExComb Ind NatGas 10-100MillionBTU/hr,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,110000589328.0,92112-69-1
1000011,Hydrochloric Acid,air,1524.0703632,kg,5.0,30300910,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,30300910,,Point,Industrial Processes,Primary Metal Production,Steel Manufacturing (See 3-03-015 for Integrated Iron & Steel MACT),"Pickling (See also 303009-02,-03,-05, and -09)",Industrial Processes - Ferrous Metals,,Retired,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,110000589328.0,113962-65-5
1000011,Lead,air,117.9340162,kg,5.0,30300904,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,30300904,,Point,Industrial Processes,Primary Metal Production,Steel Manufacturing (See 3-03-015 for Integrated Iron & Steel MACT),Electric Arc Furnace: Alloy Steel (Stack),Industrial Processes - Ferrous Metals,,Retired,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,110000589328.0,15875-18-0
1000011,Manganese,air,290.29911680000004,kg,5.0,30300904,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,30300904,,Point,Industrial Processes,Primary Metal Production,Steel Manufacturing (See 3-03-015 for Integrated Iron & Steel MACT),Electric Arc Furnace: Alloy Steel (Stack),Industrial Processes - Ferrous Metals,,Retired,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,110000589328.0,22325-60-6
1000011,Mercury,air,108.8621688,kg,5.000000000000001,30300904,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,30300904,,Point,Industrial Processes,Primary Metal Production,Steel Manufacturing (See 3-03-015 for Integrated Iron & Steel MACT),Electric Arc Furnace: Alloy Steel (Stack),Industrial Processes - Ferrous Metals,,Retired,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,110000589328.0,7439-97-6
1000011,Naphthalene,air,0.010061495232866,kg,2.0,10200602,SCC,NEI,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,2011,AL,35609,34.6389,-87.089,Morgan,331110,,10200602,,Point,External Combustion,Industrial: Boilers,Natural Gas,10-100 Million BTU/hr,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ExComb Ind NatGas 10-100MillionBTU/hr,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,110000589328.0,72931-45-4
