eis facility id,site name,FRS_ID,FacilityName,FacilityID,Source
4143111,ORANGEBURG DPU:ROWESVILLE ROAD,issues,issues,issues,issues
3763611,CHEROKEE COUNTY COGENERATION,issues,issues,issues,issues
4951511,DUKE ENERGY PROGRESS LLC,issues,issues,issues,issues
6450611,Mora Municipal Utilities,issues,issues,issues,issues
3038311,TIVERTON POWER,issues,issues,issues,issues
6257011,"Dominion Resources, Inc. - MOUNT STORM POWER STATION",issues,issues,issues,issues
6884211,Chemours - Belle,issues,issues,issues,issues
6885911,Covestro LLC - SOUTH CHARLESTON,issues,issues,issues,issues
5002111,ICL-North America Inc - GALLIPOLIS FERRY PLANT,issues,issues,issues,issues
16320111,LONGVIEW POWER,issues,issues,issues,issues
6153211,Cytec Industries Inc. - Willow Island Plant,issues,issues,issues,issues
4782811,Pleasants Power Station,issues,issues,issues,issues
6616811,MPM SILICONES LLC SISTERSVILLE PLANT,issues,issues,issues,issues
14676411,"Third Dimension, Inc. (0204030449)",issues,issues,issues,issues
15482111,East Ohio Gas Company - Austintown (0250000911),issues,issues,issues,issues
7317711,Avantor Performance Materials Inc,issues,issues,issues,issues
7751411,Georgia Pacific Chemicals LLC (0125040904),issues,issues,issues,issues
7996311,The Lubrizol Corporation (0243000024),issues,issues,issues,issues
6371011,West Lorain Power Plant (0247080487),issues,issues,issues,issues
6643411,KY Utilities Co - Haefling Station,issues,issues,issues,issues
7078511,WISCONSIN PUBLIC SERVICE CORPORATION- WESTON PLANT,issues,issues,issues,issues
15038711,WISCONSIN PUBLIC SERVICE CORPORATION - FOX ENERGY CENTER,issues,issues,issues,issues
9018711,WPL - RIVERSIDE ENERGY CENTER,issues,issues,issues,issues
9018111,WEST CAMPUS COGENERATION FACILITY,issues,issues,issues,issues
3883511,CALPINE BETHLEHEM LLC/BETHLEHEM,issues,issues,issues,issues
5855511,LIBERTY UTILITIES,issues,issues,issues,issues
6066411,MILLENNIUM POWER PARTNERS LP,issues,issues,issues,issues
3950711,"Department of Public Utilities, City of Orrville, Ohio (0285010188)",issues,issues,issues,issues
3982311,EASTMAN CHEMICAL COMPANY,issues,issues,issues,issues
3988411,Ironside Energy LLC contractor of Acelo,issues,issues,issues,issues
4039911,Spruance Genco LLC,issues,issues,issues,issues
4041111,MCMEEKIN STATION,issues,issues,issues,issues
4074811,BROAD RIVER ENERGY LLC,issues,issues,issues,issues
4075711,SANTEE COOPER RAINEY,issues,issues,issues,issues
4099311,DISTRIGAS OF MASSACHUSETTS LLC,issues,issues,issues,issues
4105111,GILBERTON POWER CO/JOHN B RICH MEM POWER STA,issues,issues,issues,issues
4105211,NORTHEASTERN POWER CO/MCADOO COGEN,issues,issues,issues,issues
4106911,Crete Energy Park,issues,issues,issues,issues
4120411,SANTEE COOPER CROSS GENERATING STATION,issues,issues,issues,issues
4133511,Duke Energy Indiana LLC Vermillion Gene,issues,issues,issues,issues
4148011,Northern Indiana Public Service Company,issues,issues,issues,issues
4151711,ADA COGENERATION LIMITED PARTNERSHIP,issues,issues,issues,issues
4174811,"LBWL, Erickson Station",issues,issues,issues,issues
4181011,Dominion Virginia Power- Chesterfield,issues,issues,issues,issues
4188311,TVA JOHN SEVIER FOSSIL PLANT,issues,issues,issues,issues
4190311,Michigan Power Limited Partnership,issues,issues,issues,issues
4201211,DTE Gas Company - Washington 10 Compressor Station,issues,issues,issues,issues
4478911,Duke Energy Indiana LLC Edwardsport Gen,issues,issues,issues,issues
4479311,Duke Energy Indiana LLC. - Wheatland Ge,issues,issues,issues,issues
4506411,Elwood Energy LLC,issues,issues,issues,issues
4533911,Pinckneyville Power Plant,issues,issues,issues,issues
4541611,City Water Light & Power,issues,issues,issues,issues
8257511,Richland Substation Peaker Facility (0320010006),issues,issues,issues,issues
7826011,"Duke Energy Progress, LLC - Roxboro Steam Electric Plant",issues,issues,issues,issues
7826111,"Duke Energy Progress, LLC - Mayo Electric Generating Plant",issues,issues,issues,issues
7265811,"Duke Energy Progress, LLC - H.F. Lee Steam Electric Plant",issues,issues,issues,issues
8048111,Roanoke Valley Energy Facility,issues,issues,issues,issues
7938211,Vertellus Greensboro LLC,issues,issues,issues,issues
8370411,"Duke Energy Carolinas, LLC - Marshall Steam Station",issues,issues,issues,issues
8491311,"North Carolina Renewable Power - Lumberton, LLC",issues,issues,issues,issues
8479311,"PCS Phosphate Company, Inc. - Aurora",issues,issues,issues,issues
7488611,Xcel Energy - High Bridge Generating Plant,issues,issues,issues,issues
9467011,Faribault Energy Park,issues,issues,issues,issues
6949611,Xcel Energy - Blue Lake,issues,issues,issues,issues
7824811,Wolverine Power Supply - Hersey,issues,issues,issues,issues
5720111,Allen Fossil Plant,issues,issues,issues,issues
6194311,Lucite International  Inc,issues,issues,issues,issues
6065511,SBC ENERGY LLC,issues,issues,issues,issues
5979511,MASSPOWER LLC,issues,issues,issues,issues
3812111,EAST TENNESSEE NATURAL GAS COMPANY -3308,issues,issues,issues,issues
7365311,Isp Chemicals Inc.,issues,issues,issues,issues
8158611,BASF CORP,issues,issues,issues,issues
7888311,DTE Electric Company - Monroe Power Plant,issues,issues,issues,issues
8125511,J. H. Campbell Plant,issues,issues,issues,issues
7988911,Pedricktown Cogeneration Plant,issues,issues,issues,issues
6719611,Sewaren Generating Station,issues,issues,issues,issues
7989011,CARNEYS POINT GENERATING PLANT,issues,issues,issues,issues
7443711,Akcros Chemicals Inc.,issues,issues,issues,issues
7904911,ISP CHEMICALS,issues,issues,issues,issues
7972611,Tanners Creek Development LLC,issues,issues,issues,issues
7362411,Indianapolis Power and Light Petersburg,issues,issues,issues,issues
7376611,Northern Indiana Public Service Company LLC - Bailly Generating Station,issues,issues,issues,issues
8183111,ALCOA Warrick Power Plant AGC Div of Al,issues,issues,issues,issues
7973011,Midwest Generation LLC,issues,issues,issues,issues
9727011,Gas Recovery Services of Illinois Inc,issues,issues,issues,issues
12589611,TVA Ackerman Combined Cycle,issues,issues,issues,issues
7049111,HYDRITE CHEMICAL CO,issues,issues,issues,issues
6330411,WE ENERGIES-OAK CREEK Power Plant,issues,issues,issues,issues
6229211,WISCONSIN ELECTRIC POWER COMPANY D/B/A WE ENERGIES-PORT WASHINGTON,issues,issues,issues,issues
5660411,"MERLIN ONE, LLC - CARIBOU",issues,issues,issues,issues
5111011,"Forked River Power, LLC",issues,issues,issues,issues
8384811,CF INDUSTRIES NITROGEN LLC,issues,issues,issues,issues
5058411,BRAYTON POINT ENERGY LLC,issues,issues,issues,issues
7351811,Monument Chemical Kentucky LLC,issues,issues,issues,issues
5933111,KY Utilities Co - Brown Station,issues,issues,issues,issues
7465411,MADISON GAS & ELECTRIC CO BLOUNT ST STN,issues,issues,issues,issues
15616911,City of Wilson - Bridgestone/Firestone Genset,issues,issues,issues,issues
8135311,Hexion Inc. - Fayetteville Facility,issues,issues,issues,issues
8506911,"Duke Energy Carolinas, LLC - Buck Combined Cycle Facility",issues,issues,issues,issues
8300611,"Duke Energy Carolinas, LLC - Cliffside Steam Station",issues,issues,issues,issues
7239211,DTE Electric Company - Greenwood Energy Center,issues,issues,issues,issues
15632711,Arbor Operating Grand Canyon CPF,issues,issues,issues,issues
7870111,WHITE PINE ELECTRIC POWER LLC,issues,issues,issues,issues
7778711,DEARBORN INDUSTRIAL GENERATION,issues,issues,issues,issues
13005811,SANTEE COOPER LEE COUNTY LANDFILL,issues,issues,issues,issues
6719711,NORTH JERSEY ENERGY ASSOC A LP,issues,issues,issues,issues
15658011,Bayonne Energy Center,issues,issues,issues,issues
1036811,Alabama Power Company,issues,issues,issues,issues
7917311,Alabama Power Company,issues,issues,issues,issues
1028611,PowerSouth Energy Cooperative Inc,issues,issues,issues,issues
1021011,Alabama Power Company,issues,issues,issues,issues
999411,Indorama Ventures Xylenes & PTA LLC,issues,issues,issues,issues
8010811,Conesville Power Plant (0616000000),issues,issues,issues,issues
7983011,"Ohio Valley Electric Corp., Kyger Creek Station (0627000003)",issues,issues,issues,issues
9216611,"Rolling Hills Generating, LLC (0682000057)",issues,issues,issues,issues
14712111,Andersons Marathon Ethanol LLC (0819750245),issues,issues,issues,issues
8357311,Research Organics LLC dba SAFC (1318172081),issues,issues,issues,issues
13418711,Owensboro Grain Biodiesel LLC,issues,issues,issues,issues
7328911,"Niles Combustion Turbine (Niles Power, LLC) (0278060023)",issues,issues,issues,issues
8102411,"PCS Nitrogen Ohio, L.P. (0302020370)",issues,issues,issues,issues
9251611,Bryan Municipal Utilities (0386010036),issues,issues,issues,issues
9254111,Bryan Municipal Utilities (0386010200),issues,issues,issues,issues
9253811,"Troy Energy, LLC (0387000377)",issues,issues,issues,issues
5742811,Louisville Gas & Electric Co - Trimble Co Generating Station,issues,issues,issues,issues
2491711,TAMINCO US LLC,issues,issues,issues,issues
6662011,EXELON GENERATION CO/EDDYSTONE,issues,issues,issues,issues
7410911,EXELON GENERATION CO/FAIRLESS HILLS GEN STA,issues,issues,issues,issues
3882811,FEDCHEM LLC/BETHLEHEM,issues,issues,issues,issues
4701311,ALBEMARLE/TYRONE QUALITY CHEM,issues,issues,issues,issues
5782311,UNION CARBIDE CORP -SO CHARLESTON FAC.,issues,issues,issues,issues
6884411,UNION CARBIDE CORPORATION-INSTITUTE,issues,issues,issues,issues
6776411,"PLEASANTS ENERGY, LLC",issues,issues,issues,issues
6341811,BIG SANDY PEAKER PLANT,issues,issues,issues,issues
7053011,"Choctaw Generation Limited Partnership, Red Hills Generation Facility",issues,issues,issues,issues
6941511,Minnesota Power - Laskin Energy Center,issues,issues,issues,issues
6785311,3M - Cottage Grove - Bldg 133/Traffic Safety,issues,issues,issues,issues
9216911,Robert P. Mone Plant (0381000043),issues,issues,issues,issues
9253711,OMEGA JV2 Bowling Green GT (0387020374),issues,issues,issues,issues
9253611,AMP Bowling Green Peaking Plant (0387020378),issues,issues,issues,issues
6990811,Xcel Energy - Sherburne County Generating Plant,issues,issues,issues,issues
4856911,TES Filer City Station,issues,issues,issues,issues
6441111,Sumpter Generating Plant,issues,issues,issues,issues
8149411,The Lubrizol Corporation - Wickliffe Facility (0243150025),issues,issues,issues,issues
6547611,TWIN RIVERS TECHNOLOGIES MANUFACTURING C,issues,issues,issues,issues
5145511,BOSTON GAS HAVERHILL LNG,issues,issues,issues,issues
5238711,GENON CANAL LLC-OAK BLUFFS,issues,issues,issues,issues
5708111,AW CHESTERTON CO,issues,issues,issues,issues
5196711,Tennessee Valley Authority - Paradise Fossil Plant,issues,issues,issues,issues
8508011,Plant Rowan County,issues,issues,issues,issues
10617511,Nouryon Surface Chemistry LLC - Salisbury Plant,issues,issues,issues,issues
7422511,DTE Electric Company - Trenton Channel Power Plant,issues,issues,issues,issues
3193911,BRUNNER ISLAND LLC/BRUNNER ISLAND,issues,issues,issues,issues
7751111,CAPITAL RESIN CORP (0125040238),issues,issues,issues,issues
7201811,VMEU - Down Station,issues,issues,issues,issues
7311911,Polymer Additives Inc.,issues,issues,issues,issues
7391911,Thermo Fisher Scientific Incorporated,issues,issues,issues,issues
7591211,"Bayonne Plant Holding, L.L.C.",issues,issues,issues,issues
7742411,"Duke Energy Indiana, LLC-Gallagher Gene",issues,issues,issues,issues
8396211,HOOSIER ENERGY REC  INC    MEROM GENERA,issues,issues,issues,issues
5295111,WI PUBLIC SERVICE CORP - JP PULLIAM PLANT,issues,issues,issues,issues
7179611,MANITOWOC PUBLIC UTILITIES,issues,issues,issues,issues
7096511,WISCONSIN PUBLIC SERVICE CORP-WEST MARINETTE PLANT,issues,issues,issues,issues
5656411,"ALDRICH CHEMICAL COMPANY, LLC (dba MilliporeSigma)",issues,issues,issues,issues
4958511,DAIRYLAND POWER COOP ALMA SITE,issues,issues,issues,issues
7711211,DAIRYLAND POWER COOP GENOA STATION-EOP,issues,issues,issues,issues
9010911,DAIRYLAND POWER COOP-SEVEN MILE CREEK LANDFILL GAS TO RENEWABLE ENERGY STATION,issues,issues,issues,issues
14992311,WPPI ENERGY - KAUKAUNA TURBINES,issues,issues,issues,issues
15078511,NATIONAL GRID USA SERVICE COMPANY INC,issues,issues,issues,issues
5787711,East KY Power Coop - Cooper Station,issues,issues,issues,issues
9329111,"Chemol Company, Inc.",issues,issues,issues,issues
15618111,Oak-Bark Corporation,issues,issues,issues,issues
6093411,DTE Electric Company - Hancock Peaking Facility,issues,issues,issues,issues
8129311,"Holland BPW, Generating Station & WWTP",issues,issues,issues,issues
15634911,CLOVERLAND ELECTRIC COOPERATIVE - DETOUR,issues,issues,issues,issues
15635011,CLOVERLAND ELECTRIC COOPERATIVE - DAFTER,issues,issues,issues,issues
7011311,DTE Gas Company - Belle River Compressor Station,issues,issues,issues,issues
557011,Renessenz LLC,issues,issues,issues,issues
15640311,Doyle Generating Facility,issues,issues,issues,issues
7195111,Firmenich Incorporated,issues,issues,issues,issues
8095111,"ELAN CHEMICAL CO., INC.",issues,issues,issues,issues
7030411,Arkema Inc,issues,issues,issues,issues
6851911,CenterPoint Energy - South,issues,issues,issues,issues
949211,Alabama Power Company,issues,issues,issues,issues
8178911,GSP MERRIMACK LLC,issues,issues,issues,issues
5155011,C. P. Crane LLC,issues,issues,issues,issues
6160611,Dominion/ODEC - Clover Power Station,issues,issues,issues,issues
643411,PSEG FOSSIL LLC/ POWER CT LLC,issues,issues,issues,issues
589711,ALGONQUIN POWER WINDSOR LOCKS,issues,issues,issues,issues
5689511,DTE Electric Company - Northeast Peaking Facility,issues,issues,issues,issues
1946811,Breese Municipal Power Plant,issues,issues,issues,issues
8263111,"Perstorp Polyols, Inc. (0448010133)",issues,issues,issues,issues
14699311,"Three Rivers Energy, LLC (0616010087)",issues,issues,issues,issues
9305311,Dominion Resource Service -Cambridge Compressor Station (0630000104),issues,issues,issues,issues
7769111,"Kraton Chemical, LLC (0679010013)",issues,issues,issues,issues
15494211,Dover Chemical Corp (0679010132),issues,issues,issues,issues
716411,"MOSAIC FERTILIZER, LLC",issues,issues,issues,issues
2905911,CONEMAUGH STATION,issues,issues,issues,issues
3005211,HOMER CITY GEN LP/CENTER TWP,issues,issues,issues,issues
14989411,Energy Systems Group Inc,issues,issues,issues,issues
4950811,ADVANSIX INC,issues,issues,issues,issues
10752311,BROOME COUNTY LFG RECOVERY FACILITY,issues,issues,issues,issues
7435911,WPS SYRACUSE GENERATION LLC,issues,issues,issues,issues
7806011,SAMUEL A CARLSON GENERATING STATION,issues,issues,issues,issues
6271711,MONONGAHELA POWER CO. - HARRISON,issues,issues,issues,issues
6773811,MORGANTOWN ENERGY FACILITY,issues,issues,issues,issues
