TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
96915GMPWR322CA,GUAM POWER AUTHORITY,221112,issues,issues,issues,issues,issues,issues,110007501499,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
64601CHLLC1301W,CHILLICOTHE MUNICIPAL UTILITIES - WATER PLANT,221112,221310.0,issues,issues,issues,issues,issues,110005984970,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
19022DDYSTNO1IN,EDDYSTONE GENERATING STATION,221112,issues,issues,issues,issues,issues,CONSTELLATION ENERGY GENERATION LLC,110000817493,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
33460TMGSM117CO,TOM G SMITH MUNICIPAL POWER PLANT & LAKE WORTH WTP,221112,issues,issues,issues,issues,issues,CITY OF LAKE WORTH,110000364098,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
00735PRPDGPR03K,PREPA-DAGUAO GAS TURBINES POWER PLANT,221112,221122.0,221121.0,issues,issues,issues,PUERTO RICO ELECTRIC POWER AUTHORITY,110007170747,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
00784PRPJBPR03K,PREPA-JOBOS GAS TURBINES POWER PLANT,221112,221122.0,221121.0,issues,issues,issues,PUERTO RICO ELECTRIC POWER AUTHORITY,110000580933,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2808WCLVLN24BAT,CLEVELAND COUNTY GENERATING FACILITY,221112,issues,issues,issues,issues,issues,SOUTHERN CO,110039620292,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
00920PRPSNMERCA,PREPA - SAN JUAN STEAM PLANT,221112,issues,issues,issues,issues,issues,PUERTO RICO ELECTRIC POWER AUTHORITY,110000744749,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
60538RCHST2200R,ROCHESTER MIDLAND CORP,325199,issues,issues,issues,issues,issues,ROCHESTER MIDLAND CORP,110000433692,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
00656DCRBNBOMAG,PREPA-SOUTH COAST POWER PLANT,221112,issues,issues,issues,issues,issues,PUERTO RICO ELECTRIC POWER AUTHORITY,110009309596,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
30082PLLND1850S,APOLLO TECHNOLOGIES,325199,issues,issues,issues,issues,issues,APOLLO TECHNOLOGIES INC,110000356016,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70066NTRGY17705,WATERFORD 1-3 COMPLEX,221112,issues,issues,issues,issues,issues,ENTERGY CORP,110000732388,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3540WGYLRD188FA,GAYLORD CHEMICAL CO LLC,325199,issues,issues,issues,issues,issues,issues,110039626170,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
48130PHTSY7200H,PHOTO SYSTEMS INC/BOTTCHER AMERICA,325199,325992.0,325611.0,issues,issues,issues,issues,110003703476,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
96950CMMNWINDUS,COMMONWEALTH UTILITIES CORP (CUC),221112,issues,issues,issues,issues,issues,COMMONWEALTH UTILITIES CORP,110024539070,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
92807NNVTV495EH,INNOVATIVE ORGANICS,325199,issues,issues,issues,issues,issues,SAINT-GOBAIN CORP,110025333431,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2273WDMNNR1225L,REMINGTON POWER STATION,221112,issues,issues,issues,issues,issues,DOMINION ENERGY INC,110006363960,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
00950PRPPLPR165,PREPA - PALO SECO STEAM PLANT,221112,221121.0,221122.0,issues,issues,issues,PUERTO RICO ELECTRIC POWER AUTHORITY,110000607950,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
91331MCPRD12306,MOC PRODUCTS CO. INC,325199,325180.0,issues,issues,issues,issues,issues,110000476869,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
29702DKNRG317EL,DUKE ENERGY CAROLINAS LLC - MILL CREEK CT STATION,221112,issues,issues,issues,issues,issues,DUKE ENERGY CORP,110010431648,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
22734LDDMN1219L,OLD DOMINION ELECTRIC CO-OP MARSH RUN GENERATION FACILITY,221112,issues,issues,issues,issues,issues,OLD DOMINION ELECTRIC COOPERATIVE,110007395826,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
00791PRPYBPR03K,PREPA-YABUCOA GAS TURBINES POW ER PLANT,221112,issues,issues,issues,issues,issues,PUERTO RICO ELECTRIC POWER AUTHORITY,110007342795,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
31520MCMNS1CRIS,MCMANUS STEAM ELECTRIC GENERATING PLANT,221112,issues,issues,issues,issues,issues,SOUTHERN CO,110000360617,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
00680MYGZGMALEC,MAYAGUEZ GAS TURBINES POWER PLANT,221112,221122.0,221121.0,issues,issues,issues,PUERTO RICO ELECTRIC POWER AUTHORITY,110000580675,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
14094TWNLK520MI,TWIN LAKE CHEMICAL INC.,325199,issues,issues,issues,issues,issues,issues,110000326576,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
30655MPCGN28CHE,MPC GENERATING LLC,221112,issues,issues,issues,issues,issues,MACKINAW POWER LLC,110005718367,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
32409GLFPW4300H,GULF POWER CO PLANT LANSING SMITH,221112,issues,issues,issues,issues,issues,NEXTERA ENERGY INC,110000588677,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
9691WTNJVSLT19T,TENJO VISTA POWER PLANT,221112,issues,issues,issues,issues,issues,issues,110060259241,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
9720WTCMRC13135,TCI AMERICA,325199,issues,issues,issues,issues,issues,issues,110032744127,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
38118DLTFR3915A,DELTA FOREMOST CHEMICAL CORP,325199,issues,issues,issues,issues,issues,issues,110000374336,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10940HRCLS33SPR,FLEURCHEM INC.,325199,issues,issues,issues,issues,issues,issues,110001579373,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
00612PRPCMPR681,PREPA-CAMBALACHE COMBUSTION TURBINE PLANT,221112,221121.0,221122.0,issues,issues,issues,PUERTO RICO ELECTRIC POWER AUTHORITY,110000602571,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
0410WFPLNR2CEAN,FPL ENERGY CAPE LLC,221112,issues,issues,issues,issues,issues,NEXTERA ENERGY INC,110060257760,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
96951CMMNWSNGSN,COMMONWEALTH UTILITIES CORP (CUC),221112,issues,issues,issues,issues,issues,COMMONWEALTH UTILITIES CORP,110055500195,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
22942LDDMN3352K,OLD DOMINION ELECTRIC CO-OP LOUISA GENERATION FACILITY,221112,issues,issues,issues,issues,issues,OLD DOMINION ELECTRIC COOPERATIVE,110014436306,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6696WNSKNR127RA,NESIKA ENERGY,325199,issues,issues,issues,issues,issues,issues,110033149064,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
35151HCKNG171BG,HOCKING INTERNATIONAL LABORATORIES LLC,325311,issues,issues,issues,issues,issues,HOCKING INTERNATIONAL LABS LLC,110042406232,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
14701SMLCR136ST,SAMUEL A CARLSON GENERATING STATION,221112,issues,issues,issues,issues,issues,JAMESTOWN BOARD OF PUBLIC UTILITIES,110000328235,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
00821VRGNSESTAT,VIRGIN ISLANDS WATER & POWER AUTHORITY,221112,issues,issues,issues,issues,issues,VIRGIN ISLANDS WATER & POWER AUTHORITY,110000602866,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
75849PCHMN100OL,AQUAPHARM PCHEM LLC.,325199,issues,issues,issues,issues,issues,issues,110041993581,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7522WRRWMG2646R,ARROW MAGNOLIA INTERNATIONAL,325199,issues,issues,issues,issues,issues,issues,110005033454,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77590SLNCH5700J,MPM SILICONES LLC,325199,issues,issues,issues,issues,issues,MOMENTIVE PERFORMANCE MATERIALS INC,110000463800,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7220WTWGLB7511S,ITW GLOBAL TIRE REPAIR,325199,issues,issues,issues,issues,issues,issues,110070071008,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
32713FLRDP176WH,DUKE ENERGY FLORIDA LLC-DEBARY POWER PLANT,221112,issues,issues,issues,issues,issues,DUKE ENERGY CORP,110012446317,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
44087LBMRL1664E,ALBEMARLE CORP,325199,issues,issues,issues,issues,issues,ALBEMARLE CORP,110038365382,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
78704STHWS821EW,SACHEM INC,325199,issues,issues,issues,issues,issues,SACHEM INC,110000465390,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
30318NTTNG1303B,APPLIED MATERIAL SOLUTIONS INC DBA NOTTINGHAM CO,325199,issues,issues,issues,issues,issues,APPLIED MATERIAL SOLUTIONS INC,110001751239,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
06460DVNSTNAUGA,DEVON POWER HOLDINGS LLC,221112,issues,issues,issues,issues,issues,GENERATION BRIDGE LLC,110030737610,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
00624CLCTRRD337,ECOELECTRICA LP,221112,issues,issues,issues,issues,issues,issues,110007816471,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
