FRS_ID,Source,Flows,CO2 missing,FacilityName,City,State,Latitude,Longitude,city
110070737782.0,GHGRP,"['Biogenic CO2', 'Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,ADVANSIX INCORPORATED - HOPEWELL,HOPEWELL,VA,37.1815,-77.1621,hopewell
110067123865.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,"PCS Nitrogen Ohio, L.P.",Lima,OH,40.711256,-84.138157,lima
110070288634.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,AGRIUM US BORGER NITROGEN OPERATIONS,BORGER,TX,35.6411,-101.4203,borger
110071162506.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,"CF Industries Nitrogen, LLC - Yazoo City Facility",YAZOO,MS,32.928056,-90.407222,yazoo
110070753886.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,"PCS NITROGEN FERTILIZER, L.P.",AUGUSTA,GA,33.47,-81.97,augusta
110070915484.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,Tampa Port Services,St. James,LA,30.00583,-90.877047,st. james
110058904618.0,GHGRP NEI TRI,"['Ammonia', 'Carbon Dioxide', 'Chlorine', 'Methane', 'Nitrate compounds (water dissociable; reportable only when in aqueous solution)', 'Nitric acid', 'Nitrous Oxide']",False,US Nitrogen LLC,Midway,TN,36.1939,-83.00266,midway
110000598531.0,GHGRP NEI TRI,"['Ammonia', 'Benzene', 'Carbon Dioxide', 'Carbon Monoxide', 'Chlorine', 'Copper compounds', 'Formaldehyde', 'Hexane', 'Methane', 'Methanol', 'Naphthalene', 'Nickel', 'Nickel compounds', 'Nitrate compounds (water dissociable; reportable only when in aqueous solution)', 'Nitrogen Oxides', 'Nitrous Oxide', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Sulfur Dioxide', 'Toluene', 'Volatile Organic Compounds']",False,PRYOR CHEMICAL,PRYOR,OK,36.24268,-95.27871,pryor
110038344002.0,GHGRP NEI TRI,"['1,4-Dichlorobenzene', 'Acetaldehyde', 'Acrolein', 'Ammonia', 'Antimony', 'Arsenic', 'Benzene', 'Beryllium', 'Cadmium', 'Carbon Dioxide', 'Carbon Monoxide', 'Carbonyl Sulfide', 'Chromium (VI)', 'Chromium III', 'Cobalt', 'Ethyl Benzene', 'Formaldehyde', 'Hexane', 'Hydrochloric Acid', 'Hydrogen Cyanide', 'Hydrogen Fluoride', 'Hydrogen Sulfide', 'Lead', 'Lead compounds', 'Manganese', 'Manganese compounds', 'Mercury', 'Mercury compounds', 'Methane', 'Naphthalene', 'Nickel', 'Nitrogen Oxides', 'Nitrous Oxide', 'PAH/POM - Unspecified', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Phosphorus', 'Selenium', 'Sulfur Dioxide', 'Toluene', 'Volatile Organic Compounds', 'Xylenes (Mixed Isomers)']",False,"MISSISSIPPI POWER COMPANY, DAVID M RATCL",DEKALB,MS,32.6538,-88.7574,dekalb
110038344002.0,GHGRP NEI TRI,"['1,4-Dichlorobenzene', 'Acetaldehyde', 'Acrolein', 'Ammonia', 'Antimony', 'Arsenic', 'Benzene', 'Beryllium', 'Cadmium', 'Carbon Dioxide', 'Carbon Monoxide', 'Carbonyl Sulfide', 'Chromium (VI)', 'Chromium III', 'Cobalt', 'Ethyl Benzene', 'Formaldehyde', 'Hexane', 'Hydrochloric Acid', 'Hydrogen Cyanide', 'Hydrogen Fluoride', 'Hydrogen Sulfide', 'Lead', 'Lead compounds', 'Manganese', 'Manganese compounds', 'Mercury', 'Mercury compounds', 'Methane', 'Naphthalene', 'Nickel', 'Nitrogen Oxides', 'Nitrous Oxide', 'PAH/POM - Unspecified', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Phosphorus', 'Selenium', 'Sulfur Dioxide', 'Toluene', 'Volatile Organic Compounds', 'Xylenes (Mixed Isomers)']",False,DAVID  M RATCLIFFE FACILITY,DE KALB,MS,32.642618,-88.75487,de kalb
