TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
36548CHRLSCARSO,CHARLES R LOWMAN POWER PLANT,221112,issues,issues,issues,issues,issues,POWERSOUTH ENERGY COOPERATIVE,110056968278,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
48054DTRTD4505K,DTE ELECTRIC CO-BELLE RIVER POWER PLANT,221112,issues,issues,issues,issues,issues,DTE ENERGY CO,110017414038,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
80723PBLCS14940,PUBLIC SERVICE CO OF COLORADO PAWNEE STATION,221112,issues,issues,issues,issues,issues,XCEL ENERGY,110000600234,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
61607DDWRD7800S,EDWARDS POWER STATION,221112,issues,issues,issues,issues,issues,VISTRA CORP.,110000438125,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
72734FLNTC21797,AMERICAN ELECTRIC POWER FLINT CREEK PLANT,221112,issues,issues,issues,issues,issues,AMERICAN ELECTRIC POWER,110000452910,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6225WPRRST1739N,PRAIRIE STATE GENERATING CO,221112,212112.0,issues,issues,issues,issues,issues,110044852068,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3932WMMCMT5935H,DAVID  M RATCLIFFE FACILITY,221112,issues,issues,issues,issues,issues,SOUTHERN CO,110055498322,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5579WVRGNP6182N,VIRGINIA PUBLIC UTILITIES,221112,issues,issues,issues,issues,issues,issues,110001442341,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
47250CLFTY1335C,CLIFTY CREEK STATION,221112,issues,issues,issues,issues,issues,OHIO VALLEY ELECTRIC CORP,110000402314,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
8982WNWMNT91DUN,NEVADA GOLD ENERGY LLC,221112,issues,issues,issues,issues,issues,NEVADA GOLD MINES LLC,110039075675,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2428WVRGNC3425R,VIRGINIA CITY HYBRID ENERGY CENTER,221112,issues,issues,issues,issues,issues,DOMINION ENERGY INC,110055497779,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
47928PSCYG3300N,DUKE ENERGY INDIANA INC. - CAYUGA GENERATING STATION,221112,issues,issues,issues,issues,issues,DUKE ENERGY CORP,110000404349,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
00785SPRTRKM142,AES PUERTO RICO LP,221112,issues,issues,issues,issues,issues,AES CORP,110012141805,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
63386SXPWR8501N,AMEREN MISSOURI SIOUX ENERGY CENTER,221112,issues,issues,issues,issues,issues,AMEREN CORP,110064610292,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70791GRNTCHWY61,BASF CORP,325199,issues,issues,issues,issues,issues,BASF CORP,110000449934,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
74602JPTRC14MIS,JUPITER SULPHUR LLC,325311,issues,issues,issues,issues,issues,TESSENDERLO KERLEY INC,110000455757,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
37050STVCM815CU,U.S. TVA CUMBERLAND FOSSIL PLANT,221112,issues,issues,issues,issues,issues,US TENNESSEE VALLEY AUTHORITY,110000493127,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70760BGCJN9951C,BIG CAJUN 2,221112,issues,issues,issues,issues,issues,CLECO CORPORATE HOLDINGS LLC,110000449792,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5848WGRTRV33669,GREAT RIVER ENERGY - SPIRITWOOD STATION,221112,issues,issues,issues,issues,issues,GREAT RIVER ENERGY,110039526377,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
41091CGGSTRT338,DUKE ENERGY KENTUCKY INC. - EAST BEND GENERATING STATION,221112,issues,issues,issues,issues,issues,DUKE ENERGY CORP,110006497585,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77501THYLC1000N,ETHYL CORP,325199,325998.0,issues,issues,issues,issues,ETHYL CORP,110070135413,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7750WFTNCH1NSUT,AFTON CHEMICAL CORP,325199,issues,issues,issues,issues,issues,AFTON CHEMICAL CORP,110067263071,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
07036XXNCH1400P,INFINEUM USA LP-BAYWAY CHEMICAL PLANT,325199,issues,issues,issues,issues,issues,INFINEUM USA LP,110067001871,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
9495WLGCBS2199S,LGC BIOSEARCH TECHNOLOGIES INC,325199,issues,issues,issues,issues,issues,issues,110055425160,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
64120HWTHR8700H,HAWTHORN GENERATING STATION,221112,issues,issues,issues,issues,issues,EVERGY INC,110017410942,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
47620SGCBB8511W,SIGECO A B BROWN GENERATING STATION,221112,issues,issues,issues,issues,issues,CENTERPOINT ENERGY INC,110044891150,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
63869NWMDRSTJUD,ASSOCIATED ELECTRIC COOPERATIVE INC NEW MADRID POWER PLANT,221112,issues,issues,issues,issues,issues,ASSOCIATED ELECTRIC COOPERATIVE INC,110000606336,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
17976STNCHHWY54,SAINT NICHOLAS COGENERATION PROJECT,221112,issues,issues,issues,issues,issues,issues,110006812716,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
17931GLBRT50ELE,GILBERTON POWER CO,221112,issues,issues,issues,issues,issues,issues,110020578891,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7076WBLCBP21255,BLUE CUBE OPERATIONS LLC - PLAQUEMINE SITE,325199,325180.0,issues,issues,issues,issues,OLIN CORP,110070828281,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77571RHMND13300,BAYPORT_TX,325199,issues,issues,issues,issues,issues,DOW INC,110000463613,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70734VLCNMASHLA,OCCIDENTAL CHEMICAL HOLDING CORP - GEISMAR PLANT,325199,issues,issues,issues,issues,issues,OCCIDENTAL CHEMICAL HOLDING CORP,110000449774,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
15931CMBRC243RU,CAMBRIA COGEN CO,221112,issues,issues,issues,issues,issues,NORTHERN STAR GENERATION LLC,110000330641,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77720BMNTMHWY34,OCI BEAUMONT LLC,325199,325311.0,issues,issues,issues,issues,OCI BEAUMONT LLC,110000743900,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
74434MSKGG5501T,MUSKOGEE GENERATING STATION,221112,issues,issues,issues,issues,issues,OGE ENERGY CORP,110000860854,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
31326SVNNHHWY27,MCINTOSH ELECTRIC GENERATING PLANT,221112,issues,issues,issues,issues,issues,SOUTHERN CO,110000516273,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
29673RTCNC465LD,ORTEC INC PIEDMONT,325199,325411.0,issues,issues,issues,issues,ORTEC INC,110002371068,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
78359CCDNTHWY36,OCCIDENTAL CHEMICAL CORP,325199,issues,issues,issues,issues,issues,OCCIDENTAL CHEMICAL HOLDING CORP,110000599807,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
9024WSTBND1722W,STABOND CORP,325199,issues,issues,issues,issues,issues,issues,110066597542,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
75691MRTNL8850F,MARTIN LAKE STEAM ELECTRIC STATION & LIGNITE MINE,221112,212111.0,issues,issues,issues,issues,VISTRA CORP,110043787220,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
26050DTCNV2567C,CAMPBELL TRANSPORTATION CO INC,325199,488390.0,488310.0,483211.0,488330.0,issues,BLUE DANUBE INC,110007886109,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
53527HYDRT150WD,HYDRITE CHEMICAL CO.,325199,issues,issues,issues,issues,issues,HYDRITE CHEMICAL CO,110000419609,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
26041KMMRPRTE2X,AMERICAN ELECTRIC POWER KAMMER/MITCHELL PLANT,221112,issues,issues,issues,issues,issues,AMERICAN ELECTRIC POWER,110013725077,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
30721MRCNM1202D,POLYVENTIVE - DALTON,325199,issues,issues,issues,issues,issues,POLYVENTIVE LLC,110000359193,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77511SLTNCFM291,ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,325199,issues,issues,issues,issues,issues,ASCEND PERFORMANCE MATERIALS HOLDINGS INC,110000503722,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77511SLTNCFM291,ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,325199,325180.0,issues,issues,issues,issues,ASCEND PERFORMANCE MATERIALS HOLDINGS INC,110000503722,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
75607TXSSTOFFHI,EASTMAN CHEMICAL CO TEXAS OPERATIONS,325199,issues,issues,issues,issues,issues,EASTMAN CHEMICAL CO,110000743704,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70094KMRWT18RIV,KEMIRA CHEMICALS INC,325199,issues,issues,issues,issues,issues,KEMIRA CHEMICALS INC,110049249076,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77520DVNCD5501B,MONUMENT CHEMICAL BAYTOWN LLC,325199,issues,issues,issues,issues,issues,MONUMENT CHEMICAL LLC,110000463070,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
84513PCFCR3MILE,PACIFICORP HUNTER PLANT,221112,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110000600608,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
47630SGCFB3711D,SIGECO F B CULLEY GENERATING STATION,221112,issues,issues,issues,issues,issues,CENTERPOINT ENERGY INC,110000403723,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
68025CTYFF2701E,CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER,221112,issues,issues,issues,issues,issues,CITY OF FREMONT DEPARTMENT OF UTILITIES,110040983308,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
07304DNLPR400CL,ELEMENTIS SPECIALTIES,325199,issues,issues,issues,issues,issues,ELEMENTIS,110000319806,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77511MCCHM2MISO,INEOS USA LLC - CHOCOLATE BAYOU PLANT,325199,issues,issues,issues,issues,issues,INEOS USA LLC,110000606933,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
44146FRRCR7050K,POLYMER ADDITIVES INC DBA VALTRIS SPECIALTY CHEMICALS,325199,issues,issues,issues,issues,issues,POLYMER ADDITIVES INC,110000701483,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77545CHMPN3130H,NALCO FRESNO FACILITY,325199,issues,issues,issues,issues,issues,ECOLAB INC,110000463454,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70776RPRDCHIGHW,TAMINCO US LLC,325199,issues,issues,issues,issues,issues,EASTMAN CHEMICAL CO,110056972432,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
25303NNCRB437MA,UNION CARBIDE CORP SOUTH CHARLESTON FACILITY,325199,issues,issues,issues,issues,issues,DOW INC.,110000745114,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
40310KNTCKCURDS,KENTUCKY UTILITIES CO. - E. W. BROWN STATION,221112,issues,issues,issues,issues,issues,PPL CORP,110000872397,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77536LBRZL41TID,LUBRIZOL CORP DEER PARK FACILITY,325199,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110056537804,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77503MCCHM1500N,PURITY ISOBUTYLENE PLANT,325199,issues,issues,issues,issues,issues,ENTERPRISE PRODUCTS OPERATING LLC,110000462678,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
20842DCKRS21200,GENON MID ATLANTIC LLC DICKERSON GENERATING STATION,221112,issues,issues,issues,issues,issues,GENON ENERGY HOLDINGS INC.,110000339303,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
29044STHCR142WA,DOMINION ENERGY SOUTH CAROLINA - WATEREE STATION,221112,issues,issues,issues,issues,issues,DOMINION ENERGY INC,110015337198,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
72503RKNSSSTATE,FUTUREFUEL CHEMICAL CO,325199,325320.0,issues,issues,issues,issues,FUTUREFUEL CORP,110017432937,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
58523TTRTL62401,OTTER TAIL POWER CO COYOTE STATION,221112,issues,issues,issues,issues,issues,OTTER TAIL CORP,110000428378,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
74951SSHDY3MILE,OGE ENERGY CORP RIVER VALLEY GENERATING STATION,221112,325120.0,issues,issues,issues,issues,OGE ENERGY CORP,110056955460,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
90704PBBLY1PEBB,CATALINA UTILITIES CENTER,221112,issues,issues,issues,issues,issues,EDISON INTERNATIONAL,110002420425,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
85936CRNDG7MINE,CORONADO GENERATING STATION,221112,issues,issues,issues,issues,issues,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DIST,110017431242,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
29445WLLMS2242B,DOMINION ENERGY OF SOUTH CAROLINA - WILLIAMS STATION GENCO,221112,issues,issues,issues,issues,issues,GENCO,110000353509,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
42029WSTLK2468I,WESTLAKE VINYLS INC,325199,325180.0,issues,issues,issues,issues,WESTLAKE CHEMICAL CORP,110027373072,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
08611MRCRGLAMBE,MERCER GENERATING STATION,221112,issues,issues,issues,issues,issues,PUBLIC SERVICE ENTERPRISE GROUP,110000582236,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77507LBRZL12801,LUBRIZOL CORP BAYPORT FACILITY,325199,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110000462936,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
20664MRGNT12620,MORGANTOWN GENERATING STATION,221112,issues,issues,issues,issues,issues,GENON HOLDINGS INC,110000339143,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
27573CGNTR331AL,CPI USA NORTH CAROLINA LLC,221112,221117.0,issues,issues,issues,issues,issues,110000347045,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
70669NTRGY3500H,ROY S. NELSON PLANT,221112,issues,issues,issues,issues,issues,ENTERGY CORP,110003271049,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
38108WTCCR1231P,PMC BIOGENIX INC,325199,issues,issues,issues,issues,issues,PMC GROUP INC,110000373998,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
33404RVRPW20030,FLORIDA POWER & LIGHT CO RIVIERA BEACH ENERGY CENTER,221112,issues,issues,issues,issues,issues,NEXTERA ENERGY INC,110000363963,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
32514GLFPW11999,GULF CLEAN ENERGY CENTER,221112,issues,issues,issues,issues,issues,NEXTERA ENERGY INC,110002526847,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
46392NRTHR2723E,NIPSCO R.M.SCHAHFER GENERATING STATION,221112,issues,issues,issues,issues,issues,NISOURCE INC,110000493706,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
74053NRTHSJCTHW,AMERICAN ELECTRIC POWER NORTHEASTERN PLANT,221112,issues,issues,issues,issues,issues,AMERICAN ELECTRIC POWER,110000750740,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77520LNXSS85WBA,LANXESS CORP-BAYTOWN,325199,issues,issues,issues,issues,issues,LANXESS CORP,110000463098,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
85606RZNLCHWY19,ARIZONA ELECTRIC POWER COOPERATIVE INC,221112,issues,issues,issues,issues,issues,issues,110043804390,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
23860LLDSGPOBOX,ADVANSIX INC HOPEWELL PLANT,325199,325998.0,325180.0,325311.0,221330.0,325120.0,ADVANSIX INC,110000620221,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3537WDYCHM97IND,HERAEUS EPURIO LLC,325199,issues,issues,issues,issues,issues,issues,110004656961,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77641KMCNC2450S,MONUMENT CHEMICAL PORT ARTHUR LLC,325199,issues,issues,issues,issues,issues,issues,110000464042,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
95826PRCTR8201F,PROCTER & GAMBLE MFG. CO.,325199,issues,issues,issues,issues,issues,THE PROCTER & GAMBLE CO,110017423448,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77651TXCCHHWY36,HUNTSMAN PETROCHEMICAL LLC PORT NECHES FACILITY,325199,issues,issues,issues,issues,issues,HUNTSMAN INTERNATIONAL LLC,110000599567,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
47882MRMGNHWY54,MEROM GENERATING STATION,221112,issues,issues,issues,issues,issues,HOOSIER ENERGY REC INC,110000592831,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
79108STHWSNLAKE,SOUTHWESTERN PUBLIC SERVICE CO HARRINGTON STATION,221112,issues,issues,issues,issues,issues,XCEL ENERGY,110042010999,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
48732DKRNJNWEAD,DE KARN JC WEADOCK GENERATING PLANT,221112,issues,issues,issues,issues,issues,CMS ENERGY,110000593171,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
44012FRSTN33570,AVON LAKE POWER PLANT,221112,issues,issues,issues,issues,issues,GENON HOLDINGS INC.,110000385173,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7183WJHNWT3711H,AMERICAN ELECTRIC POWER JOHN W. TURK JR PLANT,221112,issues,issues,issues,issues,issues,AMERICAN ELECTRIC POWER,110028925581,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6154WCRNPR831WR,INGREDION,325199,issues,issues,issues,issues,issues,INGREDION INC,110037066260,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
03801NWNGT165GO,NEWINGTON STATION,221112,issues,issues,issues,issues,issues,GSP NEWINGTON LLC,110045448262,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
44077LBRZL155FR,LUBRIZOL CORP PAINESVIL LE PLANT,325199,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110000385896,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
75840BGBRW11MIE,BIG BROWN STEAM ELECTRIC STATION & LIGNITE MINE,221112,212111.0,issues,issues,issues,issues,VISTRA ENERGY CORP,110000598988,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
96705KLCTR4392W,PORT ALLEN GENERATING STATION,221112,issues,issues,issues,issues,issues,KAUAI ISLAND UTILITY COOPERATIVE,110064110652,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
53154KCRKP4801E,OAK CREEK SITE,221112,issues,issues,issues,issues,issues,WEC ENERGY GROUP,110000417709,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
24534CLVRPRTE92,CLOVER POWER STATION,221112,issues,issues,issues,issues,issues,DOMINION ENERGY INC,110007008175,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
31046SCHRR10986,SCHERER STEAM ELECTRIC GENERATING PLANT,221112,issues,issues,issues,issues,issues,SOUTHERN CO CO-OWNED,110007356066,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
38109STVLL2574P,U.S. TVA ALLEN COMBINED CYCLE PLANT,221112,issues,issues,issues,issues,issues,US TENNESSEE VALLEY AUTHORITY,110070828169,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
63353RCNCRHIGHW,DYNO NOBEL INC.--LOMO PLANT,325311,issues,issues,issues,issues,issues,DYNO NOBEL INC,110000595954,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
46304NRTHR246BA,NIPSCO BAILLY GENERATING STATION,221112,issues,issues,issues,issues,issues,NISOURCE INC,110000397730,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
32571RPRDC4575E,TAMINCO US LLC,325199,issues,issues,issues,issues,issues,issues,110041158136,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
08876FSHRS755RT,FISHER SCIENTIFIC CO. L.L.C.,325199,issues,issues,issues,issues,issues,THERMO FISHER SCIENTIFIC INC,110030750364,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
30060NRTHC1525C,KEMIRA CHEMICALS INC,325199,issues,issues,issues,issues,issues,KEMIRA CHEMICALS INC,110000355838,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
0802WCHMRS67CAN,CHEMOURS CHAMBERS WORKS,325199,issues,issues,issues,issues,issues,THE CHEMOURS CO,110007970142,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
