REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,Facility Id,FRS Id,Facility Name,City_x,State_x,Zip Code,Address_x,County_x,Latitude_x,Longitude_x,Primary NAICS Code,FRS_ID,FacilityName,Address_y,City_y,State_y,Zip,Latitude_y,Longitude_y,County_y,NAICS,SIC,FacilityID,Source,FRS_ID_Issues
2017,Great Plains Synfuels Plant,1002440,420 COUNTY 26,47.360814,-101.838222,BEULAH,MERCER COUNTY,ND,58523,BASIN ELECTRIC POWER COOPERATIVE (100%),3234853,"C,G,LL,PP",1002440,110022360899.0,Great Plains Synfuels Plant,BEULAH,ND,58523,420 COUNTY 26,MERCER COUNTY,47.36,-101.84,221210,110070292846.0,Great Plains Synfuels Plant,420 COUNTY 26,BEULAH,ND,58523,47.360814,-101.838222,MERCER,221210,nan,1002440,GHGRP,True
