FACILITY_ID,STKHGT,STKDIAM,STKTEMP,STKFLOW,STKVEL,FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC
1001611,,,,,,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,52,2.1,200,300.0,86.7,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,66,2,68,316.6666,100.8,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,145,1.4,250,201.6666,131.1,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,5,.66,68,20.8333,60.8704,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,99,1.5,150,116.6666,66,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,213,13,200,5439.2501,41,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,99,1.5,150,116.6666,65.9932,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,59,2,72,366.6666,116.8,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,65,1.2,150,66.6666,59,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,130,4.25,224,473.3333,33.4,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,99,1.5,150,117.1333,66.2572,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,36,1,100,200.0,254,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,130,2.75,90,200.0,33.7,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,213,1.07,150,35.9333,40,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,24,.7,100,9.6333,24.5,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,26,.7,100,9.55,24.8,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,38,1.03,100,49.95,63.1,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,45,1.16,100,49.95,49.7,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,37,1.16,100,49.95,49.7,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,37,1.29,150,45.7166,35,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,213,1.14,150,35.6833,35,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,5,.8,400,185.0,368.2,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,12,1,540,3.3333,4.2424,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,33,2.8,72,266.6666,43.3,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,90,9.3,400,2183.3333,32.2,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,230,2,200,91.6666,29.2,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1001611,82.8,3.4,170,398.4,43.1,1001611,LEHIGH CEMENT COMPANY,8401 2nd AVE,Leeds,AL,35094,33.5401,-86.54349999999998,Jefferson,327310,
1002911,189,1.5,140,100.0,56.6,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,109,1.33,150,100.0,72,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,,,,,,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,95,7,225,825.0,21.45,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,59,1.08,150,50.0,54.6,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,131,1.08,150,50.0,54.6,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,120,.83,160,33.3333,61.6,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,120,.67,160,33.3333,94.5,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,107,1,160,90.0,114.64,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,120,.67,160,25.0,70.9,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,91,.67,160,33.3333,94.5,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,68,3,220,783.3333,110.8,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,91,.67,70,25.0,70.9,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,129,.83,70,25.0,46.22,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,28,.55,70,16.6666,69.48,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,181,1.5,140,100.0,56.62,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,27,.67,140,25.0,70.9,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,35,1.3,78,75.0,56.53,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,27,.67,78,25.0,70.95,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,35,.67,140,33.3333,94.54,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,182,1.33,140,100.0,72,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,7,6.37,140,416.6666,13.08,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,89,1.83,140,200.0,76.07,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
1002911,7,6.37,140,416.6666,13.07,1002911,CEMEX Inc,1617 Arcola Road,Demopolis,AL,36732,32.5127,-87.8156,Marengo,327310,
