FacilityID,FlowName,Compartment,FlowAmount,Unit,DataReliability,Process,ProcessType,Source,FacilityName,Address,City,Year,State,Zip,Latitude,Longitude,County,NAICS,SIC,SCC,code description,data category,scc level one,scc level two,scc level three,scc level four,sector,short name,status,tier 1 code,tier 1 description,tier 2 code,tier 2 description,tier 3 code,tier 3 description,FRS_ID,FlowChemIdentifier
1018111,"1,3-Butadiene",air,0.90718474,kg,2.0,20100202,SCC,NEI,"W&T Offshore, Inc.",Submerged Tracts 74-77; 92-95,Mobile Bay,2017,AL,00000,30.25395,-88.052203,Mobile,211130,,20100202,,Point,Internal Combustion Engines,Electric Generation,Natural Gas,Reciprocating,Fuel Comb - Electric Generation - Natural Gas,ICE EGU NatGas Recip,Active,1,Fuel Comb. Elec. Util.,5,Internal Combustion,99,Other,110008998709.0,130983-70-9
1018111,"1,3-Butadiene",air,6.35029318,kg,2.0,20200254,SCC,NEI,"W&T Offshore, Inc.",Submerged Tracts 74-77; 92-95,Mobile Bay,2017,AL,00000,30.25395,-88.052203,Mobile,211130,,20200254,,Point,Internal Combustion Engines,Industrial,Natural Gas,4-cycle Lean Burn,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ICE Ind NatGas 4-cycleLeanBurn,Active,2,Fuel Comb. Industrial,5,Internal Combustion,99,Other,110008998709.0,130983-70-9
1018111,"2,2,4-Trimethylpentane",air,0.90718474,kg,2.0,20100202,SCC,NEI,"W&T Offshore, Inc.",Submerged Tracts 74-77; 92-95,Mobile Bay,2017,AL,00000,30.25395,-88.052203,Mobile,211130,,20100202,,Point,Internal Combustion Engines,Electric Generation,Natural Gas,Reciprocating,Fuel Comb - Electric Generation - Natural Gas,ICE EGU NatGas Recip,Active,1,Fuel Comb. Elec. Util.,5,Internal Combustion,99,Other,110008998709.0,31921-36-5
1018111,"2,2,4-Trimethylpentane",air,5.4431084400000005,kg,2.0,20200254,SCC,NEI,"W&T Offshore, Inc.",Submerged Tracts 74-77; 92-95,Mobile Bay,2017,AL,00000,30.25395,-88.052203,Mobile,211130,,20200254,,Point,Internal Combustion Engines,Industrial,Natural Gas,4-cycle Lean Burn,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ICE Ind NatGas 4-cycleLeanBurn,Active,2,Fuel Comb. Industrial,5,Internal Combustion,99,Other,110008998709.0,31921-36-5
1018111,2-Methylnaphthalene,air,0.76373706017224,kg,2.0,20200254,SCC,NEI,"W&T Offshore, Inc.",Submerged Tracts 74-77; 92-95,Mobile Bay,2017,AL,00000,30.25395,-88.052203,Mobile,211130,,20200254,,Point,Internal Combustion Engines,Industrial,Natural Gas,4-cycle Lean Burn,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ICE Ind NatGas 4-cycleLeanBurn,Active,2,Fuel Comb. Industrial,5,Internal Combustion,99,Other,110008998709.0,7419-61-6
1018111,Acenaphthene,air,0.0287909846206567,kg,2.0,20200254,SCC,NEI,"W&T Offshore, Inc.",Submerged Tracts 74-77; 92-95,Mobile Bay,2017,AL,00000,30.25395,-88.052203,Mobile,211130,,20200254,,Point,Internal Combustion Engines,Industrial,Natural Gas,4-cycle Lean Burn,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ICE Ind NatGas 4-cycleLeanBurn,Active,2,Fuel Comb. Industrial,5,Internal Combustion,99,Other,110008998709.0,83-32-9
1018111,Acenaphthylene,air,0.1273739469136509,kg,2.0,20200254,SCC,NEI,"W&T Offshore, Inc.",Submerged Tracts 74-77; 92-95,Mobile Bay,2017,AL,00000,30.25395,-88.052203,Mobile,211130,,20200254,,Point,Internal Combustion Engines,Industrial,Natural Gas,4-cycle Lean Burn,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ICE Ind NatGas 4-cycleLeanBurn,Active,2,Fuel Comb. Industrial,5,Internal Combustion,99,Other,110008998709.0,208-96-8
1018111,Acetaldehyde,air,1.81436948,kg,2.0,20100102,SCC,NEI,"W&T Offshore, Inc.",Submerged Tracts 74-77; 92-95,Mobile Bay,2017,AL,00000,30.25395,-88.052203,Mobile,211130,,20100102,,Point,Internal Combustion Engines,Electric Generation,Distillate Oil (Diesel),Reciprocating,Fuel Comb - Electric Generation - Oil,ICE EGU DistilltOilDiesl Recip,Active,1,Fuel Comb. Elec. Util.,5,Internal Combustion,99,Other,110008998709.0,75-07-0
1018111,Acetaldehyde,air,36.2873896,kg,2.0,20100202,SCC,NEI,"W&T Offshore, Inc.",Submerged Tracts 74-77; 92-95,Mobile Bay,2017,AL,00000,30.25395,-88.052203,Mobile,211130,,20100202,,Point,Internal Combustion Engines,Electric Generation,Natural Gas,Reciprocating,Fuel Comb - Electric Generation - Natural Gas,ICE EGU NatGas Recip,Active,1,Fuel Comb. Elec. Util.,5,Internal Combustion,99,Other,110008998709.0,75-07-0
1018111,Acetaldehyde,air,192.32316488,kg,2.0,20200254,SCC,NEI,"W&T Offshore, Inc.",Submerged Tracts 74-77; 92-95,Mobile Bay,2017,AL,00000,30.25395,-88.052203,Mobile,211130,,20200254,,Point,Internal Combustion Engines,Industrial,Natural Gas,4-cycle Lean Burn,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ICE Ind NatGas 4-cycleLeanBurn,Active,2,Fuel Comb. Industrial,5,Internal Combustion,99,Other,110008998709.0,75-07-0
