FACILITY_ID,REPORTING_YEAR,GHG_QUANTITY,GHG_NAME
1000019,2017,0.0,Biogenic Carbon dioxide
1000019,2017,0.0,Methane
1000019,2017,0.0,Nitrous Oxide
1000019,2017,9937.5,Carbon Dioxide
1000056,2017,0.0,Biogenic Carbon dioxide
1000056,2017,0.0,Methane
1000056,2017,0.0,Nitrous Oxide
1000056,2017,90712.5,Carbon Dioxide
1000156,2017,0.0,Biogenic Carbon dioxide
1000156,2017,0.0,Methane
1000156,2017,0.0,Nitrous Oxide
1000156,2017,240480.5,Carbon Dioxide
1000379,2017,0.0,Biogenic Carbon dioxide
1000379,2017,0.0,Methane
1000379,2017,0.0,Nitrous Oxide
1000379,2017,168953.2,Carbon Dioxide
1001739,2017,0.0,Biogenic Carbon dioxide
1001739,2017,0.0,Methane
1001739,2017,0.0,Nitrous Oxide
1001739,2017,4125.9,Carbon Dioxide
1001783,2017,0.0,Biogenic Carbon dioxide
1001783,2017,0.0,Methane
1001783,2017,0.0,Nitrous Oxide
1001783,2017,9898.2,Carbon Dioxide
1001822,2017,0.0,Biogenic Carbon dioxide
1001822,2017,0.0,Methane
1001822,2017,0.0,Nitrous Oxide
1001822,2017,20616.7,Carbon Dioxide
1001823,2017,0.0,Biogenic Carbon dioxide
1001823,2017,0.0,Methane
1001823,2017,0.0,Nitrous Oxide
1001823,2017,13829.7,Carbon Dioxide
1002115,2017,0.0,Biogenic Carbon dioxide
1002115,2017,0.0,Methane
1002115,2017,0.0,Nitrous Oxide
1002115,2017,176260.1,Carbon Dioxide
1002209,2017,0.0,Biogenic Carbon dioxide
1002209,2017,0.0,Methane
1002209,2017,0.0,Nitrous Oxide
1002209,2017,250521.5,Carbon Dioxide
1002395,2017,0.0,Biogenic Carbon dioxide
1002395,2017,0.0,Methane
1002395,2017,0.0,Nitrous Oxide
1002395,2017,265993.9,Carbon Dioxide
1002397,2017,0.0,Biogenic Carbon dioxide
1002397,2017,0.0,Methane
1002397,2017,0.0,Nitrous Oxide
1002397,2017,108692.0,Carbon Dioxide
1002403,2017,0.0,Biogenic Carbon dioxide
1002403,2017,0.0,Methane
1002403,2017,0.0,Nitrous Oxide
1002403,2017,255741.1,Carbon Dioxide
1002405,2017,0.0,Biogenic Carbon dioxide
1002405,2017,0.0,Methane
1002405,2017,0.0,Nitrous Oxide
1002405,2017,169333.7,Carbon Dioxide
1002432,2017,0.0,Biogenic Carbon dioxide
1002432,2017,0.0,Methane
1002432,2017,0.0,Nitrous Oxide
1002432,2017,435172.0,Carbon Dioxide
1002455,2017,0.0,Biogenic Carbon dioxide
1002455,2017,0.0,Methane
1002455,2017,0.0,Nitrous Oxide
1002455,2017,194645.8,Carbon Dioxide
1002549,2017,0.0,Biogenic Carbon dioxide
1002549,2017,0.0,Methane
1002549,2017,0.0,Nitrous Oxide
1002549,2017,618591.4,Carbon Dioxide
1002551,2017,0.0,Biogenic Carbon dioxide
1002551,2017,0.0,Methane
1002551,2017,0.0,Nitrous Oxide
1002551,2017,429127.3,Carbon Dioxide
1002553,2017,0.0,Biogenic Carbon dioxide
1002553,2017,0.0,Methane
1002553,2017,0.0,Nitrous Oxide
1002553,2017,261817.8,Carbon Dioxide
1002598,2017,0.0,Biogenic Carbon dioxide
1002598,2017,0.0,Methane
1002598,2017,0.0,Nitrous Oxide
