FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_QUANTITY,GHG_NAME
1002356,2017,ONE EARTH ENERGY LLC,0.21,Methane
1002443,2017,BIG RIVER RESOURCES WEST BURLINGTON LLC,1.82,Methane
1002560,2017,"GOLDEN GRAIN ENERGY, LLC",0.0,Methane
1002627,2017,ABSOLUTE ENERGY LLC,10.32,Methane
1002696,2017,TYSON FOODS-RIVER VALLEY,1520.26,Methane
1002710,2017,PERDUE FARMS INCORPORATED - ACCOMACK,3112.72,Methane
1002737,2017,PERDUE FARMS INC,6632.66,Methane
1002804,2017,J R SIMPLOT CO,1843.62,Methane
1002832,2017,J. R. Simplot Co.,234.43,Methane
1002865,2017,"MGPI Processing, Inc.",0.0,Methane
1002881,2017,Darling Ingredients Inc.,718.96,Methane
1002882,2017,"CARDINAL ETHANOL, LLC",4.11,Methane
1002916,2017,ARCHER DANIEL MIDLAND COMPANY,242.82,Methane
1002960,2017,Darling Ingredients Inc.,703.07,Methane
1002963,2017,BOISE WHITE PAPER MILL,9.78,Methane
1003096,2017,"KAAPA Ethanol Ravenna, LLC",2.03,Methane
1003135,2017,CARBON GREEN BIOENERGY,1.94,Methane
1003573,2017,"POET Biorefining- Iowa Falls, LLC",3.61,Methane
1003637,2017,"Pennsylvania Grain Processing, LLC",0.65,Methane
1003714,2017,Iroquois Bio Energy Company,0.57,Methane
1003737,2017,LINCOLNWAY ENERGY LLC,10.15,Methane
1003753,2017,Cargill Meat Solutions Corp,585.92,Methane
1003834,2017,"POET Biorefining- Menlo, LLC",3.95,Methane
1003837,2017,BUSHMILLS ETHANOL INC.,1.62,Methane
1003884,2017,PACKAGING CORPORATION OF AMERICA-TOMAHAWK,55.56,Methane
1003901,2017,CENTRAL BI-PRODUCTS - REDWOOD FALLS,133.77,Methane
1003954,2017,"CIE Norfolk GNS, LLC",8.61,Methane
1003970,2017,"POET Biorefining Shell Rock, LLC.",3.25,Methane
1004079,2017,Poet Biorefining Fairbank LLC,3.16,Methane
1004114,2017,GRAIN PROCESSING CORP,56.25,Methane
1004116,2017,SMITHFIELD FRESH MEATS CORP-SMITHFIELD,1617.24,Methane
1004194,2017,SIMMONS FOODS INC-SOUTHWEST CITY,506.04,Methane
1004254,2017,CAMPBELL SOUP COMPANY (0335010105),0.03,Methane
1004257,2017,"JBS SOUDERTON, INC. - RENDERING FACILITY",588.55,Methane
1004276,2017,CHS-Rochelle,3.6,Methane
1004332,2017,GREEN PLAINS SHENANDOAH LLC,0.29,Methane
1004365,2017,TROPICANA MANUFACTURING CO INC,32.52,Methane
1004640,2017,GRAIN PROCESSING CORP,63.72,Methane
1004668,2017,LINCOLNLAND AGRI-ENERGY LLC,1.3,Methane
1004886,2017,Interstate Paper LLC dba DSSmith Riceboro,60.72,Methane
1004952,2017,TYSON FARMS INC - TEMPERANCEVILLE,95.62,Methane
1004987,2017,"Tyson Farms, Inc/ Cuthbert Plant",61.95,Methane
1005217,2017,WESTERN NEW YORK ENERGY LLC,4.24,Methane
1005284,2017,AGRI ENERGY LLC,12.75,Methane
1005383,2017,"TYSON FARMS, INC. - Union City TN",674.57,Methane
1005415,2017,SMITHFIELD FRESH MEATS CORP-DENISON,1366.8,Methane
1005520,2017,Smithfield Fresh Meats Corp. - Crete Facility,2062.83,Methane
1005586,2017,HIGHWATER ETHANOL LLC,2.0,Methane
1005626,2017,BIG RIVER UNITED ENERGY LLC,6.25,Methane
1005661,2017,Archer Daniels Midland Co.,172.29,Methane
1005686,2017,Seaboard Foods Pork Processing Plant,140.86,Methane
1005791,2017,"Valero Renewable Fuels, LLC d/b/a Valero Bluffton Plant",0.99,Methane
1006022,2017,"Big River Resources Boyceville, LLC",7.68,Methane
1006047,2017,ADM CORN PROCESSING,48.1,Methane
1006081,2017,Darling Ingredients Inc.,683.7,Methane
1006083,2017,"CENTRAL INDIANA ETHANOL, LLC",2.59,Methane
1006121,2017,JBS SWIFT,118.3,Methane
1006141,2017,HOMELAND ENERGY SOLUTIONS LLC,-0.9,Methane
1006155,2017,"Mountaire Farms of Delaware, Inc.",4206.5,Methane
1006367,2017,PACKAGING CORPORATION OF AMERICA,11.33,Methane
1006425,2017,Cargill Corn Milling North America,23.68,Methane
1006469,2017,PATRIOT RENEWABLE FUELS LLC,1.92,Methane
1006534,2017,"POET Biorefining- Arthur, LLC",0.48,Methane
1006722,2017,SWIFT BEEF COMPANY,196.3,Methane
1006783,2017,TYSON FRESH MEATS INC,3274.93,Methane
1006787,2017,BIG RIVER RESOURCES GALVA LLC,4.47,Methane
1006809,2017,CENTRAL BI-PRODUCTS - LONG PRAIRIE,23.2,Methane
1006863,2017,"Flint Hills Resources Camilla, LLC",0.55,Methane
1006892,2017,International Paper-Prattville Mill,1245.44,Methane
1007030,2017,"Tyson Farms Inc., River Valley Ingredients - Hanceville",23.62,Methane
1007176,2017,Hood Container Corporation,4354.36,Methane
1007220,2017,CARGILL MEAT SOLUTIONS,1615.17,Methane
1007266,2017,International Paper Company - Newport Mill,1131.68,Methane
1007391,2017,International Paper - Maysville Mill,2032.07,Methane
1007429,2017,Coal Creek,3.38,Methane
1007565,2017,THE ANDERSONS MARATHON HOLDINGS LLC,3.78,Methane
1007824,2017,SWIFT & CO,4.82,Methane
1007847,2017,MID-MISSOURI ENERGY LLC,4.24,Methane
1007915,2017,"Tyson Poultry, Inc., Cumming API",41.05,Methane
1007933,2017,THE ANDERSONS MARATHON HOLDINGS LLC,1.41,Methane
1009512,2017,Perdue Georgetown Processing Plant,2151.67,Methane
1009838,2017,"Southern Hens, Inc.",1137.51,Methane
1010026,2017,"Protein Products, Inc.",63.92,Methane
1010046,2017,Peco Foods Inc,1574.98,Methane
1010104,2017,"Sanderson Farms, Inc.",1128.5,Methane
1010155,2017,"Tyson Foods, Inc.",967.21,Methane
1010166,2017,Wayne Farms LLC - Danville Fresh Poultry Plant,1606.71,Methane
1010327,2017,JBS Swift Food,487.36,Methane
1010356,2017,Cargill Meat Solutions,3440.04,Methane
1010674,2017,"Farbest Foods, Inc.",895.18,Methane
1010687,2017,J.R. Simplot Company,308.42,Methane
1010700,2017,Diageo USVI,52.26,Methane
1011314,2017,Wayne Farms LLC - Enterprise Fresh Poultry Plant,825.3,Methane
1011551,2017,Darling Ingredients Inc.,19.93,Methane
1011710,2017,"Darling Ingredients, Inc. - Linkwood",2041.48,Methane
1011725,2017,SMITHFIELD FRESH MEATS CORP - MILAN,126.19,Methane
1011973,2017,"Tyson Poultry, Inc Broken Bow",583.75,Methane
1011994,2017,"Tyson Poultry, Inc Clarksville",1786.35,Methane
1012009,2017,"Tyson Farms, Inc - Blountsville Processing",1736.46,Methane
1012036,2017,"AltEn, LLC",389.85,Methane
1013001,2017,The Hillshire Brands Company,221.04,Methane
1013117,2017,Darling Ingredients Inc.,42.6,Methane
