FACILITY_ID,REPORTING_YEAR,GHG_QUANTITY,GHG_NAME
1002969,2017,0.0,Biogenic Carbon dioxide
1002969,2017,0.0,Nitrous Oxide
1002969,2017,297823.2,Carbon Dioxide
1002969,2017,92.9,Methane
1003716,2017,0.0,Biogenic Carbon dioxide
1003716,2017,0.0,Nitrous Oxide
1003716,2017,163576.0,Carbon Dioxide
1003716,2017,46.23,Methane
1003775,2017,0.0,Biogenic Carbon dioxide
1003775,2017,0.0,Nitrous Oxide
1003775,2017,181859.6,Carbon Dioxide
1003775,2017,32.22,Methane
1003777,2017,0.0,Biogenic Carbon dioxide
1003777,2017,0.0,Nitrous Oxide
1003777,2017,12.0,Methane
1003777,2017,67373.6,Carbon Dioxide
1004376,2017,0.0,Biogenic Carbon dioxide
1004376,2017,0.0,Nitrous Oxide
1004376,2017,141880.1,Carbon Dioxide
1004376,2017,184.41,Methane
1005516,2017,0.0,Biogenic Carbon dioxide
1005516,2017,0.0,Nitrous Oxide
1005516,2017,567085.0,Carbon Dioxide
1005516,2017,98.26,Methane
1005537,2017,0.0,Biogenic Carbon dioxide
1005537,2017,0.0,Nitrous Oxide
1005537,2017,48.74,Methane
1005537,2017,51799.5,Carbon Dioxide
1006473,2017,0.0,Biogenic Carbon dioxide
1006473,2017,0.0,Nitrous Oxide
1006473,2017,325418.4,Carbon Dioxide
1006473,2017,93.86,Methane
1007056,2017,0.0,Biogenic Carbon dioxide
1007056,2017,0.0,Nitrous Oxide
1007056,2017,250860.9,Carbon Dioxide
1007056,2017,93.33,Methane
1009437,2017,0.0,Biogenic Carbon dioxide
1009437,2017,0.0,Nitrous Oxide
1009437,2017,34486.0,Carbon Dioxide
1009437,2017,34.59,Methane
1013819,2017,0.0,Biogenic Carbon dioxide
1013819,2017,0.0,Nitrous Oxide
1013819,2017,133130.4,Carbon Dioxide
1013819,2017,57.24,Methane
