FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_QUANTITY,GHG_NAME
1000001,2017,PSE Ferndale Generating Station,0.0,Biogenic Carbon dioxide
1000001,2017,PSE Ferndale Generating Station,0.65,Nitrous Oxide
1000001,2017,PSE Ferndale Generating Station,6.5,Methane
1000001,2017,PSE Ferndale Generating Station,350533.9,Carbon Dioxide
1000049,2017,Lange,0.0,Biogenic Carbon dioxide
1000049,2017,Lange,0.01,Nitrous Oxide
1000049,2017,Lange,0.1,Methane
1000049,2017,Lange,5563.4,Carbon Dioxide
1000050,2017,Wygen I,0.0,Biogenic Carbon dioxide
1000050,2017,Wygen I,9.14,Methane
1000050,2017,Wygen I,14.631,Nitrous Oxide
1000050,2017,Wygen I,870081.6,Carbon Dioxide
1000051,2017,"Mariposa Energy, LLC",0.0,Biogenic Carbon dioxide
1000051,2017,"Mariposa Energy, LLC",0.147,Nitrous Oxide
1000051,2017,"Mariposa Energy, LLC",1.47,Methane
1000051,2017,"Mariposa Energy, LLC",79874.7,Carbon Dioxide
1000052,2017,Mesquite Generating Station,0.0,Biogenic Carbon dioxide
1000052,2017,Mesquite Generating Station,3.64,Nitrous Oxide
1000052,2017,Mesquite Generating Station,36.4,Methane
1000052,2017,Mesquite Generating Station,1962699.4,Carbon Dioxide
1000059,2017,Tenaska Kiamichi Generating Station,0.0,Biogenic Carbon dioxide
1000059,2017,Tenaska Kiamichi Generating Station,2.328,Nitrous Oxide
1000059,2017,Tenaska Kiamichi Generating Station,23.28,Methane
1000059,2017,Tenaska Kiamichi Generating Station,1255165.5,Carbon Dioxide
1000060,2017,Limon Generating Station,0.0,Biogenic Carbon dioxide
1000060,2017,Limon Generating Station,0.05,Nitrous Oxide
1000060,2017,Limon Generating Station,0.47,Methane
1000060,2017,Limon Generating Station,25100.5,Carbon Dioxide
1000068,2017,Apex Generating Station,0.0,Biogenic Carbon dioxide
1000068,2017,Apex Generating Station,2.198,Nitrous Oxide
1000068,2017,Apex Generating Station,21.98,Methane
1000068,2017,Apex Generating Station,1185472.3,Carbon Dioxide
1000069,2017,"Wallingford Energy, LLC",0.0,Biogenic Carbon dioxide
1000069,2017,"Wallingford Energy, LLC",0.144,Nitrous Oxide
1000069,2017,"Wallingford Energy, LLC",1.438,Methane
1000069,2017,"Wallingford Energy, LLC",77539.1,Carbon Dioxide
1000070,2017,High Desert Power Project,0.0,Biogenic Carbon dioxide
1000070,2017,High Desert Power Project,1.654,Nitrous Oxide
1000070,2017,High Desert Power Project,16.54,Methane
1000070,2017,High Desert Power Project,891899.6,Carbon Dioxide
1000071,2017,York Energy Center,0.0,Biogenic Carbon dioxide
1000071,2017,York Energy Center,1.28,Nitrous Oxide
1000071,2017,York Energy Center,12.75,Methane
1000071,2017,York Energy Center,685691.5,Carbon Dioxide
1000074,2017,"Escondido Energy Center, LLC",0.0,Biogenic Carbon dioxide
1000074,2017,"Escondido Energy Center, LLC",0.047,Nitrous Oxide
1000074,2017,"Escondido Energy Center, LLC",0.47,Methane
1000074,2017,"Escondido Energy Center, LLC",25340.9,Carbon Dioxide
1000084,2017,Seminole (136),0.0,Biogenic Carbon dioxide
1000084,2017,Seminole (136),123.197,Nitrous Oxide
1000084,2017,Seminole (136),846.8,Methane
1000084,2017,Seminole (136),7175989.3,Carbon Dioxide
1000085,2017,Hartwell Energy Facility,0.0,Biogenic Carbon dioxide
1000085,2017,Hartwell Energy Facility,0.116,Nitrous Oxide
1000085,2017,Hartwell Energy Facility,1.14,Methane
1000085,2017,Hartwell Energy Facility,61339.1,Carbon Dioxide
1000087,2017,Energy Center Dover,0.0,Biogenic Carbon dioxide
1000087,2017,Energy Center Dover,0.067,Nitrous Oxide
1000087,2017,Energy Center Dover,0.65,Methane
1000087,2017,Energy Center Dover,34342.1,Carbon Dioxide
1000095,2017,Red Oak Power LLC,0.0,Biogenic Carbon dioxide
1000095,2017,Red Oak Power LLC,3.81,Nitrous Oxide
1000095,2017,Red Oak Power LLC,38.1,Methane
1000095,2017,Red Oak Power LLC,2053938.1,Carbon Dioxide
1000096,2017,Southeast Chicago Energy Project,0.0,Biogenic Carbon dioxide
1000096,2017,Southeast Chicago Energy Project,0.07,Nitrous Oxide
1000096,2017,Southeast Chicago Energy Project,0.7,Methane
1000096,2017,Southeast Chicago Energy Project,37170.2,Carbon Dioxide
1000097,2017,Gila River Power Station,0.0,Biogenic Carbon dioxide
1000097,2017,Gila River Power Station,2.624,Nitrous Oxide
1000097,2017,Gila River Power Station,26.24,Methane
