REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,Facility Id,FRS Id,Facility Name,City_x,State_x,Zip Code,Address_x,County_x,Latitude_x,Longitude_x,Primary NAICS Code,FRS_ID,FacilityName,Address_y,City_y,State_y,Zip,Latitude_y,Longitude_y,County_y,NAICS,SIC,FacilityID,Source,FRS_ID_Issues
2017,Alamo San Antonio Cement Plant,1007208,6055 West Green Mountain Road,29.61214,-98.375075,San Antonio,BEXAR COUNTY,TX,78266,ALAMO CEMENT CO (100%),807287,H,1007208,110000860355.0,Alamo San Antonio Cement Plant,San Antonio,TX,78266,6055 West Green Mountain Road,BEXAR COUNTY,29.610148,-98.367792,327999,110041000494.0,Alamo San Antonio Cement Plant,6055 West Green Mountain Road,San Antonio,TX,78266.0,29.61214,-98.375075,BEXAR COUNTY,327999,nan,1007208,GHGRP,True
2017,KEYSTONE CEMENT COMPANY,1005622,6507 Nor-Bath Blvd,40.715359,-75.400859,BATH,NORTHAMPTON COUNTY,PA,18014,GIANT CEMENT HOLDING INC (100%),504487,"C,H",1005622,110070081920.0,KEYSTONE CEMENT COMPANY,BATH,PA,18014,6507 Nor-Bath Blvd,NORTHAMPTON COUNTY,40.715359,-75.400859,327310,110000584332.0,KEYSTONE CEMENT COMPANY,6507 Nor-Bath Blvd,BATH,PA,18014.0,40.715359,-75.400859,NORTHAMPTON COUNTY,327310,nan,1005622,GHGRP,True
2017,Lehigh Cement LLC,1002517,301 US 31,38.415722,-85.749361,SPEED,CLARK COUNTY,IN,47172,LEHIGH CEMENT CO LLC (100%),532909,"C,H",1002517,110070081836.0,Lehigh Cement LLC,SPEED,IN,47172,301 US 31,CLARK COUNTY,38.415722,-85.749361,327310,110000592626.0,Lehigh Cement LLC,301 US 31,SPEED,IN,47172.0,38.415722,-85.749361,CLARK COUNTY,327310,nan,1002517,GHGRP,True
2017,Mitsubishi Cement Corp Cushenbury Cement Plant,1005662,5808 State Highway 18,34.437557,-116.891034,Lucerne Valley,SAN BERNARDINO COUNTY,CA,92356,MITSUBISHI MATERIALS CORP (100%),1212669,"C,H",1005662,110070081921.0,Mitsubishi Cement Corp Cushenbury Cement Plant,Lucerne Valley,CA,92356,5808 State Highway 18,SAN BERNARDINO COUNTY,34.437557,-116.891034,327310,110000601162.0,Mitsubishi Cement Corp Cushenbury Cement Plant,5808 State Highway 18,Lucerne Valley,CA,92356.0,34.437557,-116.891034,SAN BERNARDINO COUNTY,327310,nan,1005662,GHGRP,True
