TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
77356SCNPC31502,SCAN PAC MANUFACTURING INC,327999,issues,issues,issues,issues,issues,issues,110000769749,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
23607MCCMP900JE,MICA CO OF CANADA INC,327999,issues,issues,issues,issues,issues,ASHEVILLE-SCHOONMAKER MICA CO,110000342282,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7440WBPNCS2551P,BPI INC-SINTERTEC DIV PLANT,327999,issues,issues,issues,issues,issues,BPI INC (BY PRODUCT INDUSTRIES INC),110046381955,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7749WBNSLM158KA,KATY BAGGING FACILITY,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110039188713,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
33178TRMCP11000,TITAN PENNSUCO COMPLEX,327310,327331.0,327320.0,212312.0,325180.0,issues,TITAN AMERICA LLC,110002009521,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
15120MGNTK800MA,PITTSBURGH ELECTRICAL INSULATION,327999,issues,issues,issues,issues,issues,issues,110001027816,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
37312CRMTC3300O,CORMETECH INC,327999,issues,issues,issues,issues,issues,issues,110008056619,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
44135VNRLL4853W,VON ROLL USA INC,327999,issues,issues,issues,issues,issues,VON ROLL USA INC,110002451383,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
42240SPRRG4021C,SUPERIOR GRAPHITE CO,327999,issues,issues,issues,issues,issues,SUPERIOR GRAPHITE CO,110000380711,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
45750MRTTNOHIOS,MARIETTA INDUSTRIAL ENTERPRISE S INC.,327999,issues,issues,issues,issues,issues,MARIETTA INDUSTRIAL ENTERPRISES INC,110008115397,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
17901WRLDRWALNU,WORLD RESOURCES CO,327999,issues,issues,issues,issues,issues,WORLD RESOURCES CO,110000334567,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1513WBPNCM149NB,BPI INC-MCKEES ROCKS PA PLANT,327999,issues,issues,issues,issues,issues,BPI INC (BY PRODUCT INDUSTRIES INC),110063667884,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
46041CSTMB3800W,CUSTOM BUILDING PRODUCTS INC,327999,327390.0,327420.0,issues,issues,issues,CUSTOM BUILDING PRODUCTS INC,110015680379,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1415WNFRXL36FIR,UNIFRAX I LLC,327999,issues,issues,issues,issues,issues,UNIFRAX I LLC,110001599850,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
53092THRMS10605,JBT CORP,327999,issues,issues,issues,issues,issues,issues,110000767821,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
16157MDSCMROUTE,CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC,327310,issues,issues,issues,issues,issues,CEMEX INC,110000331221,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
9002WSSCTD273EW,ASSOCIATED READY MIXED CONCRETE INC.,327310,issues,issues,issues,issues,issues,CAILLIER INVESTMENTS INC,110063002156,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
06018MRCNS43CLA,ANCHOR AN OLDCASTLE CO,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110012143625,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2770WPLMST312PL,ARGOS READY MIX PLUM ST CONCRETE PLANT,327310,issues,issues,issues,issues,issues,ARGOS USA CORP,110018847836,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
59644GRYMN45MIL,GRAYMONT WESTERN US INC INDIAN CREEK LIME PRODUCTION,212312,issues,issues,issues,issues,issues,GRAYMONT LTD,110008058822,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
9597WCNCRT3578E,A&A CONCRETE SUPPLY INC CHICO PLANT,327310,issues,issues,issues,issues,issues,CAILLIER INVESTMENTS INC,110021137134,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1462WGTSFC185BU,GATES FACILITY,212312,324121.0,issues,issues,issues,issues,CRH AMERICAS INC,110055497626,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
14020MRCNS102CE,ANCHOR AN OLDCASTLE CO,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110001570130,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
19013NRTHM1200W,EVONIK CORP,327999,issues,issues,issues,issues,issues,EVONIK INDUSTRIES,110000336100,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
28091BNSLMHWY74,ADAMS AN OLDCASTLE CO-LILESVILLE,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110037983983,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3732WPSRDY1768H,P & S READY MIX - PLANT 3,327310,issues,issues,issues,issues,issues,issues,110064239104,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4820WSTMRY9333D,ST MARY'S CEMENT INC,327310,issues,issues,issues,issues,issues,issues,110000614470,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
30318BLCRC2520P,ARGOS CEMENT LLC,327310,issues,issues,issues,issues,issues,ARGOS USA CORP,110000357569,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4521WBNSLM5155F,OLDCASTLE APG - CINCINNATI,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110046123798,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1610WBPNCN1RCKW,BPI INC NEW CASTLE PLANT,327999,issues,issues,issues,issues,issues,BPI INC (BY PRODUCT INDUSTRIES INC),110059538139,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
48164MRCNS36506,NORTHFIELD,327999,issues,issues,issues,issues,issues,OLDCASTLE INC,110008058387,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
9458WCNCRT389BI,A&A CONCRETE SUPPLY INC,327310,issues,issues,issues,issues,issues,CAILLIER INVESTMENTS INC,110038095824,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
55720SGNTR35ARC,USG INTERIORS LLC,327999,issues,issues,issues,issues,issues,USG CORP,110000426272,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
37401DMSTW1200E,STEWARD ADVANCED MATERIALS LLC,327999,issues,issues,issues,issues,issues,issues,110042060462,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
14304NRTNW6600W,SAINT GOBAIN INDUSTRIAL CERAMIC INC,327999,issues,issues,issues,issues,issues,SAINT-GOBAIN CORP,110000327423,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
92665HMLTN345WE,WESTPAC MATERIALS,327999,issues,issues,issues,issues,issues,issues,110000480131,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
11933BNSLM462GR,ANCHOR AN OLDCASTLE CO,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110031001895,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
9237WSLMNC1371L,SOLOMON COLORS INC.,327999,issues,issues,issues,issues,issues,SOLOMON COLORS INC,110070071470,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
9261WSSCTD2591T,ASSOCIATED READY MIXED CONCRETE INC.,327310,issues,issues,issues,issues,issues,CAILLIER INVESTMENTS INC,110041408893,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
75050CSTMB17131,CUSTOM BUILDING PRODUCTS,327999,issues,issues,issues,issues,issues,CUSTOM BUILDING PRODUCTS INC,110000456382,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
49946CLTXC200SO,CERTAINTEED CEILINGS CORP,327999,issues,issues,issues,issues,issues,SAINT-GOBAIN CORP,110001825231,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77803NRTNC1500I,SAINT-GOBAIN NORPRO,327999,issues,issues,issues,issues,issues,SAINT-GOBAIN CORP,110000464266,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
89883GRYMN15MIL,GRAYMONT WESTERN US INC PILOT PEAK LIME PRODUCTION,212312,issues,issues,issues,issues,issues,GRAYMONT LTD,110008061765,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
92025HNSNG55NTU,HANSON AGGREGATES PACIFIC SOUTHWEST INC,327310,issues,issues,issues,issues,issues,LEHIGH HANSON,110025333137,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
78023VNTNM13310,KCB CONSTRUCTION LLC DBA VENETIAN MARBLE & GRANITE,327999,issues,issues,issues,issues,issues,issues,110005051246,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
30331STCRP6175R,STO CORP,327999,issues,issues,issues,issues,issues,STO AG,110005692054,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
86434CHMCL25MIL,LHOIST NA OF ARIZONA INC - NELSON PLANT,212312,issues,issues,issues,issues,issues,LHOIST NA INC,110008061453,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
95828CNCRT8272B,A&A CONCRETE SUPPLY INC SACRAMENTO PLANT,327310,issues,issues,issues,issues,issues,CAILLIER INVESTMENTS INC,110022811741,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
53019WSTRNN4520,WESTERN LIME EDEN FACILITY - LIME PRODUCTION,212312,issues,issues,issues,issues,issues,GRAYMONT LTD,110000593910,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
0810WSSRCC595MR,LEHIGH CEMENT CO.,327310,issues,issues,issues,issues,issues,LEHIGH HANSON INC,110069556260,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
08014CSTMB210HI,CUSTOM BUILDING PRODUCTS,327999,issues,issues,issues,issues,issues,CUSTOM BUILDING PRODUCTS INC,110041598731,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
8908WCSTMB3115E,CUSTOM BUILDING PRODUCTS,327999,issues,issues,issues,issues,issues,CUSTOM BUILDING PRODUCTS INC,110027842397,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
01540MRCNSOLDWE,ANCHOR AN OLDCASTLE CO,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110010327066,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
00733PRTRCPUBLI,CEMEX DE PUERTO RICO INC,327310,issues,issues,issues,issues,issues,issues,110022868413,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
01060SNTGB175IN,SAINT GOBAIN CERAMIC MATERIALS,327999,issues,issues,issues,issues,issues,SAINT-GOBAIN CORP,110002085671,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
16124MRCNS97MAI,ANCHOR AN OLDCASTLE CO,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110001224602,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
9135WSSCTD8946B,ASSOCIATED READY MIXED CONCRETE INC.,327310,issues,issues,issues,issues,issues,CAILLIER INVESTMENTS INC,110063002227,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7611WBNSLM921TR,HURST BAGGING FACILITY,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110005145360,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
